"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Other ethnicity","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Other","London","30","30","37060","31060"
"In post","2022","Other ethnicity","No function","Other","Outside London","25","25","[c]","[c]"
"In post","2022","Other ethnicity","No function","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Policy","London","190","185","45510","41030"
"In post","2022","Other ethnicity","No function","Policy","Outside London","40","40","42300","40470"
"In post","2022","Other ethnicity","No function","Policy","Overseas","20","20","[c]","[c]"
"In post","2022","Other ethnicity","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","No function","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Psychology","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Science and Engineering","London","20","20","[c]","[c]"
"In post","2022","Other ethnicity","No function","Science and Engineering","Outside London","35","35","40240","32960"
"In post","2022","Other ethnicity","No function","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Tax","London","20","20","[c]","[c]"
"In post","2022","Other ethnicity","No function","Tax","Outside London","40","35","31900","33080"
"In post","2022","Other ethnicity","No function","Unknown","London","35","35","45510","40600"
"In post","2022","Other ethnicity","No function","Unknown","Outside London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","No function","Veterinarian","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Other","Outside London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Policy","London","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Project Delivery","London","20","15","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Project Delivery","Outside London","30","30","43070","40180"
"In post","2022","Other ethnicity","Project Delivery","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Science and Engineering","Outside London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Property","London","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Property","Property","Outside London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Property","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Security","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Security","Security","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Security","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Operational Delivery","London","70","65","30740","29080"
"In post","2022","Other ethnicity","Unknown","Operational Delivery","Outside London","70","65","27060","25040"
"In post","2022","Other ethnicity","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Other","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Other","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Policy","London","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Policy","Outside London","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Project Delivery","London","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Outside London","30","25","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Economics","London","30","30","[c]","[c]"
"In post","2022","Undeclared","Analysis","Economics","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Geography","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Operational Delivery","Outside London","20","20","[c]","[c]"
"In post","2022","Undeclared","Analysis","Operational Research","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Operational Research","Outside London","40","35","40860","43520"
"In post","2022","Undeclared","Analysis","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Other","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Policy","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","Policy","Outside London","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Science and Engineering","Outside London","30","30","[c]","[c]"
"In post","2022","Undeclared","Analysis","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Statistics","London","20","20","[c]","[c]"
"In post","2022","Undeclared","Analysis","Statistics","Outside London","25","25","[c]","[c]"
"In post","2022","Undeclared","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Commercial","London","15","15","[c]","[c]"
"In post","2022","Undeclared","Commercial","Commercial","Outside London","145","140","39080","37630"
"In post","2022","Undeclared","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Other","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Science and Engineering","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Communications","London","35","35","46200","42590"
"In post","2022","Undeclared","Communications","Communications","Outside London","50","50","37450","36340"
"In post","2022","Undeclared","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Operational Delivery","Outside London","45","40","28460","26820"
"In post","2022","Undeclared","Communications","Tax","Outside London","45","45","30280","26820"
"In post","2022","Undeclared","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Counter Fraud","London","100","90","31040","31060"
"In post","2022","Undeclared","Counter Fraud","Counter Fraud","Outside London","285","250","28110","27570"
"In post","2022","Undeclared","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Legal","London","80","75","41560","37930"
"In post","2022","Undeclared","Counter Fraud","Legal","Outside London","125","120","33550","33370"
"In post","2022","Undeclared","Counter Fraud","Operational Delivery","London","40","35","33480","30750"
"In post","2022","Undeclared","Counter Fraud","Operational Delivery","Outside London","140","130","28180","26820"
"In post","2022","Undeclared","Counter Fraud","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Other","London","5","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Other","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Tax","London","40","35","46410","40910"
"In post","2022","Undeclared","Counter Fraud","Tax","Outside London","105","100","45050","40520"
"In post","2022","Undeclared","Counter Fraud","Unknown","London","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Operational Delivery","London","35","30","28920","26400"
"In post","2022","Undeclared","Debt","Operational Delivery","Outside London","85","80","23650","22080"
"In post","2022","Undeclared","Debt","Other","Outside London","110","95","22530","21260"
"In post","2022","Undeclared","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Tax","Outside London","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Communications","Outside London","[c]","[c]","[c]","[c]"
