"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Undeclared","40","[c]","28040","27570"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","AA","Heterosexual / straight","170","[c]","19230","19200"
"Leaver CS","2022","Declared disabled","White","AA","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","AA","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","AA","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","AO","Heterosexual / straight","825","[c]","21720","21260"
"Leaver CS","2022","Declared disabled","White","AO","LGBO","115","[c]","22120","21260"
"Leaver CS","2022","Declared disabled","White","AO","Undeclared","85","[c]","21670","21260"
"Leaver CS","2022","Declared disabled","White","AO","Unknown","220","[c]","21820","21260"
"Leaver CS","2022","Declared disabled","White","EO","Heterosexual / straight","700","[c]","27500","27570"
"Leaver CS","2022","Declared disabled","White","EO","LGBO","115","[c]","27300","27570"
"Leaver CS","2022","Declared disabled","White","EO","Undeclared","90","[c]","27710","27570"
"Leaver CS","2022","Declared disabled","White","EO","Unknown","95","[c]","28000","27570"
"Leaver CS","2022","Declared disabled","White","G6","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G6","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G7","Heterosexual / straight","130","[c]","56280","55380"
"Leaver CS","2022","Declared disabled","White","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G7","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","HEO","Heterosexual / straight","280","[c]","34070","33630"
"Leaver CS","2022","Declared disabled","White","HEO","LGBO","40","[c]","32840","32970"
"Leaver CS","2022","Declared disabled","White","HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","HEO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SEO","Heterosexual / straight","190","[c]","41930","40670"
"Leaver CS","2022","Declared disabled","White","SEO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Heterosexual / straight","160","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AA","Heterosexual / straight","60","[c]","20380","19970"
"Leaver CS","2022","Declared non-disabled","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AO","Heterosexual / straight","365","[c]","22090","21260"
"Leaver CS","2022","Declared non-disabled","Asian","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AO","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Heterosexual / straight","450","[c]","28310","27570"
"Leaver CS","2022","Declared non-disabled","Asian","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Undeclared","30","[c]","28430","28110"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G6","Heterosexual / straight","35","[c]","69330","67460"
"Leaver CS","2022","Declared non-disabled","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G7","Heterosexual / straight","105","[c]","57130","54700"
"Leaver CS","2022","Declared non-disabled","Asian","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HEO","Heterosexual / straight","160","[c]","33430","33340"
"Leaver CS","2022","Declared non-disabled","Asian","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","HEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SEO","Heterosexual / straight","150","[c]","40800","40550"
"Leaver CS","2022","Declared non-disabled","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AO","Heterosexual / straight","235","[c]","22630","22680"
"Leaver CS","2022","Declared non-disabled","Black","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","EO","Heterosexual / straight","330","[c]","29230","29500"
"Leaver CS","2022","Declared non-disabled","Black","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","EO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G7","Heterosexual / straight","65","[c]","55900","54230"
"Leaver CS","2022","Declared non-disabled","Black","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HEO","Heterosexual / straight","115","[c]","33100","32650"
"Leaver CS","2022","Declared non-disabled","Black","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SEO","Heterosexual / straight","85","[c]","42310","40580"
"Leaver CS","2022","Declared non-disabled","Black","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AO","Heterosexual / straight","135","[c]","22070","21260"
"Leaver CS","2022","Declared non-disabled","Mixed","AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Heterosexual / straight","140","[c]","28200","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G7","Heterosexual / straight","35","[c]","56250","54540"
"Leaver CS","2022","Declared non-disabled","Mixed","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","HEO","Heterosexual / straight","60","[c]","34020","34020"
"Leaver CS","2022","Declared non-disabled","Mixed","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO","Heterosexual / straight","45","[c]","41690","40260"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Heterosexual / straight","45","[c]","28950","28800"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
