"Status","Year","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Ministry of Justice","Wales","20","20","40320","36050"
"In post","2022","Finance","Ministry of Justice","West Midlands (England)","70","70","36200","34110"
"In post","2022","Finance","Ministry of Justice","Yorkshire and The Humber","40","40","39050","36050"
"In post","2022","Finance","National Crime Agency","London","10","10","[c]","[c]"
"In post","2022","Finance","National Crime Agency","North West (England)","10","10","38630","36740"
"In post","2022","Finance","National Crime Agency","Northern Ireland","20","20","39570","36740"
"In post","2022","Finance","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","National Crime Agency","South West (England)","20","20","31430","28840"
"In post","2022","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northern Ireland Office","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Finance","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","25","25","39980","31850"
"In post","2022","Finance","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of Gas and Electricity Markets","London","15","15","43920","43850"
"In post","2022","Finance","Office of Gas and Electricity Markets","Scotland","20","15","46760","42200"
"In post","2022","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","10","10","31960","23720"
"In post","2022","Finance","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2022","Finance","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scottish Government","Scotland","150","145","35880","32380"
"In post","2022","Finance","The National Archives","London","10","10","43840","45000"
"In post","2022","Finance","UK Export Finance","London","65","65","47310","39960"
"In post","2022","Finance","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","UK Statistics Authority","South East (England)","10","5","[c]","[c]"
"In post","2022","Finance","UK Statistics Authority","Wales","45","40","34230","30210"
"In post","2022","Finance","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Water Services Regulation Authority","West Midlands (England)","25","25","60570","56360"
"In post","2022","Finance","Welsh Government","Wales","10","10","40030","29430"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","100","95","24700","21300"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","East of England","60","60","25030","22430"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","400","370","24520","21300"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","890","800","24180","21300"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","180","170","28650","25210"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","260","235","26540","25190"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","Wales","5","5","[c]","[c]"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","170","155","25120","24920"
"In post","2022","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","250","235","25930","24920"
"In post","2022","Grants Management","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","London","130","125","41120","33900"
"In post","2022","Human Resources","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","North West (England)","50","50","34050","30130"
"In post","2022","Human Resources","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","South West (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","Wales","5","5","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","Attorney General's Departments","Yorkshire and The Humber","45","40","43120","38180"
"In post","2022","Human Resources","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cabinet Office","East of England","10","5","[c]","[c]"
"In post","2022","Human Resources","Cabinet Office","London","435","425","48010","42270"
"In post","2022","Human Resources","Cabinet Office","North East (England)","365","340","27410","24100"
"In post","2022","Human Resources","Cabinet Office","North West (England)","155","150","39760","37300"
"In post","2022","Human Resources","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cabinet Office","Scotland","35","35","37290","32000"
"In post","2022","Human Resources","Cabinet Office","South East (England)","20","20","43770","40600"
"In post","2022","Human Resources","Cabinet Office","South West (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","Cabinet Office","Unknown","25","25","42030","37300"
"In post","2022","Human Resources","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cabinet Office","West Midlands (England)","25","25","59850","53940"
"In post","2022","Human Resources","Cabinet Office","Yorkshire and The Humber","100","95","41800","38420"
"In post","2022","Human Resources","Chancellor's other departments","London","15","15","44420","41750"
"In post","2022","Human Resources","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Charity Commission","North West (England)","15","15","33420","29160"
"In post","2022","Human Resources","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Competition and Markets Authority","London","40","40","49600","44360"
"In post","2022","Human Resources","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","115","110","47400","45900"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","North East (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","North West (England)","10","10","40750","41060"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","South West (England)","80","75","39510","37420"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Wales","145","135","37270","32000"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","West Midlands (England)","25","25","39140","39210"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","60","55","44170","35520"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","North West (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","East Midlands (England)","10","10","36610","36730"
"In post","2022","Human Resources","Department for Education","London","25","20","45950","40940"
"In post","2022","Human Resources","Department for Education","North East (England)","30","30","29470","27680"
"In post","2022","Human Resources","Department for Education","North West (England)","25","25","40120","34400"
"In post","2022","Human Resources","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","West Midlands (England)","40","40","34350","30200"
"In post","2022","Human Resources","Department for Education","Yorkshire and The Humber","35","35","33650","29360"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","East Midlands (England)","10","10","36700","29570"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","East of England","25","25","37490","36430"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","55","55","44800","41640"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","North East (England)","10","10","38090","36570"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","North West (England)","30","30","43000","47550"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","South East (England)","35","35","44920","39630"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","80","75","37420","36520"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","30","25","41010","37530"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","40","35","43720","47550"
"In post","2022","Human Resources","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","London","110","110","44200","38540"
"In post","2022","Human Resources","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","35","35","51990","53130"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","35","30","33740","30190"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","20","20","38000","37790"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East Midlands (England)","15","15","37290","38650"
"In post","2022","Human Resources","Department for Transport","East of England","20","15","31340","31780"
"In post","2022","Human Resources","Department for Transport","London","60","60","46990","42470"
"In post","2022","Human Resources","Department for Transport","North East (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South East (England)","45","40","34110","31380"
"In post","2022","Human Resources","Department for Transport","South West (England)","50","45","37020","36920"
"In post","2022","Human Resources","Department for Transport","Wales","215","205","32310","30730"
"In post","2022","Human Resources","Department for Transport","West Midlands (England)","10","10","36700","34690"
"In post","2022","Human Resources","Department for Transport","Yorkshire and The Humber","15","15","43240","38650"
"In post","2022","Human Resources","Department for Work and Pensions","East Midlands (England)","45","40","31300","27570"
"In post","2022","Human Resources","Department for Work and Pensions","East of England","35","30","32610","29610"
"In post","2022","Human Resources","Department for Work and Pensions","London","245","240","40200","36650"
"In post","2022","Human Resources","Department for Work and Pensions","North East (England)","210","195","34440","31990"
"In post","2022","Human Resources","Department for Work and Pensions","North West (England)","400","375","34260","31660"
"In post","2022","Human Resources","Department for Work and Pensions","Scotland","100","95","30760","27570"
"In post","2022","Human Resources","Department for Work and Pensions","South East (England)","55","55","31340","27570"
"In post","2022","Human Resources","Department for Work and Pensions","South West (England)","50","45","31430","27570"
"In post","2022","Human Resources","Department for Work and Pensions","Unknown","5","5","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","Wales","75","70","29150","27570"
"In post","2022","Human Resources","Department for Work and Pensions","West Midlands (England)","100","90","30070","27570"
"In post","2022","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","300","280","36450","32000"
"In post","2022","Human Resources","Department of Health and Social Care","East Midlands (England)","10","10","43480","34330"
"In post","2022","Human Resources","Department of Health and Social Care","East of England","15","15","37220","34160"
"In post","2022","Human Resources","Department of Health and Social Care","London","295","290","40510","32980"
"In post","2022","Human Resources","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","North West (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","South East (England)","10","10","48080","34330"
"In post","2022","Human Resources","Department of Health and Social Care","South West (England)","15","15","43560","40060"
"In post","2022","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","90","85","45720","48860"
"In post","2022","Human Resources","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","South West (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Yorkshire and The Humber","25","20","36710","30810"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","London","210","205","50720","48670"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Overseas","25","25","45550","39230"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Scotland","60","60","38200","33930"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","South East (England)","45","40","40140","33990"
"In post","2022","Human Resources","HM Land Registry","East Midlands (England)","70","65","35500","33840"
"In post","2022","Human Resources","HM Land Registry","London","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","North East (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","South West (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","East Midlands (England)","300","285","37990","33370"
"In post","2022","Human Resources","HM Revenue and Customs","East of England","10","10","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","London","200","195","51370","47240"
"In post","2022","Human Resources","HM Revenue and Customs","North East (England)","225","210","31440","26820"
"In post","2022","Human Resources","HM Revenue and Customs","North West (England)","490","460","35780","33370"
"In post","2022","Human Resources","HM Revenue and Customs","Northern Ireland","15","10","35860","26820"
"In post","2022","Human Resources","HM Revenue and Customs","Scotland","205","185","30830","26820"
"In post","2022","Human Resources","HM Revenue and Customs","South East (England)","85","75","30150","28920"
"In post","2022","Human Resources","HM Revenue and Customs","South West (England)","40","35","41260","35980"
"In post","2022","Human Resources","HM Revenue and Customs","Wales","60","60","35920","33220"
"In post","2022","Human Resources","HM Revenue and Customs","West Midlands (England)","60","55","41730","34000"
"In post","2022","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","80","75","40110","33370"
"In post","2022","Human Resources","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","East of England","35","30","28840","24000"
"In post","2022","Human Resources","HM Treasury","London","70","65","47980","52500"
"In post","2022","Human Resources","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","East Midlands (England)","25","25","23830","21830"
"In post","2022","Human Resources","Ministry of Defence","East of England","115","110","35350","33300"
"In post","2022","Human Resources","Ministry of Defence","London","295","285","47810","44500"
"In post","2022","Human Resources","Ministry of Defence","North West (England)","350","320","25870","22330"
"In post","2022","Human Resources","Ministry of Defence","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Overseas","10","10","37340","33460"
"In post","2022","Human Resources","Ministry of Defence","Scotland","425","400","24470","21830"
"In post","2022","Human Resources","Ministry of Defence","South East (England)","225","220","31910","26670"
"In post","2022","Human Resources","Ministry of Defence","South West (England)","640","595","34570","31700"
"In post","2022","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Wales","20","20","27650","26350"
"In post","2022","Human Resources","Ministry of Defence","West Midlands (England)","45","40","38150","33300"
"In post","2022","Human Resources","Ministry of Defence","Yorkshire and The Humber","25","25","30470","33300"
"In post","2022","Human Resources","Ministry of Justice","East Midlands (England)","70","70","37600","31920"
"In post","2022","Human Resources","Ministry of Justice","East of England","50","50","39130","33520"
"In post","2022","Human Resources","Ministry of Justice","London","355","350","47550","41750"
"In post","2022","Human Resources","Ministry of Justice","North East (England)","40","35","36370","31860"
"In post","2022","Human Resources","Ministry of Justice","North West (England)","105","100","38560","36050"
"In post","2022","Human Resources","Ministry of Justice","Scotland","5","5","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","South East (England)","105","100","40200","38160"
"In post","2022","Human Resources","Ministry of Justice","South West (England)","65","60","39370","36050"
"In post","2022","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","Wales","110","105","38150","33160"
"In post","2022","Human Resources","Ministry of Justice","West Midlands (England)","160","150","37390","33520"
"In post","2022","Human Resources","Ministry of Justice","Yorkshire and The Humber","110","105","38290","35790"
"In post","2022","Human Resources","National Crime Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","East of England","5","5","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","London","50","45","46290","41470"
"In post","2022","Human Resources","National Crime Agency","North West (England)","40","40","42710","39940"
"In post","2022","Human Resources","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","South East (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","South West (England)","50","50","32950","31360"
"In post","2022","Human Resources","National Crime Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","40","40","36680","32010"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","15","15","44100","39850"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","London","15","15","55040","57500"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Scotland","25","25","33560","35000"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","London","5","5","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scottish Government","Scotland","250","235","36130","35000"
"In post","2022","Human Resources","The National Archives","London","20","20","36180","30140"
"In post","2022","Human Resources","UK Export Finance","London","30","30","47220","41100"
"In post","2022","Human Resources","UK Statistics Authority","London","5","5","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","South East (England)","30","25","42290","36840"
"In post","2022","Human Resources","UK Statistics Authority","Wales","110","100","36960","30810"
"In post","2022","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","West Midlands (England)","15","10","41340","40000"
"In post","2022","Human Resources","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","South West (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","South East (England)","20","20","38080","35410"
"In post","2022","Internal Audit","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","London","15","15","51440","42150"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Scotland","30","30","42530","38500"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","South East (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","East Midlands (England)","10","10","43750","42120"
"In post","2022","Internal Audit","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","London","20","15","50420","43810"
"In post","2022","Internal Audit","HM Revenue and Customs","North East (England)","15","15","45820","43280"
"In post","2022","Internal Audit","HM Revenue and Customs","North West (England)","10","10","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","East of England","5","5","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","London","145","140","52780","52360"
"In post","2022","Internal Audit","HM Treasury","North East (England)","25","25","44680","43610"
"In post","2022","Internal Audit","HM Treasury","North West (England)","30","30","43660","40700"
"In post","2022","Internal Audit","HM Treasury","Scotland","10","10","47900","46320"
"In post","2022","Internal Audit","HM Treasury","South East (England)","15","15","42700","39870"
"In post","2022","Internal Audit","HM Treasury","South West (England)","35","35","48260","45390"
"In post","2022","Internal Audit","HM Treasury","Wales","20","20","47710","48780"
"In post","2022","Internal Audit","HM Treasury","West Midlands (England)","25","20","53000","45390"
"In post","2022","Internal Audit","HM Treasury","Yorkshire and The Humber","50","45","46880","46420"
"In post","2022","Internal Audit","Ministry of Defence","East of England","15","15","34450","33300"
"In post","2022","Internal Audit","Ministry of Defence","London","25","25","49230","44500"
"In post","2022","Internal Audit","Ministry of Defence","North West (England)","10","10","32570","33300"
"In post","2022","Internal Audit","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Scotland","10","10","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","South East (England)","25","20","33650","34880"
"In post","2022","Internal Audit","Ministry of Defence","South West (England)","50","50","40510","40290"
"In post","2022","Internal Audit","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","East Midlands (England)","10","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","East of England","5","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","London","20","20","49430","35900"
"In post","2022","Internal Audit","Ministry of Justice","North West (England)","10","10","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","South West (England)","5","5","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Scotland","15","10","45720","46020"
"In post","2022","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","East Midlands (England)","440","405","40030","38750"
"In post","2022","Legal","Attorney General's Departments","East of England","505","455","41240","35630"
"In post","2022","Legal","Attorney General's Departments","London","3995","3735","50950","51830"
"In post","2022","Legal","Attorney General's Departments","North East (England)","330","300","39110","33460"
"In post","2022","Legal","Attorney General's Departments","North West (England)","910","845","39880","34480"
