"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Government Internal Audit Agency","Internal Audit","Scotland","Female","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","South West (England)","Female","20","20","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","South West (England)","Male","15","15","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","Wales","Female","10","10","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","Wales","Male","10","10","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","West Midlands (England)","Female","20","15","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Internal Audit","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","London","Female","20","20","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Policy","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Policy","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Communications","London","Female","5","5","[c]","[c]"
"In post","2022","Government Legal Department","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Digital, Data and Technology","London","Male","5","5","[c]","[c]"
"In post","2022","Government Legal Department","Finance","London","Female","20","20","[c]","[c]"
"In post","2022","Government Legal Department","Finance","London","Male","20","20","[c]","[c]"
"In post","2022","Government Legal Department","Human Resources","London","Female","40","40","38800","33800"
"In post","2022","Government Legal Department","Human Resources","London","Male","25","20","[c]","[c]"
"In post","2022","Government Legal Department","Knowledge and Information Management","London","Female","10","10","[c]","[c]"
"In post","2022","Government Legal Department","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Legal","London","Female","1275","1145","59500","58880"
"In post","2022","Government Legal Department","Legal","London","Male","655","635","60820","63730"
"In post","2022","Government Legal Department","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Legal","South West (England)","Female","20","20","[c]","[c]"
"In post","2022","Government Legal Department","Legal","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Government Legal Department","Legal","Yorkshire and The Humber","Female","50","45","55080","51870"
"In post","2022","Government Legal Department","Legal","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2022","Government Legal Department","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Other","London","Female","255","240","32680","27580"
"In post","2022","Government Legal Department","Other","London","Male","155","150","34770","30000"
"In post","2022","Government Legal Department","Other","South West (England)","Female","5","5","[c]","[c]"
"In post","2022","Government Legal Department","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Other","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Government Legal Department","Other","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Government Legal Department","Policy","London","Female","15","15","[c]","[c]"
"In post","2022","Government Legal Department","Policy","London","Male","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Digital, Data and Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Finance","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Government Property Agency","Finance","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Government Property Agency","Finance","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","London","Female","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Other","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","London","Female","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","London","Male","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Property","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Property","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Property","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Property","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Property","London","Female","15","15","[c]","[c]"
"In post","2022","Government Property Agency","Property","London","Male","45","45","51390","54700"
"In post","2022","Government Property Agency","Property","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Property","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Property","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Property","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Property","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Property","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Property","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Property","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","Government Property Agency","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Commercial","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Commercial","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Commercial","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Health and Safety Executive","Commercial","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Communications","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","Health and Safety Executive","Communications","North West (England)","Male","20","20","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","North West (England)","Male","55","50","41510","34380"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","Health and Safety Executive","Digital, Data and Technology","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Economics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Economics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Economics","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Economics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Economics","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Finance","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Finance","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","Health and Safety Executive","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Human Resources","North West (England)","Female","40","35","43940","39360"
"In post","2022","Health and Safety Executive","Human Resources","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Knowledge and Information Management","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","Health and Safety Executive","Knowledge and Information Management","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Legal","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Legal","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Operational Delivery","East Midlands (England)","Female","60","55","36450","31660"
"In post","2022","Health and Safety Executive","Operational Delivery","East Midlands (England)","Male","60","55","45250","40230"
"In post","2022","Health and Safety Executive","Operational Delivery","East of England","Female","65","60","39980","40620"
"In post","2022","Health and Safety Executive","Operational Delivery","East of England","Male","60","60","47300","46320"
"In post","2022","Health and Safety Executive","Operational Delivery","London","Female","70","65","43310","41130"
"In post","2022","Health and Safety Executive","Operational Delivery","London","Male","55","55","50560","48840"
"In post","2022","Health and Safety Executive","Operational Delivery","North East (England)","Female","35","30","36220","31660"
"In post","2022","Health and Safety Executive","Operational Delivery","North East (England)","Male","40","40","47250","46320"
"In post","2022","Health and Safety Executive","Operational Delivery","North West (England)","Female","320","295","34540","29750"
"In post","2022","Health and Safety Executive","Operational Delivery","North West (England)","Male","245","240","43560","40230"
"In post","2022","Health and Safety Executive","Operational Delivery","Scotland","Female","80","75","42870","41480"
"In post","2022","Health and Safety Executive","Operational Delivery","Scotland","Male","140","140","69690","76090"
"In post","2022","Health and Safety Executive","Operational Delivery","South East (England)","Female","45","40","38910","40620"
"In post","2022","Health and Safety Executive","Operational Delivery","South East (England)","Male","40","40","45850","46320"
"In post","2022","Health and Safety Executive","Operational Delivery","South West (England)","Female","40","35","38610","41000"
"In post","2022","Health and Safety Executive","Operational Delivery","South West (England)","Male","45","45","47990","46320"
"In post","2022","Health and Safety Executive","Operational Delivery","Wales","Female","45","40","36030","31710"
"In post","2022","Health and Safety Executive","Operational Delivery","Wales","Male","45","45","45900","46320"
"In post","2022","Health and Safety Executive","Operational Delivery","West Midlands (England)","Female","40","40","42710","41480"
"In post","2022","Health and Safety Executive","Operational Delivery","West Midlands (England)","Male","40","40","45990","46320"
"In post","2022","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","Female","105","95","38020","39330"
"In post","2022","Health and Safety Executive","Operational Delivery","Yorkshire and The Humber","Male","95","95","46510","46320"
"In post","2022","Health and Safety Executive","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","London","Female","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","London","Male","15","15","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","North West (England)","Female","25","20","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","North West (England)","Male","20","20","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Policy","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Health and Safety Executive","Project Delivery","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Project Delivery","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Health and Safety Executive","Project Delivery","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Project Delivery","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Property","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Property","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Property","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Health and Safety Executive","Property","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Health and Safety Executive","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","East Midlands (England)","Female","80","70","41950","39390"
"In post","2022","Health and Safety Executive","Science and Engineering","East Midlands (England)","Male","130","120","46590","44820"
"In post","2022","Health and Safety Executive","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","North West (England)","Female","65","60","34230","31710"
"In post","2022","Health and Safety Executive","Science and Engineering","North West (England)","Male","40","40","35530","31710"
"In post","2022","Health and Safety Executive","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Science and Engineering","Yorkshire and The Humber","Female","95","85","32460","31660"
"In post","2022","Health and Safety Executive","Science and Engineering","Yorkshire and The Humber","Male","60","60","33630","31660"
"In post","2022","Health and Safety Executive","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Statistics","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Statistics","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Statistics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Statistics","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Statistics","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Health and Safety Executive","Statistics","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Communications","London","Female","10","10","[c]","[c]"
