"Status","Year","Organisation","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Scottish Government (excl. agencies)","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","Overseas","Overseas","Overseas","15","15","70800","68670"
"In post","2022","Scottish Government (excl. agencies)","Scotland","Eastern Scotland","Outside London","6320","6065","45060","40130"
"In post","2022","Scottish Government (excl. agencies)","Scotland","Highlands and Islands","Outside London","265","250","32910","30040"
"In post","2022","Scottish Government (excl. agencies)","Scotland","North Eastern Scotland","Outside London","365","340","37270","33070"
"In post","2022","Scottish Government (excl. agencies)","Scotland","Southern Scotland","Outside London","180","165","34630","30040"
"In post","2022","Scottish Government (excl. agencies)","Scotland","West Central Scotland","Outside London","1685","1640","44380","40810"
"In post","2022","Scottish Housing Regulator","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scotland","West Central Scotland","Outside London","50","45","53610","54340"
"In post","2022","Scottish Prison Service","Scotland","Eastern Scotland","Outside London","2415","2260","33500","35000"
"In post","2022","Scottish Prison Service","Scotland","Highlands and Islands","Outside London","120","110","32320","35000"
"In post","2022","Scottish Prison Service","Scotland","North Eastern Scotland","Outside London","305","290","31760","32170"
"In post","2022","Scottish Prison Service","Scotland","Southern Scotland","Outside London","165","150","31530","32410"
"In post","2022","Scottish Prison Service","Scotland","West Central Scotland","Outside London","1555","1465","32040","35000"
"In post","2022","Scottish Public Pensions Agency","Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Scotland","Southern Scotland","Outside London","310","285","30290","25930"
"In post","2022","Serious Fraud Office","London","Inner London - West","London","460","445","47240","41370"
"In post","2022","Social Security Scotland","Scotland","Eastern Scotland","Outside London","915","885","28090","27230"
"In post","2022","Social Security Scotland","Scotland","Highlands and Islands","Outside London","35","35","30140","27940"
"In post","2022","Social Security Scotland","Scotland","North Eastern Scotland","Outside London","10","10","29050","27230"
"In post","2022","Social Security Scotland","Scotland","Southern Scotland","Outside London","65","60","29620","27230"
"In post","2022","Social Security Scotland","Scotland","West Central Scotland","Outside London","1425","1385","32500","27940"
"In post","2022","Standards and Testing Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","London","Inner London - West","London","40","35","48730","45850"
"In post","2022","Standards and Testing Agency","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","North West (England)","Greater Manchester","Outside London","15","15","35670","36500"
"In post","2022","Standards and Testing Agency","West Midlands (England)","West Midlands","Outside London","55","50","40310","36870"
"In post","2022","Standards and Testing Agency","Yorkshire and The Humber","South Yorkshire","Outside London","15","10","41040","36500"
"In post","2022","Student Awards Agency for Scotland","Scotland","Eastern Scotland","Outside London","230","220","31560","27230"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","15","15","43010","41000"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","North West (England)","Cumbria","Outside London","165","160","42950","40340"
"In post","2022","Submarine Delivery Agency","Overseas","Overseas","Overseas","20","20","38480","33080"
"In post","2022","Submarine Delivery Agency","Scotland","Eastern Scotland","Outside London","25","25","45380","44820"
"In post","2022","Submarine Delivery Agency","Scotland","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","West Central Scotland","Outside London","65","65","39810","40220"
"In post","2022","Submarine Delivery Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South East (England)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South West (England)","Devon","Outside London","140","140","34910","34000"
"In post","2022","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1510","1470","41430","39860"
"In post","2022","Teaching Regulation Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","West Midlands","Outside London","75","75","30420","26000"
"In post","2022","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","65","60","30970","27920"
"In post","2022","The Insolvency Service","East of England","Bedfordshire and Hertfordshire","Outside London","30","25","41310","38510"
"In post","2022","The Insolvency Service","East of England","East Anglia","Outside London","75","70","28370","23810"
"In post","2022","The Insolvency Service","East of England","Essex","Outside London","25","25","32760","31000"
"In post","2022","The Insolvency Service","London","Inner London - East","London","230","220","42460","38510"
"In post","2022","The Insolvency Service","London","Outer London - South","London","65","60","34210","28010"
"In post","2022","The Insolvency Service","North East (England)","Northumberland, and Tyne and Wear","Outside London","55","55","32580","31000"
"In post","2022","The Insolvency Service","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","North West (England)","Greater Manchester","Outside London","185","180","34030","33720"
"In post","2022","The Insolvency Service","North West (England)","Lancashire","Outside London","40","35","34880","32170"
"In post","2022","The Insolvency Service","North West (England)","Merseyside","Outside London","45","45","33270","33720"
"In post","2022","The Insolvency Service","Scotland","Eastern Scotland","Outside London","80","75","26700","21130"
"In post","2022","The Insolvency Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","20","38320","32840"
"In post","2022","The Insolvency Service","South East (England)","Hampshire and Isle of Wight","Outside London","25","25","32500","32890"
"In post","2022","The Insolvency Service","South East (England)","Kent","Outside London","50","50","27310","24020"
"In post","2022","The Insolvency Service","South East (England)","Surrey, East and West Sussex","Outside London","20","15","33590","30170"
"In post","2022","The Insolvency Service","South West (England)","Devon","Outside London","95","90","28270","23810"
"In post","2022","The Insolvency Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","40","36400","37610"
"In post","2022","The Insolvency Service","Wales","East Wales","Outside London","65","60","29010","26140"
"In post","2022","The Insolvency Service","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","West Midlands (England)","West Midlands","Outside London","395","370","30950","26410"
"In post","2022","The Insolvency Service","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Yorkshire and The Humber","West Yorkshire","Outside London","110","105","32230","30240"
"In post","2022","The National Archives","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","Outer London - West and North West","London","575","550","35690","33260"
"In post","2022","The National Archives","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scotland","Eastern Scotland","Outside London","110","105","46150","40810"
"In post","2022","Transport Scotland","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scotland","West Central Scotland","Outside London","410","405","45250","43000"
"In post","2022","UK Debt Management Office","London","Inner London - West","London","115","115","58090","51220"
"In post","2022","UK Export Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","Inner London - West","London","470","465","53170","49000"
"In post","2022","UK Export Finance","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","165","155","40400","35610"
"In post","2022","UK Health Security Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","36880","36330"
"In post","2022","UK Health Security Agency","East Midlands (England)","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","East of England","Bedfordshire and Hertfordshire","Outside London","25","25","42510","39690"
"In post","2022","UK Health Security Agency","East of England","East Anglia","Outside London","230","205","40180","32310"
"In post","2022","UK Health Security Agency","East of England","Essex","Outside London","80","75","44820","36570"
"In post","2022","UK Health Security Agency","London","Inner London - East","London","910","865","48290","40070"
"In post","2022","UK Health Security Agency","London","Inner London - West","London","730","710","49820","41460"
"In post","2022","UK Health Security Agency","London","Outer London - East and North East","London","20","20","30830","32330"
"In post","2022","UK Health Security Agency","London","Outer London - South","London","20","20","39590","35000"
"In post","2022","UK Health Security Agency","London","Outer London - West and North West","London","1165","1080","42900","38930"
"In post","2022","UK Health Security Agency","North East (England)","Northumberland, and Tyne and Wear","Outside London","85","80","44030","38740"
"In post","2022","UK Health Security Agency","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North West (England)","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","North West (England)","Greater Manchester","Outside London","295","270","34070","27220"
"In post","2022","UK Health Security Agency","North West (England)","Lancashire","Outside London","50","45","40720","35710"
"In post","2022","UK Health Security Agency","North West (England)","Merseyside","Outside London","85","80","44080","36330"
"In post","2022","UK Health Security Agency","Northern Ireland","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Scotland","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Scotland","West Central Scotland","Outside London","20","20","34830","28970"
"In post","2022","UK Health Security Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","325","290","44220","40030"
"In post","2022","UK Health Security Agency","South East (England)","Hampshire and Isle of Wight","Outside London","45","40","51310","40460"
"In post","2022","UK Health Security Agency","South East (England)","Kent","Outside London","45","40","43720","38200"
"In post","2022","UK Health Security Agency","South East (England)","Surrey, East and West Sussex","Outside London","75","65","45230","38890"
"In post","2022","UK Health Security Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","15","10","41830","38070"
"In post","2022","UK Health Security Agency","South West (England)","Devon","Outside London","35","30","49520","45840"
"In post","2022","UK Health Security Agency","South West (England)","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1045","970","38320","34530"
"In post","2022","UK Health Security Agency","Wales","East Wales","Outside London","15","15","50070","44330"
"In post","2022","UK Health Security Agency","Wales","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","20","15","46130","42120"
"In post","2022","UK Health Security Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","20","52860","42840"
"In post","2022","UK Health Security Agency","West Midlands (England)","West Midlands","Outside London","310","280","40070","34170"
"In post","2022","UK Health Security Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire","Outside London","55","50","37900","29470"
"In post","2022","UK Health Security Agency","Yorkshire and The Humber","South Yorkshire","Outside London","15","15","45220","48860"
"In post","2022","UK Health Security Agency","Yorkshire and The Humber","West Yorkshire","Outside London","630","605","42290","36820"
"In post","2022","UK Hydrographic Office","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","South West (England)","Dorset and Somerset","Outside London","900","865","35250","33290"
"In post","2022","UK Space Agency","London","Inner London - West","London","140","140","47040","40050"
"In post","2022","UK Space Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","45710","45090"
"In post","2022","UK Space Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","105","44510","49080"
"In post","2022","UK Statistics Authority","London","Inner London - West","London","340","330","45480","39840"
"In post","2022","UK Statistics Authority","North East (England)","Tees Valley and Durham","Outside London","15","15","31410","30710"
"In post","2022","UK Statistics Authority","Scotland","Eastern Scotland","Outside London","15","15","41850","37590"
"In post","2022","UK Statistics Authority","Scotland","Southern Scotland","Outside London","10","5","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","Outside London","2490","2040","29780","24250"
"In post","2022","UK Statistics Authority","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","East Wales","Outside London","3015","2860","35760","31700"
"In post","2022","UK Supreme Court","London","Inner London - West","London","50","50","38660","31960"
"In post","2022","Valuation Office Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","160","145","34200","31450"
"In post","2022","Valuation Office Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","East of England","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Valuation Office Agency","East of England","East Anglia","Outside London","90","80","35930","31900"
"In post","2022","Valuation Office Agency","East of England","Essex","Outside London","75","75","34380","31000"
"In post","2022","Valuation Office Agency","London","Inner London - East","London","330","315","45660","39050"
"In post","2022","Valuation Office Agency","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","London","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","London","Outer London - South","London","210","200","38420","34720"
"In post","2022","Valuation Office Agency","London","Outer London - West and North West","London","150","140","37350","31130"
"In post","2022","Valuation Office Agency","North East (England)","Northumberland, and Tyne and Wear","Outside London","195","180","35560","31900"
"In post","2022","Valuation Office Agency","North East (England)","Tees Valley and Durham","Outside London","395","380","25760","22010"
"In post","2022","Valuation Office Agency","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","North West (England)","Greater Manchester","Outside London","160","155","38040","33370"
"In post","2022","Valuation Office Agency","North West (England)","Lancashire","Outside London","80","75","34780","32890"
"In post","2022","Valuation Office Agency","North West (England)","Merseyside","Outside London","135","130","33870","31900"
"In post","2022","Valuation Office Agency","Scotland","Eastern Scotland","Outside London","15","15","45160","44610"
"In post","2022","Valuation Office Agency","Scotland","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","Scotland","West Central Scotland","Outside London","20","20","46060","45560"
"In post","2022","Valuation Office Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","35","41480","44160"
"In post","2022","Valuation Office Agency","South East (England)","Hampshire and Isle of Wight","Outside London","95","85","36400","33370"
"In post","2022","Valuation Office Agency","South East (England)","Kent","Outside London","40","35","36860","33380"
"In post","2022","Valuation Office Agency","South East (England)","Surrey, East and West Sussex","Outside London","50","45","34020","27520"
"In post","2022","Valuation Office Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","30","25","36830","33460"
"In post","2022","Valuation Office Agency","South West (England)","Devon","Outside London","465","435","27880","22040"
"In post","2022","Valuation Office Agency","South West (England)","Dorset and Somerset","Outside London","10","5","[c]","[c]"
"In post","2022","Valuation Office Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","130","120","37570","33740"
"In post","2022","Valuation Office Agency","Wales","East Wales","Outside London","200","185","36380","32890"
"In post","2022","Valuation Office Agency","Wales","West Wales and The Valleys","Outside London","75","75","38650","33820"
"In post","2022","Valuation Office Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","75","70","36550","33130"
"In post","2022","Valuation Office Agency","West Midlands (England)","West Midlands","Outside London","175","165","34300","31900"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","70","65","32650","27560"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","South Yorkshire","Outside London","50","45","39430","38250"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","West Yorkshire","Outside London","290","270","34260","31000"
"In post","2022","Vehicle Certification Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","70","65","36970","34290"
"In post","2022","Vehicle Certification Agency","Overseas","Overseas","Overseas","10","10","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South East (England)","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","120","115","33410","28980"
"In post","2022","Vehicle Certification Agency","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","South East (England)","Surrey, East and West Sussex","Outside London","170","170","40360","38750"
"In post","2022","Water Services Regulation Authority","London","Inner London - West","London","80","80","65430","63240"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","West Midlands","Outside London","180","170","49710","43270"
"In post","2022","Welsh Government (excl. agencies)","London","Inner London - West","London","10","5","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","London","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Overseas","Overseas","15","15","54180","61440"
"In post","2022","Welsh Government (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Wales","East Wales","Outside London","3335","3145","43630","38160"
"In post","2022","Welsh Government (excl. agencies)","Wales","West Wales and The Valleys","Outside London","2515","2380","39530","38160"
"In post","2022","Welsh Government (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Wales","East Wales","Outside London","15","15","47310","40100"
"In post","2022","Welsh Revenue Authority","Wales","West Wales and The Valleys","Outside London","65","65","42950","38160"
"In post","2022","Welsh Revenue Authority","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Wilton Park","South East (England)","Surrey, East and West Sussex","Outside London","80","75","34680","30700"
"Leaver CS","2022","Accountant in Bankruptcy","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","East of England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","London","Inner London - West","London","15","[c]","40150","38530"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","North East (England)","Northumberland, and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Wales","East Wales","Outside London","10","[c]","29610","24250"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","East Anglia","Outside London","15","[c]","31300","30150"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North East (England)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Cumbria","Outside London","15","[c]","30420","21300"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Scotland","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South East (England)","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","Outside London","60","[c]","31450","24370"
"Leaver CS","2022","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South West (England)","Devon","Outside London","15","[c]","26050","24920"
"Leaver CS","2022","Animal and Plant Health Agency","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","26010","25010"
"Leaver CS","2022","Animal and Plant Health Agency","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Wales","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Wales","West Wales and The Valleys","Outside London","25","[c]","25870","21300"
"Leaver CS","2022","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","29070","25010"
"Leaver CS","2022","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","Outside London","25","[c]","27690","25320"
"Leaver CS","2022","Attorney General's Office","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
