"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Unknown","Project Delivery","SEO/HEO","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Property","AA/AO","25","20","[c]","[c]"
"In post","2022","65+","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Property","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Security","AA/AO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Security","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","AA/AO","45","45","22740","22330"
"In post","2022","65+","Unknown","Unknown","EO","25","20","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","G6/G7","15","10","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","SEO/HEO","25","20","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","65+","White","Analysis","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","White","Analysis","EO","15","10","[c]","[c]"
"In post","2022","65+","White","Analysis","G6/G7","20","20","[c]","[c]"
"In post","2022","65+","White","Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Analysis","SEO/HEO","15","10","[c]","[c]"
"In post","2022","65+","White","Commercial","AA/AO","5","5","[c]","[c]"
"In post","2022","65+","White","Commercial","EO","10","10","[c]","[c]"
"In post","2022","65+","White","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","White","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Commercial","SEO/HEO","30","25","40080","40980"
"In post","2022","65+","White","Communications","AA/AO","15","10","[c]","[c]"
"In post","2022","65+","White","Communications","EO","15","15","[c]","[c]"
"In post","2022","65+","White","Communications","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","White","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Communications","SEO/HEO","15","15","[c]","[c]"
"In post","2022","65+","White","Counter Fraud","AA/AO","95","70","21950","21260"
"In post","2022","65+","White","Counter Fraud","EO","185","125","28230","27570"
"In post","2022","65+","White","Counter Fraud","G6/G7","15","10","[c]","[c]"
"In post","2022","65+","White","Counter Fraud","SEO/HEO","75","50","38210","35980"
"In post","2022","65+","White","Debt","AA/AO","100","70","21510","21260"
"In post","2022","65+","White","Debt","EO","25","15","[c]","[c]"
"In post","2022","65+","White","Debt","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Debt","SEO/HEO","15","10","[c]","[c]"
"In post","2022","65+","White","Digital, Data & Technology","AA/AO","35","30","23090","22330"
"In post","2022","65+","White","Digital, Data & Technology","EO","70","60","28400","27570"
"In post","2022","65+","White","Digital, Data & Technology","G6/G7","45","40","59810","58960"
"In post","2022","65+","White","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Digital, Data & Technology","SEO/HEO","125","105","39330","37070"
"In post","2022","65+","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Finance","AA/AO","40","30","21970","21320"
"In post","2022","65+","White","Finance","EO","40","35","28040","27630"
"In post","2022","65+","White","Finance","G6/G7","20","20","[c]","[c]"
"In post","2022","65+","White","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Finance","SEO/HEO","50","40","38980","37480"
"In post","2022","65+","White","Grants Management","AA/AO","25","20","[c]","[c]"
"In post","2022","65+","White","Grants Management","EO","15","10","[c]","[c]"
"In post","2022","65+","White","Grants Management","SEO/HEO","5","5","[c]","[c]"
"In post","2022","65+","White","Human Resources","AA/AO","45","35","21660","21680"
"In post","2022","65+","White","Human Resources","EO","40","30","28270","27570"
"In post","2022","65+","White","Human Resources","G6/G7","20","15","[c]","[c]"
"In post","2022","65+","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Human Resources","SEO/HEO","45","35","38330","36050"
"In post","2022","65+","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Legal","AA/AO","20","15","[c]","[c]"
"In post","2022","65+","White","Legal","EO","30","25","[c]","[c]"
"In post","2022","65+","White","Legal","G6/G7","80","55","63110","61480"
"In post","2022","65+","White","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Legal","SEO/HEO","10","10","[c]","[c]"
"In post","2022","65+","White","No function","AA/AO","2535","1860","22070","21260"
"In post","2022","65+","White","No function","EO","1455","1050","28150","27570"
"In post","2022","65+","White","No function","G6/G7","255","195","63710","61860"
"In post","2022","65+","White","No function","SCS level","40","30","114480","110330"
"In post","2022","65+","White","No function","SEO/HEO","600","445","38810","36480"
"In post","2022","65+","White","No function","Unknown","360","270","31120","28200"
"In post","2022","65+","White","Project Delivery","AA/AO","15","10","[c]","[c]"
"In post","2022","65+","White","Project Delivery","EO","75","60","24700","25530"
"In post","2022","65+","White","Project Delivery","G6/G7","85","65","62880","61130"
"In post","2022","65+","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Project Delivery","SEO/HEO","225","180","38480","39420"
"In post","2022","65+","White","Project Delivery","Unknown","30","30","45450","41240"
"In post","2022","65+","White","Property","AA/AO","90","80","19800","18110"
"In post","2022","65+","White","Property","EO","50","45","26250","26720"
"In post","2022","65+","White","Property","G6/G7","25","25","[c]","[c]"
"In post","2022","65+","White","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Property","SEO/HEO","100","85","38570","36460"
"In post","2022","65+","White","Security","AA/AO","170","145","23430","20560"
"In post","2022","65+","White","Security","EO","25","20","[c]","[c]"
"In post","2022","65+","White","Security","G6/G7","5","5","[c]","[c]"
"In post","2022","65+","White","Security","SEO/HEO","50","45","38950","37490"
"In post","2022","65+","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Unknown","AA/AO","800","680","21940","21680"
"In post","2022","65+","White","Unknown","EO","410","320","29250","29200"
"In post","2022","65+","White","Unknown","G6/G7","105","90","67040","62400"
"In post","2022","65+","White","Unknown","SCS level","20","15","[c]","[c]"
"In post","2022","65+","White","Unknown","SEO/HEO","360","310","38850","37630"
"In post","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","No function","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","No function","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","No function","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","No function","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","No function","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","No function","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","No function","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","No function","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","No function","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Debt","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","No function","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","No function","EO","5","5","[c]","[c]"
"In post","2022","Unknown","White","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","No function","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","No function","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","No function","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Debt","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","No function","AA/AO","60","[c]","20650","21260"
"Leaver CS","2022","16-19","White","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","No function","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Analysis","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Debt","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Legal","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","No function","AA/AO","195","[c]","21400","21260"
"Leaver CS","2022","20-29","Asian","No function","EO","175","[c]","28100","27570"
"Leaver CS","2022","20-29","Asian","No function","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","No function","SEO/HEO","65","[c]","34200","33610"
"Leaver CS","2022","20-29","Asian","No function","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","AA/AO","130","[c]","22430","21680"
"Leaver CS","2022","20-29","Asian","Unknown","EO","45","[c]","27620","28110"
"Leaver CS","2022","20-29","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
