"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Legal","Other","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Tower Hamlets","Female","10","10","[c]","[c]"
"In post","2022","Legal","Other","Tower Hamlets","Male","5","5","[c]","[c]"
"In post","2022","Legal","Other","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Westminster","Female","235","225","31970","27580"
"In post","2022","Legal","Other","Westminster","Male","120","120","31640","27470"
"In post","2022","Legal","Other","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","York","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","City of Edinburgh","Female","5","5","[c]","[c]"
"In post","2022","Legal","Policy","City of Edinburgh","Male","5","5","[c]","[c]"
"In post","2022","Legal","Policy","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Tower Hamlets","Female","5","5","[c]","[c]"
"In post","2022","Legal","Policy","Tower Hamlets","Male","10","10","[c]","[c]"
"In post","2022","Legal","Policy","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Westminster","Female","30","30","42020","37730"
"In post","2022","Legal","Policy","Westminster","Male","15","15","[c]","[c]"
"In post","2022","Legal","Project Delivery","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Westminster","Male","5","5","[c]","[c]"
"In post","2022","Legal","Property","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Berkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Berkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Belfast","Female","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Birmingham","Female","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Birmingham","Male","15","15","[c]","[c]"
"In post","2022","Legal","Tax","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Cardiff and Vale of Glamorgan","Female","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Cardiff and Vale of Glamorgan","Male","15","15","[c]","[c]"
"In post","2022","Legal","Tax","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Glasgow City","Female","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Glasgow City","Male","15","15","[c]","[c]"
"In post","2022","Legal","Tax","Greater Manchester South West","Female","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Greater Manchester South West","Male","15","15","[c]","[c]"
"In post","2022","Legal","Tax","Hackney and Newham","Female","20","20","[c]","[c]"
"In post","2022","Legal","Tax","Hackney and Newham","Male","20","20","[c]","[c]"
"In post","2022","Legal","Tax","Leeds","Female","30","25","[c]","[c]"
"In post","2022","Legal","Tax","Leeds","Male","25","25","[c]","[c]"
"In post","2022","Legal","Tax","Manchester","Female","30","25","[c]","[c]"
"In post","2022","Legal","Tax","Manchester","Male","30","30","[c]","[c]"
"In post","2022","Legal","Tax","Mid Lancashire","Female","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Nottingham","Female","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Nottingham","Male","5","5","[c]","[c]"
"In post","2022","Legal","Tax","Portsmouth","Female","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Portsmouth","Male","10","10","[c]","[c]"
"In post","2022","Legal","Tax","Sunderland","Female","5","5","[c]","[c]"
"In post","2022","Legal","Tax","Sunderland","Male","5","5","[c]","[c]"
"In post","2022","Legal","Tax","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2022","Legal","Unknown","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2022","Legal","Unknown","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Croydon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Croydon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Greater Manchester South West","Male","5","5","[c]","[c]"
"In post","2022","Legal","Unknown","Hackney and Newham","Female","50","45","57080","60940"
"In post","2022","Legal","Unknown","Hackney and Newham","Male","40","40","63650","62120"
"In post","2022","Legal","Unknown","Leeds","Female","5","5","[c]","[c]"
"In post","2022","Legal","Unknown","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Nottingham","Female","5","5","[c]","[c]"
"In post","2022","Legal","Unknown","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Tyneside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Westminster","Female","25","25","[c]","[c]"
"In post","2022","Legal","Unknown","Westminster","Male","35","35","80350","79600"
"In post","2022","No function","Commercial","Barnet","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Barnet","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Barnsley, Doncaster and Rotherham","Female","10","10","[c]","[c]"
"In post","2022","No function","Commercial","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bedford","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Birmingham","Female","5","5","[c]","[c]"
"In post","2022","No function","Commercial","Birmingham","Male","10","10","[c]","[c]"
"In post","2022","No function","Commercial","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bradford","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cheshire East","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cheshire East","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Chorley and West Lancashire","Female","5","5","[c]","[c]"
"In post","2022","No function","Commercial","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Croydon","Female","45","40","43280","39440"
"In post","2022","No function","Commercial","Croydon","Male","20","20","[c]","[c]"
"In post","2022","No function","Commercial","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Devon CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Devon CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Greater Manchester South West","Female","10","5","[c]","[c]"
"In post","2022","No function","Commercial","Greater Manchester South West","Male","10","5","[c]","[c]"
"In post","2022","No function","Commercial","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Leeds","Female","20","20","[c]","[c]"
"In post","2022","No function","Commercial","Leeds","Male","15","15","[c]","[c]"
"In post","2022","No function","Commercial","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Liverpool","Male","5","5","[c]","[c]"
"In post","2022","No function","Commercial","Manchester","Female","10","10","[c]","[c]"
"In post","2022","No function","Commercial","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","North Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2022","No function","Commercial","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Peterborough","Female","10","10","[c]","[c]"
"In post","2022","No function","Commercial","Peterborough","Male","5","5","[c]","[c]"
"In post","2022","No function","Commercial","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Sandwell","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Sandwell","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Staffordshire CC","Female","15","15","[c]","[c]"
"In post","2022","No function","Commercial","Staffordshire CC","Male","10","10","[c]","[c]"
"In post","2022","No function","Commercial","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
