"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Property","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","SCS level","Male","Heterosexual / straight","65","65","91800","89930"
"In post","2022","Property","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Property","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","SEO","Female","Heterosexual / straight","540","505","41560","40580"
"In post","2022","Property","SEO","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Property","SEO","Female","Undeclared","65","60","42840","42640"
"In post","2022","Property","SEO","Female","Unknown","95","90","42450","42750"
"In post","2022","Property","SEO","Male","Heterosexual / straight","750","730","42780","42500"
"In post","2022","Property","SEO","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Property","SEO","Male","Undeclared","110","105","43500","43810"
"In post","2022","Property","SEO","Male","Unknown","180","175","43710","43790"
"In post","2022","Property","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Male","Heterosexual / straight","35","35","22140","21850"
"In post","2022","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","AA","Female","Heterosexual / straight","235","230","20490","19810"
"In post","2022","Security","AA","Female","LGBO","35","35","20950","19810"
"In post","2022","Security","AA","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Security","AA","Female","Unknown","40","40","21140","19810"
"In post","2022","Security","AA","Male","Heterosexual / straight","1670","1625","20650","19810"
"In post","2022","Security","AA","Male","LGBO","35","35","20740","19810"
"In post","2022","Security","AA","Male","Undeclared","165","160","20710","19810"
"In post","2022","Security","AA","Male","Unknown","270","265","21410","19850"
"In post","2022","Security","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","AO","Female","Heterosexual / straight","385","360","26950","23370"
"In post","2022","Security","AO","Female","LGBO","45","45","29820","26750"
"In post","2022","Security","AO","Female","Undeclared","55","50","28050","24350"
"In post","2022","Security","AO","Female","Unknown","115","115","26720","23540"
"In post","2022","Security","AO","Male","Heterosexual / straight","1710","1680","32510","33200"
"In post","2022","Security","AO","Male","LGBO","60","60","33610","38910"
"In post","2022","Security","AO","Male","Undeclared","280","270","36050","39070"
"In post","2022","Security","AO","Male","Unknown","525","520","32100","30890"
"In post","2022","Security","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","EO","Female","Heterosexual / straight","395","375","28570","26670"
"In post","2022","Security","EO","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Security","EO","Female","Undeclared","45","40","29830","27500"
"In post","2022","Security","EO","Female","Unknown","95","90","27240","26670"
"In post","2022","Security","EO","Male","Heterosexual / straight","660","650","33780","29480"
"In post","2022","Security","EO","Male","LGBO","35","35","34520","29250"
"In post","2022","Security","EO","Male","Undeclared","115","115","36850","40190"
"In post","2022","Security","EO","Male","Unknown","140","135","30690","27500"
"In post","2022","Security","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","G6","Female","Heterosexual / straight","30","30","67210","66230"
"In post","2022","Security","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","G6","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","G6","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Security","G6","Male","Heterosexual / straight","65","65","67990","67910"
"In post","2022","Security","G6","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Security","G6","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","G6","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Security","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","G7","Female","Heterosexual / straight","115","115","55150","54700"
"In post","2022","Security","G7","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Security","G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Security","G7","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Security","G7","Male","Heterosexual / straight","195","190","57090","55760"
"In post","2022","Security","G7","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Security","G7","Male","Undeclared","40","40","57100","55490"
"In post","2022","Security","G7","Male","Unknown","55","55","56660","55210"
"In post","2022","Security","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","HEO","Female","Heterosexual / straight","465","450","34260","33300"
"In post","2022","Security","HEO","Female","LGBO","35","35","34810","33000"
"In post","2022","Security","HEO","Female","Undeclared","60","60","34750","33300"
"In post","2022","Security","HEO","Female","Unknown","85","80","34000","33300"
"In post","2022","Security","HEO","Male","Heterosexual / straight","745","730","36820","34340"
"In post","2022","Security","HEO","Male","LGBO","30","30","34810","34550"
"In post","2022","Security","HEO","Male","Undeclared","140","135","38300","35480"
"In post","2022","Security","HEO","Male","Unknown","160","160","35360","34550"
"In post","2022","Security","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","SCS level","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Security","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Security","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","SCS level","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Security","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Security","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","SEO","Female","Heterosexual / straight","230","225","43530","41750"
"In post","2022","Security","SEO","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Security","SEO","Female","Undeclared","35","30","42430","40580"
"In post","2022","Security","SEO","Female","Unknown","55","50","44430","43700"
"In post","2022","Security","SEO","Male","Heterosexual / straight","420","415","44910","43840"
"In post","2022","Security","SEO","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Security","SEO","Male","Undeclared","80","80","46470","44780"
"In post","2022","Security","SEO","Male","Unknown","95","95","43780","42150"
"In post","2022","Security","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Female","Heterosexual / straight","35","30","34800","34340"
"In post","2022","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Male","Heterosexual / straight","115","115","31780","28120"
"In post","2022","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Security","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Female","Heterosexual / straight","1365","1210","20480","19810"
"In post","2022","Unknown","AA","Female","LGBO","85","85","20860","21050"
"In post","2022","Unknown","AA","Female","Undeclared","120","105","20120","19810"
"In post","2022","Unknown","AA","Female","Unknown","515","470","21590","21050"
"In post","2022","Unknown","AA","Male","Heterosexual / straight","1515","1470","20110","19050"
"In post","2022","Unknown","AA","Male","LGBO","70","70","20840","21050"
"In post","2022","Unknown","AA","Male","Undeclared","175","170","19900","19050"
"In post","2022","Unknown","AA","Male","Unknown","475","460","21520","21050"
"In post","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AO","Female","Heterosexual / straight","6775","6030","22470","21680"
"In post","2022","Unknown","AO","Female","LGBO","215","200","22690","21680"
"In post","2022","Unknown","AO","Female","Undeclared","845","750","22690","21680"
"In post","2022","Unknown","AO","Female","Unknown","1065","1000","23060","21680"
"In post","2022","Unknown","AO","Male","Heterosexual / straight","4110","3970","22590","21680"
"In post","2022","Unknown","AO","Male","LGBO","180","170","22450","21680"
"In post","2022","Unknown","AO","Male","Undeclared","505","480","22560","21680"
"In post","2022","Unknown","AO","Male","Unknown","1015","1000","24020","22750"
"In post","2022","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Female","Heterosexual / straight","8540","7795","27310","26930"
"In post","2022","Unknown","EO","Female","LGBO","385","370","26960","26670"
"In post","2022","Unknown","EO","Female","Undeclared","1080","970","27670","27370"
"In post","2022","Unknown","EO","Female","Unknown","1680","1590","27500","27230"
"In post","2022","Unknown","EO","Male","Heterosexual / straight","8030","7725","27520","26960"
"In post","2022","Unknown","EO","Male","LGBO","400","390","27220","27230"
"In post","2022","Unknown","EO","Male","Undeclared","1200","1130","27800","27370"
"In post","2022","Unknown","EO","Male","Unknown","1750","1670","28040","27230"
"In post","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G6","Female","Heterosexual / straight","1205","1130","71900","69800"
"In post","2022","Unknown","G6","Female","LGBO","55","55","70790","69630"
"In post","2022","Unknown","G6","Female","Undeclared","125","115","72500","69390"
"In post","2022","Unknown","G6","Female","Unknown","250","225","72560","71810"
"In post","2022","Unknown","G6","Male","Heterosexual / straight","1060","1040","72180","70480"
"In post","2022","Unknown","G6","Male","LGBO","70","70","69870","68720"
"In post","2022","Unknown","G6","Male","Undeclared","145","145","71630","69410"
"In post","2022","Unknown","G6","Male","Unknown","235","225","73270","75340"
"In post","2022","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G7","Female","Heterosexual / straight","2620","2485","57300","57460"
"In post","2022","Unknown","G7","Female","LGBO","115","115","56390","57190"
"In post","2022","Unknown","G7","Female","Undeclared","305","295","57590","57460"
"In post","2022","Unknown","G7","Female","Unknown","580","555","56870","57430"
"In post","2022","Unknown","G7","Male","Heterosexual / straight","2345","2305","58260","57460"
"In post","2022","Unknown","G7","Male","LGBO","200","200","57560","57430"
"In post","2022","Unknown","G7","Male","Undeclared","365","360","58580","57740"
"In post","2022","Unknown","G7","Male","Unknown","500","495","57840","57430"
"In post","2022","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HEO","Female","Heterosexual / straight","5650","5340","34320","34070"
"In post","2022","Unknown","HEO","Female","LGBO","270","260","33770","33070"
"In post","2022","Unknown","HEO","Female","Undeclared","600","570","34700","34430"
"In post","2022","Unknown","HEO","Female","Unknown","1030","990","35350","35050"
"In post","2022","Unknown","HEO","Male","Heterosexual / straight","4535","4465","34330","33530"
"In post","2022","Unknown","HEO","Male","LGBO","295","290","33950","33300"
"In post","2022","Unknown","HEO","Male","Undeclared","725","705","34570","33900"
"In post","2022","Unknown","HEO","Male","Unknown","920","905","35600","35050"
"In post","2022","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SCS level","Female","Heterosexual / straight","355","340","86970","81760"
"In post","2022","Unknown","SCS level","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","SCS level","Female","Undeclared","35","35","81850","78460"
"In post","2022","Unknown","SCS level","Female","Unknown","50","50","94140","83230"
"In post","2022","Unknown","SCS level","Male","Heterosexual / straight","395","385","91540","83230"
"In post","2022","Unknown","SCS level","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","SCS level","Male","Undeclared","45","40","90730","83630"
"In post","2022","Unknown","SCS level","Male","Unknown","90","85","91030","83230"
"In post","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Female","Heterosexual / straight","3980","3785","42870","41980"
"In post","2022","Unknown","SEO","Female","LGBO","175","170","42130","41950"
"In post","2022","Unknown","SEO","Female","Undeclared","470","450","42590","41970"
"In post","2022","Unknown","SEO","Female","Unknown","675","640","43120","41950"
"In post","2022","Unknown","SEO","Male","Heterosexual / straight","3515","3465","43220","42110"
"In post","2022","Unknown","SEO","Male","LGBO","235","235","42340","41950"
"In post","2022","Unknown","SEO","Male","Undeclared","540","535","43150","42200"
"In post","2022","Unknown","SEO","Male","Unknown","685","670","43890","43000"
"In post","2022","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Heterosexual / straight","75","70","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Unknown","190","185","32130","31120"
"In post","2022","Unknown","Unknown","Male","Heterosexual / straight","135","135","39810","35700"
"In post","2022","Unknown","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Undeclared","30","25","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Unknown","1610","1610","37930","34460"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Male","Heterosexual / straight","45","[c]","34110","33620"
"Leaver CS","2022","Analysis","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G7","Female","Unknown","35","[c]","62810","64520"
"Leaver CS","2022","Commercial","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G7","Male","Unknown","45","[c]","61950","61710"
"Leaver CS","2022","Commercial","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","HEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
