"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Knowledge and Information Management","North West (England)","Female","95","90","30270","27570"
"In post","2022","No function","Knowledge and Information Management","North West (England)","Male","60","60","31410","29160"
"In post","2022","No function","Knowledge and Information Management","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Scotland","Female","25","20","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Scotland","Male","15","15","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","South East (England)","Female","30","30","34890","31350"
"In post","2022","No function","Knowledge and Information Management","South East (England)","Male","15","15","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","South West (England)","Female","20","15","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","South West (England)","Male","25","25","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Wales","Female","20","20","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Wales","Male","10","10","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","West Midlands (England)","Female","60","60","23470","20970"
"In post","2022","No function","Knowledge and Information Management","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","No function","Legal","East Midlands (England)","Female","50","45","40890","41960"
"In post","2022","No function","Legal","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","No function","Legal","East of England","Female","60","55","42200","40690"
"In post","2022","No function","Legal","East of England","Male","25","25","[c]","[c]"
"In post","2022","No function","Legal","London","Female","275","255","49550","50380"
"In post","2022","No function","Legal","London","Male","120","115","50820","53340"
"In post","2022","No function","Legal","North East (England)","Female","55","50","40870","41930"
"In post","2022","No function","Legal","North East (England)","Male","25","25","[c]","[c]"
"In post","2022","No function","Legal","North West (England)","Female","120","105","40230","40410"
"In post","2022","No function","Legal","North West (England)","Male","40","40","45540","44780"
"In post","2022","No function","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Legal","South East (England)","Female","105","90","41590","42320"
"In post","2022","No function","Legal","South East (England)","Male","25","25","[c]","[c]"
"In post","2022","No function","Legal","South West (England)","Female","55","50","42040","43050"
"In post","2022","No function","Legal","South West (England)","Male","30","30","44750","44780"
"In post","2022","No function","Legal","Wales","Female","65","55","40340","41770"
"In post","2022","No function","Legal","Wales","Male","20","20","[c]","[c]"
"In post","2022","No function","Legal","West Midlands (England)","Female","80","75","41170","40790"
"In post","2022","No function","Legal","West Midlands (England)","Male","30","30","44060","44450"
"In post","2022","No function","Legal","Yorkshire and The Humber","Female","80","75","39170","39320"
"In post","2022","No function","Legal","Yorkshire and The Humber","Male","35","35","37370","30450"
"In post","2022","No function","Medicine","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","No function","Medicine","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","East of England","Female","30","25","[c]","[c]"
"In post","2022","No function","Medicine","East of England","Male","15","15","[c]","[c]"
"In post","2022","No function","Medicine","London","Female","195","175","80410","75410"
"In post","2022","No function","Medicine","London","Male","100","90","84140","82440"
"In post","2022","No function","Medicine","North East (England)","Female","10","10","[c]","[c]"
"In post","2022","No function","Medicine","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","North West (England)","Female","30","25","68510","68880"
"In post","2022","No function","Medicine","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","No function","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","South East (England)","Female","25","20","[c]","[c]"
"In post","2022","No function","Medicine","South East (England)","Male","10","10","[c]","[c]"
"In post","2022","No function","Medicine","South West (England)","Female","20","15","[c]","[c]"
"In post","2022","No function","Medicine","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","No function","Medicine","Wales","Female","35","30","73670","85630"
"In post","2022","No function","Medicine","Wales","Male","30","30","63140","82490"
"In post","2022","No function","Medicine","West Midlands (England)","Female","15","10","[c]","[c]"
"In post","2022","No function","Medicine","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","No function","Medicine","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2022","No function","Medicine","Yorkshire and The Humber","Male","15","10","[c]","[c]"
"In post","2022","No function","Operational Delivery","East Midlands (England)","Female","7770","6895","26990","25710"
"In post","2022","No function","Operational Delivery","East Midlands (England)","Male","5510","5280","28410","27130"
"In post","2022","No function","Operational Delivery","East of England","Female","6965","6210","28160","27570"
"In post","2022","No function","Operational Delivery","East of England","Male","5105","4920","30090","28700"
"In post","2022","No function","Operational Delivery","London","Female","14555","13590","34080","31060"
"In post","2022","No function","Operational Delivery","London","Male","9830","9590","36580","32090"
"In post","2022","No function","Operational Delivery","North East (England)","Female","10910","9205","25640","22510"
"In post","2022","No function","Operational Delivery","North East (England)","Male","6450","6075","26970","26020"
"In post","2022","No function","Operational Delivery","North West (England)","Female","19540","17250","26610","25610"
"In post","2022","No function","Operational Delivery","North West (England)","Male","12680","12105","28110","27130"
"In post","2022","No function","Operational Delivery","Northern Ireland","Female","550","485","27720","26590"
"In post","2022","No function","Operational Delivery","Northern Ireland","Male","505","490","28290","24500"
"In post","2022","No function","Operational Delivery","Overseas","Female","25","25","[c]","[c]"
"In post","2022","No function","Operational Delivery","Overseas","Male","115","115","63710","61470"
"In post","2022","No function","Operational Delivery","Scotland","Female","10645","9370","26930","26820"
"In post","2022","No function","Operational Delivery","Scotland","Male","7730","7335","30020","27570"
"In post","2022","No function","Operational Delivery","South East (England)","Female","10680","9440","28140","27570"
"In post","2022","No function","Operational Delivery","South East (England)","Male","8090","7655","30140","28940"
"In post","2022","No function","Operational Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Delivery","South West (England)","Female","7865","6845","27390","27130"
"In post","2022","No function","Operational Delivery","South West (England)","Male","5480","5225","29390","27570"
"In post","2022","No function","Operational Delivery","Unknown","Female","325","295","28730","27570"
"In post","2022","No function","Operational Delivery","Unknown","Male","215","205","31370","27570"
"In post","2022","No function","Operational Delivery","Wales","Female","11355","9870","25300","22600"
"In post","2022","No function","Operational Delivery","Wales","Male","6650","6350","26980","25610"
"In post","2022","No function","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Delivery","West Midlands (England)","Female","11110","9860","27210","26120"
"In post","2022","No function","Operational Delivery","West Midlands (England)","Male","7225","6925","28850","27570"
"In post","2022","No function","Operational Delivery","Yorkshire and The Humber","Female","10055","8850","27820","27570"
"In post","2022","No function","Operational Delivery","Yorkshire and The Humber","Male","7135","6800","29410","27570"
"In post","2022","No function","Operational Research","London","Female","10","10","[c]","[c]"
"In post","2022","No function","Operational Research","London","Male","10","10","[c]","[c]"
"In post","2022","No function","Operational Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","South East (England)","Female","65","60","43170","47010"
"In post","2022","No function","Operational Research","South East (England)","Male","95","95","45160","47010"
"In post","2022","No function","Operational Research","South West (England)","Female","35","35","43560","42260"
"In post","2022","No function","Operational Research","South West (England)","Male","35","35","48210","47040"
"In post","2022","No function","Operational Research","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","No function","Operational Research","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","No function","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","No function","Other","East Midlands (England)","Female","180","165","28040","27570"
"In post","2022","No function","Other","East Midlands (England)","Male","85","85","28310","27570"
"In post","2022","No function","Other","East of England","Female","225","200","28550","27570"
"In post","2022","No function","Other","East of England","Male","135","130","30330","27570"
"In post","2022","No function","Other","London","Female","1035","1005","40100","31520"
"In post","2022","No function","Other","London","Male","665","660","46330","35290"
"In post","2022","No function","Other","North East (England)","Female","270","240","26870","27570"
"In post","2022","No function","Other","North East (England)","Male","155","150","26410","27570"
"In post","2022","No function","Other","North West (England)","Female","660","610","27760","27570"
"In post","2022","No function","Other","North West (England)","Male","420","410","28010","27570"
"In post","2022","No function","Other","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","No function","Other","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","No function","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Other","Scotland","Female","735","675","29510","27570"
"In post","2022","No function","Other","Scotland","Male","495","460","31780","27570"
"In post","2022","No function","Other","South East (England)","Female","310","280","28450","27570"
"In post","2022","No function","Other","South East (England)","Male","160","160","30140","27570"
"In post","2022","No function","Other","South West (England)","Female","355","315","29620","27570"
"In post","2022","No function","Other","South West (England)","Male","210","205","32600","27570"
"In post","2022","No function","Other","Unknown","Female","20","20","[c]","[c]"
"In post","2022","No function","Other","Unknown","Male","10","10","[c]","[c]"
"In post","2022","No function","Other","Wales","Female","310","280","29140","27570"
"In post","2022","No function","Other","Wales","Male","200","195","29030","27570"
"In post","2022","No function","Other","West Midlands (England)","Female","295","265","27680","27570"
"In post","2022","No function","Other","West Midlands (England)","Male","165","160","27960","27570"
"In post","2022","No function","Other","Yorkshire and The Humber","Female","240","215","31100","27570"
"In post","2022","No function","Other","Yorkshire and The Humber","Male","140","135","32480","27570"
"In post","2022","No function","Planning","London","Female","40","40","46650","42980"
"In post","2022","No function","Planning","London","Male","50","50","47290","42980"
"In post","2022","No function","Planning","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","No function","Planning","South West (England)","Female","25","20","[c]","[c]"
"In post","2022","No function","Planning","South West (England)","Male","15","15","[c]","[c]"
"In post","2022","No function","Planning","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East Midlands (England)","Male","30","30","56110","58810"
"In post","2022","No function","Planning Inspectors","East of England","Female","10","10","[c]","[c]"
"In post","2022","No function","Planning Inspectors","East of England","Male","20","20","[c]","[c]"
"In post","2022","No function","Planning Inspectors","London","Female","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","London","Male","20","15","[c]","[c]"
"In post","2022","No function","Planning Inspectors","North East (England)","Female","15","15","[c]","[c]"
"In post","2022","No function","Planning Inspectors","North East (England)","Male","25","20","[c]","[c]"
"In post","2022","No function","Planning Inspectors","North West (England)","Female","20","15","[c]","[c]"
"In post","2022","No function","Planning Inspectors","North West (England)","Male","20","20","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","South East (England)","Female","15","10","[c]","[c]"
"In post","2022","No function","Planning Inspectors","South East (England)","Male","30","25","[c]","[c]"
"In post","2022","No function","Planning Inspectors","South West (England)","Female","20","15","[c]","[c]"
"In post","2022","No function","Planning Inspectors","South West (England)","Male","40","35","57510","58810"
"In post","2022","No function","Planning Inspectors","Wales","Female","5","5","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Wales","Male","15","15","[c]","[c]"
"In post","2022","No function","Planning Inspectors","West Midlands (England)","Female","15","10","[c]","[c]"
"In post","2022","No function","Planning Inspectors","West Midlands (England)","Male","20","15","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2022","No function","Policy","East Midlands (England)","Female","165","155","39520","36500"
"In post","2022","No function","Policy","East Midlands (England)","Male","95","90","40490","36500"
"In post","2022","No function","Policy","East of England","Female","70","65","40360","36500"
"In post","2022","No function","Policy","East of England","Male","75","75","42530","39350"
"In post","2022","No function","Policy","London","Female","8540","8230","48030","44230"
"In post","2022","No function","Policy","London","Male","7500","7430","49770","52290"
"In post","2022","No function","Policy","North East (England)","Female","305","290","39670","36500"
"In post","2022","No function","Policy","North East (England)","Male","215","210","41410","36740"
"In post","2022","No function","Policy","North West (England)","Female","550","525","39440","36500"
"In post","2022","No function","Policy","North West (England)","Male","425","420","42150","36740"
"In post","2022","No function","Policy","Northern Ireland","Female","50","50","38630","36720"
"In post","2022","No function","Policy","Northern Ireland","Male","40","40","42840","37910"
"In post","2022","No function","Policy","Overseas","Female","610","610","51020","51660"
"In post","2022","No function","Policy","Overseas","Male","820","815","52430","53470"
"In post","2022","No function","Policy","Scotland","Female","95","90","43840","36740"
"In post","2022","No function","Policy","Scotland","Male","80","80","42210","36360"
"In post","2022","No function","Policy","South East (England)","Female","165","155","38520","35230"
"In post","2022","No function","Policy","South East (England)","Male","155","150","40640","39040"
"In post","2022","No function","Policy","South West (England)","Female","535","510","39710","36500"
"In post","2022","No function","Policy","South West (England)","Male","335","325","41970","36970"
"In post","2022","No function","Policy","Unknown","Female","15","15","[c]","[c]"
"In post","2022","No function","Policy","Unknown","Male","10","10","[c]","[c]"
"In post","2022","No function","Policy","Wales","Female","265","245","35610","31850"
"In post","2022","No function","Policy","Wales","Male","175","170","41010","38650"
"In post","2022","No function","Policy","West Midlands (England)","Female","450","430","39050","36340"
"In post","2022","No function","Policy","West Midlands (England)","Male","335","335","41490","36530"
"In post","2022","No function","Policy","Yorkshire and The Humber","Female","875","825","40650","36780"
"In post","2022","No function","Policy","Yorkshire and The Humber","Male","605","595","42090","37100"
"In post","2022","No function","Project Delivery","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","No function","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","London","Female","140","135","46530","51720"
"In post","2022","No function","Project Delivery","London","Male","135","135","51050","51730"
"In post","2022","No function","Project Delivery","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","No function","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","No function","Project Delivery","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","No function","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","Overseas","Male","5","5","[c]","[c]"
"In post","2022","No function","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","No function","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","South West (England)","Female","60","60","37490","35680"
"In post","2022","No function","Project Delivery","South West (England)","Male","20","20","[c]","[c]"
"In post","2022","No function","Project Delivery","Wales","Female","5","5","[c]","[c]"
"In post","2022","No function","Project Delivery","Wales","Male","5","5","[c]","[c]"
"In post","2022","No function","Project Delivery","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","No function","Project Delivery","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","No function","Project Delivery","Yorkshire and The Humber","Female","10","10","[c]","[c]"
"In post","2022","No function","Project Delivery","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2022","No function","Property","London","Female","5","5","[c]","[c]"
"In post","2022","No function","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","No function","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","No function","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","East Midlands (England)","Female","170","160","34410","30450"
"In post","2022","No function","Psychology","East Midlands (England)","Male","30","30","[c]","[c]"
"In post","2022","No function","Psychology","East of England","Female","155","145","35800","30450"
"In post","2022","No function","Psychology","East of England","Male","25","25","[c]","[c]"
"In post","2022","No function","Psychology","London","Female","75","75","40410","33120"
"In post","2022","No function","Psychology","London","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","North East (England)","Female","85","80","37870","31180"
"In post","2022","No function","Psychology","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","North West (England)","Female","155","150","34700","30450"
"In post","2022","No function","Psychology","North West (England)","Male","20","20","[c]","[c]"
"In post","2022","No function","Psychology","Scotland","Female","65","65","37360","35000"
"In post","2022","No function","Psychology","Scotland","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","South East (England)","Female","175","165","35620","31140"
"In post","2022","No function","Psychology","South East (England)","Male","35","30","39570","33120"
"In post","2022","No function","Psychology","South West (England)","Female","100","95","37040","31180"
"In post","2022","No function","Psychology","South West (England)","Male","15","15","[c]","[c]"
"In post","2022","No function","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Wales","Female","50","45","34280","30450"
"In post","2022","No function","Psychology","Wales","Male","5","5","[c]","[c]"
"In post","2022","No function","Psychology","West Midlands (England)","Female","135","135","33270","29750"
"In post","2022","No function","Psychology","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","No function","Psychology","Yorkshire and The Humber","Female","160","155","34860","30810"
"In post","2022","No function","Psychology","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","No function","Science and Engineering","East Midlands (England)","Female","150","130","39080","36330"
"In post","2022","No function","Science and Engineering","East Midlands (England)","Male","180","170","45300","43220"
"In post","2022","No function","Science and Engineering","East of England","Female","215","200","43390","40850"
"In post","2022","No function","Science and Engineering","East of England","Male","120","115","48150","42070"
"In post","2022","No function","Science and Engineering","London","Female","580","555","44260","40450"
"In post","2022","No function","Science and Engineering","London","Male","285","280","48090","44030"
"In post","2022","No function","Science and Engineering","North East (England)","Female","30","30","34770","36110"
"In post","2022","No function","Science and Engineering","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","No function","Science and Engineering","North West (England)","Female","185","170","33960","31710"
"In post","2022","No function","Science and Engineering","North West (England)","Male","105","105","36270","31710"
"In post","2022","No function","Science and Engineering","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","No function","Science and Engineering","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Overseas","Male","10","10","[c]","[c]"
"In post","2022","No function","Science and Engineering","Scotland","Female","15","15","[c]","[c]"
"In post","2022","No function","Science and Engineering","Scotland","Male","10","10","[c]","[c]"
"In post","2022","No function","Science and Engineering","South East (England)","Female","530","495","37250","33580"
"In post","2022","No function","Science and Engineering","South East (England)","Male","860","835","41670","39690"
"In post","2022","No function","Science and Engineering","South West (England)","Female","830","775","38140","38070"
"In post","2022","No function","Science and Engineering","South West (England)","Male","1425","1400","40750","38110"
"In post","2022","No function","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Science and Engineering","Wales","Female","115","105","41470","41420"
"In post","2022","No function","Science and Engineering","Wales","Male","520","495","40160","34450"
"In post","2022","No function","Science and Engineering","West Midlands (England)","Female","120","110","36130","35610"
"In post","2022","No function","Science and Engineering","West Midlands (England)","Male","70","65","35380","30350"
"In post","2022","No function","Science and Engineering","Yorkshire and The Humber","Female","180","165","34640","31710"
"In post","2022","No function","Science and Engineering","Yorkshire and The Humber","Male","110","105","37100","32080"
"In post","2022","No function","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","London","Female","15","10","[c]","[c]"
"In post","2022","No function","Statistics","London","Male","25","25","[c]","[c]"
"In post","2022","No function","Statistics","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","No function","Tax","East Midlands (England)","Female","430","405","36930","33370"
"In post","2022","No function","Tax","East Midlands (England)","Male","550","535","36650","33370"
"In post","2022","No function","Tax","East of England","Female","90","75","33420","33080"
"In post","2022","No function","Tax","East of England","Male","70","65","40420","35840"
"In post","2022","No function","Tax","London","Female","830","785","42470","37930"
"In post","2022","No function","Tax","London","Male","1055","1015","46440","40910"
"In post","2022","No function","Tax","North East (England)","Female","595","550","31910","26820"
"In post","2022","No function","Tax","North East (England)","Male","545","530","34610","33080"
"In post","2022","No function","Tax","North West (England)","Female","1410","1310","31830","26820"
"In post","2022","No function","Tax","North West (England)","Male","1405","1360","33690","33080"
"In post","2022","No function","Tax","Northern Ireland","Female","375","355","31260","28920"
"In post","2022","No function","Tax","Northern Ireland","Male","370","360","34210","33080"
"In post","2022","No function","Tax","Scotland","Female","745","685","34020","33080"
"In post","2022","No function","Tax","Scotland","Male","755","725","35920","33370"
"In post","2022","No function","Tax","South East (England)","Female","215","190","33850","33290"
"In post","2022","No function","Tax","South East (England)","Male","180","165","36030","33430"
"In post","2022","No function","Tax","South West (England)","Female","155","145","40090","33370"
"In post","2022","No function","Tax","South West (England)","Male","230","220","42650","35980"
"In post","2022","No function","Tax","Wales","Female","500","475","32900","33080"
"In post","2022","No function","Tax","Wales","Male","570","550","34300","33370"
"In post","2022","No function","Tax","West Midlands (England)","Female","425","400","36960","33370"
"In post","2022","No function","Tax","West Midlands (England)","Male","495","480","38720","33370"
"In post","2022","No function","Tax","Yorkshire and The Humber","Female","440","400","33830","33080"
"In post","2022","No function","Tax","Yorkshire and The Humber","Male","515","495","34970","33080"
"In post","2022","No function","Unknown","East Midlands (England)","Female","100","95","33840","33370"
"In post","2022","No function","Unknown","East Midlands (England)","Male","110","110","39060","33370"
"In post","2022","No function","Unknown","East of England","Female","10","10","[c]","[c]"
"In post","2022","No function","Unknown","East of England","Male","10","10","[c]","[c]"
"In post","2022","No function","Unknown","London","Female","2310","2275","42590","34550"
"In post","2022","No function","Unknown","London","Male","1880","1870","46270","37930"
"In post","2022","No function","Unknown","North East (England)","Female","240","220","27530","26590"
"In post","2022","No function","Unknown","North East (England)","Male","210","205","27430","26590"
"In post","2022","No function","Unknown","North West (England)","Female","430","410","30070","27570"
"In post","2022","No function","Unknown","North West (England)","Male","440","435","28870","26820"
"In post","2022","No function","Unknown","Northern Ireland","Female","50","50","30780","28250"
"In post","2022","No function","Unknown","Northern Ireland","Male","55","55","28350","26820"
"In post","2022","No function","Unknown","Scotland","Female","170","160","31040","28000"
"In post","2022","No function","Unknown","Scotland","Male","155","155","30940","28000"
"In post","2022","No function","Unknown","South East (England)","Female","70","65","35390","28000"
"In post","2022","No function","Unknown","South East (England)","Male","125","120","55760","52080"
"In post","2022","No function","Unknown","South West (England)","Female","70","70","32990","33080"
"In post","2022","No function","Unknown","South West (England)","Male","65","65","32300","33080"
"In post","2022","No function","Unknown","Unknown","Female","155","150","32940","29250"
"In post","2022","No function","Unknown","Unknown","Male","130","130","33750","29250"
"In post","2022","No function","Unknown","Wales","Female","145","140","31600","28000"
"In post","2022","No function","Unknown","Wales","Male","160","160","29580","26700"
"In post","2022","No function","Unknown","West Midlands (England)","Female","150","145","32240","30730"
"In post","2022","No function","Unknown","West Midlands (England)","Male","165","165","31350","33080"
"In post","2022","No function","Unknown","Yorkshire and The Humber","Female","165","160","30130","28000"
