"Status","Year","Disability","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Female","Heterosexual / straight","280","265","39000","36500"
"In post","2022","Unknown","Commercial","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","Female","Undeclared","90","85","44210","40650"
"In post","2022","Unknown","Commercial","Female","Unknown","285","275","36050","34600"
"In post","2022","Unknown","Commercial","Male","Heterosexual / straight","240","240","39060","36820"
"In post","2022","Unknown","Commercial","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","Commercial","Male","Undeclared","80","80","44860","40650"
"In post","2022","Unknown","Commercial","Male","Unknown","245","235","39850","36650"
"In post","2022","Unknown","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Female","Heterosexual / straight","185","180","42090","39150"
"In post","2022","Unknown","Communications","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Communications","Female","Undeclared","120","115","43280","34090"
"In post","2022","Unknown","Communications","Female","Unknown","315","305","42820","38750"
"In post","2022","Unknown","Communications","Male","Heterosexual / straight","110","110","40180","36750"
"In post","2022","Unknown","Communications","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","Communications","Male","Undeclared","70","65","48400","47640"
"In post","2022","Unknown","Communications","Male","Unknown","225","225","44140","40000"
"In post","2022","Unknown","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Female","Unknown","120","110","31250","27570"
"In post","2022","Unknown","Counter Fraud","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Male","Unknown","130","130","33990","29780"
"In post","2022","Unknown","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Female","Heterosexual / straight","395","385","40410","36840"
"In post","2022","Unknown","Digital, Data and Technology","Female","LGBO","40","40","41150","36620"
"In post","2022","Unknown","Digital, Data and Technology","Female","Undeclared","80","80","42530","37810"
"In post","2022","Unknown","Digital, Data and Technology","Female","Unknown","830","805","42110","38750"
"In post","2022","Unknown","Digital, Data and Technology","Male","Heterosexual / straight","690","685","42480","39620"
"In post","2022","Unknown","Digital, Data and Technology","Male","LGBO","50","50","38450","35050"
"In post","2022","Unknown","Digital, Data and Technology","Male","Undeclared","125","125","43480","40140"
"In post","2022","Unknown","Digital, Data and Technology","Male","Unknown","1955","1945","42540","38500"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Female","Heterosexual / straight","45","45","43020","36000"
"In post","2022","Unknown","Economics","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Economics","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Economics","Female","Unknown","90","85","42170","35050"
"In post","2022","Unknown","Economics","Male","Heterosexual / straight","95","95","44390","45000"
"In post","2022","Unknown","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Economics","Male","Unknown","205","205","43650","35050"
"In post","2022","Unknown","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Female","Heterosexual / straight","415","400","38670","36500"
"In post","2022","Unknown","Finance","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","Female","Undeclared","135","130","40080","36820"
"In post","2022","Unknown","Finance","Female","Unknown","485","455","37840","33910"
"In post","2022","Unknown","Finance","Male","Heterosexual / straight","275","275","41080","36680"
"In post","2022","Unknown","Finance","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","Male","Undeclared","125","125","43850","38160"
"In post","2022","Unknown","Finance","Male","Unknown","470","465","40070","37620"
"In post","2022","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Female","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Geography","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Male","Unknown","80","80","31510","29290"
"In post","2022","Unknown","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Female","Heterosexual / straight","395","375","35440","30830"
"In post","2022","Unknown","Human Resources","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","Human Resources","Female","Undeclared","85","80","33090","30300"
"In post","2022","Unknown","Human Resources","Female","Unknown","475","455","36960","32790"
"In post","2022","Unknown","Human Resources","Male","Heterosexual / straight","135","135","37750","36740"
"In post","2022","Unknown","Human Resources","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Unknown","Human Resources","Male","Undeclared","40","40","35070","31410"
"In post","2022","Unknown","Human Resources","Male","Unknown","235","235","38190","33400"
"In post","2022","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Female","Heterosexual / straight","35","35","54890","51360"
"In post","2022","Unknown","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Female","Unknown","20","15","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Female","Unknown","95","95","34020","30750"
"In post","2022","Unknown","Intelligence Analysis","Male","Heterosexual / straight","55","55","35870","33300"
"In post","2022","Unknown","Intelligence Analysis","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Male","Unknown","145","145","34380","33000"
"In post","2022","Unknown","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Female","Heterosexual / straight","95","95","47740","47980"
"In post","2022","Unknown","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","International Trade","Female","Unknown","190","190","43680","38540"
"In post","2022","Unknown","International Trade","Male","Heterosexual / straight","65","65","46670","43840"
"In post","2022","Unknown","International Trade","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","International Trade","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","International Trade","Male","Unknown","210","210","46780","40520"
"In post","2022","Unknown","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Female","Heterosexual / straight","35","35","32530","29000"
"In post","2022","Unknown","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Female","Unknown","90","85","38140","35050"
"In post","2022","Unknown","Knowledge and Information Management","Male","Heterosexual / straight","35","35","36750","33300"
"In post","2022","Unknown","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Male","Unknown","85","85","36840","32870"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Female","Heterosexual / straight","435","410","46480","48080"
"In post","2022","Unknown","Legal","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Female","Undeclared","40","35","50030","53050"
"In post","2022","Unknown","Legal","Female","Unknown","950","880","45360","40440"
"In post","2022","Unknown","Legal","Male","Heterosexual / straight","255","250","47520","48080"
"In post","2022","Unknown","Legal","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Male","Undeclared","40","40","46540","48080"
"In post","2022","Unknown","Legal","Male","Unknown","770","755","42220","37610"
"In post","2022","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Female","Heterosexual / straight","175","155","53030","40650"
"In post","2022","Unknown","Medicine","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Medicine","Female","Undeclared","50","45","73000","79900"
"In post","2022","Unknown","Medicine","Female","Unknown","270","230","54050","40790"
"In post","2022","Unknown","Medicine","Male","Heterosexual / straight","90","80","71890","74160"
"In post","2022","Unknown","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Male","Undeclared","35","35","77280","62730"
"In post","2022","Unknown","Medicine","Male","Unknown","120","110","66530","59950"
"In post","2022","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Female","Heterosexual / straight","4565","4180","30600","27570"
"In post","2022","Unknown","Operational Delivery","Female","LGBO","305","300","31010","28650"
"In post","2022","Unknown","Operational Delivery","Female","Undeclared","680","620","36900","32790"
"In post","2022","Unknown","Operational Delivery","Female","Unknown","16640","15180","26940","24800"
"In post","2022","Unknown","Operational Delivery","Male","Heterosexual / straight","4075","3915","34400","33370"
"In post","2022","Unknown","Operational Delivery","Male","LGBO","265","260","30680","27570"
"In post","2022","Unknown","Operational Delivery","Male","Undeclared","525","505","37490","34500"
"In post","2022","Unknown","Operational Delivery","Male","Unknown","13915","13355","28230","26130"
"In post","2022","Unknown","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Female","Unknown","30","30","39120","34800"
"In post","2022","Unknown","Operational Research","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Male","Unknown","55","55","42920","40520"
"In post","2022","Unknown","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Female","Heterosexual / straight","680","635","31670","26900"
"In post","2022","Unknown","Other","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Other","Female","Undeclared","120","115","36560","29200"
"In post","2022","Unknown","Other","Female","Unknown","1290","1225","33070","28650"
"In post","2022","Unknown","Other","Male","Heterosexual / straight","800","780","31360","26930"
"In post","2022","Unknown","Other","Male","LGBO","35","35","35550","30450"
"In post","2022","Unknown","Other","Male","Undeclared","160","155","35510","30520"
"In post","2022","Unknown","Other","Male","Unknown","2615","2590","36210","32700"
"In post","2022","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Male","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Female","Heterosexual / straight","1015","985","43150","39600"
"In post","2022","Unknown","Policy","Female","LGBO","95","90","40510","36500"
"In post","2022","Unknown","Policy","Female","Undeclared","290","285","44120","40650"
"In post","2022","Unknown","Policy","Female","Unknown","1825","1770","46080","41950"
"In post","2022","Unknown","Policy","Male","Heterosexual / straight","665","660","47140","41990"
"In post","2022","Unknown","Policy","Male","LGBO","90","90","46630","45910"
"In post","2022","Unknown","Policy","Male","Undeclared","205","205","47580","46030"
"In post","2022","Unknown","Policy","Male","Unknown","1580","1565","46220","41950"
"In post","2022","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Female","Heterosexual / straight","310","295","41670","39980"
"In post","2022","Unknown","Project Delivery","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Female","Undeclared","55","50","42190","40520"
"In post","2022","Unknown","Project Delivery","Female","Unknown","670","640","42580","40180"
"In post","2022","Unknown","Project Delivery","Male","Heterosexual / straight","325","320","47580","44150"
"In post","2022","Unknown","Project Delivery","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Male","Undeclared","50","50","51200","44680"
"In post","2022","Unknown","Project Delivery","Male","Unknown","690","680","44390","40520"
"In post","2022","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Female","Heterosexual / straight","135","130","36670","33300"
"In post","2022","Unknown","Property","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Property","Female","Unknown","330","310","31330","28030"
"In post","2022","Unknown","Property","Male","Heterosexual / straight","185","185","35920","33000"
"In post","2022","Unknown","Property","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Property","Male","Unknown","525","520","35570","31900"
"In post","2022","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Female","Unknown","125","120","32110","29060"
"In post","2022","Unknown","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Male","Unknown","15","10","[c]","[c]"
"In post","2022","Unknown","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Female","Heterosexual / straight","230","215","43290","40750"
"In post","2022","Unknown","Science and Engineering","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Female","Undeclared","90","80","44630","40960"
"In post","2022","Unknown","Science and Engineering","Female","Unknown","420","385","42070","40470"
"In post","2022","Unknown","Science and Engineering","Male","Heterosexual / straight","340","335","40580","39580"
"In post","2022","Unknown","Science and Engineering","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Male","Undeclared","85","85","47070","45020"
"In post","2022","Unknown","Science and Engineering","Male","Unknown","615","605","39230","36260"
"In post","2022","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Female","Heterosexual / straight","110","110","31550","28650"
"In post","2022","Unknown","Security","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Female","Unknown","185","185","33370","30320"
"In post","2022","Unknown","Security","Male","Heterosexual / straight","605","595","31460","29360"
"In post","2022","Unknown","Security","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Male","Undeclared","90","85","35770","39070"
"In post","2022","Unknown","Security","Male","Unknown","835","825","31800","27680"
"In post","2022","Unknown","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Female","Heterosexual / straight","110","105","37230","38340"
"In post","2022","Unknown","Social Research","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Social Research","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Social Research","Female","Unknown","100","95","39590","38340"
"In post","2022","Unknown","Social Research","Male","Heterosexual / straight","40","40","37290","38340"
"In post","2022","Unknown","Social Research","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Male","Unknown","50","50","40180","38130"
"In post","2022","Unknown","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Female","Heterosexual / straight","90","85","41110","38340"
"In post","2022","Unknown","Statistics","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Statistics","Female","Unknown","120","115","37520","35490"
"In post","2022","Unknown","Statistics","Male","Heterosexual / straight","75","75","41940","38340"
"In post","2022","Unknown","Statistics","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Statistics","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Statistics","Male","Unknown","140","140","40030","37020"
"In post","2022","Unknown","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tax","Female","Heterosexual / straight","185","170","34070","33370"
"In post","2022","Unknown","Tax","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Tax","Female","Undeclared","40","35","35870","33640"
"In post","2022","Unknown","Tax","Female","Unknown","2280","2130","29050","26820"
"In post","2022","Unknown","Tax","Male","Heterosexual / straight","205","200","39050","33440"
"In post","2022","Unknown","Tax","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Tax","Male","Undeclared","40","40","42790","36790"
"In post","2022","Unknown","Tax","Male","Unknown","2740","2670","31280","26820"
"In post","2022","Unknown","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Heterosexual / straight","1075","1010","43960","39660"
"In post","2022","Unknown","Unknown","Female","LGBO","65","65","41110","36130"
"In post","2022","Unknown","Unknown","Female","Undeclared","105","100","44990","40650"
"In post","2022","Unknown","Unknown","Female","Unknown","4945","4760","39370","32000"
"In post","2022","Unknown","Unknown","Male","Heterosexual / straight","815","800","43860","40130"
"In post","2022","Unknown","Unknown","Male","LGBO","80","80","42610","35420"
"In post","2022","Unknown","Unknown","Male","Undeclared","85","85","45090","40810"
"In post","2022","Unknown","Unknown","Male","Unknown","4465","4410","42000","33250"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
