"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Welsh Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Attorney General's Departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cabinet Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
