"Status","Year","Disability","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Inspector of Education and Training","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Inspector of Education and Training","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","East Anglia","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","East Anglia","Male","25","25","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Greater Manchester","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Hampshire and Isle of Wight","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Inner London - East","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Inner London - West","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Inner London - West","Male","30","30","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Kent","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Kent","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outer London - West and North West","Female","15","10","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Outer London - West and North West","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Intelligence Analysis","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Inner London - West","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Inner London - West","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Inner London - West","Female","10","10","[c]","[c]"
"In post","2022","Undeclared","International Trade","Inner London - West","Male","20","20","[c]","[c]"
"In post","2022","Undeclared","International Trade","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","International Trade","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Knowledge and Information Management","Cheshire","Male","[c]","[c]","[c]","[c]"
