"Status","Year","Region_ITL1","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Overseas","G6","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Overseas","G6","Male","Unknown","45","45","66680","64840"
"In post","2022","Overseas","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","G7","Female","Heterosexual / straight","225","225","55580","55030"
"In post","2022","Overseas","G7","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Overseas","G7","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","Overseas","G7","Female","Unknown","95","95","56120","55530"
"In post","2022","Overseas","G7","Male","Heterosexual / straight","305","300","56580","55060"
"In post","2022","Overseas","G7","Male","LGBO","40","40","54020","53750"
"In post","2022","Overseas","G7","Male","Undeclared","45","45","57520","55420"
"In post","2022","Overseas","G7","Male","Unknown","110","110","55600","54470"
"In post","2022","Overseas","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","HEO","Female","Heterosexual / straight","260","255","34150","33630"
"In post","2022","Overseas","HEO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Overseas","HEO","Female","Undeclared","30","30","[c]","[c]"
"In post","2022","Overseas","HEO","Female","Unknown","140","140","41420","41600"
"In post","2022","Overseas","HEO","Male","Heterosexual / straight","425","425","35070","34220"
"In post","2022","Overseas","HEO","Male","LGBO","30","30","35200","34220"
"In post","2022","Overseas","HEO","Male","Undeclared","65","65","34810","33860"
"In post","2022","Overseas","HEO","Male","Unknown","100","100","39770","40120"
"In post","2022","Overseas","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS level","Female","Heterosexual / straight","95","95","87090","77070"
"In post","2022","Overseas","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Overseas","SCS level","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Overseas","SCS level","Male","Heterosexual / straight","125","120","85980","78030"
"In post","2022","Overseas","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Overseas","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Overseas","SCS level","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Overseas","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SEO","Female","Heterosexual / straight","90","90","43720","41000"
"In post","2022","Overseas","SEO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Overseas","SEO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Overseas","SEO","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Overseas","SEO","Male","Heterosexual / straight","255","250","47860","42080"
"In post","2022","Overseas","SEO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Overseas","SEO","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Overseas","SEO","Male","Unknown","45","45","49820","43640"
"In post","2022","Overseas","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Female","Heterosexual / straight","55","55","[c]","[c]"
"In post","2022","Overseas","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Overseas","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Overseas","Unknown","Male","Heterosexual / straight","95","95","[c]","[c]"
"In post","2022","Overseas","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Overseas","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Overseas","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","AA","Female","Heterosexual / straight","690","630","21410","21050"
"In post","2022","Scotland","AA","Female","LGBO","65","65","21600","21050"
"In post","2022","Scotland","AA","Female","Undeclared","40","35","20910","21050"
"In post","2022","Scotland","AA","Female","Unknown","660","585","21770","21640"
"In post","2022","Scotland","AA","Male","Heterosexual / straight","815","775","21090","21050"
"In post","2022","Scotland","AA","Male","LGBO","55","55","21530","21050"
"In post","2022","Scotland","AA","Male","Undeclared","60","60","20840","21050"
"In post","2022","Scotland","AA","Male","Unknown","605","570","21710","21050"
"In post","2022","Scotland","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","AO","Female","Heterosexual / straight","4505","3890","22120","21260"
"In post","2022","Scotland","AO","Female","LGBO","245","235","22570","21260"
"In post","2022","Scotland","AO","Female","Undeclared","535","450","21840","21260"
"In post","2022","Scotland","AO","Female","Unknown","2675","2320","22740","21740"
"In post","2022","Scotland","AO","Male","Heterosexual / straight","3010","2900","24120","21260"
"In post","2022","Scotland","AO","Male","LGBO","255","250","22230","21260"
"In post","2022","Scotland","AO","Male","Undeclared","355","340","24740","21260"
"In post","2022","Scotland","AO","Male","Unknown","2295","2215","24280","22750"
"In post","2022","Scotland","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","EO","Female","Heterosexual / straight","4990","4530","27840","27570"
"In post","2022","Scotland","EO","Female","LGBO","290","280","28030","27570"
"In post","2022","Scotland","EO","Female","Undeclared","460","400","27690","27570"
"In post","2022","Scotland","EO","Female","Unknown","2185","1980","28970","27570"
"In post","2022","Scotland","EO","Male","Heterosexual / straight","3655","3505","28860","27570"
"In post","2022","Scotland","EO","Male","LGBO","315","305","27740","27470"
"In post","2022","Scotland","EO","Male","Undeclared","370","355","28230","27570"
"In post","2022","Scotland","EO","Male","Unknown","2105","1995","30770","30450"
"In post","2022","Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","G6","Female","Heterosexual / straight","655","620","71300","70530"
"In post","2022","Scotland","G6","Female","LGBO","30","30","[c]","[c]"
"In post","2022","Scotland","G6","Female","Undeclared","50","45","72410","73310"
"In post","2022","Scotland","G6","Female","Unknown","190","180","71760","73410"
"In post","2022","Scotland","G6","Male","Heterosexual / straight","550","540","71580","70500"
"In post","2022","Scotland","G6","Male","LGBO","40","40","70060","70480"
"In post","2022","Scotland","G6","Male","Undeclared","50","50","73750","71700"
"In post","2022","Scotland","G6","Male","Unknown","195","190","72550","75340"
"In post","2022","Scotland","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","G7","Female","Heterosexual / straight","1370","1295","56840","55210"
"In post","2022","Scotland","G7","Female","LGBO","65","65","55000","54160"
"In post","2022","Scotland","G7","Female","Undeclared","90","85","57230","57190"
"In post","2022","Scotland","G7","Female","Unknown","455","430","55200","54110"
"In post","2022","Scotland","G7","Male","Heterosexual / straight","1080","1060","57580","56610"
"In post","2022","Scotland","G7","Male","LGBO","100","100","55260","55210"
"In post","2022","Scotland","G7","Male","Undeclared","120","115","58110","56290"
"In post","2022","Scotland","G7","Male","Unknown","380","370","56070","55210"
"In post","2022","Scotland","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","HEO","Female","Heterosexual / straight","2835","2675","33660","33300"
"In post","2022","Scotland","HEO","Female","LGBO","210","205","33540","33080"
"In post","2022","Scotland","HEO","Female","Undeclared","225","205","33830","33300"
"In post","2022","Scotland","HEO","Female","Unknown","965","915","34170","33370"
"In post","2022","Scotland","HEO","Male","Heterosexual / straight","2385","2320","34900","33370"
"In post","2022","Scotland","HEO","Male","LGBO","180","180","33220","33080"
"In post","2022","Scotland","HEO","Male","Undeclared","265","260","34590","33370"
"In post","2022","Scotland","HEO","Male","Unknown","1030","995","35400","34600"
"In post","2022","Scotland","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","SCS level","Female","Heterosexual / straight","130","125","86580","83230"
"In post","2022","Scotland","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Scotland","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Scotland","SCS level","Female","Unknown","40","40","91690","83430"
"In post","2022","Scotland","SCS level","Male","Heterosexual / straight","125","120","88230","83230"
"In post","2022","Scotland","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Scotland","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Scotland","SCS level","Male","Unknown","55","55","88930","83230"
"In post","2022","Scotland","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","SEO","Female","Heterosexual / straight","2120","2020","43840","41750"
"In post","2022","Scotland","SEO","Female","LGBO","120","115","42850","40810"
"In post","2022","Scotland","SEO","Female","Undeclared","165","155","43740","40810"
"In post","2022","Scotland","SEO","Female","Unknown","590","545","43860","43400"
"In post","2022","Scotland","SEO","Male","Heterosexual / straight","1835","1790","45280","43000"
"In post","2022","Scotland","SEO","Male","LGBO","135","135","43930","41750"
"In post","2022","Scotland","SEO","Male","Undeclared","185","175","45340","43000"
"In post","2022","Scotland","SEO","Male","Unknown","635","600","45030","44570"
"In post","2022","Scotland","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Scotland","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Scotland","Unknown","Male","Heterosexual / straight","55","55","44060","44000"
"In post","2022","Scotland","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","AA","Female","Heterosexual / straight","815","675","20570","19810"
"In post","2022","South East (England)","AA","Female","LGBO","65","65","21240","20890"
"In post","2022","South East (England)","AA","Female","Undeclared","70","60","20810","19850"
"In post","2022","South East (England)","AA","Female","Unknown","240","195","21000","20890"
"In post","2022","South East (England)","AA","Male","Heterosexual / straight","915","865","20650","19810"
"In post","2022","South East (England)","AA","Male","LGBO","35","35","20700","19810"
"In post","2022","South East (England)","AA","Male","Undeclared","105","100","20420","19810"
"In post","2022","South East (England)","AA","Male","Unknown","245","225","21120","20890"
"In post","2022","South East (England)","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","AO","Female","Heterosexual / straight","3920","3440","23390","21830"
"In post","2022","South East (England)","AO","Female","LGBO","285","270","26470","26100"
"In post","2022","South East (England)","AO","Female","Undeclared","505","440","23740","21830"
"In post","2022","South East (England)","AO","Female","Unknown","990","855","23870","22030"
"In post","2022","South East (England)","AO","Male","Heterosexual / straight","3560","3390","27170","26140"
"In post","2022","South East (England)","AO","Male","LGBO","210","205","25950","24250"
"In post","2022","South East (England)","AO","Male","Undeclared","450","420","27660","25110"
"In post","2022","South East (England)","AO","Male","Unknown","1120","1060","26750","25540"
"In post","2022","South East (England)","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","EO","Female","Heterosexual / straight","4810","4335","27820","27570"
"In post","2022","South East (England)","EO","Female","LGBO","275","265","28140","27570"
"In post","2022","South East (England)","EO","Female","Undeclared","635","565","28100","27570"
"In post","2022","South East (England)","EO","Female","Unknown","970","855","27960","27570"
"In post","2022","South East (England)","EO","Male","Heterosexual / straight","3995","3850","28490","27570"
"In post","2022","South East (England)","EO","Male","LGBO","250","240","28370","27570"
"In post","2022","South East (England)","EO","Male","Undeclared","640","605","28920","27380"
"In post","2022","South East (England)","EO","Male","Unknown","865","815","28890","27570"
"In post","2022","South East (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","G6","Female","Heterosexual / straight","225","210","71150","67910"
"In post","2022","South East (England)","G6","Female","LGBO","10","10","[c]","[c]"
"In post","2022","South East (England)","G6","Female","Undeclared","35","35","70620","67270"
"In post","2022","South East (England)","G6","Female","Unknown","50","45","69890","67620"
"In post","2022","South East (England)","G6","Male","Heterosexual / straight","290","280","70080","67220"
"In post","2022","South East (England)","G6","Male","LGBO","15","15","[c]","[c]"
"In post","2022","South East (England)","G6","Male","Undeclared","50","45","71540","67910"
"In post","2022","South East (England)","G6","Male","Unknown","95","85","70860","68320"
"In post","2022","South East (England)","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","G7","Female","Heterosexual / straight","835","790","54850","53500"
"In post","2022","South East (England)","G7","Female","LGBO","30","30","56230","53890"
"In post","2022","South East (England)","G7","Female","Undeclared","95","90","53990","53500"
"In post","2022","South East (England)","G7","Female","Unknown","300","270","54540","52920"
"In post","2022","South East (England)","G7","Male","Heterosexual / straight","935","905","56050","54540"
"In post","2022","South East (England)","G7","Male","LGBO","35","35","57690","54920"
"In post","2022","South East (England)","G7","Male","Undeclared","135","130","56780","54620"
"In post","2022","South East (England)","G7","Male","Unknown","615","590","53240","51840"
"In post","2022","South East (England)","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","HEO","Female","Heterosexual / straight","2270","2140","33370","33300"
"In post","2022","South East (England)","HEO","Female","LGBO","165","155","33720","33000"
"In post","2022","South East (England)","HEO","Female","Undeclared","325","305","33690","33300"
"In post","2022","South East (England)","HEO","Female","Unknown","425","395","32900","33000"
"In post","2022","South East (England)","HEO","Male","Heterosexual / straight","2065","2010","34560","33300"
"In post","2022","South East (England)","HEO","Male","LGBO","115","110","33550","33300"
"In post","2022","South East (England)","HEO","Male","Undeclared","405","390","34700","33390"
"In post","2022","South East (England)","HEO","Male","Unknown","510","495","33290","33000"
"In post","2022","South East (England)","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","SCS level","Female","Heterosexual / straight","80","75","92070","88490"
"In post","2022","South East (England)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","SCS level","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","South East (England)","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2022","South East (England)","SCS level","Male","Heterosexual / straight","80","75","94130","91500"
"In post","2022","South East (England)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","South East (England)","SCS level","Male","Unknown","15","15","[c]","[c]"
"In post","2022","South East (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","SEO","Female","Heterosexual / straight","1410","1330","41460","40520"
"In post","2022","South East (England)","SEO","Female","LGBO","70","65","42540","40580"
"In post","2022","South East (England)","SEO","Female","Undeclared","220","205","42040","40580"
"In post","2022","South East (England)","SEO","Female","Unknown","260","245","40820","39490"
"In post","2022","South East (England)","SEO","Male","Heterosexual / straight","1450","1415","42900","40580"
"In post","2022","South East (England)","SEO","Male","LGBO","50","50","40320","40520"
"In post","2022","South East (England)","SEO","Male","Undeclared","245","240","43080","40980"
"In post","2022","South East (England)","SEO","Male","Unknown","445","430","41160","40000"
"In post","2022","South East (England)","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Unknown","Female","Heterosexual / straight","1170","1060","30330","28200"
"In post","2022","South East (England)","Unknown","Female","LGBO","95","95","28820","24970"
"In post","2022","South East (England)","Unknown","Female","Undeclared","95","90","30110","28200"
"In post","2022","South East (England)","Unknown","Female","Unknown","355","320","27960","26310"
"In post","2022","South East (England)","Unknown","Male","Heterosexual / straight","340","325","30200","26900"
"In post","2022","South East (England)","Unknown","Male","LGBO","40","40","33200","25350"
"In post","2022","South East (England)","Unknown","Male","Undeclared","40","40","32690","32980"
"In post","2022","South East (England)","Unknown","Male","Unknown","140","120","28860","28200"
"In post","2022","South East (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","AA","Female","Heterosexual / straight","400","365","19890","19810"
"In post","2022","South West (England)","AA","Female","LGBO","50","50","20070","19850"
"In post","2022","South West (England)","AA","Female","Undeclared","40","35","19770","19810"
"In post","2022","South West (England)","AA","Female","Unknown","130","115","19750","19450"
"In post","2022","South West (England)","AA","Male","Heterosexual / straight","730","705","20220","19810"
"In post","2022","South West (England)","AA","Male","LGBO","25","25","[c]","[c]"
"In post","2022","South West (England)","AA","Male","Undeclared","85","80","19990","19810"
"In post","2022","South West (England)","AA","Male","Unknown","210","200","20540","19810"
"In post","2022","South West (England)","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","AO","Female","Heterosexual / straight","2860","2485","21970","21260"
"In post","2022","South West (England)","AO","Female","LGBO","190","180","23180","21800"
"In post","2022","South West (England)","AO","Female","Undeclared","375","320","22090","21260"
"In post","2022","South West (England)","AO","Female","Unknown","855","730","21980","21260"
"In post","2022","South West (England)","AO","Male","Heterosexual / straight","2165","2090","24530","22080"
"In post","2022","South West (England)","AO","Male","LGBO","155","150","23880","21300"
"In post","2022","South West (England)","AO","Male","Undeclared","285","275","25170","21830"
"In post","2022","South West (England)","AO","Male","Unknown","680","650","23980","22200"
"In post","2022","South West (England)","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","EO","Female","Heterosexual / straight","3860","3450","26560","27130"
"In post","2022","South West (England)","EO","Female","LGBO","240","230","26680","27540"
"In post","2022","South West (England)","EO","Female","Undeclared","465","410","26730","27130"
"In post","2022","South West (England)","EO","Female","Unknown","920","780","26600","27130"
"In post","2022","South West (England)","EO","Male","Heterosexual / straight","3205","3115","26990","27080"
"In post","2022","South West (England)","EO","Male","LGBO","205","195","27340","27570"
"In post","2022","South West (England)","EO","Male","Undeclared","500","475","27510","27530"
"In post","2022","South West (England)","EO","Male","Unknown","765","725","26690","27000"
"In post","2022","South West (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","G6","Female","Heterosexual / straight","415","390","66490","64600"
"In post","2022","South West (England)","G6","Female","LGBO","15","15","[c]","[c]"
"In post","2022","South West (England)","G6","Female","Undeclared","65","60","68510","64940"
"In post","2022","South West (England)","G6","Female","Unknown","75","65","70590","67910"
"In post","2022","South West (England)","G6","Male","Heterosexual / straight","705","685","67940","66800"
"In post","2022","South West (England)","G6","Male","LGBO","25","25","[c]","[c]"
"In post","2022","South West (England)","G6","Male","Undeclared","125","120","66940","65770"
"In post","2022","South West (England)","G6","Male","Unknown","145","140","70490","67910"
"In post","2022","South West (England)","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","G7","Female","Heterosexual / straight","1375","1295","52260","50990"
"In post","2022","South West (England)","G7","Female","LGBO","60","55","51590","49860"
"In post","2022","South West (England)","G7","Female","Undeclared","185","175","51600","50630"
"In post","2022","South West (England)","G7","Female","Unknown","415","385","51780","49580"
"In post","2022","South West (England)","G7","Male","Heterosexual / straight","1920","1880","53130","53500"
"In post","2022","South West (England)","G7","Male","LGBO","80","80","52040","52450"
"In post","2022","South West (England)","G7","Male","Undeclared","300","290","52770","53270"
"In post","2022","South West (England)","G7","Male","Unknown","750","730","52460","50430"
"In post","2022","South West (England)","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","HEO","Female","Heterosexual / straight","3110","2880","31890","32770"
"In post","2022","South West (England)","HEO","Female","LGBO","170","165","31790","32150"
"In post","2022","South West (England)","HEO","Female","Undeclared","390","355","32640","33290"
"In post","2022","South West (England)","HEO","Female","Unknown","630","590","31570","30950"
"In post","2022","South West (England)","HEO","Male","Heterosexual / straight","3245","3170","32850","33080"
"In post","2022","South West (England)","HEO","Male","LGBO","160","155","31870","32010"
"In post","2022","South West (England)","HEO","Male","Undeclared","505","490","33810","33300"
"In post","2022","South West (England)","HEO","Male","Unknown","795","780","31820","31600"
"In post","2022","South West (England)","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","SCS level","Female","Heterosexual / straight","90","85","93230","89250"
"In post","2022","South West (England)","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2022","South West (England)","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","South West (England)","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2022","South West (England)","SCS level","Male","Heterosexual / straight","165","160","96350","89430"
"In post","2022","South West (England)","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2022","South West (England)","SCS level","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","South West (England)","SCS level","Male","Unknown","35","30","117090","113170"
"In post","2022","South West (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","SEO","Female","Heterosexual / straight","2355","2200","40220","40000"
"In post","2022","South West (England)","SEO","Female","LGBO","115","110","39480","39650"
"In post","2022","South West (England)","SEO","Female","Undeclared","365","335","40450","40440"
"In post","2022","South West (England)","SEO","Female","Unknown","460","430","39900","38550"
"In post","2022","South West (England)","SEO","Male","Heterosexual / straight","3410","3335","41370","40580"
"In post","2022","South West (England)","SEO","Male","LGBO","145","140","39640","39650"
"In post","2022","South West (England)","SEO","Male","Undeclared","575","550","42010","41140"
"In post","2022","South West (England)","SEO","Male","Unknown","700","690","40470","39050"
"In post","2022","South West (England)","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Unknown","Female","Heterosexual / straight","1235","1120","32270","30210"
"In post","2022","South West (England)","Unknown","Female","LGBO","75","70","29620","27540"
"In post","2022","South West (England)","Unknown","Female","Undeclared","120","110","33090","31700"
"In post","2022","South West (England)","Unknown","Female","Unknown","210","185","28320","24800"
"In post","2022","South West (England)","Unknown","Male","Heterosexual / straight","1190","1165","39920","37170"
"In post","2022","South West (England)","Unknown","Male","LGBO","50","50","28660","27540"
"In post","2022","South West (England)","Unknown","Male","Undeclared","155","150","43360","40210"
"In post","2022","South West (England)","Unknown","Male","Unknown","170","165","33310","28760"
"In post","2022","South West (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AO","Female","Heterosexual / straight","90","80","22680","21300"
"In post","2022","Unknown","AO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","AO","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Unknown","AO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Unknown","AO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","AO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","AO","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Female","Heterosexual / straight","180","165","28700","27570"
"In post","2022","Unknown","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","EO","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Unknown","EO","Female","Unknown","50","45","28420","27570"
"In post","2022","Unknown","EO","Male","Heterosexual / straight","110","105","28180","27570"
"In post","2022","Unknown","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","EO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","EO","Male","Unknown","35","30","27120","27570"
"In post","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
