"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Analysis","Scotland","15","15","[c]","[c]"
"In post","2022","Unknown","Analysis","South East (England)","90","90","34680","30710"
"In post","2022","Unknown","Analysis","South West (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Analysis","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Analysis","Wales","200","190","37280","36840"
"In post","2022","Unknown","Analysis","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Analysis","Yorkshire and The Humber","50","45","33140","28970"
"In post","2022","Unknown","Commercial","East Midlands (England)","25","25","[c]","[c]"
"In post","2022","Unknown","Commercial","East of England","45","45","58590","61710"
"In post","2022","Unknown","Commercial","London","755","745","66850","64000"
"In post","2022","Unknown","Commercial","North East (England)","30","30","54480","60210"
"In post","2022","Unknown","Commercial","North West (England)","220","220","56270","52720"
"In post","2022","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Scotland","120","115","45170","39630"
"In post","2022","Unknown","Commercial","South East (England)","85","85","62030","64200"
"In post","2022","Unknown","Commercial","South West (England)","205","200","53840","49700"
"In post","2022","Unknown","Commercial","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Commercial","Wales","40","40","42870","39470"
"In post","2022","Unknown","Commercial","West Midlands (England)","100","100","58220","58080"
"In post","2022","Unknown","Commercial","Yorkshire and The Humber","180","180","57910","57080"
"In post","2022","Unknown","Communications","East Midlands (England)","180","180","28940","26820"
"In post","2022","Unknown","Communications","East of England","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","London","580","570","46330","42200"
"In post","2022","Unknown","Communications","North East (England)","330","320","28520","26820"
"In post","2022","Unknown","Communications","North West (England)","250","245","29470","26820"
"In post","2022","Unknown","Communications","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","South East (England)","30","25","[c]","[c]"
"In post","2022","Unknown","Communications","South West (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Wales","230","220","29900","26820"
"In post","2022","Unknown","Communications","West Midlands (England)","205","200","29250","26820"
"In post","2022","Unknown","Communications","Yorkshire and The Humber","245","240","30830","26820"
"In post","2022","Unknown","Counter Fraud","East Midlands (England)","120","115","32050","27570"
"In post","2022","Unknown","Counter Fraud","East of England","105","95","28850","26820"
"In post","2022","Unknown","Counter Fraud","London","550","535","38570","37610"
"In post","2022","Unknown","Counter Fraud","North East (England)","140","135","30800","27570"
"In post","2022","Unknown","Counter Fraud","North West (England)","405","390","30860","26890"
"In post","2022","Unknown","Counter Fraud","Northern Ireland","75","70","32360","27900"
"In post","2022","Unknown","Counter Fraud","Scotland","180","165","30250","27570"
"In post","2022","Unknown","Counter Fraud","South East (England)","105","95","31790","29530"
"In post","2022","Unknown","Counter Fraud","South West (England)","85","75","32530","27570"
"In post","2022","Unknown","Counter Fraud","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Wales","115","110","29090","27570"
"In post","2022","Unknown","Counter Fraud","West Midlands (England)","165","155","32230","28920"
"In post","2022","Unknown","Counter Fraud","Yorkshire and The Humber","195","185","30970","27570"
"In post","2022","Unknown","Debt","East Midlands (England)","110","100","21680","21250"
"In post","2022","Unknown","Debt","East of England","10","10","[c]","[c]"
"In post","2022","Unknown","Debt","London","85","75","28590","26400"
"In post","2022","Unknown","Debt","North East (England)","230","215","21990","21250"
"In post","2022","Unknown","Debt","North West (England)","120","110","22500","21250"
"In post","2022","Unknown","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Scotland","335","315","22260","21250"
"In post","2022","Unknown","Debt","South East (England)","20","15","[c]","[c]"
"In post","2022","Unknown","Debt","South West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Wales","100","95","23190","21250"
"In post","2022","Unknown","Debt","West Midlands (England)","100","95","22370","21250"
"In post","2022","Unknown","Debt","Yorkshire and The Humber","155","140","22320","21250"
"In post","2022","Unknown","Digital, Data & Technology","East Midlands (England)","55","55","36540","33080"
"In post","2022","Unknown","Digital, Data & Technology","East of England","90","85","35750","33370"
"In post","2022","Unknown","Digital, Data & Technology","London","685","675","48380","44500"
"In post","2022","Unknown","Digital, Data & Technology","North East (England)","350","345","40750","37270"
"In post","2022","Unknown","Digital, Data & Technology","North West (England)","325","320","39880","35310"
"In post","2022","Unknown","Digital, Data & Technology","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Scotland","220","220","38290","33930"
"In post","2022","Unknown","Digital, Data & Technology","South East (England)","165","160","40380","36840"
"In post","2022","Unknown","Digital, Data & Technology","South West (England)","370","360","37440","36160"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Wales","340","335","39650","36840"
"In post","2022","Unknown","Digital, Data & Technology","West Midlands (England)","190","185","38390","34200"
"In post","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","220","220","42380","40130"
"In post","2022","Unknown","Finance","East Midlands (England)","30","25","[c]","[c]"
"In post","2022","Unknown","Finance","East of England","30","25","32610","30360"
"In post","2022","Unknown","Finance","London","395","390","47970","42930"
"In post","2022","Unknown","Finance","North East (England)","105","100","36190","33080"
"In post","2022","Unknown","Finance","North West (England)","100","95","36630","33370"
"In post","2022","Unknown","Finance","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Scotland","245","220","28360","21740"
"In post","2022","Unknown","Finance","South East (England)","85","85","32740","32000"
"In post","2022","Unknown","Finance","South West (England)","60","60","35610","31550"
"In post","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Wales","60","60","36250","36050"
"In post","2022","Unknown","Finance","West Midlands (England)","100","95","34990","33080"
"In post","2022","Unknown","Finance","Yorkshire and The Humber","255","240","33640","28970"
"In post","2022","Unknown","Grants Management","East Midlands (England)","50","45","23360","21300"
"In post","2022","Unknown","Grants Management","East of England","35","35","23700","21300"
"In post","2022","Unknown","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","North East (England)","140","135","23680","21300"
"In post","2022","Unknown","Grants Management","North West (England)","310","290","22900","21300"
"In post","2022","Unknown","Grants Management","South East (England)","50","50","27050","21300"
"In post","2022","Unknown","Grants Management","South West (England)","55","55","26810","21300"
"In post","2022","Unknown","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","West Midlands (England)","95","90","25060","21300"
"In post","2022","Unknown","Grants Management","Yorkshire and The Humber","115","110","23350","21300"
"In post","2022","Unknown","Human Resources","East Midlands (England)","60","60","34050","33080"
"In post","2022","Unknown","Human Resources","East of England","25","25","[c]","[c]"
"In post","2022","Unknown","Human Resources","London","270","265","42790","37930"
"In post","2022","Unknown","Human Resources","North East (England)","95","85","28370","24550"
"In post","2022","Unknown","Human Resources","North West (England)","165","155","32360","30450"
"In post","2022","Unknown","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Scotland","110","110","30270","26670"
"In post","2022","Unknown","Human Resources","South East (England)","35","35","32280","29200"
"In post","2022","Unknown","Human Resources","South West (England)","90","80","31950","27780"
"In post","2022","Unknown","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Wales","55","50","33980","30210"
"In post","2022","Unknown","Human Resources","West Midlands (England)","60","55","35590","30450"
"In post","2022","Unknown","Human Resources","Yorkshire and The Humber","85","85","44580","40390"
"In post","2022","Unknown","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","London","10","10","[c]","[c]"
"In post","2022","Unknown","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Scotland","10","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","East Midlands (England)","60","55","36990","33370"
"In post","2022","Unknown","Legal","East of England","50","45","41180","37240"
"In post","2022","Unknown","Legal","London","695","655","53260","55000"
"In post","2022","Unknown","Legal","North East (England)","30","25","[c]","[c]"
"In post","2022","Unknown","Legal","North West (England)","165","150","41080","34480"
"In post","2022","Unknown","Legal","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Scotland","50","45","42170","46100"
"In post","2022","Unknown","Legal","South East (England)","65","60","41020","32460"
"In post","2022","Unknown","Legal","South West (England)","55","50","44650","48830"
"In post","2022","Unknown","Legal","Wales","65","60","46990","53350"
"In post","2022","Unknown","Legal","West Midlands (England)","50","50","44860","48080"
"In post","2022","Unknown","Legal","Yorkshire and The Humber","105","95","40550","33370"
"In post","2022","Unknown","No function","East Midlands (England)","1910","1775","27470","25480"
"In post","2022","Unknown","No function","East of England","1385","1295","27850","26170"
"In post","2022","Unknown","No function","London","8960","8740","39910","33570"
"In post","2022","Unknown","No function","North East (England)","2600","2335","25520","22080"
"In post","2022","Unknown","No function","North West (England)","5355","5000","26540","24800"
"In post","2022","Unknown","No function","Northern Ireland","525","500","26040","21250"
"In post","2022","Unknown","No function","Overseas","105","105","54270","55530"
"In post","2022","Unknown","No function","Scotland","5370","4960","28460","26900"
"In post","2022","Unknown","No function","South East (England)","2600","2380","28530","27570"
"In post","2022","Unknown","No function","South West (England)","2005","1875","28450","26590"
"In post","2022","Unknown","No function","Unknown","335","325","31590","29250"
"In post","2022","Unknown","No function","Wales","2895","2685","26330","22500"
"In post","2022","Unknown","No function","West Midlands (England)","2630","2460","27520","25210"
"In post","2022","Unknown","No function","Yorkshire and The Humber","2885","2740","28880","26610"
"In post","2022","Unknown","Project Delivery","East Midlands (England)","40","40","43020","37200"
"In post","2022","Unknown","Project Delivery","East of England","45","45","42610","40520"
"In post","2022","Unknown","Project Delivery","London","815","790","50930","51500"
"In post","2022","Unknown","Project Delivery","North East (England)","155","145","39530","40180"
"In post","2022","Unknown","Project Delivery","North West (England)","230","225","38890","35640"
"In post","2022","Unknown","Project Delivery","Northern Ireland","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Overseas","160","160","53990","53610"
"In post","2022","Unknown","Project Delivery","Scotland","180","170","35950","33570"
"In post","2022","Unknown","Project Delivery","South East (England)","125","120","37500","35980"
"In post","2022","Unknown","Project Delivery","South West (England)","705","690","35090","33000"
"In post","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Wales","70","65","42680","40180"
"In post","2022","Unknown","Project Delivery","West Midlands (England)","95","90","39120","39330"
"In post","2022","Unknown","Project Delivery","Yorkshire and The Humber","60","60","37040","33330"
"In post","2022","Unknown","Property","East Midlands (England)","75","70","28020","25000"
"In post","2022","Unknown","Property","East of England","55","55","30020","26350"
"In post","2022","Unknown","Property","London","215","215","40760","36990"
"In post","2022","Unknown","Property","North East (England)","205","195","25110","22010"
"In post","2022","Unknown","Property","North West (England)","90","90","32270","29360"
"In post","2022","Unknown","Property","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Overseas","10","10","[c]","[c]"
"In post","2022","Unknown","Property","Scotland","185","180","31660","29900"
"In post","2022","Unknown","Property","South East (England)","80","75","34760","30810"
"In post","2022","Unknown","Property","South West (England)","185","175","27670","22080"
"In post","2022","Unknown","Property","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Property","Wales","55","50","31110","26590"
"In post","2022","Unknown","Property","West Midlands (England)","75","75","39780","32000"
"In post","2022","Unknown","Property","Yorkshire and The Humber","90","85","33010","30390"
"In post","2022","Unknown","Security","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","Unknown","Security","East of England","80","80","32120","26670"
"In post","2022","Unknown","Security","London","265","260","38330","35060"
"In post","2022","Unknown","Security","North East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Security","North West (England)","50","50","30940","26750"
"In post","2022","Unknown","Security","Northern Ireland","40","40","23400","20560"
"In post","2022","Unknown","Security","Overseas","15","15","[c]","[c]"
"In post","2022","Unknown","Security","Scotland","230","230","28910","25000"
"In post","2022","Unknown","Security","South East (England)","260","255","31770","28750"
"In post","2022","Unknown","Security","South West (England)","150","150","28310","25000"
"In post","2022","Unknown","Security","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","Security","Wales","40","40","31030","24720"
"In post","2022","Unknown","Security","West Midlands (England)","45","45","30440","26340"
"In post","2022","Unknown","Security","Yorkshire and The Humber","190","185","30400","26670"
"In post","2022","Unknown","Unknown","East Midlands (England)","120","115","29810","24880"
"In post","2022","Unknown","Unknown","East of England","320","300","28100","24880"
"In post","2022","Unknown","Unknown","London","2005","1980","40680","35050"
"In post","2022","Unknown","Unknown","North East (England)","165","155","28040","24880"
"In post","2022","Unknown","Unknown","North West (England)","715","695","29190","24880"
"In post","2022","Unknown","Unknown","Northern Ireland","105","100","27450","24880"
"In post","2022","Unknown","Unknown","Overseas","210","210","44800","41600"
"In post","2022","Unknown","Unknown","Scotland","3505","3370","35820","31540"
"In post","2022","Unknown","Unknown","South East (England)","775","725","29670","24880"
"In post","2022","Unknown","Unknown","South West (England)","355","330","31150","24880"
"In post","2022","Unknown","Unknown","Unknown","1795","1790","37630","34460"
"In post","2022","Unknown","Unknown","Wales","250","235","33760","26820"
"In post","2022","Unknown","Unknown","West Midlands (England)","240","225","28530","24880"
"In post","2022","Unknown","Unknown","Yorkshire and The Humber","625","600","29040","24880"
"In post","2022","White","Analysis","East Midlands (England)","60","55","37530","33840"
"In post","2022","White","Analysis","East of England","340","320","35410","32770"
"In post","2022","White","Analysis","London","2410","2325","51760","51710"
"In post","2022","White","Analysis","North East (England)","160","155","39710","36010"
"In post","2022","White","Analysis","North West (England)","355","340","40130","36290"
"In post","2022","White","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","White","Analysis","Scotland","110","105","43750","37850"
"In post","2022","White","Analysis","South East (England)","795","755","40000","38070"
"In post","2022","White","Analysis","South West (England)","430","410","37390","34700"
"In post","2022","White","Analysis","Unknown","10","10","[c]","[c]"
"In post","2022","White","Analysis","Wales","1010","965","37490","36840"
"In post","2022","White","Analysis","West Midlands (England)","70","65","40810","38000"
"In post","2022","White","Analysis","Yorkshire and The Humber","395","370","43200","39030"
"In post","2022","White","Commercial","East Midlands (England)","85","80","39920","38320"
"In post","2022","White","Commercial","East of England","150","145","39050","37300"
"In post","2022","White","Commercial","London","760","745","56910","53360"
"In post","2022","White","Commercial","North East (England)","75","70","40640","36500"
"In post","2022","White","Commercial","North West (England)","385","375","39780","37400"
"In post","2022","White","Commercial","Northern Ireland","10","10","[c]","[c]"
"In post","2022","White","Commercial","Overseas","30","30","48680","42100"
"In post","2022","White","Commercial","Scotland","240","235","37090","34210"
"In post","2022","White","Commercial","South East (England)","370","355","37570","34800"
"In post","2022","White","Commercial","South West (England)","1085","1045","41400","39650"
"In post","2022","White","Commercial","Unknown","35","35","50140","49700"
"In post","2022","White","Commercial","Wales","300","280","34050","31040"
"In post","2022","White","Commercial","West Midlands (England)","165","160","36630","33000"
"In post","2022","White","Commercial","Yorkshire and The Humber","280","275","40930","36820"
"In post","2022","White","Communications","East Midlands (England)","340","325","31460","26820"
"In post","2022","White","Communications","East of England","60","60","33190","31200"
"In post","2022","White","Communications","London","1420","1390","49040","45100"
"In post","2022","White","Communications","North East (England)","1080","1015","30230","26820"
"In post","2022","White","Communications","North West (England)","375","365","33840","31770"
"In post","2022","White","Communications","Northern Ireland","25","25","[c]","[c]"
"In post","2022","White","Communications","Overseas","5","5","[c]","[c]"
"In post","2022","White","Communications","Scotland","75","70","37310","37710"
"In post","2022","White","Communications","South East (England)","235","225","34230","33000"
"In post","2022","White","Communications","South West (England)","250","235","36050","33300"
"In post","2022","White","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","White","Communications","Wales","615","590","31970","26820"
"In post","2022","White","Communications","West Midlands (England)","220","215","33660","33080"
"In post","2022","White","Communications","Yorkshire and The Humber","335","325","35940","33370"
"In post","2022","White","Counter Fraud","East Midlands (England)","650","595","33660","31990"
"In post","2022","White","Counter Fraud","East of England","535","490","29570","28920"
"In post","2022","White","Counter Fraud","London","1550","1475","41180","37930"
"In post","2022","White","Counter Fraud","North East (England)","930","860","30820","27570"
"In post","2022","White","Counter Fraud","North West (England)","1855","1715","33440","30320"
"In post","2022","White","Counter Fraud","Northern Ireland","365","345","33060","33080"
"In post","2022","White","Counter Fraud","Scotland","1515","1375","29070","27570"
"In post","2022","White","Counter Fraud","South East (England)","915","830","29090","27570"
"In post","2022","White","Counter Fraud","South West (England)","615","560","32180","27570"
"In post","2022","White","Counter Fraud","Unknown","5","5","[c]","[c]"
"In post","2022","White","Counter Fraud","Wales","845","770","29370","27570"
"In post","2022","White","Counter Fraud","West Midlands (England)","755","670","31850","27570"
"In post","2022","White","Counter Fraud","Yorkshire and The Humber","985","900","32480","28870"
"In post","2022","White","Debt","East Midlands (England)","295","250","22860","21260"
"In post","2022","White","Debt","East of England","100","85","25100","24250"
"In post","2022","White","Debt","London","155","145","32710","26400"
"In post","2022","White","Debt","North East (England)","690","600","22770","21260"
"In post","2022","White","Debt","North West (England)","515","470","24080","21260"
"In post","2022","White","Debt","Northern Ireland","10","10","[c]","[c]"
"In post","2022","White","Debt","Scotland","930","825","23700","21260"
"In post","2022","White","Debt","South East (England)","50","40","29300","28920"
"In post","2022","White","Debt","South West (England)","140","120","22790","21260"
"In post","2022","White","Debt","Unknown","10","10","[c]","[c]"
"In post","2022","White","Debt","Wales","320","295","24070","21260"
"In post","2022","White","Debt","West Midlands (England)","460","395","23620","21260"
"In post","2022","White","Debt","Yorkshire and The Humber","530","455","24530","21260"
"In post","2022","White","Digital, Data & Technology","East Midlands (England)","315","310","36650","33350"
"In post","2022","White","Digital, Data & Technology","East of England","615","590","35650","33420"
"In post","2022","White","Digital, Data & Technology","London","2310","2260","50620","51730"
"In post","2022","White","Digital, Data & Technology","North East (England)","1745","1675","41730","37710"
"In post","2022","White","Digital, Data & Technology","North West (England)","2155","2085","41680","36780"
"In post","2022","White","Digital, Data & Technology","Northern Ireland","55","55","33180","33080"
"In post","2022","White","Digital, Data & Technology","Overseas","55","55","32970","33300"
"In post","2022","White","Digital, Data & Technology","Scotland","635","620","37910","33930"
"In post","2022","White","Digital, Data & Technology","South East (England)","1050","1020","37200","33370"
"In post","2022","White","Digital, Data & Technology","South West (England)","2890","2770","38650","37760"
"In post","2022","White","Digital, Data & Technology","Unknown","45","45","40670","37300"
"In post","2022","White","Digital, Data & Technology","Wales","1550","1510","40460","38250"
"In post","2022","White","Digital, Data & Technology","West Midlands (England)","855","830","39840","36500"
"In post","2022","White","Digital, Data & Technology","Yorkshire and The Humber","1065","1030","42400","38180"
"In post","2022","White","Finance","East Midlands (England)","210","200","36800","33370"
"In post","2022","White","Finance","East of England","250","235","37550","33450"
"In post","2022","White","Finance","London","1540","1495","51900","49220"
"In post","2022","White","Finance","North East (England)","710","670","38810","35310"
"In post","2022","White","Finance","North West (England)","1085","1020","37110","35310"
"In post","2022","White","Finance","Northern Ireland","30","30","39660","36740"
"In post","2022","White","Finance","Overseas","25","25","[c]","[c]"
"In post","2022","White","Finance","Scotland","740","650","30090","26120"
"In post","2022","White","Finance","South East (England)","820","775","37290","33300"
"In post","2022","White","Finance","South West (England)","1050","1000","39240","35130"
"In post","2022","White","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","White","Finance","Wales","360","335","35630","31990"
"In post","2022","White","Finance","West Midlands (England)","495","475","40750","36780"
"In post","2022","White","Finance","Yorkshire and The Humber","1210","1115","37150","34130"
"In post","2022","White","Grants Management","East Midlands (England)","35","35","26400","25100"
"In post","2022","White","Grants Management","East of England","20","20","[c]","[c]"
"In post","2022","White","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","White","Grants Management","North East (England)","235","215","25050","21300"
"In post","2022","White","Grants Management","North West (England)","555","480","24800","21300"
"In post","2022","White","Grants Management","South East (England)","90","85","30740","26520"
"In post","2022","White","Grants Management","South West (England)","175","160","26420","25390"
"In post","2022","White","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","White","Grants Management","West Midlands (England)","70","65","25330","25100"
"In post","2022","White","Grants Management","Yorkshire and The Humber","120","115","28350","25270"
"In post","2022","White","Human Resources","East Midlands (England)","430","410","37770","33370"
"In post","2022","White","Human Resources","East of England","260","240","35560","31990"
"In post","2022","White","Human Resources","London","1765","1710","49530","45530"
"In post","2022","White","Human Resources","North East (England)","770","715","31650","27570"
"In post","2022","White","Human Resources","North West (England)","1425","1340","34840","31990"
"In post","2022","White","Human Resources","Northern Ireland","20","20","[c]","[c]"
"In post","2022","White","Human Resources","Overseas","25","25","[c]","[c]"
"In post","2022","White","Human Resources","Scotland","955","895","30500","26930"
"In post","2022","White","Human Resources","South East (England)","565","535","35810","31880"
"In post","2022","White","Human Resources","South West (England)","965","895","36740","33300"
"In post","2022","White","Human Resources","Unknown","20","20","[c]","[c]"
"In post","2022","White","Human Resources","Wales","670","630","35050","31180"
"In post","2022","White","Human Resources","West Midlands (England)","375","355","39270","35550"
"In post","2022","White","Human Resources","Yorkshire and The Humber","695","650","39210","35310"
"In post","2022","White","Internal Audit","East Midlands (England)","20","20","[c]","[c]"
"In post","2022","White","Internal Audit","East of England","25","25","[c]","[c]"
"In post","2022","White","Internal Audit","London","120","115","56270","53320"
"In post","2022","White","Internal Audit","North East (England)","35","35","45230","42230"
"In post","2022","White","Internal Audit","North West (England)","50","45","42980","40580"
"In post","2022","White","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Scotland","45","45","41490","38500"
"In post","2022","White","Internal Audit","South East (England)","55","50","36740","36460"
"In post","2022","White","Internal Audit","South West (England)","95","90","43960","42510"
"In post","2022","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Internal Audit","Wales","30","25","[c]","[c]"
"In post","2022","White","Internal Audit","West Midlands (England)","35","35","53030","48410"
"In post","2022","White","Internal Audit","Yorkshire and The Humber","45","40","48440","47980"
"In post","2022","White","Legal","East Midlands (England)","400","365","40020","38000"
"In post","2022","White","Legal","East of England","400","360","40770","33840"
"In post","2022","White","Legal","London","2830","2650","55680","54760"
"In post","2022","White","Legal","North East (England)","375","345","39520","33490"
"In post","2022","White","Legal","North West (England)","1035","960","40290","34020"
"In post","2022","White","Legal","Northern Ireland","30","30","30670","28890"
"In post","2022","White","Legal","Overseas","5","5","[c]","[c]"
"In post","2022","White","Legal","Scotland","765","725","53230","53490"
"In post","2022","White","Legal","South East (England)","625","575","43310","40000"
"In post","2022","White","Legal","South West (England)","410","380","44160","48080"
"In post","2022","White","Legal","Wales","395","365","40950","40520"
"In post","2022","White","Legal","West Midlands (England)","430","400","42310","40690"
"In post","2022","White","Legal","Yorkshire and The Humber","705","655","41490","35980"
"In post","2022","White","No function","East Midlands (England)","11155","10290","30030","27570"
"In post","2022","White","No function","East of England","10180","9380","30570","28200"
"In post","2022","White","No function","London","26445","25495","45930","40320"
"In post","2022","White","No function","North East (England)","16550","14695","27640","26310"
"In post","2022","White","No function","North West (England)","29260","26790","28920","27570"
"In post","2022","White","No function","Northern Ireland","1440","1350","32210","28920"
"In post","2022","White","No function","Overseas","1310","1305","53800","54470"
"In post","2022","White","No function","Scotland","15005","13645","29190","27570"
"In post","2022","White","No function","South East (England)","16755","15305","31070","28140"
"In post","2022","White","No function","South West (England)","15125","13855","31770","27570"
"In post","2022","White","No function","Unknown","375","355","31470","27570"
"In post","2022","White","No function","Wales","17105","15465","27640","26120"
"In post","2022","White","No function","West Midlands (England)","13580","12460","30390","27570"
"In post","2022","White","No function","Yorkshire and The Humber","15630","14240","30890","27570"
"In post","2022","White","Project Delivery","East Midlands (England)","470","450","39310","37320"
"In post","2022","White","Project Delivery","East of England","525","500","40200","38550"
"In post","2022","White","Project Delivery","London","2345","2255","57470","55820"
"In post","2022","White","Project Delivery","North East (England)","1015","965","42010","40520"
"In post","2022","White","Project Delivery","North West (England)","1735","1645","40200","37910"
"In post","2022","White","Project Delivery","Northern Ireland","70","70","41590","40180"
"In post","2022","White","Project Delivery","Overseas","365","365","55720","55620"
"In post","2022","White","Project Delivery","Scotland","1220","1170","38790","33930"
"In post","2022","White","Project Delivery","South East (England)","1665","1580","38120","36190"
"In post","2022","White","Project Delivery","South West (England)","8950","8620","39750","38070"
"In post","2022","White","Project Delivery","Unknown","20","20","[c]","[c]"
"In post","2022","White","Project Delivery","Wales","535","505","43870","38000"
"In post","2022","White","Project Delivery","West Midlands (England)","625","605","38800","36570"
"In post","2022","White","Project Delivery","Yorkshire and The Humber","545","505","41210","36970"
"In post","2022","White","Property","East Midlands (England)","380","360","38040","33500"
"In post","2022","White","Property","East of England","470","450","34670","33300"
"In post","2022","White","Property","London","890","860","46610","43300"
"In post","2022","White","Property","North East (England)","515","490","32560","27000"
"In post","2022","White","Property","North West (England)","515","495","39200","35310"
"In post","2022","White","Property","Northern Ireland","75","75","29540","27680"
"In post","2022","White","Property","Overseas","140","140","39920","39700"
"In post","2022","White","Property","Scotland","360","350","33240","33000"
"In post","2022","White","Property","South East (England)","800","775","37130","33370"
"In post","2022","White","Property","South West (England)","970","930","34410","33000"
"In post","2022","White","Property","Unknown","30","30","44160","41390"
"In post","2022","White","Property","Wales","405","385","34730","31900"
"In post","2022","White","Property","West Midlands (England)","475","455","37880","33370"
"In post","2022","White","Property","Yorkshire and The Humber","665","630","38690","35200"
"In post","2022","White","Security","East Midlands (England)","195","190","30400","28670"
"In post","2022","White","Security","East of England","715","705","34300","33300"
"In post","2022","White","Security","London","1245","1220","42450","39420"
"In post","2022","White","Security","North East (England)","100","100","34160","31820"
"In post","2022","White","Security","North West (England)","280","270","30690","28430"
"In post","2022","White","Security","Northern Ireland","355","350","21890","20560"
"In post","2022","White","Security","Overseas","125","125","40130","34450"
"In post","2022","White","Security","Scotland","1165","1115","30910","26750"
"In post","2022","White","Security","South East (England)","1510","1480","32260","30200"
"In post","2022","White","Security","South West (England)","1060","1035","29040","26030"
"In post","2022","White","Security","Unknown","80","80","30420","27370"
"In post","2022","White","Security","Wales","260","250","27440","24720"
"In post","2022","White","Security","West Midlands (England)","305","300","31220","28890"
"In post","2022","White","Security","Yorkshire and The Humber","725","695","32050","32000"
"In post","2022","White","Unknown","East Midlands (England)","1115","1060","27850","22750"
"In post","2022","White","Unknown","East of England","2550","2395","28090","25310"
"In post","2022","White","Unknown","London","7630","7305","45470","41950"
"In post","2022","White","Unknown","North East (England)","1390","1245","26510","24880"
"In post","2022","White","Unknown","North West (England)","6700","6250","28280","25040"
"In post","2022","White","Unknown","Northern Ireland","810","760","26160","22890"
