"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA/AO","15","[c]","36840","39070"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","25","[c]","26370","22630"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Greater Manchester","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","Central Hampshire","AA/AO","10","[c]","25210","20060"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","Portsmouth","AA/AO","25","[c]","29020","26140"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","Portsmouth","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","South Hampshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","AA/AO","10","[c]","36460","39070"
"Leaver CS","2022","Security","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - East","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - East","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - East","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","Westminster","AA/AO","20","[c]","28610","25630"
"Leaver CS","2022","Security","Inner London - West","Westminster","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","Westminster","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Inner London - West","Westminster","SEO/HEO","20","[c]","39170","38520"
"Leaver CS","2022","Security","Kent","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Kent","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Kent","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancashire","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancashire","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancashire","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lancashire","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire","Lincolnshire CC","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Lincolnshire","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Merseyside","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Merseyside","Liverpool","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire","North Yorkshire CC","AA/AO","25","[c]","33490","39070"
"Leaver CS","2022","Security","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire","York","AA/AO","10","[c]","21010","21150"
"Leaver CS","2022","Security","North Yorkshire","York","EO","15","[c]","26320","26670"
"Leaver CS","2022","Security","North Yorkshire","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North Yorkshire","York","SEO/HEO","15","[c]","35090","33300"
"Leaver CS","2022","Security","Northern Ireland","Antrim and Newtownabbey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Ards and North Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outer London - South","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outer London - West and North West","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","15","[c]","29420","29250"
"Leaver CS","2022","Security","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire and Staffordshire","Shropshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire and Staffordshire","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Shropshire and Staffordshire","Telford and Wrekin","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South Yorkshire","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Surrey, East and West Sussex","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Surrey, East and West Sussex","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","60","[c]","33410","39070"
"Leaver CS","2022","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","10","[c]","42770","43920"
"Leaver CS","2022","Security","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Central Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Central Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Central Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Wales and The Valleys","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Wales and The Valleys","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Yorkshire","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Bedford","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","AA/AO","15","[c]","20900","21170"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Luton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","Luton","EO","15","[c]","29010","27370"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","20","[c]","21050","21170"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","15","[c]","28780","29290"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","20","[c]","40690","40620"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","15","[c]","21550","21220"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","10","[c]","36430","35000"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","10","[c]","27570","27570"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","135","[c]","20590","20770"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","25","[c]","23370","26670"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","15","[c]","40080","40580"
"Leaver CS","2022","Unknown","Cheshire","Cheshire East","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cheshire","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","40","[c]","20810","21170"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Derby","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Derby","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","AA/AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","EO","65","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","20","[c]","21500","21380"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","10","[c]","40410","41060"
"Leaver CS","2022","Unknown","Devon","Devon CC","AA/AO","20","[c]","20320","21010"
"Leaver CS","2022","Unknown","Devon","Devon CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Devon CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Plymouth","AA/AO","15","[c]","20720","21170"
"Leaver CS","2022","Unknown","Devon","Plymouth","EO","10","[c]","27350","26670"
"Leaver CS","2022","Unknown","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Plymouth","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Dorset","AA/AO","15","[c]","20720","21130"
"Leaver CS","2022","Unknown","Dorset and Somerset","Dorset","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Dorset","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Somerset CC","AA/AO","20","[c]","20850","20970"
"Leaver CS","2022","Unknown","Dorset and Somerset","Somerset CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Dorset and Somerset","Somerset CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Cambridgeshire CC","AA/AO","15","[c]","22460","21170"
"Leaver CS","2022","Unknown","East Anglia","Cambridgeshire CC","EO","15","[c]","28820","27570"
"Leaver CS","2022","Unknown","East Anglia","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Cambridgeshire CC","SEO/HEO","10","[c]","37540","37460"
"Leaver CS","2022","Unknown","East Anglia","North and West Norfolk","AA/AO","20","[c]","20700","20970"
"Leaver CS","2022","Unknown","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Norwich and East Norfolk","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Peterborough","AA/AO","25","[c]","20970","21680"
"Leaver CS","2022","Unknown","East Anglia","Peterborough","EO","10","[c]","27360","27570"
"Leaver CS","2022","Unknown","East Anglia","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Suffolk CC","AA/AO","55","[c]","21140","21220"
"Leaver CS","2022","Unknown","East Anglia","Suffolk CC","EO","30","[c]","27140","27370"
"Leaver CS","2022","Unknown","East Anglia","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Anglia","Suffolk CC","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","AA/AO","230","[c]","22170","21680"
"Leaver CS","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","EO","110","[c]","27900","28210"
"Leaver CS","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","G6/G7","30","[c]","65650","60950"
"Leaver CS","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","SCS level","15","[c]","103880","101320"
"Leaver CS","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","90","[c]","38040","37890"
"Leaver CS","2022","Unknown","East Wales","Flintshire and Wrexham","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Flintshire and Wrexham","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Monmouthshire and Newport","AA/AO","30","[c]","21600","21680"
"Leaver CS","2022","Unknown","East Wales","Monmouthshire and Newport","EO","10","[c]","25340","24890"
"Leaver CS","2022","Unknown","East Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Monmouthshire and Newport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Powys","AA/AO","10","[c]","21580","21170"
"Leaver CS","2022","Unknown","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","25","[c]","27450","26930"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","10","[c]","25990","25470"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Angus and Dundee City","AA/AO","115","[c]","21190","21050"
"Leaver CS","2022","Unknown","Eastern Scotland","Angus and Dundee City","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Angus and Dundee City","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Angus and Dundee City","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","City of Edinburgh","AA/AO","295","[c]","23820","23230"
"Leaver CS","2022","Unknown","Eastern Scotland","City of Edinburgh","EO","80","[c]","28270","27940"
"Leaver CS","2022","Unknown","Eastern Scotland","City of Edinburgh","G6/G7","80","[c]","65460","62170"
"Leaver CS","2022","Unknown","Eastern Scotland","City of Edinburgh","SCS level","15","[c]","93290","87520"
"Leaver CS","2022","Unknown","Eastern Scotland","City of Edinburgh","SEO/HEO","190","[c]","39750","39660"
"Leaver CS","2022","Unknown","Eastern Scotland","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Clackmannanshire and Fife","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","East Lothian and Midlothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Falkirk","AA/AO","15","[c]","21160","21140"
