"Status","Year","Age","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","G6/G7","Female","30","30","59810","58700"
"In post","2022","40-49","Office of Rail and Road","G6/G7","Male","35","35","62550","62490"
"In post","2022","40-49","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Office of the Public Guardian","AA/AO","Female","75","60","21050","20970"
"In post","2022","40-49","Office of the Public Guardian","AA/AO","Male","65","60","21000","20970"
"In post","2022","40-49","Office of the Public Guardian","EO","Female","35","35","25200","25120"
"In post","2022","40-49","Office of the Public Guardian","EO","Male","40","40","25270","25120"
"In post","2022","40-49","Office of the Public Guardian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Public Guardian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Public Guardian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Public Guardian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Public Guardian","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2022","40-49","Office of the Public Guardian","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","40-49","Office of the Scottish Charity Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Scottish Charity Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Scottish Charity Regulator","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Scottish Charity Regulator","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Scottish Charity Regulator","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Scottish Charity Regulator","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Scottish Charity Regulator","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Office of the Scottish Charity Regulator","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","EO","Female","15","15","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","EO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","G6/G7","Female","50","45","54120","54940"
"In post","2022","40-49","Planning Inspectorate","G6/G7","Male","80","80","53470","47660"
"In post","2022","40-49","Planning Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Planning Inspectorate","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Queen Elizabeth II Centre","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Queen Elizabeth II Centre","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Queen Elizabeth II Centre","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Queen Elizabeth II Centre","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Queen Elizabeth II Centre","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Queen Elizabeth II Centre","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Registers of Scotland","AA/AO","Female","35","30","24660","25050"
"In post","2022","40-49","Registers of Scotland","AA/AO","Male","45","45","24850","25050"
"In post","2022","40-49","Registers of Scotland","EO","Female","40","35","30790","30840"
"In post","2022","40-49","Registers of Scotland","EO","Male","40","40","30790","30840"
"In post","2022","40-49","Registers of Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","40-49","Registers of Scotland","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","40-49","Registers of Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Registers of Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Registers of Scotland","SEO/HEO","Female","60","60","40260","37710"
"In post","2022","40-49","Registers of Scotland","SEO/HEO","Male","55","55","41050","37710"
"In post","2022","40-49","Revenue Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Revenue Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Revenue Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Revenue Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Revenue Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Revenue Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Revenue Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Revenue Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Royal Fleet Auxiliary","Unknown","Female","40","40","36670","32700"
"In post","2022","40-49","Royal Fleet Auxiliary","Unknown","Male","310","310","41580","36030"
"In post","2022","40-49","Rural Payments Agency","AA/AO","Female","210","170","21300","21300"
"In post","2022","40-49","Rural Payments Agency","AA/AO","Male","135","135","21300","21300"
"In post","2022","40-49","Rural Payments Agency","EO","Female","120","100","25490","25190"
"In post","2022","40-49","Rural Payments Agency","EO","Male","80","80","25350","25190"
"In post","2022","40-49","Rural Payments Agency","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","40-49","Rural Payments Agency","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","40-49","Rural Payments Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Rural Payments Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Rural Payments Agency","SEO/HEO","Female","110","100","32800","30760"
"In post","2022","40-49","Rural Payments Agency","SEO/HEO","Male","80","80","32810","31220"
"In post","2022","40-49","Scottish Courts and Tribunals Service","AA/AO","Female","105","95","22770","23780"
"In post","2022","40-49","Scottish Courts and Tribunals Service","AA/AO","Male","40","40","22720","23780"
"In post","2022","40-49","Scottish Courts and Tribunals Service","EO","Female","85","75","29370","30450"
"In post","2022","40-49","Scottish Courts and Tribunals Service","EO","Male","30","30","29690","30450"
"In post","2022","40-49","Scottish Courts and Tribunals Service","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","40-49","Scottish Courts and Tribunals Service","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","40-49","Scottish Courts and Tribunals Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Courts and Tribunals Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Courts and Tribunals Service","SEO/HEO","Female","70","65","37930","36360"
"In post","2022","40-49","Scottish Courts and Tribunals Service","SEO/HEO","Male","30","30","39170","36360"
"In post","2022","40-49","Scottish Fiscal Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Fiscal Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Fiscal Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Fiscal Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Forestry","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Scottish Forestry","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Forestry","EO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Scottish Forestry","EO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Scottish Forestry","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Forestry","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Forestry","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","40-49","Scottish Forestry","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Scottish Government (excl. agencies)","AA/AO","Female","75","65","24600","24400"
"In post","2022","40-49","Scottish Government (excl. agencies)","AA/AO","Male","50","50","26940","25930"
"In post","2022","40-49","Scottish Government (excl. agencies)","EO","Female","110","100","29340","30040"
"In post","2022","40-49","Scottish Government (excl. agencies)","EO","Male","100","95","29650","30040"
"In post","2022","40-49","Scottish Government (excl. agencies)","G6/G7","Female","520","480","63760","62170"
"In post","2022","40-49","Scottish Government (excl. agencies)","G6/G7","Male","380","375","64280","62170"
"In post","2022","40-49","Scottish Government (excl. agencies)","SCS level","Female","35","35","83300","83230"
"In post","2022","40-49","Scottish Government (excl. agencies)","SCS level","Male","45","45","90330","83230"
"In post","2022","40-49","Scottish Government (excl. agencies)","SEO/HEO","Female","545","505","40810","39660"
"In post","2022","40-49","Scottish Government (excl. agencies)","SEO/HEO","Male","420","420","41230","40810"
"In post","2022","40-49","Scottish Housing Regulator","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","40-49","Scottish Housing Regulator","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Housing Regulator","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Housing Regulator","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Prison Service","AA/AO","Female","120","110","24970","26900"
"In post","2022","40-49","Scottish Prison Service","AA/AO","Male","140","140","25890","26900"
"In post","2022","40-49","Scottish Prison Service","EO","Female","130","125","34130","35000"
"In post","2022","40-49","Scottish Prison Service","EO","Male","220","220","34380","35000"
"In post","2022","40-49","Scottish Prison Service","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","40-49","Scottish Prison Service","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","40-49","Scottish Prison Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Prison Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Prison Service","SEO/HEO","Female","50","50","41600","40290"
"In post","2022","40-49","Scottish Prison Service","SEO/HEO","Male","75","70","41740","40290"
"In post","2022","40-49","Scottish Public Pensions Agency","AA/AO","Female","20","15","[c]","[c]"
"In post","2022","40-49","Scottish Public Pensions Agency","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Scottish Public Pensions Agency","EO","Female","15","10","[c]","[c]"
"In post","2022","40-49","Scottish Public Pensions Agency","EO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Scottish Public Pensions Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Public Pensions Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Public Pensions Agency","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Scottish Public Pensions Agency","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","EO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","G6/G7","Male","30","30","64390","66200"
"In post","2022","40-49","Serious Fraud Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Serious Fraud Office","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","40-49","Social Security Scotland","AA/AO","Female","85","80","22060","22140"
"In post","2022","40-49","Social Security Scotland","AA/AO","Male","60","60","22330","22140"
"In post","2022","40-49","Social Security Scotland","EO","Female","135","125","27690","27230"
"In post","2022","40-49","Social Security Scotland","EO","Male","80","80","27890","27230"
"In post","2022","40-49","Social Security Scotland","G6/G7","Female","30","30","61400","60530"
"In post","2022","40-49","Social Security Scotland","G6/G7","Male","35","35","62710","65280"
"In post","2022","40-49","Social Security Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Security Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Social Security Scotland","SEO/HEO","Female","110","110","36470","34600"
"In post","2022","40-49","Social Security Scotland","SEO/HEO","Male","70","70","36820","34600"
"In post","2022","40-49","Standards and Testing Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Standards and Testing Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Standards and Testing Agency","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","40-49","Standards and Testing Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Standards and Testing Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Standards and Testing Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Standards and Testing Agency","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2022","40-49","Standards and Testing Agency","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","Student Awards Agency for Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Student Awards Agency for Scotland","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Student Awards Agency for Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Student Awards Agency for Scotland","EO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Student Awards Agency for Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Student Awards Agency for Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Student Awards Agency for Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","Student Awards Agency for Scotland","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Submarine Delivery Agency","Unknown","Female","170","160","41800","39980"
"In post","2022","40-49","Submarine Delivery Agency","Unknown","Male","245","245","47770","45000"
"In post","2022","40-49","Teaching Regulation Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Teaching Regulation Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Teaching Regulation Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Teaching Regulation Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Teaching Regulation Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Teaching Regulation Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Teaching Regulation Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Teaching Regulation Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","The Insolvency Service","AA/AO","Female","85","75","21370","21130"
"In post","2022","40-49","The Insolvency Service","AA/AO","Male","50","50","21420","21130"
"In post","2022","40-49","The Insolvency Service","EO","Female","25","25","[c]","[c]"
"In post","2022","40-49","The Insolvency Service","EO","Male","20","15","[c]","[c]"
"In post","2022","40-49","The Insolvency Service","G6/G7","Female","30","30","56000","53760"
"In post","2022","40-49","The Insolvency Service","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","40-49","The Insolvency Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","The Insolvency Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","The Insolvency Service","SEO/HEO","Female","150","140","38460","39490"
"In post","2022","40-49","The Insolvency Service","SEO/HEO","Male","120","115","37880","39490"
"In post","2022","40-49","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","The National Archives","AA/AO","Male","15","10","[c]","[c]"
"In post","2022","40-49","The National Archives","EO","Female","5","5","[c]","[c]"
"In post","2022","40-49","The National Archives","EO","Male","5","5","[c]","[c]"
"In post","2022","40-49","The National Archives","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","40-49","The National Archives","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","40-49","The National Archives","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","The National Archives","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","The National Archives","SEO/HEO","Female","45","40","35950","34770"
"In post","2022","40-49","The National Archives","SEO/HEO","Male","35","35","39270","36910"
"In post","2022","40-49","Transport Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Transport Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Transport Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Transport Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Transport Scotland","G6/G7","Female","25","20","[c]","[c]"
"In post","2022","40-49","Transport Scotland","G6/G7","Male","40","40","65470","67550"
"In post","2022","40-49","Transport Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Transport Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Transport Scotland","SEO/HEO","Female","35","30","41100","40810"
"In post","2022","40-49","Transport Scotland","SEO/HEO","Male","40","40","43890","44160"
"In post","2022","40-49","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Debt Management Office","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","40-49","UK Debt Management Office","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","40-49","UK Debt Management Office","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","40-49","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Export Finance","EO","Male","5","5","[c]","[c]"
"In post","2022","40-49","UK Export Finance","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","40-49","UK Export Finance","G6/G7","Male","30","30","68140","70190"
"In post","2022","40-49","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Export Finance","SCS level","Male","5","5","[c]","[c]"
"In post","2022","40-49","UK Export Finance","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","40-49","UK Export Finance","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","40-49","UK Health Security Agency","AA/AO","Female","75","65","21750","21900"
"In post","2022","40-49","UK Health Security Agency","AA/AO","Male","25","20","[c]","[c]"
"In post","2022","40-49","UK Health Security Agency","EO","Female","125","115","26300","25010"
"In post","2022","40-49","UK Health Security Agency","EO","Male","35","35","25640","25660"
"In post","2022","40-49","UK Health Security Agency","G6/G7","Female","365","345","57950","53390"
"In post","2022","40-49","UK Health Security Agency","G6/G7","Male","235","230","58970","54740"
"In post","2022","40-49","UK Health Security Agency","SCS level","Female","80","70","93730","94750"
"In post","2022","40-49","UK Health Security Agency","SCS level","Male","60","55","98560","99400"
"In post","2022","40-49","UK Health Security Agency","SEO/HEO","Female","450","405","37060","37300"
"In post","2022","40-49","UK Health Security Agency","SEO/HEO","Male","210","205","37350","37540"
"In post","2022","40-49","UK Hydrographic Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Hydrographic Office","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","40-49","UK Hydrographic Office","EO","Female","20","15","[c]","[c]"
"In post","2022","40-49","UK Hydrographic Office","EO","Male","25","25","[c]","[c]"
"In post","2022","40-49","UK Hydrographic Office","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","40-49","UK Hydrographic Office","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","40-49","UK Hydrographic Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Hydrographic Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Hydrographic Office","SEO/HEO","Female","40","35","37910","35290"
"In post","2022","40-49","UK Hydrographic Office","SEO/HEO","Male","90","90","38460","34000"
"In post","2022","40-49","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Space Agency","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","40-49","UK Space Agency","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","40-49","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Space Agency","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","40-49","UK Space Agency","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","40-49","UK Statistics Authority","AA/AO","Female","130","95","20280","19860"
"In post","2022","40-49","UK Statistics Authority","AA/AO","Male","60","45","20980","20350"
"In post","2022","40-49","UK Statistics Authority","EO","Female","85","75","24630","23880"
"In post","2022","40-49","UK Statistics Authority","EO","Male","35","35","24820","24250"
"In post","2022","40-49","UK Statistics Authority","G6/G7","Female","170","165","53540","51210"
"In post","2022","40-49","UK Statistics Authority","G6/G7","Male","175","175","54180","51210"
"In post","2022","40-49","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Statistics Authority","SCS level","Female","15","15","[c]","[c]"
"In post","2022","40-49","UK Statistics Authority","SCS level","Male","20","20","[c]","[c]"
"In post","2022","40-49","UK Statistics Authority","SEO/HEO","Female","265","240","35050","36840"
"In post","2022","40-49","UK Statistics Authority","SEO/HEO","Male","195","195","35230","36840"
"In post","2022","40-49","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Valuation Office Agency","AA/AO","Female","105","85","22520","22040"
"In post","2022","40-49","Valuation Office Agency","AA/AO","Male","70","70","22100","22040"
"In post","2022","40-49","Valuation Office Agency","EO","Female","115","100","27710","27000"
"In post","2022","40-49","Valuation Office Agency","EO","Male","85","80","27270","26880"
"In post","2022","40-49","Valuation Office Agency","G6/G7","Female","45","45","57680","57150"
"In post","2022","40-49","Valuation Office Agency","G6/G7","Male","70","70","58140","57150"
"In post","2022","40-49","Valuation Office Agency","SCS level","Female","5","5","[c]","[c]"
"In post","2022","40-49","Valuation Office Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Valuation Office Agency","SEO/HEO","Female","170","160","39020","38250"
"In post","2022","40-49","Valuation Office Agency","SEO/HEO","Male","155","155","38580","38040"
"In post","2022","40-49","Vehicle Certification Agency","AA/AO","Female","10","5","[c]","[c]"
"In post","2022","40-49","Vehicle Certification Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Vehicle Certification Agency","EO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Vehicle Certification Agency","EO","Male","5","5","[c]","[c]"
"In post","2022","40-49","Vehicle Certification Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Vehicle Certification Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Vehicle Certification Agency","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","40-49","Vehicle Certification Agency","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","40-49","Veterinary Medicines Directorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Veterinary Medicines Directorate","AA/AO","Male","[c]","[c]","[c]","[c]"
