"Status","Year","Age","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Undeclared","225","[c]","34220","31870"
"Leaver CS","2022","60-64","Undeclared","Unknown","145","[c]","33210","27570"
"Leaver CS","2022","60-64","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","635","[c]","35850","31880"
"Leaver CS","2022","60-64","White","Heterosexual / straight","3165","[c]","36490","29370"
"Leaver CS","2022","60-64","White","LGBO","90","[c]","33940","27570"
"Leaver CS","2022","60-64","White","Undeclared","375","[c]","34330","27570"
"Leaver CS","2022","60-64","White","Unknown","1180","[c]","35950","27570"
"Leaver CS","2022","65+","Asian","Heterosexual / straight","75","[c]","32110","27570"
"Leaver CS","2022","65+","Asian","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Asian","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Heterosexual / straight","40","[c]","28870","27570"
"Leaver CS","2022","65+","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Black","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Undeclared","135","[c]","31430","27570"
"Leaver CS","2022","65+","Undeclared","Unknown","85","[c]","28460","27570"
"Leaver CS","2022","65+","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","410","[c]","33620","27170"
"Leaver CS","2022","65+","White","Heterosexual / straight","2515","[c]","30170","26820"
"Leaver CS","2022","65+","White","LGBO","60","[c]","29940","26750"
"Leaver CS","2022","65+","White","Undeclared","345","[c]","28710","25470"
"Leaver CS","2022","65+","White","Unknown","935","[c]","31370","27570"
"Leaver CS","2022","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Heterosexual / straight","680","[c]","29410","27850"
"Leaver Dept.","2022","20-29","Asian","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Undeclared","35","[c]","30250","28220"
"Leaver Dept.","2022","20-29","Asian","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Heterosexual / straight","260","[c]","29480","27850"
"Leaver Dept.","2022","20-29","Black","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Heterosexual / straight","185","[c]","31660","31060"
"Leaver Dept.","2022","20-29","Mixed","LGBO","35","[c]","32920","29660"
"Leaver Dept.","2022","20-29","Mixed","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Heterosexual / straight","40","[c]","30110","28670"
"Leaver Dept.","2022","20-29","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Heterosexual / straight","40","[c]","32470","31060"
"Leaver Dept.","2022","20-29","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Undeclared","100","[c]","32070","30100"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","45","[c]","31050","29540"
"Leaver Dept.","2022","20-29","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Undeclared","335","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","1430","[c]","31540","32000"
"Leaver Dept.","2022","20-29","White","Heterosexual / straight","2730","[c]","30630","28000"
"Leaver Dept.","2022","20-29","White","LGBO","485","[c]","31460","29220"
"Leaver Dept.","2022","20-29","White","Undeclared","245","[c]","29750","27570"
"Leaver Dept.","2022","20-29","White","Unknown","295","[c]","30460","29100"
"Leaver Dept.","2022","30-39","Asian","Heterosexual / straight","635","[c]","34840","31020"
"Leaver Dept.","2022","30-39","Asian","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Undeclared","35","[c]","37500","33090"
"Leaver Dept.","2022","30-39","Asian","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Heterosexual / straight","305","[c]","35030","31990"
"Leaver Dept.","2022","30-39","Black","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Heterosexual / straight","160","[c]","38700","34280"
"Leaver Dept.","2022","30-39","Mixed","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Heterosexual / straight","40","[c]","38440","35780"
"Leaver Dept.","2022","30-39","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Heterosexual / straight","50","[c]","35600","32330"
"Leaver Dept.","2022","30-39","Undeclared","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Undeclared","165","[c]","40640","39530"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","70","[c]","36970","36950"
"Leaver Dept.","2022","30-39","Unknown","Heterosexual / straight","60","[c]","34540","31990"
"Leaver Dept.","2022","30-39","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Undeclared","230","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","940","[c]","39130","33250"
"Leaver Dept.","2022","30-39","White","Heterosexual / straight","2875","[c]","38520","35070"
"Leaver Dept.","2022","30-39","White","LGBO","330","[c]","39230","36510"
"Leaver Dept.","2022","30-39","White","Undeclared","225","[c]","38960","36510"
"Leaver Dept.","2022","30-39","White","Unknown","420","[c]","37160","32780"
"Leaver Dept.","2022","40-49","Asian","Heterosexual / straight","425","[c]","40640","33640"
"Leaver Dept.","2022","40-49","Asian","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Undeclared","40","[c]","43340","35930"
"Leaver Dept.","2022","40-49","Asian","Unknown","75","[c]","44660","40070"
"Leaver Dept.","2022","40-49","Black","Heterosexual / straight","280","[c]","37010","33530"
"Leaver Dept.","2022","40-49","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Heterosexual / straight","70","[c]","44940","41280"
"Leaver Dept.","2022","40-49","Mixed","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Heterosexual / straight","35","[c]","40080","35350"
"Leaver Dept.","2022","40-49","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Heterosexual / straight","40","[c]","42310","38940"
"Leaver Dept.","2022","40-49","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Undeclared","120","[c]","42660","39580"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","125","[c]","46720","42190"
"Leaver Dept.","2022","40-49","Unknown","Heterosexual / straight","45","[c]","49480","41010"
"Leaver Dept.","2022","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Undeclared","225","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","450","[c]","44870","39960"
"Leaver Dept.","2022","40-49","White","Heterosexual / straight","2275","[c]","43650","38200"
"Leaver Dept.","2022","40-49","White","LGBO","165","[c]","45920","40480"
"Leaver Dept.","2022","40-49","White","Undeclared","215","[c]","42410","38600"
"Leaver Dept.","2022","40-49","White","Unknown","495","[c]","44670","41350"
"Leaver Dept.","2022","50-59","Asian","Heterosexual / straight","175","[c]","46210","36650"
"Leaver Dept.","2022","50-59","Asian","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","40","[c]","61420","43230"
"Leaver Dept.","2022","50-59","Black","Heterosexual / straight","160","[c]","42740","34790"
"Leaver Dept.","2022","50-59","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Undeclared","95","[c]","42970","39620"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","110","[c]","49970","48210"
"Leaver Dept.","2022","50-59","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Undeclared","180","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","220","[c]","43630","35850"
"Leaver Dept.","2022","50-59","White","Heterosexual / straight","1765","[c]","43430","36390"
"Leaver Dept.","2022","50-59","White","LGBO","85","[c]","45730","38070"
"Leaver Dept.","2022","50-59","White","Undeclared","180","[c]","47380","40560"
"Leaver Dept.","2022","50-59","White","Unknown","385","[c]","51670","46000"
"Leaver Dept.","2022","60-64","Asian","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Mixed","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Heterosexual / straight","305","[c]","45880","36330"
"Leaver Dept.","2022","60-64","White","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","White","Undeclared","35","[c]","53440","42280"
"Leaver Dept.","2022","60-64","White","Unknown","85","[c]","66350","56410"
"Leaver Dept.","2022","65+","Asian","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Heterosexual / straight","105","[c]","47360","39720"
"Leaver Dept.","2022","65+","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","White","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Heterosexual / straight","75","[c]","23050","21260"
"New entrant CS","2022","16-19","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","410","[c]","21260","21250"
"New entrant CS","2022","16-19","White","Heterosexual / straight","385","[c]","21910","21260"
"New entrant CS","2022","16-19","White","LGBO","45","[c]","22840","21840"
"New entrant CS","2022","16-19","White","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","Heterosexual / straight","2165","[c]","26940","26590"
"New entrant CS","2022","20-29","Asian","LGBO","75","[c]","28270","27160"
"New entrant CS","2022","20-29","Asian","Undeclared","70","[c]","28840","27570"
"New entrant CS","2022","20-29","Asian","Unknown","120","[c]","27790","26590"
