"Status","Year","Function_of_post","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","130","125","44960","44770"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","250","250","57610","56050"
"In post","2022","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","235","235","58450","56810"
"In post","2022","Project Delivery","Government Actuary's Department","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Government Actuary's Department","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Government Internal Audit Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Government Internal Audit Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Government Internal Audit Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Government Legal Department","London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Government Legal Department","London","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Government Legal Department","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Health and Safety Executive","Outside London","Female","30","30","35450","33050"
"In post","2022","Project Delivery","Health and Safety Executive","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","HM Courts and Tribunals Service","London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","HM Courts and Tribunals Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","HM Courts and Tribunals Service","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","HM Courts and Tribunals Service","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","HM Land Registry","London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","HM Land Registry","London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","HM Land Registry","Outside London","Female","100","95","36220","38550"
"In post","2022","Project Delivery","HM Land Registry","Outside London","Male","65","65","39760","38550"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","London","Female","635","600","53220","45620"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","London","Male","640","615","56730","62120"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","Female","1950","1830","42390","40520"
"In post","2022","Project Delivery","HM Revenue and Customs (excl. agencies)","Outside London","Male","1760","1710","43550","40520"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","HM Treasury (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Institute for Apprenticeships and Technical Education","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Project Delivery","Intellectual Property Office","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Met Office","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Met Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Met Office","Outside London","Female","150","140","39690","39650"
"In post","2022","Project Delivery","Met Office","Outside London","Male","250","245","42160","40040"
"In post","2022","Project Delivery","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","London","Female","135","130","51520","45200"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","London","Male","175","175","51650","45200"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","Female","1070","1030","39960","40000"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","Outside London","Male","1270","1245","44870","40580"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Male","25","25","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","London","Female","75","75","42890","41750"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","London","Male","60","60","47050","41750"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","Outside London","Female","70","70","39210","36050"
"In post","2022","Project Delivery","Ministry of Justice (excl. agencies)","Outside London","Male","55","55","38690","36050"
"In post","2022","Project Delivery","National Crime Agency","London","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","National Crime Agency","Outside London","Female","40","40","40960","39270"
"In post","2022","Project Delivery","National Crime Agency","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","National Savings and Investments","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Project Delivery","Office for Standards in Education, Children's Services and Skills","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Gas and Electricity Markets","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Planning Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Planning Inspectorate","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Queen Elizabeth II Centre","London","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","Registers of Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Registers of Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Rural Payments Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Rural Payments Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Rural Payments Agency","Outside London","Female","75","65","37780","35900"
"In post","2022","Project Delivery","Rural Payments Agency","Outside London","Male","75","70","36910","35900"
"In post","2022","Project Delivery","Scottish Prison Service","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Scottish Prison Service","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Submarine Delivery Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Submarine Delivery Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Submarine Delivery Agency","Outside London","Female","435","410","37240","34000"
"In post","2022","Project Delivery","Submarine Delivery Agency","Outside London","Male","1145","1135","42500","40580"
"In post","2022","Project Delivery","Submarine Delivery Agency","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Submarine Delivery Agency","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","The Insolvency Service","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","The Insolvency Service","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","The Insolvency Service","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Project Delivery","The Insolvency Service","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Project Delivery","UK Debt Management Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Debt Management Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","UK Export Finance","London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","UK Hydrographic Office","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","UK Hydrographic Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Space Agency","London","Female","50","50","44320","40050"
"In post","2022","Project Delivery","UK Space Agency","London","Male","50","50","52050","41990"
"In post","2022","Project Delivery","UK Space Agency","Outside London","Female","40","40","42880","40050"
"In post","2022","Project Delivery","UK Space Agency","Outside London","Male","45","45","47000","49080"
"In post","2022","Project Delivery","UK Statistics Authority","London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","Female","160","150","39170","36840"
"In post","2022","Project Delivery","UK Statistics Authority","Outside London","Male","90","85","44200","38080"
"In post","2022","Project Delivery","Valuation Office Agency","London","Female","15","15","[c]","[c]"
"In post","2022","Project Delivery","Valuation Office Agency","London","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Valuation Office Agency","Outside London","Female","35","30","39470","37080"
"In post","2022","Project Delivery","Valuation Office Agency","Outside London","Male","20","15","[c]","[c]"
"In post","2022","Project Delivery","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Water Services Regulation Authority","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wilton Park","Outside London","Female","35","35","38870","32700"
"In post","2022","Project Delivery","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office (excl. agencies)","London","Female","35","35","48790","45150"
"In post","2022","Property","Cabinet Office (excl. agencies)","London","Male","25","25","[c]","[c]"
"In post","2022","Property","Cabinet Office (excl. agencies)","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Property","Cabinet Office (excl. agencies)","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Property","Cabinet Office (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cabinet Office (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Companies House","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Companies House","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Competition and Markets Authority","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Crown Prosecution Service","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Crown Prosecution Service","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Crown Prosecution Service","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Property","Crown Prosecution Service","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Defence Electronics and Components Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Defence Electronics and Components Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Defence Equipment and Support","London","Female","35","35","25650","22320"
"In post","2022","Property","Defence Equipment and Support","London","Male","130","125","23260","20700"
"In post","2022","Property","Defence Equipment and Support","Outside London","Female","60","55","29810","27700"
"In post","2022","Property","Defence Equipment and Support","Outside London","Male","85","85","31330","29170"
"In post","2022","Property","Defence Science and Technology Laboratory","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Defence Science and Technology Laboratory","Outside London","Male","30","30","46490","47010"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Education (excl. agencies)","London","Female","60","55","55390","54400"
"In post","2022","Property","Department for Education (excl. agencies)","London","Male","60","60","56600","61750"
"In post","2022","Property","Department for Education (excl. agencies)","Outside London","Female","180","175","45980","49860"
"In post","2022","Property","Department for Education (excl. agencies)","Outside London","Male","270","265","52330","50670"
"In post","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Male","15","15","[c]","[c]"
"In post","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Female","220","200","35810","30200"
"In post","2022","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Male","160","160","42620","38190"
"In post","2022","Property","Department for International Trade","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport (excl. agencies)","London","Female","5","5","[c]","[c]"
"In post","2022","Property","Department for Transport (excl. agencies)","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Department for Transport (excl. agencies)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Transport (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions (excl. agencies)","London","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions (excl. agencies)","London","Male","20","15","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions (excl. agencies)","Outside London","Female","55","50","38560","35310"
"In post","2022","Property","Department for Work and Pensions (excl. agencies)","Outside London","Male","70","70","43730","37300"
"In post","2022","Property","Department for Work and Pensions (excl. agencies)","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Property","Department for Work and Pensions (excl. agencies)","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care (excl. agencies)","London","Female","15","15","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care (excl. agencies)","London","Male","5","5","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care (excl. agencies)","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Department of Health and Social Care (excl. agencies)","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Driver and Vehicle Licensing Agency","Outside London","Female","35","30","30060","30730"
"In post","2022","Property","Driver and Vehicle Licensing Agency","Outside London","Male","35","30","31470","30730"
"In post","2022","Property","Driver and Vehicle Standards Agency","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Property","Driver and Vehicle Standards Agency","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Property","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","FCDO Services","London","Female","10","10","[c]","[c]"
"In post","2022","Property","FCDO Services","London","Male","40","40","55460","59840"
"In post","2022","Property","FCDO Services","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Property","FCDO Services","Outside London","Male","150","150","36580","34770"
"In post","2022","Property","FCDO Services","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Property","FCDO Services","Overseas","Male","115","115","40790","40330"
"In post","2022","Property","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","20","20","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","45","45","58460","61090"
"In post","2022","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Government Property Agency","London","Female","35","35","51690","54700"
"In post","2022","Property","Government Property Agency","London","Male","70","65","53440","54700"
"In post","2022","Property","Government Property Agency","Outside London","Female","100","100","45380","39900"
"In post","2022","Property","Government Property Agency","Outside London","Male","105","105","54110","53000"
"In post","2022","Property","Health and Safety Executive","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Property","Health and Safety Executive","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","HM Courts and Tribunals Service","London","Female","15","15","[c]","[c]"
"In post","2022","Property","HM Courts and Tribunals Service","London","Male","25","25","[c]","[c]"
"In post","2022","Property","HM Courts and Tribunals Service","Outside London","Female","40","40","34900","34180"
"In post","2022","Property","HM Courts and Tribunals Service","Outside London","Male","45","45","43240","36050"
"In post","2022","Property","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Land Registry","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","HM Land Registry","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs (excl. agencies)","London","Female","15","15","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs (excl. agencies)","London","Male","20","20","[c]","[c]"
"In post","2022","Property","HM Revenue and Customs (excl. agencies)","Outside London","Female","90","85","40050","40350"
"In post","2022","Property","HM Revenue and Customs (excl. agencies)","Outside London","Male","125","125","43030","40180"
"In post","2022","Property","HM Treasury (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","HM Treasury (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Intellectual Property Office","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","Intellectual Property Office","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Property","Maritime and Coastguard Agency","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Property","Maritime and Coastguard Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Medicines and Healthcare Products Regulatory Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Met Office","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Property","Met Office","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","London","Female","30","25","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","London","Male","40","40","38820","36140"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Outside London","Female","755","725","30610","33000"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Outside London","Male","1205","1180","31830","33000"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Overseas","Male","45","45","38480","36460"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","London","Female","75","75","44600","41750"
"In post","2022","Property","Ministry of Justice (excl. agencies)","London","Male","100","95","49570","45360"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Outside London","Female","115","110","33570","30450"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Outside London","Male","140","135","46250","46550"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Crime Agency","London","Male","10","10","[c]","[c]"
"In post","2022","Property","National Crime Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Property","National Crime Agency","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Property","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office for Standards in Education, Children's Services and Skills","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Queen Elizabeth II Centre","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Queen Elizabeth II Centre","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Registers of Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Registers of Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Scottish Courts and Tribunals Service","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Scottish Courts and Tribunals Service","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Property","Scottish Prison Service","Outside London","Female","30","30","27530","26900"
"In post","2022","Property","Scottish Prison Service","Outside London","Male","215","210","32480","30530"
"In post","2022","Property","Serious Fraud Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Serious Fraud Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","Submarine Delivery Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","Submarine Delivery Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","The National Archives","London","Male","10","10","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","London","Female","10","10","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","London","Male","10","10","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Health Security Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Property","UK Hydrographic Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Hydrographic Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Property","UK Statistics Authority","Outside London","Female","[c]","[c]","[c]","[c]"
