"Status","Year","Disability","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Commercial","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Science and Engineering","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Commercial","Tax","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Unknown","Female","610","595","66220","64500"
"In post","2022","Unknown","Commercial","Unknown","Male","660","660","71190","65640"
"In post","2022","Unknown","Commercial","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Commercial","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Communications","Female","540","525","43190","38880"
"In post","2022","Unknown","Communications","Communications","Male","385","380","43610","40000"
"In post","2022","Unknown","Communications","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Finance","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Finance","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Communications","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Communications","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Operational Delivery","Female","250","235","28700","26590"
"In post","2022","Unknown","Communications","Operational Delivery","Male","280","275","28460","26820"
"In post","2022","Unknown","Communications","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Tax","Female","380","360","28120","26820"
"In post","2022","Unknown","Communications","Tax","Male","535","530","28600","26820"
"In post","2022","Unknown","Communications","Unknown","Female","115","110","43550","40600"
"In post","2022","Unknown","Communications","Unknown","Male","75","75","40870","34550"
"In post","2022","Unknown","Counter Fraud","Counter Fraud","Female","150","135","31710","27570"
"In post","2022","Unknown","Counter Fraud","Counter Fraud","Male","160","160","35200","31030"
"In post","2022","Unknown","Counter Fraud","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Intelligence Analysis","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Intelligence Analysis","Male","35","35","36550","35120"
"In post","2022","Unknown","Counter Fraud","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Legal","Female","380","355","31780","31020"
"In post","2022","Unknown","Counter Fraud","Legal","Male","525","515","33540","33080"
"In post","2022","Unknown","Counter Fraud","Operational Delivery","Female","390","355","29260","26820"
"In post","2022","Unknown","Counter Fraud","Operational Delivery","Male","335","320","29790","26820"
"In post","2022","Unknown","Counter Fraud","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Other","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Other","Male","30","25","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Tax","Female","165","155","36540","33370"
"In post","2022","Unknown","Counter Fraud","Tax","Male","235","225","39280","33430"
"In post","2022","Unknown","Counter Fraud","Unknown","Female","125","125","30990","26820"
"In post","2022","Unknown","Counter Fraud","Unknown","Male","125","125","32940","30750"
"In post","2022","Unknown","Debt","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Debt","Operational Delivery","Female","515","445","23760","21250"
"In post","2022","Unknown","Debt","Operational Delivery","Male","410","395","24650","21250"
"In post","2022","Unknown","Debt","Other","Female","45","40","21350","21260"
"In post","2022","Unknown","Debt","Other","Male","35","35","22330","21260"
"In post","2022","Unknown","Debt","Tax","Female","195","180","22220","21250"
"In post","2022","Unknown","Debt","Tax","Male","195","190","21840","21250"
"In post","2022","Unknown","Debt","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Debt","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Commercial","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","Female","1140","1110","41110","37290"
"In post","2022","Unknown","Digital, Data & Technology","Digital, Data and Technology","Male","2405","2385","41630","38450"
"In post","2022","Unknown","Digital, Data & Technology","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","Female","45","45","32460","27840"
"In post","2022","Unknown","Digital, Data & Technology","Knowledge and Information Management","Male","50","50","35980","30280"
"In post","2022","Unknown","Digital, Data & Technology","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Medicine","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Operational Delivery","Female","50","45","36570","33370"
"In post","2022","Unknown","Digital, Data & Technology","Operational Delivery","Male","65","65","37840","33370"
"In post","2022","Unknown","Digital, Data & Technology","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Policy","Female","40","40","42270","40230"
"In post","2022","Unknown","Digital, Data & Technology","Policy","Male","30","30","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Project Delivery","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Science and Engineering","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tax","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Tax","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","Female","110","110","45450","40600"
"In post","2022","Unknown","Digital, Data & Technology","Unknown","Male","160","160","50320","49700"
"In post","2022","Unknown","Finance","Commercial","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Finance","Commercial","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Finance","Communications","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","Digital, Data and Technology","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Finance","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Finance","Female","840","805","38160","35000"
"In post","2022","Unknown","Finance","Finance","Male","715","705","41080","37890"
"In post","2022","Unknown","Finance","Human Resources","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Operational Delivery","Female","190","160","26240","22080"
"In post","2022","Unknown","Finance","Operational Delivery","Male","145","140","26300","21250"
"In post","2022","Unknown","Finance","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Policy","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Finance","Policy","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Security","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Tax","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Finance","Tax","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Finance","Unknown","Female","35","35","43490","37930"
"In post","2022","Unknown","Finance","Unknown","Male","50","50","47230","42970"
"In post","2022","Unknown","Grants Management","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Human Resources","Female","840","795","35440","31660"
"In post","2022","Unknown","Human Resources","Human Resources","Male","385","380","37050","33300"
"In post","2022","Unknown","Human Resources","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Operational Delivery","Female","100","90","28070","26700"
"In post","2022","Unknown","Human Resources","Operational Delivery","Male","60","55","27720","26820"
"In post","2022","Unknown","Human Resources","Other","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","Other","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Tax","Female","35","30","33470","28920"
"In post","2022","Unknown","Human Resources","Tax","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","Female","95","95","37480","33370"
"In post","2022","Unknown","Human Resources","Unknown","Male","60","60","37320","32000"
"In post","2022","Unknown","Internal Audit","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Internal Audit","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Internal Audit","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Finance","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Legal","Female","935","865","52640","53050"
"In post","2022","Unknown","Legal","Legal","Male","490","480","55070","53050"
"In post","2022","Unknown","Legal","Operational Delivery","Female","490","455","25320","24590"
"In post","2022","Unknown","Legal","Operational Delivery","Male","200","195","26580","25330"
"In post","2022","Unknown","Legal","Other","Female","55","55","35320","27580"
"In post","2022","Unknown","Legal","Other","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Policy","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Policy","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Tax","Female","30","30","38450","33370"
"In post","2022","Unknown","Legal","Tax","Male","35","35","41990","40520"
"In post","2022","Unknown","Legal","Unknown","Female","40","40","46470","33370"
"In post","2022","Unknown","Legal","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Commercial","Female","20","15","[c]","[c]"
"In post","2022","Unknown","No function","Commercial","Male","20","20","[c]","[c]"
"In post","2022","Unknown","No function","Communications","Female","30","30","36840","32940"
"In post","2022","Unknown","No function","Communications","Male","15","15","[c]","[c]"
"In post","2022","Unknown","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2022","Unknown","No function","Economics","Female","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Economics","Male","30","30","[c]","[c]"
"In post","2022","Unknown","No function","Finance","Female","15","15","[c]","[c]"
"In post","2022","Unknown","No function","Finance","Male","15","15","[c]","[c]"
"In post","2022","Unknown","No function","Geography","Female","30","30","27860","26740"
"In post","2022","Unknown","No function","Geography","Male","95","95","31300","29290"
"In post","2022","Unknown","No function","Human Resources","Female","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Inspector of Education and Training","Female","55","50","57190","51360"
"In post","2022","Unknown","No function","Inspector of Education and Training","Male","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Intelligence Analysis","Female","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","International Trade","Female","300","295","45080","39440"
"In post","2022","Unknown","No function","International Trade","Male","290","290","47060","41710"
"In post","2022","Unknown","No function","Knowledge and Information Management","Female","60","55","37830","33250"
"In post","2022","Unknown","No function","Knowledge and Information Management","Male","40","40","37920","33950"
"In post","2022","Unknown","No function","Legal","Female","120","115","36420","34260"
"In post","2022","Unknown","No function","Legal","Male","55","55","36240","34260"
"In post","2022","Unknown","No function","Medicine","Female","145","130","87880","85990"
"In post","2022","Unknown","No function","Medicine","Male","85","85","99270","98200"
"In post","2022","Unknown","No function","Operational Delivery","Female","18075","16450","28360","25400"
"In post","2022","Unknown","No function","Operational Delivery","Male","15120","14515","30340","27130"
"In post","2022","Unknown","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Operational Research","Female","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Operational Research","Male","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Other","Female","525","485","35300","27580"
"In post","2022","Unknown","No function","Other","Male","365","340","39820","35000"
"In post","2022","Unknown","No function","Planning","Female","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Planning","Male","10","10","[c]","[c]"
"In post","2022","Unknown","No function","Planning Inspectors","Female","25","20","[c]","[c]"
"In post","2022","Unknown","No function","Planning Inspectors","Male","50","45","56220","58810"
"In post","2022","Unknown","No function","Policy","Female","2280","2215","43620","40030"
"In post","2022","Unknown","No function","Policy","Male","1710","1700","45410","40260"
"In post","2022","Unknown","No function","Project Delivery","Female","35","35","43360","42240"
"In post","2022","Unknown","No function","Project Delivery","Male","25","25","[c]","[c]"
"In post","2022","Unknown","No function","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Psychology","Female","140","135","32450","29750"
"In post","2022","Unknown","No function","Psychology","Male","15","15","[c]","[c]"
"In post","2022","Unknown","No function","Science and Engineering","Female","600","550","43520","40870"
"In post","2022","Unknown","No function","Science and Engineering","Male","380","370","47930","43690"
"In post","2022","Unknown","No function","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","No function","Statistics","Male","5","5","[c]","[c]"
"In post","2022","Unknown","No function","Tax","Female","1625","1510","29580","26820"
"In post","2022","Unknown","No function","Tax","Male","1860","1810","32650","33080"
"In post","2022","Unknown","No function","Unknown","Female","1875","1835","33830","29250"
"In post","2022","Unknown","No function","Unknown","Male","1610","1590","35260","29970"
"In post","2022","Unknown","No function","Veterinarian","Female","25","20","[c]","[c]"
"In post","2022","Unknown","No function","Veterinarian","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Commercial","Female","45","40","39270","38670"
"In post","2022","Unknown","Project Delivery","Commercial","Male","45","45","42970","37400"
"In post","2022","Unknown","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Economics","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Economics","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Finance","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Finance","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Medicine","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Medicine","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Female","135","125","33540","30990"
"In post","2022","Unknown","Project Delivery","Operational Delivery","Male","100","100","37450","35210"
"In post","2022","Unknown","Project Delivery","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Other","Female","165","155","38320","32850"
"In post","2022","Unknown","Project Delivery","Other","Male","245","240","35650","31920"
"In post","2022","Unknown","Project Delivery","Policy","Female","300","285","51100","52430"
