"Status","Year","Disability","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Milton Keynes","Outside London","Unknown","195","190","29100","26820"
"In post","2022","Unknown","Monmouthshire and Newport","Outside London","Heterosexual / straight","620","600","34660","30710"
"In post","2022","Unknown","Monmouthshire and Newport","Outside London","LGBO","65","65","32250","30210"
"In post","2022","Unknown","Monmouthshire and Newport","Outside London","Undeclared","75","70","38530","36840"
"In post","2022","Unknown","Monmouthshire and Newport","Outside London","Unknown","945","910","33290","30210"
"In post","2022","Unknown","Na h-Eileanan Siar","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Na h-Eileanan Siar","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","Newry, Mourne and Down","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Newry, Mourne and Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Newry, Mourne and Down","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Unknown","North and North East Lincolnshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and North East Lincolnshire","Outside London","Unknown","75","70","25410","22100"
"In post","2022","Unknown","North and West Norfolk","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and West Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North and West Norfolk","Outside London","Unknown","55","50","25430","24610"
"In post","2022","Unknown","North Hampshire","Outside London","Heterosexual / straight","55","55","33730","28800"
"In post","2022","Unknown","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Hampshire","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","North Hampshire","Outside London","Unknown","80","75","39990","30700"
"In post","2022","Unknown","North Lanarkshire","Outside London","Heterosexual / straight","125","110","31850","32170"
"In post","2022","Unknown","North Lanarkshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","North Lanarkshire","Outside London","Unknown","580","535","27680","26590"
"In post","2022","Unknown","North Northamptonshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Northamptonshire","Outside London","Unknown","55","55","25080","24800"
"In post","2022","Unknown","North Nottinghamshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Nottinghamshire","Outside London","Unknown","120","110","26050","24800"
"In post","2022","Unknown","North Yorkshire CC","Outside London","Heterosexual / straight","90","90","33440","29200"
"In post","2022","Unknown","North Yorkshire CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","North Yorkshire CC","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","North Yorkshire CC","Outside London","Unknown","160","155","29660","26410"
"In post","2022","Unknown","Northumberland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland","Outside London","Unknown","30","25","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","Outside London","Heterosexual / straight","70","65","35650","31450"
"In post","2022","Unknown","Norwich and East Norfolk","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Norwich and East Norfolk","Outside London","Unknown","165","155","32470","26700"
"In post","2022","Unknown","Nottingham","Outside London","Heterosexual / straight","325","310","35280","32870"
"In post","2022","Unknown","Nottingham","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Unknown","Nottingham","Outside London","Undeclared","60","55","36850","34500"
"In post","2022","Unknown","Nottingham","Outside London","Unknown","1415","1360","29880","26820"
"In post","2022","Unknown","Orkney Islands","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Orkney Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","Heterosexual / straight","305","300","55140","53740"
"In post","2022","Unknown","Overseas","Overseas","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","Undeclared","45","45","[c]","[c]"
"In post","2022","Unknown","Overseas","Overseas","Unknown","570","570","50400","51450"
"In post","2022","Unknown","Oxfordshire CC","Outside London","Heterosexual / straight","130","120","40480","34470"
"In post","2022","Unknown","Oxfordshire CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Oxfordshire CC","Outside London","Undeclared","40","40","43570","37600"
"In post","2022","Unknown","Oxfordshire CC","Outside London","Unknown","285","270","34740","29730"
"In post","2022","Unknown","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","200","185","33950","35000"
"In post","2022","Unknown","Perth and Kinross, and Stirling","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Perth and Kinross, and Stirling","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Perth and Kinross, and Stirling","Outside London","Unknown","580","550","30850","29900"
"In post","2022","Unknown","Peterborough","Outside London","Heterosexual / straight","40","40","26920","22600"
"In post","2022","Unknown","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Peterborough","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Peterborough","Outside London","Unknown","100","95","30970","26310"
"In post","2022","Unknown","Plymouth","Outside London","Heterosexual / straight","140","135","31380","27130"
"In post","2022","Unknown","Plymouth","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Plymouth","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Plymouth","Outside London","Unknown","425","410","28250","25000"
"In post","2022","Unknown","Portsmouth","Outside London","Heterosexual / straight","160","150","32460","26820"
"In post","2022","Unknown","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Portsmouth","Outside London","Undeclared","35","35","36740","35980"
"In post","2022","Unknown","Portsmouth","Outside London","Unknown","415","380","29340","24880"
"In post","2022","Unknown","Powys","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Powys","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","Powys","Outside London","Unknown","30","30","28940","22600"
"In post","2022","Unknown","Redbridge and Waltham Forest","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Redbridge and Waltham Forest","London","Unknown","80","75","30750","31060"
"In post","2022","Unknown","Sandwell","Outside London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Unknown","Sandwell","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sandwell","Outside London","Unknown","45","40","26210","27570"
"In post","2022","Unknown","Scottish Borders","Outside London","Heterosexual / straight","55","50","28090","25930"
"In post","2022","Unknown","Scottish Borders","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Borders","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Borders","Outside London","Unknown","130","120","28190","25930"
"In post","2022","Unknown","Sefton","Outside London","Heterosexual / straight","140","130","29330","26820"
"In post","2022","Unknown","Sefton","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Sefton","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Sefton","Outside London","Unknown","690","650","27760","24880"
"In post","2022","Unknown","Sheffield","Outside London","Heterosexual / straight","420","410","34910","32000"
"In post","2022","Unknown","Sheffield","Outside London","LGBO","35","35","30320","29360"
"In post","2022","Unknown","Sheffield","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","Sheffield","Outside London","Unknown","605","585","33800","27570"
"In post","2022","Unknown","Shetland Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shetland Islands","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Shropshire","Outside London","Heterosexual / straight","40","40","28470","26510"
"In post","2022","Unknown","Shropshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Shropshire","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","Shropshire","Outside London","Unknown","70","65","30740","26610"
"In post","2022","Unknown","Solihull","Outside London","Heterosexual / straight","30","30","27570","24880"
"In post","2022","Unknown","Solihull","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Solihull","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Solihull","Outside London","Unknown","110","105","29930","24880"
"In post","2022","Unknown","Somerset CC","Outside London","Heterosexual / straight","80","75","33460","29100"
"In post","2022","Unknown","Somerset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Somerset CC","Outside London","Undeclared","15","10","[c]","[c]"
"In post","2022","Unknown","Somerset CC","Outside London","Unknown","285","270","32390","29540"
"In post","2022","Unknown","South and West Derbyshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South and West Derbyshire","Outside London","Unknown","50","40","28760","26610"
"In post","2022","Unknown","South Ayrshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Ayrshire","Outside London","Unknown","45","40","29770","27230"
"In post","2022","Unknown","South Hampshire","Outside London","Heterosexual / straight","625","530","29840","25800"
"In post","2022","Unknown","South Hampshire","Outside London","LGBO","30","30","30050","30210"
"In post","2022","Unknown","South Hampshire","Outside London","Undeclared","50","45","31080","27810"
"In post","2022","Unknown","South Hampshire","Outside London","Unknown","470","395","28650","24250"
"In post","2022","Unknown","South Lanarkshire","Outside London","Heterosexual / straight","125","110","31980","26820"
"In post","2022","Unknown","South Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","South Lanarkshire","Outside London","Unknown","1085","995","28620","23780"
"In post","2022","Unknown","South Nottinghamshire","Outside London","Heterosexual / straight","35","35","37020","34140"
"In post","2022","Unknown","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Nottinghamshire","Outside London","Unknown","75","70","33000","26540"
"In post","2022","Unknown","South Teesside","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Unknown","South Teesside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Teesside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Teesside","Outside London","Unknown","55","50","25310","24880"
"In post","2022","Unknown","South West Wales","Outside London","Heterosexual / straight","35","30","28230","24760"
"In post","2022","Unknown","South West Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West Wales","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","South West Wales","Outside London","Unknown","75","70","29420","26820"
"In post","2022","Unknown","Southampton","Outside London","Heterosexual / straight","55","50","31650","29350"
"In post","2022","Unknown","Southampton","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Southampton","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Southampton","Outside London","Unknown","95","95","31300","26350"
"In post","2022","Unknown","Southend-on-Sea","Outside London","Heterosexual / straight","30","30","34530","33370"
"In post","2022","Unknown","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Southend-on-Sea","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2022","Unknown","Southend-on-Sea","Outside London","Unknown","190","170","32680","29360"
"In post","2022","Unknown","Staffordshire CC","Outside London","Heterosexual / straight","95","90","38960","33000"
"In post","2022","Unknown","Staffordshire CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Staffordshire CC","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Staffordshire CC","Outside London","Unknown","345","335","27950","24920"
"In post","2022","Unknown","Stoke-on-Trent","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Stoke-on-Trent","Outside London","Unknown","105","95","26420","21260"
"In post","2022","Unknown","Suffolk CC","Outside London","Heterosexual / straight","110","105","29580","26730"
"In post","2022","Unknown","Suffolk CC","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Suffolk CC","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Suffolk CC","Outside London","Unknown","525","485","29930","26820"
"In post","2022","Unknown","Sunderland","Outside London","Heterosexual / straight","175","145","28160","26590"
"In post","2022","Unknown","Sunderland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Sunderland","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2022","Unknown","Sunderland","Outside London","Unknown","580","505","24450","21250"
"In post","2022","Unknown","Swansea","Outside London","Heterosexual / straight","170","155","28190","22600"
"In post","2022","Unknown","Swansea","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","Swansea","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Unknown","Swansea","Outside London","Unknown","1015","940","25860","21840"
"In post","2022","Unknown","Swindon","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","Swindon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Swindon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Swindon","Outside London","Unknown","60","55","33830","30360"
"In post","2022","Unknown","Telford and Wrekin","Outside London","Heterosexual / straight","75","70","32970","26820"
"In post","2022","Unknown","Telford and Wrekin","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Telford and Wrekin","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Telford and Wrekin","Outside London","Unknown","255","235","37680","33080"
"In post","2022","Unknown","Thurrock","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Unknown","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Thurrock","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Thurrock","Outside London","Unknown","40","40","22820","21680"
"In post","2022","Unknown","Torbay","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Torbay","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Torbay","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Torbay","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Unknown","Tower Hamlets","London","Heterosexual / straight","340","330","48200","40790"
"In post","2022","Unknown","Tower Hamlets","London","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Tower Hamlets","London","Undeclared","55","55","55140","51010"
"In post","2022","Unknown","Tower Hamlets","London","Unknown","720","700","47060","41750"
"In post","2022","Unknown","Tyneside","Outside London","Heterosexual / straight","475","430","32210","26820"
"In post","2022","Unknown","Tyneside","Outside London","LGBO","30","30","[c]","[c]"
"In post","2022","Unknown","Tyneside","Outside London","Undeclared","75","70","35290","27700"
"In post","2022","Unknown","Tyneside","Outside London","Unknown","2855","2635","29140","26590"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","45","45","41140","40650"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Unknown","2185","2170","37080","32700"
"In post","2022","Unknown","Wakefield","Outside London","Heterosexual / straight","85","85","36590","36410"
"In post","2022","Unknown","Wakefield","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wakefield","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","Wakefield","Outside London","Unknown","155","150","27200","24800"
"In post","2022","Unknown","Walsall","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Unknown","Walsall","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Walsall","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Walsall","Outside London","Unknown","20","15","[c]","[c]"
"In post","2022","Unknown","Wandsworth","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wandsworth","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wandsworth","London","Unknown","160","160","30500","30520"
"In post","2022","Unknown","Warrington","Outside London","Heterosexual / straight","640","630","35570","34140"
"In post","2022","Unknown","Warrington","Outside London","LGBO","40","40","36790","34140"
"In post","2022","Unknown","Warrington","Outside London","Undeclared","50","50","35010","34140"
"In post","2022","Unknown","Warrington","Outside London","Unknown","230","220","32240","28840"
"In post","2022","Unknown","Warwickshire CC","Outside London","Heterosexual / straight","35","30","30490","27570"
"In post","2022","Unknown","Warwickshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Unknown","Warwickshire CC","Outside London","Unknown","60","60","27740","25470"
"In post","2022","Unknown","West Cumbria","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","West Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Cumbria","Outside London","Unknown","55","55","31690","27570"
"In post","2022","Unknown","West Essex","Outside London","Heterosexual / straight","35","35","35630","24880"
"In post","2022","Unknown","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Essex","Outside London","Unknown","50","40","35020","28330"
"In post","2022","Unknown","West Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Kent","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Unknown","West Lothian","Outside London","Heterosexual / straight","30","30","43530","44500"
"In post","2022","Unknown","West Lothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Lothian","Outside London","Unknown","45","45","34390","28460"
"In post","2022","Unknown","West Northamptonshire","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Northamptonshire","Outside London","Unknown","95","90","26180","24800"
"In post","2022","Unknown","West Surrey","Outside London","Heterosexual / straight","50","50","36730","29260"
"In post","2022","Unknown","West Surrey","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","West Surrey","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","West Surrey","Outside London","Unknown","180","165","33690","28780"
"In post","2022","Unknown","West Sussex (North East)","Outside London","Heterosexual / straight","65","65","36380","28950"
"In post","2022","Unknown","West Sussex (North East)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Sussex (North East)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Unknown","West Sussex (North East)","Outside London","Unknown","150","135","30490","25770"
"In post","2022","Unknown","West Sussex (South West)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Sussex (South West)","Outside London","Unknown","185","170","31850","27930"
"In post","2022","Unknown","Westminster","London","Heterosexual / straight","2745","2690","46470","41440"
"In post","2022","Unknown","Westminster","London","LGBO","325","320","46010","41010"
"In post","2022","Unknown","Westminster","London","Undeclared","1245","1220","47530","43780"
"In post","2022","Unknown","Westminster","London","Unknown","8995","8850","46630","41500"
"In post","2022","Unknown","Wiltshire","Outside London","Heterosexual / straight","235","220","36980","33560"
"In post","2022","Unknown","Wiltshire","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Wiltshire","Outside London","Undeclared","105","100","43590","40000"
"In post","2022","Unknown","Wiltshire","Outside London","Unknown","380","365","41230","35180"
"In post","2022","Unknown","Wirral","Outside London","Heterosexual / straight","50","45","27750","22600"
"In post","2022","Unknown","Wirral","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Wirral","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wirral","Outside London","Unknown","175","165","27360","22600"
"In post","2022","Unknown","Wolverhampton","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wolverhampton","Outside London","Unknown","80","75","30440","26470"
"In post","2022","Unknown","Worcestershire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Unknown","Worcestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Worcestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Worcestershire CC","Outside London","Unknown","145","135","27700","23160"
"In post","2022","Unknown","York","Outside London","Heterosexual / straight","55","55","35110","29940"
"In post","2022","Unknown","York","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","York","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","Unknown","York","Outside London","Unknown","275","255","33110","28850"
"Leaver CS","2022","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Angus and Dundee City","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Angus and Dundee City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Angus and Dundee City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Angus and Dundee City","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Antrim and Newtownabbey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Antrim and Newtownabbey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Antrim and Newtownabbey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ards and North Down","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ards and North Down","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ards and North Down","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barking & Dagenham and Havering","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barking & Dagenham and Havering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnet","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","75","[c]","38330","32120"
"Leaver CS","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","20","[c]","[c]","[c]"
