"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","70","70","41870","38000"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Undeclared","10","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","25","25","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Digital, Data and Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Operational Delivery","Heterosexual / straight","80","80","53240","51660"
"In post","2022","Office of Rail and Road","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Operational Delivery","Unknown","40","35","56500","60020"
"In post","2022","Office of Rail and Road","Policy","Heterosexual / straight","45","45","54650","54890"
"In post","2022","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Policy","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Policy","Unknown","15","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Science and Engineering","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Statistics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","Heterosexual / straight","40","40","51110","48670"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","Unknown","30","30","44780","45240"
"In post","2022","Office of the Secretary of State for Wales","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","Scottish Government","Commercial","Heterosexual / straight","50","45","38240","37710"
"In post","2022","Scottish Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Commercial","Unknown","60","55","28860","26900"
"In post","2022","Scottish Government","Communications","Heterosexual / straight","30","30","39770","37710"
"In post","2022","Scottish Government","Communications","LGBO","5","5","[c]","[c]"
"In post","2022","Scottish Government","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Digital, Data and Technology","Heterosexual / straight","125","125","40100","37710"
"In post","2022","Scottish Government","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2022","Scottish Government","Digital, Data and Technology","Undeclared","10","10","[c]","[c]"
"In post","2022","Scottish Government","Digital, Data and Technology","Unknown","100","100","38350","35680"
"In post","2022","Scottish Government","Finance","Heterosexual / straight","70","65","37630","34800"
"In post","2022","Scottish Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Finance","Unknown","70","70","33620","30840"
"In post","2022","Scottish Government","Human Resources","Heterosexual / straight","160","150","36520","35000"
"In post","2022","Scottish Government","Human Resources","LGBO","10","10","[c]","[c]"
"In post","2022","Scottish Government","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2022","Scottish Government","Human Resources","Unknown","40","40","32210","27860"
"In post","2022","Scottish Government","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Legal","Heterosexual / straight","605","575","53570","53490"
"In post","2022","Scottish Government","Legal","LGBO","35","35","47910","47140"
"In post","2022","Scottish Government","Legal","Undeclared","45","45","55180","53490"
"In post","2022","Scottish Government","Legal","Unknown","95","85","54150","53490"
"In post","2022","Scottish Government","Operational Delivery","Heterosexual / straight","3265","3065","31140","30840"
"In post","2022","Scottish Government","Operational Delivery","LGBO","210","205","28610","26900"
"In post","2022","Scottish Government","Operational Delivery","Undeclared","180","165","31030","30650"
"In post","2022","Scottish Government","Operational Delivery","Unknown","3875","3595","29510","29550"
"In post","2022","Scottish Government","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Other","Heterosexual / straight","220","205","36070","35000"
"In post","2022","Scottish Government","Other","LGBO","5","5","[c]","[c]"
"In post","2022","Scottish Government","Other","Undeclared","10","10","[c]","[c]"
"In post","2022","Scottish Government","Other","Unknown","440","400","31990","29900"
"In post","2022","Scottish Government","Policy","Heterosexual / straight","35","35","46960","47490"
"In post","2022","Scottish Government","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Policy","Unknown","15","15","[c]","[c]"
"In post","2022","Scottish Government","Project Delivery","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Scottish Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Project Delivery","Unknown","10","5","[c]","[c]"
"In post","2022","Scottish Government","Property","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Scottish Government","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Property","Unknown","15","15","[c]","[c]"
"In post","2022","Scottish Government","Psychology","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Scottish Government","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Psychology","Unknown","55","55","37690","35000"
"In post","2022","Scottish Government","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Scottish Government","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Statistics","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Scottish Government","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Unknown","Heterosexual / straight","9110","8765","41760","36130"
"In post","2022","Scottish Government","Unknown","LGBO","835","820","37840","33070"
"In post","2022","Scottish Government","Unknown","Undeclared","600","580","42540","39660"
"In post","2022","Scottish Government","Unknown","Unknown","4775","4550","37210","31540"
"In post","2022","The National Archives","Commercial","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","The National Archives","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Commercial","Unknown","15","15","[c]","[c]"
"In post","2022","The National Archives","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","The National Archives","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","The National Archives","Digital, Data and Technology","Heterosexual / straight","65","60","39530","37400"
"In post","2022","The National Archives","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2022","The National Archives","Digital, Data and Technology","Undeclared","10","10","[c]","[c]"
"In post","2022","The National Archives","Digital, Data and Technology","Unknown","35","35","44880","45000"
"In post","2022","The National Archives","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","The National Archives","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","The National Archives","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2022","The National Archives","Knowledge and Information Management","Heterosexual / straight","35","35","34060","30250"
"In post","2022","The National Archives","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2022","The National Archives","Knowledge and Information Management","Undeclared","5","5","[c]","[c]"
"In post","2022","The National Archives","Knowledge and Information Management","Unknown","40","40","36460","34770"
"In post","2022","The National Archives","Operational Delivery","Heterosexual / straight","55","50","31400","28460"
"In post","2022","The National Archives","Operational Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","The National Archives","Operational Delivery","Undeclared","25","25","[c]","[c]"
"In post","2022","The National Archives","Operational Delivery","Unknown","80","70","28960","24820"
"In post","2022","The National Archives","Other","Heterosexual / straight","40","40","38450","34260"
"In post","2022","The National Archives","Other","LGBO","5","5","[c]","[c]"
"In post","2022","The National Archives","Other","Undeclared","5","5","[c]","[c]"
"In post","2022","The National Archives","Other","Unknown","35","35","39310","34770"
"In post","2022","The National Archives","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Property","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","The National Archives","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Communications","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","UK Export Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Communications","Undeclared","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Digital, Data and Technology","Heterosexual / straight","35","35","54090","50930"
"In post","2022","UK Export Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Economics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","UK Export Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Human Resources","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","UK Export Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Legal","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","UK Export Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Legal","Unknown","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Operational Delivery","Heterosexual / straight","235","235","52000","44680"
"In post","2022","UK Export Finance","Operational Delivery","LGBO","15","15","[c]","[c]"
"In post","2022","UK Export Finance","Operational Delivery","Undeclared","15","15","[c]","[c]"
"In post","2022","UK Export Finance","Operational Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","UK Export Finance","Policy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","UK Export Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Communications","Heterosexual / straight","35","35","38380","36840"
"In post","2022","UK Statistics Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Communications","Unknown","25","25","[c]","[c]"
"In post","2022","UK Statistics Authority","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","Heterosexual / straight","410","400","42770","38400"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","LGBO","30","30","35790","33280"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","Undeclared","25","25","[c]","[c]"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","Unknown","195","190","41010","36840"
"In post","2022","UK Statistics Authority","Economics","Heterosexual / straight","120","120","36010","30710"
"In post","2022","UK Statistics Authority","Economics","LGBO","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Economics","Undeclared","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Economics","Unknown","40","40","39110","33000"
"In post","2022","UK Statistics Authority","Finance","Heterosexual / straight","40","35","36410","30210"
"In post","2022","UK Statistics Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Human Resources","Heterosexual / straight","110","105","39520","36840"
"In post","2022","UK Statistics Authority","Human Resources","LGBO","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Human Resources","Unknown","20","15","[c]","[c]"
"In post","2022","UK Statistics Authority","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Delivery","Heterosexual / straight","2045","1690","27830","23880"
"In post","2022","UK Statistics Authority","Operational Delivery","LGBO","100","90","28400","24250"
"In post","2022","UK Statistics Authority","Operational Delivery","Undeclared","125","105","28170","23880"
"In post","2022","UK Statistics Authority","Operational Delivery","Unknown","775","645","26660","23860"
"In post","2022","UK Statistics Authority","Operational Research","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Policy","Heterosexual / straight","45","40","37590","33210"
"In post","2022","UK Statistics Authority","Policy","LGBO","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Policy","Undeclared","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Policy","Unknown","15","15","[c]","[c]"
"In post","2022","UK Statistics Authority","Project Delivery","Heterosexual / straight","185","180","40750","36840"
"In post","2022","UK Statistics Authority","Project Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","Project Delivery","Undeclared","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Project Delivery","Unknown","50","45","40580","37210"
"In post","2022","UK Statistics Authority","Property","Heterosexual / straight","15","15","[c]","[c]"
