"Status","Year","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Department of Health and Social Care","North West (England)","10","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","South West (England)","15","15","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Undeclared","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","East of England","25","25","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","London","65","65","46050","40350"
"In post","2022","Undeclared","Food Standards Agency","North East (England)","5","5","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","North West (England)","20","20","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Northern Ireland","30","30","35320","37350"
"In post","2022","Undeclared","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","South East (England)","30","25","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","South West (England)","30","30","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Wales","35","35","34560","30810"
"In post","2022","Undeclared","Food Standards Agency","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Yorkshire and The Humber","60","60","34700","34900"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","London","170","170","51690","45160"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Overseas","95","95","51750","53840"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Scotland","20","20","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","South East (England)","45","45","38390","33390"
"In post","2022","Undeclared","HM Land Registry","East Midlands (England)","30","30","34800","33840"
"In post","2022","Undeclared","HM Land Registry","East of England","20","15","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","London","10","10","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","North East (England)","35","30","30140","27130"
"In post","2022","Undeclared","HM Land Registry","North West (England)","35","30","33950","27130"
"In post","2022","Undeclared","HM Land Registry","South West (England)","90","80","34290","33840"
"In post","2022","Undeclared","HM Land Registry","Wales","30","25","30390","27130"
"In post","2022","Undeclared","HM Land Registry","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Undeclared","HM Land Registry","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Revenue and Customs","East Midlands (England)","240","220","35190","33370"
"In post","2022","Undeclared","HM Revenue and Customs","East of England","120","110","34970","33370"
"In post","2022","Undeclared","HM Revenue and Customs","London","565","535","45880","40240"
"In post","2022","Undeclared","HM Revenue and Customs","North East (England)","490","445","30560","26820"
"In post","2022","Undeclared","HM Revenue and Customs","North West (England)","660","615","33850","33080"
"In post","2022","Undeclared","HM Revenue and Customs","Northern Ireland","95","85","30560","28920"
"In post","2022","Undeclared","HM Revenue and Customs","Scotland","290","260","31400","26820"
"In post","2022","Undeclared","HM Revenue and Customs","South East (England)","175","155","33680","29240"
"In post","2022","Undeclared","HM Revenue and Customs","South West (England)","145","135","36980","33370"
"In post","2022","Undeclared","HM Revenue and Customs","Wales","200","185","32420","28920"
"In post","2022","Undeclared","HM Revenue and Customs","West Midlands (England)","255","240","35060","33080"
"In post","2022","Undeclared","HM Revenue and Customs","Yorkshire and The Humber","220","205","33650","33080"
"In post","2022","Undeclared","HM Treasury","East of England","10","5","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","London","350","345","46220","42960"
"In post","2022","Undeclared","HM Treasury","North East (England)","25","25","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Home Office","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Undeclared","Home Office","East of England","110","100","28640","27260"
"In post","2022","Undeclared","Home Office","London","635","600","40070","35200"
"In post","2022","Undeclared","Home Office","North East (England)","45","40","27580","25310"
"In post","2022","Undeclared","Home Office","North West (England)","235","215","29230","26160"
"In post","2022","Undeclared","Home Office","Northern Ireland","15","15","[c]","[c]"
"In post","2022","Undeclared","Home Office","Overseas","10","10","[c]","[c]"
"In post","2022","Undeclared","Home Office","Scotland","50","45","27680","26160"
"In post","2022","Undeclared","Home Office","South East (England)","285","260","29360","27370"
"In post","2022","Undeclared","Home Office","South West (England)","25","25","[c]","[c]"
"In post","2022","Undeclared","Home Office","Wales","25","25","[c]","[c]"
"In post","2022","Undeclared","Home Office","West Midlands (England)","50","45","30230","27370"
"In post","2022","Undeclared","Home Office","Yorkshire and The Humber","155","150","29710","27370"
"In post","2022","Undeclared","Ministry of Defence","East Midlands (England)","150","145","28290","26350"
"In post","2022","Undeclared","Ministry of Defence","East of England","305","295","32890","33300"
"In post","2022","Undeclared","Ministry of Defence","London","300","295","41130","39200"
"In post","2022","Undeclared","Ministry of Defence","North East (England)","15","15","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","North West (England)","175","160","28180","24430"
"In post","2022","Undeclared","Ministry of Defence","Northern Ireland","65","65","23490","21920"
"In post","2022","Undeclared","Ministry of Defence","Overseas","55","55","41140","36780"
"In post","2022","Undeclared","Ministry of Defence","Scotland","260","245","30780","26670"
"In post","2022","Undeclared","Ministry of Defence","South East (England)","670","650","33050","33300"
"In post","2022","Undeclared","Ministry of Defence","South West (England)","1370","1320","37620","36300"
"In post","2022","Undeclared","Ministry of Defence","Unknown","20","20","[c]","[c]"
"In post","2022","Undeclared","Ministry of Defence","Wales","195","190","28530","29470"
"In post","2022","Undeclared","Ministry of Defence","West Midlands (England)","205","200","31340","27440"
"In post","2022","Undeclared","Ministry of Defence","Yorkshire and The Humber","185","180","29240","26670"
"In post","2022","Undeclared","Ministry of Justice","East Midlands (England)","700","640","29620","30450"
"In post","2022","Undeclared","Ministry of Justice","East of England","715","650","30710","31550"
"In post","2022","Undeclared","Ministry of Justice","London","1395","1320","37220","34510"
"In post","2022","Undeclared","Ministry of Justice","North East (England)","595","530","30270","31650"
"In post","2022","Undeclared","Ministry of Justice","North West (England)","1195","1080","30110","31650"
"In post","2022","Undeclared","Ministry of Justice","Scotland","80","75","24810","23300"
"In post","2022","Undeclared","Ministry of Justice","South East (England)","1300","1200","31730","31650"
"In post","2022","Undeclared","Ministry of Justice","South West (England)","460","420","29890","28550"
"In post","2022","Undeclared","Ministry of Justice","Wales","340","300","30760","31180"
"In post","2022","Undeclared","Ministry of Justice","West Midlands (England)","845","780","29250","27380"
"In post","2022","Undeclared","Ministry of Justice","Yorkshire and The Humber","910","830","31370","31650"
"In post","2022","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland Office","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Scotland","375","355","39980","36130"
"In post","2022","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","London","30","30","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","London","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","South East (England)","80","65","26490","20350"
"In post","2022","Undeclared","UK Statistics Authority","Wales","55","50","35420","30710"
"In post","2022","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Wales","185","175","42680","40100"
"In post","2022","Unknown","Attorney General's Departments","East Midlands (England)","110","105","37710","38000"
"In post","2022","Unknown","Attorney General's Departments","East of England","95","90","36120","27050"
"In post","2022","Unknown","Attorney General's Departments","London","845","800","48720","51770"
"In post","2022","Unknown","Attorney General's Departments","North East (England)","75","70","36970","30650"
"In post","2022","Unknown","Attorney General's Departments","North West (England)","190","180","38260","38000"
"In post","2022","Unknown","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Departments","South East (England)","195","185","40470","35020"
"In post","2022","Unknown","Attorney General's Departments","South West (England)","80","75","42110","48080"
"In post","2022","Unknown","Attorney General's Departments","Wales","90","85","41040","48080"
"In post","2022","Unknown","Attorney General's Departments","West Midlands (England)","145","140","38180","33380"
"In post","2022","Unknown","Attorney General's Departments","Yorkshire and The Humber","160","155","38580","38000"
"In post","2022","Unknown","Cabinet Office","East Midlands (England)","35","35","52930","50530"
"In post","2022","Unknown","Cabinet Office","East of England","130","125","44150","38980"
"In post","2022","Unknown","Cabinet Office","London","2595","2575","46720","34550"
"In post","2022","Unknown","Cabinet Office","North East (England)","95","90","35320","29250"
"In post","2022","Unknown","Cabinet Office","North West (England)","485","480","44930","39360"
"In post","2022","Unknown","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","Scotland","110","110","46160","32560"
"In post","2022","Unknown","Cabinet Office","South East (England)","125","120","52320","43820"
"In post","2022","Unknown","Cabinet Office","South West (England)","145","145","59360","53320"
"In post","2022","Unknown","Cabinet Office","Unknown","300","295","34890","29250"
"In post","2022","Unknown","Cabinet Office","Wales","120","120","37680","32000"
"In post","2022","Unknown","Cabinet Office","West Midlands (England)","145","145","52960","49700"
"In post","2022","Unknown","Cabinet Office","Yorkshire and The Humber","330","320","42920","33300"
"In post","2022","Unknown","Chancellor's other departments","London","50","45","57310","52840"
"In post","2022","Unknown","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","London","35","30","43810","37910"
"In post","2022","Unknown","Charity Commission","North West (England)","160","150","30230","29160"
"In post","2022","Unknown","Charity Commission","South West (England)","20","15","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","London","70","65","73840","74650"
"In post","2022","Unknown","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","65","65","28820","26380"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","East of England","60","55","28330","25060"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","London","865","850","44980","40050"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","65","60","31110","30950"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","160","155","33490","30950"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","80","75","29610","24250"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","45","45","32500","33720"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","90","90","34390","30360"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Wales","690","650","31540","25100"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","160","160","30710","25470"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","70","65","27860","24250"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","London","175","170","46840","51730"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","East Midlands (England)","90","90","37040","36500"
"In post","2022","Unknown","Department for Education","East of England","15","15","[c]","[c]"
"In post","2022","Unknown","Department for Education","London","615","600","46090","40640"
"In post","2022","Unknown","Department for Education","North East (England)","220","215","35140","34200"
"In post","2022","Unknown","Department for Education","North West (England)","380","375","35720","32300"
"In post","2022","Unknown","Department for Education","Scotland","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Education","South East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Education","South West (England)","135","130","39710","36500"
"In post","2022","Unknown","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","West Midlands (England)","350","345","35570","32870"
"In post","2022","Unknown","Department for Education","Yorkshire and The Humber","390","380","35350","32300"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","25","20","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","East of England","125","115","38710","37130"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","London","455","445","43900","38750"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","45","40","37570","35900"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","65","60","33520","29180"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","120","110","36680","32800"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","215","200","36490","31320"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Wales","30","25","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","50","45","39140","36700"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","105","100","34730","30700"
"In post","2022","Unknown","Department for International Trade","London","920","915","45420","38800"
"In post","2022","Unknown","Department for International Trade","North East (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Overseas","70","70","53380","52400"
"In post","2022","Unknown","Department for International Trade","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Wales","10","10","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","East of England","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","London","345","335","48680","42980"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","North East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Scotland","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","South East (England)","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","South West (England)","100","90","32390","27550"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Wales","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","40","40","39810","36340"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2022","Unknown","Department for Transport","East Midlands (England)","110","105","30520","26700"
"In post","2022","Unknown","Department for Transport","East of England","60","60","27170","26700"
"In post","2022","Unknown","Department for Transport","London","655","635","42670","36340"
"In post","2022","Unknown","Department for Transport","North East (England)","65","60","25950","26130"
"In post","2022","Unknown","Department for Transport","North West (England)","85","80","27320","26470"
"In post","2022","Unknown","Department for Transport","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Department for Transport","Scotland","75","75","29650","26700"
"In post","2022","Unknown","Department for Transport","South East (England)","300","290","31980","26840"
"In post","2022","Unknown","Department for Transport","South West (England)","95","90","28410","26700"
"In post","2022","Unknown","Department for Transport","Wales","920","840","25140","21840"
"In post","2022","Unknown","Department for Transport","West Midlands (England)","120","120","28520","26470"
"In post","2022","Unknown","Department for Transport","Yorkshire and The Humber","140","135","27670","26350"
"In post","2022","Unknown","Department for Work and Pensions","East Midlands (England)","145","135","25510","27570"
"In post","2022","Unknown","Department for Work and Pensions","East of England","105","100","27030","27570"
"In post","2022","Unknown","Department for Work and Pensions","London","525","510","36950","31060"
"In post","2022","Unknown","Department for Work and Pensions","North East (England)","470","455","31330","27570"
"In post","2022","Unknown","Department for Work and Pensions","North West (England)","775","745","29090","27570"
"In post","2022","Unknown","Department for Work and Pensions","Scotland","165","155","25690","27570"
"In post","2022","Unknown","Department for Work and Pensions","South East (England)","190","180","28050","27570"
"In post","2022","Unknown","Department for Work and Pensions","South West (England)","165","150","24760","27570"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","45","45","37600","31060"
"In post","2022","Unknown","Department for Work and Pensions","Wales","180","170","25930","27570"
"In post","2022","Unknown","Department for Work and Pensions","West Midlands (England)","230","215","26880","27570"
"In post","2022","Unknown","Department for Work and Pensions","Yorkshire and The Humber","385","365","30550","27570"
"In post","2022","Unknown","Department of Health and Social Care","East Midlands (England)","80","75","49060","48860"
"In post","2022","Unknown","Department of Health and Social Care","East of England","330","315","46400","40850"
"In post","2022","Unknown","Department of Health and Social Care","London","3555","3450","48580","41350"
"In post","2022","Unknown","Department of Health and Social Care","North East (England)","55","50","50370","49350"
"In post","2022","Unknown","Department of Health and Social Care","North West (England)","180","170","42900","36820"
"In post","2022","Unknown","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Scotland","15","15","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","South East (England)","220","205","51480","50390"
"In post","2022","Unknown","Department of Health and Social Care","South West (England)","370","345","47650","42500"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","35","35","43040","40650"
"In post","2022","Unknown","Department of Health and Social Care","Wales","10","10","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","West Midlands (England)","150","140","49880","42120"
"In post","2022","Unknown","Department of Health and Social Care","Yorkshire and The Humber","920","895","43000","36820"
"In post","2022","Unknown","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","East of England","5","5","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","London","10","10","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","North West (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","South East (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","South West (England)","15","15","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Wales","10","10","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Unknown","Food Standards Agency","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","London","805","790","50070","51500"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Overseas","345","340","55120","55060"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","Scotland","265","260","40330","38500"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","South East (England)","50","45","41350","39370"
"In post","2022","Unknown","HM Land Registry","East Midlands (England)","200","190","26290","22600"
"In post","2022","Unknown","HM Land Registry","East of England","55","55","24800","22600"
"In post","2022","Unknown","HM Land Registry","London","100","100","39500","30600"
"In post","2022","Unknown","HM Land Registry","North East (England)","190","185","25900","22600"
"In post","2022","Unknown","HM Land Registry","North West (England)","255","240","25810","22600"
"In post","2022","Unknown","HM Land Registry","South West (England)","385","370","28910","27130"
"In post","2022","Unknown","HM Land Registry","Wales","155","150","26590","22600"
"In post","2022","Unknown","HM Land Registry","West Midlands (England)","125","120","26120","22600"
"In post","2022","Unknown","HM Land Registry","Yorkshire and The Humber","60","55","24990","22600"
"In post","2022","Unknown","HM Revenue and Customs","East Midlands (England)","1150","1095","29950","26820"
"In post","2022","Unknown","HM Revenue and Customs","East of England","325","300","32040","28920"
"In post","2022","Unknown","HM Revenue and Customs","London","2505","2395","42370","37930"
"In post","2022","Unknown","HM Revenue and Customs","North East (England)","3380","3025","27320","22080"
"In post","2022","Unknown","HM Revenue and Customs","North West (England)","4110","3840","28790","26590"
"In post","2022","Unknown","HM Revenue and Customs","Northern Ireland","720","680","27480","26590"
"In post","2022","Unknown","HM Revenue and Customs","Scotland","2200","2010","26650","22080"
"In post","2022","Unknown","HM Revenue and Customs","South East (England)","575","520","30010","26820"
"In post","2022","Unknown","HM Revenue and Customs","South West (England)","455","435","31700","26820"
"In post","2022","Unknown","HM Revenue and Customs","Wales","1265","1180","28140","26820"
"In post","2022","Unknown","HM Revenue and Customs","West Midlands (England)","1300","1235","31300","26820"
"In post","2022","Unknown","HM Revenue and Customs","Yorkshire and The Humber","1680","1590","28340","26590"
"In post","2022","Unknown","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","London","175","170","56250","52520"
"In post","2022","Unknown","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Home Office","East Midlands (England)","45","45","25320","24880"
"In post","2022","Unknown","Home Office","East of England","225","210","26650","24880"
"In post","2022","Unknown","Home Office","London","2130","2105","40230","35050"
"In post","2022","Unknown","Home Office","North East (England)","195","190","27300","24880"
"In post","2022","Unknown","Home Office","North West (England)","885","865","29140","24880"
"In post","2022","Unknown","Home Office","Northern Ireland","120","115","26390","24880"
"In post","2022","Unknown","Home Office","Overseas","180","180","[c]","[c]"
"In post","2022","Unknown","Home Office","Scotland","270","250","26350","24880"
"In post","2022","Unknown","Home Office","South East (England)","605","575","25880","24880"
"In post","2022","Unknown","Home Office","South West (England)","60","55","32130","26670"
"In post","2022","Unknown","Home Office","Wales","130","125","30020","24880"
"In post","2022","Unknown","Home Office","West Midlands (England)","195","190","27110","24880"
"In post","2022","Unknown","Home Office","Yorkshire and The Humber","680","655","28820","24880"
"In post","2022","Unknown","Ministry of Defence","East Midlands (England)","250","240","28540","23540"
"In post","2022","Unknown","Ministry of Defence","East of England","595","580","31540","26930"
"In post","2022","Unknown","Ministry of Defence","London","755","740","41270","38080"
"In post","2022","Unknown","Ministry of Defence","North East (England)","30","25","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","North West (England)","270","255","28590","26350"
"In post","2022","Unknown","Ministry of Defence","Northern Ireland","155","150","24390","20560"
"In post","2022","Unknown","Ministry of Defence","Overseas","280","275","44890","41600"
"In post","2022","Unknown","Ministry of Defence","Scotland","780","760","30730","26670"
"In post","2022","Unknown","Ministry of Defence","South East (England)","1225","1185","33240","29890"
"In post","2022","Unknown","Ministry of Defence","South West (England)","2480","2370","34780","33000"
"In post","2022","Unknown","Ministry of Defence","Unknown","1805","1800","37510","34160"
"In post","2022","Unknown","Ministry of Defence","Wales","120","110","26110","21380"
"In post","2022","Unknown","Ministry of Defence","West Midlands (England)","340","330","30830","26350"
"In post","2022","Unknown","Ministry of Defence","Yorkshire and The Humber","310","305","28770","26670"
"In post","2022","Unknown","Ministry of Justice","East Midlands (England)","815","760","25290","24090"
"In post","2022","Unknown","Ministry of Justice","East of England","830","780","26270","25120"
"In post","2022","Unknown","Ministry of Justice","London","2395","2340","34480","31590"
"In post","2022","Unknown","Ministry of Justice","North East (England)","450","435","26350","24730"
"In post","2022","Unknown","Ministry of Justice","North West (England)","1425","1350","25490","24730"
"In post","2022","Unknown","Ministry of Justice","Scotland","95","90","28290","24080"
"In post","2022","Unknown","Ministry of Justice","South East (England)","1215","1150","27740","28140"
"In post","2022","Unknown","Ministry of Justice","South West (England)","630","590","25220","23170"
"In post","2022","Unknown","Ministry of Justice","Unknown","45","35","28640","24800"
"In post","2022","Unknown","Ministry of Justice","Wales","560","535","26070","24090"
"In post","2022","Unknown","Ministry of Justice","West Midlands (England)","1230","1135","25250","23140"
"In post","2022","Unknown","Ministry of Justice","Yorkshire and The Humber","1100","1050","26570","24730"
"In post","2022","Unknown","National Crime Agency","East Midlands (England)","105","105","36960","36410"
"In post","2022","Unknown","National Crime Agency","East of England","120","115","37120","36410"
"In post","2022","Unknown","National Crime Agency","London","1090","1070","43480","40170"
"In post","2022","Unknown","National Crime Agency","North East (England)","65","65","37530","34340"
"In post","2022","Unknown","National Crime Agency","North West (England)","885","870","36210","36410"
"In post","2022","Unknown","National Crime Agency","Northern Ireland","85","85","40620","39480"
"In post","2022","Unknown","National Crime Agency","Overseas","55","55","61170","61100"
"In post","2022","Unknown","National Crime Agency","Scotland","40","40","37770","36410"
"In post","2022","Unknown","National Crime Agency","South East (England)","295","285","39160","37670"
"In post","2022","Unknown","National Crime Agency","South West (England)","345","335","36530","36410"
"In post","2022","Unknown","National Crime Agency","Unknown","25","25","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Wales","45","45","39060","36410"
