"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","UK Export Finance","Male","10","10","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Health Security Agency","Female","105","95","36830","32330"
"In post","2022","Mixed","UK Health Security Agency","Male","50","50","42780","36690"
"In post","2022","Mixed","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Space Agency","Male","10","10","[c]","[c]"
"In post","2022","Mixed","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Female","60","55","32480","30710"
"In post","2022","Mixed","UK Statistics Authority","Male","35","30","37610","36840"
"In post","2022","Mixed","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Valuation Office Agency","Female","25","20","[c]","[c]"
"In post","2022","Mixed","Valuation Office Agency","Male","15","15","[c]","[c]"
"In post","2022","Mixed","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Female","5","5","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government (excl. agencies)","Female","35","35","43830","41980"
"In post","2022","Mixed","Welsh Government (excl. agencies)","Male","30","25","[c]","[c]"
"In post","2022","Mixed","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Female","40","40","44570","40600"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Female","35","30","40710","36240"
"In post","2022","Other ethnicity","Crown Prosecution Service","Male","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Male","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","40","40","44020","40050"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","35","35","54450","53380"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education (excl. agencies)","Female","30","30","48190","47550"
"In post","2022","Other ethnicity","Department for Education (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions (excl. agencies)","Female","280","250","28610","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions (excl. agencies)","Male","195","190","29270","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care (excl. agencies)","Female","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Driver and Vehicle Licensing Agency","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Driver and Vehicle Licensing Agency","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Driver and Vehicle Standards Agency","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Education and Skills Funding Agency","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","FCDO Services","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Female","45","45","44070","38910"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Male","40","40","51130","53000"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Actuary's Department","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Legal Department","Female","25","20","[c]","[c]"
"In post","2022","Other ethnicity","Government Legal Department","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Health and Safety Executive","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Courts and Tribunals Service","Female","70","65","28280","24310"
"In post","2022","Other ethnicity","HM Courts and Tribunals Service","Male","30","30","25370","23720"
"In post","2022","Other ethnicity","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Prison and Probation Service","Female","150","140","31570","28140"
"In post","2022","Other ethnicity","HM Prison and Probation Service","Male","180","175","32700","31650"
"In post","2022","Other ethnicity","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Female","130","120","36220","33080"
"In post","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Male","125","120","37120","33370"
"In post","2022","Other ethnicity","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury (excl. agencies)","Female","15","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Female","110","100","33590","28990"
"In post","2022","Other ethnicity","Home Office","Male","100","100","32250","28650"
"In post","2022","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Intellectual Property Office","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal Aid Agency","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Maritime and Coastguard Agency","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Maritime and Coastguard Agency","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Female","15","10","[c]","[c]"
"In post","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Male","20","20","[c]","[c]"
"In post","2022","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Met Office","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Met Office","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Female","35","30","40470","41100"
"In post","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Female","25","25","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Male","15","15","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Female","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Public Guardian","Female","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Public Guardian","Male","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
