"Status","Year","Disability","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Grants Management","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Grants Management","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Cheshire","Female","30","25","35540","35020"
"In post","2022","Unknown","Human Resources","Cheshire","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Derbyshire and Nottinghamshire","Female","55","55","33980","33080"
"In post","2022","Unknown","Human Resources","Derbyshire and Nottinghamshire","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","Devon","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Dorset and Somerset","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Anglia","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Anglia","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Wales","Female","45","40","35220","30210"
"In post","2022","Unknown","Human Resources","East Wales","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Eastern Scotland","Female","70","65","33130","35000"
"In post","2022","Unknown","Human Resources","Eastern Scotland","Male","35","35","38220","39530"
"In post","2022","Unknown","Human Resources","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","65","31080","28840"
"In post","2022","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","35","37400","36740"
"In post","2022","Unknown","Human Resources","Greater Manchester","Female","60","55","35300","33370"
"In post","2022","Unknown","Human Resources","Greater Manchester","Male","50","45","33620","32010"
"In post","2022","Unknown","Human Resources","Hampshire and Isle of Wight","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Inner London - East","Female","65","65","42170","40070"
"In post","2022","Unknown","Human Resources","Inner London - East","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Human Resources","Inner London - West","Female","205","200","41530","36320"
"In post","2022","Unknown","Human Resources","Inner London - West","Male","95","95","40290","34410"
"In post","2022","Unknown","Human Resources","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Lancashire","Female","40","35","26610","26670"
"In post","2022","Unknown","Human Resources","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Merseyside","Female","50","45","31170","26820"
"In post","2022","Unknown","Human Resources","Merseyside","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Human Resources","North Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Northumberland, and Tyne and Wear","Female","55","50","28100","26590"
"In post","2022","Unknown","Human Resources","Northumberland, and Tyne and Wear","Male","40","40","27920","25230"
"In post","2022","Unknown","Human Resources","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outer London - South","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outer London - West and North West","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Shropshire and Staffordshire","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","South Yorkshire","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Southern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Human Resources","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","West Central Scotland","Female","65","60","26770","22330"
"In post","2022","Unknown","Human Resources","West Central Scotland","Male","35","35","28870","22330"
"In post","2022","Unknown","Human Resources","West Midlands","Female","30","30","34460","30590"
"In post","2022","Unknown","Human Resources","West Midlands","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","West Wales and The Valleys","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Human Resources","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Human Resources","West Yorkshire","Female","55","55","40550","36700"
"In post","2022","Unknown","Human Resources","West Yorkshire","Male","30","30","47420","48860"
"In post","2022","Unknown","Internal Audit","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Inner London - West","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Inner London - West","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Bedfordshire and Hertfordshire","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Legal","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Berkshire, Buckinghamshire and Oxfordshire","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Berkshire, Buckinghamshire and Oxfordshire","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Cumbria","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Derbyshire and Nottinghamshire","Female","70","65","34680","33080"
"In post","2022","Unknown","Legal","Derbyshire and Nottinghamshire","Male","30","30","37980","33370"
"In post","2022","Unknown","Legal","Devon","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Devon","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","East Anglia","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Legal","East Anglia","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","East Wales","Female","65","60","42810","48080"
"In post","2022","Unknown","Legal","East Wales","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","East Yorkshire and Northern Lincolnshire","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Eastern Scotland","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Legal","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Essex","Female","35","30","37500","28810"
"In post","2022","Unknown","Legal","Essex","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Female","55","50","42740","48080"
"In post","2022","Unknown","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","30","47560","48830"
"In post","2022","Unknown","Legal","Greater Manchester","Female","80","75","38880","33370"
"In post","2022","Unknown","Legal","Greater Manchester","Male","55","50","41880","40520"
"In post","2022","Unknown","Legal","Hampshire and Isle of Wight","Female","40","40","44410","53050"
"In post","2022","Unknown","Legal","Hampshire and Isle of Wight","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Inner London - East","Female","140","130","49080","40620"
"In post","2022","Unknown","Legal","Inner London - East","Male","95","90","47540","40910"
"In post","2022","Unknown","Legal","Inner London - West","Female","455","420","49820","53050"
"In post","2022","Unknown","Legal","Inner London - West","Male","220","215","53840","54900"
"In post","2022","Unknown","Legal","Kent","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Legal","Kent","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Lancashire","Female","35","30","39770","33370"
"In post","2022","Unknown","Legal","Lancashire","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Leicestershire, Rutland and Northamptonshire","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","Leicestershire, Rutland and Northamptonshire","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Merseyside","Female","50","45","34050","27350"
"In post","2022","Unknown","Legal","Merseyside","Male","30","30","39930","43130"
"In post","2022","Unknown","Legal","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Northumberland, and Tyne and Wear","Female","35","35","33780","26590"
"In post","2022","Unknown","Legal","Northumberland, and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Outer London - East and North East","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Outer London - South","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Outer London - South","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Shropshire and Staffordshire","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Legal","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","South Yorkshire","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Legal","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Surrey, East and West Sussex","Female","50","45","37930","28840"
"In post","2022","Unknown","Legal","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","Tees Valley and Durham","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Legal","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","West Central Scotland","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Legal","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Legal","West Midlands","Female","90","85","38250","33370"
"In post","2022","Unknown","Legal","West Midlands","Male","45","40","38960","34480"
"In post","2022","Unknown","Legal","West Wales and The Valleys","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Legal","West Wales and The Valleys","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Legal","West Yorkshire","Female","75","70","39130","38000"
"In post","2022","Unknown","Legal","West Yorkshire","Male","40","40","38810","35680"
"In post","2022","Unknown","No function","Bedfordshire and Hertfordshire","Female","280","270","34550","30610"
"In post","2022","Unknown","No function","Bedfordshire and Hertfordshire","Male","235","230","36200","32120"
"In post","2022","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","Female","420","390","33010","29250"
"In post","2022","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","Male","365","355","34460","29290"
"In post","2022","Unknown","No function","Cheshire","Female","500","485","31630","30640"
"In post","2022","Unknown","No function","Cheshire","Male","470","460","35150","34500"
"In post","2022","Unknown","No function","Cornwall and Isles of Scilly","Female","40","35","25520","23890"
"In post","2022","Unknown","No function","Cornwall and Isles of Scilly","Male","35","35","28920","26840"
"In post","2022","Unknown","No function","Cumbria","Female","45","40","26720","26310"
"In post","2022","Unknown","No function","Cumbria","Male","35","35","29330","27570"
"In post","2022","Unknown","No function","Derbyshire and Nottinghamshire","Female","700","640","28990","26590"
