"Status","Year","Disability","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","London","Female","3250","3060","38120","32790"
"In post","2022","Declared disabled","No function","London","Male","2025","1970","40900","35440"
"In post","2022","Declared disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","North East (England)","Female","1700","1440","26360","25160"
"In post","2022","Declared disabled","No function","North East (England)","Male","920","850","26720","24090"
"In post","2022","Declared disabled","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","North West (England)","Female","3310","2885","27290","26850"
"In post","2022","Declared disabled","No function","North West (England)","Male","1820","1710","27750","27130"
"In post","2022","Declared disabled","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Northern Ireland","Female","100","90","30830","28920"
"In post","2022","Declared disabled","No function","Northern Ireland","Male","60","60","29250","26840"
"In post","2022","Declared disabled","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Overseas","Female","50","50","47340","41050"
"In post","2022","Declared disabled","No function","Overseas","Male","85","85","50070","52970"
"In post","2022","Declared disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Scotland","Female","1415","1220","27060","27570"
"In post","2022","Declared disabled","No function","Scotland","Male","925","860","29540","27570"
"In post","2022","Declared disabled","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","South East (England)","Female","1765","1555","28560","27570"
"In post","2022","Declared disabled","No function","South East (England)","Male","1100","1030","30050","27570"
"In post","2022","Declared disabled","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","South West (England)","Female","1415","1240","28390","27570"
"In post","2022","Declared disabled","No function","South West (England)","Male","875","820","30630","27570"
"In post","2022","Declared disabled","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Unknown","Female","60","55","28730","27570"
"In post","2022","Declared disabled","No function","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Wales","Female","1700","1450","25910","23880"
"In post","2022","Declared disabled","No function","Wales","Male","855","800","27790","26470"
"In post","2022","Declared disabled","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","West Midlands (England)","Female","1945","1720","28060","27570"
"In post","2022","Declared disabled","No function","West Midlands (England)","Male","990","935","29570","27570"
"In post","2022","Declared disabled","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","Female","1660","1440","28960","27570"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","Male","915","855","29840","27570"
"In post","2022","Declared disabled","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","Female","35","35","36920","33620"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","East of England","Female","40","35","38250","36420"
"In post","2022","Declared disabled","Project Delivery","East of England","Male","40","40","40760","40580"
"In post","2022","Declared disabled","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","London","Female","245","230","47700","42730"
"In post","2022","Declared disabled","Project Delivery","London","Male","180","175","49600","44990"
"In post","2022","Declared disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North East (England)","Female","85","75","39370","38550"
"In post","2022","Declared disabled","Project Delivery","North East (England)","Male","40","40","38710","33370"
"In post","2022","Declared disabled","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","North West (England)","Female","135","125","37020","34380"
"In post","2022","Declared disabled","Project Delivery","North West (England)","Male","120","115","38920","36130"
"In post","2022","Declared disabled","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","Female","30","30","55990","55340"
"In post","2022","Declared disabled","Project Delivery","Overseas","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Scotland","Female","70","65","39940","33930"
"In post","2022","Declared disabled","Project Delivery","Scotland","Male","60","55","36740","33930"
"In post","2022","Declared disabled","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South East (England)","Female","120","110","33340","33000"
"In post","2022","Declared disabled","Project Delivery","South East (England)","Male","70","70","34060","33300"
"In post","2022","Declared disabled","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","South West (England)","Female","455","430","35710","33110"
"In post","2022","Declared disabled","Project Delivery","South West (England)","Male","580","565","38630","38400"
"In post","2022","Declared disabled","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Wales","Female","40","40","39570","34170"
"In post","2022","Declared disabled","Project Delivery","Wales","Male","25","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","West Midlands (England)","Female","55","50","35890","33330"
"In post","2022","Declared disabled","Project Delivery","West Midlands (England)","Male","35","35","37570","38740"
"In post","2022","Declared disabled","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","Female","55","50","38480","34800"
"In post","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","Male","40","40","42370","36560"
"In post","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","East Midlands (England)","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Property","East Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","East of England","Female","35","30","34050","33300"
"In post","2022","Declared disabled","Property","East of England","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","London","Female","65","65","46330","39640"
"In post","2022","Declared disabled","Property","London","Male","80","75","43500","39530"
"In post","2022","Declared disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","North East (England)","Female","30","30","29050","26710"
"In post","2022","Declared disabled","Property","North East (England)","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","North West (England)","Female","30","25","33130","30010"
"In post","2022","Declared disabled","Property","North West (England)","Male","35","35","36610","31900"
"In post","2022","Declared disabled","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Scotland","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Property","Scotland","Male","25","20","[c]","[c]"
"In post","2022","Declared disabled","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","South East (England)","Female","35","30","40320","33300"
"In post","2022","Declared disabled","Property","South East (England)","Male","55","50","34330","33300"
"In post","2022","Declared disabled","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","South West (England)","Female","55","55","30670","26880"
"In post","2022","Declared disabled","Property","South West (England)","Male","45","45","34830","33300"
"In post","2022","Declared disabled","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Wales","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","Property","Wales","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","West Midlands (England)","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Property","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Yorkshire and The Humber","Female","40","35","38200","33810"
"In post","2022","Declared disabled","Property","Yorkshire and The Humber","Male","40","40","39380","34000"
"In post","2022","Declared disabled","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","East of England","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Security","East of England","Male","55","50","35190","33460"
"In post","2022","Declared disabled","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","London","Female","75","75","39980","37640"
"In post","2022","Declared disabled","Security","London","Male","115","110","42700","40600"
"In post","2022","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","North West (England)","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Security","North West (England)","Male","15","10","[c]","[c]"
"In post","2022","Declared disabled","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Scotland","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","Scotland","Male","60","55","31040","28280"
"In post","2022","Declared disabled","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","South East (England)","Female","30","30","28520","26670"
"In post","2022","Declared disabled","Security","South East (England)","Male","125","120","32350","33300"
"In post","2022","Declared disabled","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","South West (England)","Female","30","30","[c]","[c]"
"In post","2022","Declared disabled","Security","South West (England)","Male","80","80","29030","25500"
"In post","2022","Declared disabled","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Wales","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Security","Wales","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Yorkshire and The Humber","Female","45","40","27700","26670"
"In post","2022","Declared disabled","Security","Yorkshire and The Humber","Male","45","45","31940","32670"
"In post","2022","Declared disabled","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East Midlands (England)","Female","70","65","26860","22330"
"In post","2022","Declared disabled","Unknown","East Midlands (England)","Male","40","40","27890","21830"
"In post","2022","Declared disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","East of England","Female","165","155","27940","24890"
"In post","2022","Declared disabled","Unknown","East of England","Male","120","115","26280","25040"
"In post","2022","Declared disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","London","Female","820","760","38890","35070"
"In post","2022","Declared disabled","Unknown","London","Male","630","610","41270","35200"
"In post","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North East (England)","Female","100","85","26280","21760"
"In post","2022","Declared disabled","Unknown","North East (England)","Male","65","65","26190","21680"
"In post","2022","Declared disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","North West (England)","Female","415","365","27750","25040"
"In post","2022","Declared disabled","Unknown","North West (England)","Male","315","305","28560","25040"
"In post","2022","Declared disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Northern Ireland","Female","40","40","26660","24880"
"In post","2022","Declared disabled","Unknown","Northern Ireland","Male","45","40","24490","21680"
"In post","2022","Declared disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Scotland","Female","865","810","36470","31540"
"In post","2022","Declared disabled","Unknown","Scotland","Male","630","615","36780","31540"
"In post","2022","Declared disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South East (England)","Female","305","290","29680","26670"
"In post","2022","Declared disabled","Unknown","South East (England)","Male","325","310","30980","27370"
"In post","2022","Declared disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","South West (England)","Female","185","175","28460","25480"
"In post","2022","Declared disabled","Unknown","South West (England)","Male","190","190","32320","31100"
"In post","2022","Declared disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Male","10","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Wales","Female","270","245","36280","32330"
"In post","2022","Declared disabled","Unknown","Wales","Male","195","185","37220","31090"
"In post","2022","Declared disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","West Midlands (England)","Female","120","110","29060","26670"
"In post","2022","Declared disabled","Unknown","West Midlands (England)","Male","120","120","30380","29350"
"In post","2022","Declared disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Yorkshire and The Humber","Female","260","240","29750","25310"
"In post","2022","Declared disabled","Unknown","Yorkshire and The Humber","Male","245","235","28380","25310"
"In post","2022","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","East Midlands (England)","Female","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","East Midlands (England)","Male","30","30","38030","37690"
"In post","2022","Declared non-disabled","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","East of England","Female","120","115","32520","29750"
"In post","2022","Declared non-disabled","Analysis","East of England","Male","130","130","35220","30660"
"In post","2022","Declared non-disabled","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","London","Female","1125","1070","49460","45540"
"In post","2022","Declared non-disabled","Analysis","London","Male","1380","1365","51620","49060"
"In post","2022","Declared non-disabled","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","North East (England)","Female","70","65","41900","36780"
"In post","2022","Declared non-disabled","Analysis","North East (England)","Male","70","70","38630","33430"
"In post","2022","Declared non-disabled","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","North West (England)","Female","160","150","40170","38020"
"In post","2022","Declared non-disabled","Analysis","North West (England)","Male","195","190","39730","35900"
"In post","2022","Declared non-disabled","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Scotland","Female","45","45","41980","37710"
"In post","2022","Declared non-disabled","Analysis","Scotland","Male","65","60","44520","37930"
"In post","2022","Declared non-disabled","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","South East (England)","Female","300","280","38330","38070"
"In post","2022","Declared non-disabled","Analysis","South East (England)","Male","415","405","41580","38340"
"In post","2022","Declared non-disabled","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","South West (England)","Female","170","160","36990","35900"
"In post","2022","Declared non-disabled","Analysis","South West (England)","Male","205","200","38210","36300"
"In post","2022","Declared non-disabled","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Unknown","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Wales","Female","415","380","36890","36070"
"In post","2022","Declared non-disabled","Analysis","Wales","Male","325","315","39830","37570"
"In post","2022","Declared non-disabled","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","West Midlands (England)","Female","35","35","38780","35840"
"In post","2022","Declared non-disabled","Analysis","West Midlands (England)","Male","40","40","40910","38850"
"In post","2022","Declared non-disabled","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Analysis","Yorkshire and The Humber","Female","155","140","43340","40610"
"In post","2022","Declared non-disabled","Analysis","Yorkshire and The Humber","Male","190","185","43880","40280"
"In post","2022","Declared non-disabled","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","East Midlands (England)","Female","40","40","34900","33000"
"In post","2022","Declared non-disabled","Commercial","East Midlands (England)","Male","35","30","43590","39540"
"In post","2022","Declared non-disabled","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","East of England","Female","65","60","39270","38330"
"In post","2022","Declared non-disabled","Commercial","East of England","Male","40","40","41460","38370"
"In post","2022","Declared non-disabled","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","London","Female","380","375","50530","42920"
"In post","2022","Declared non-disabled","Commercial","London","Male","425","420","62450","53860"
"In post","2022","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","North East (England)","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","North East (England)","Male","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","North West (England)","Female","160","155","42070","38330"
"In post","2022","Declared non-disabled","Commercial","North West (England)","Male","120","115","42210","38980"
"In post","2022","Declared non-disabled","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Scotland","Female","80","75","37220","34360"
"In post","2022","Declared non-disabled","Commercial","Scotland","Male","90","90","38650","34730"
"In post","2022","Declared non-disabled","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","South East (England)","Female","215","200","35700","34750"
"In post","2022","Declared non-disabled","Commercial","South East (England)","Male","140","140","40100","38070"
"In post","2022","Declared non-disabled","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","South West (England)","Female","515","485","38880","37400"
"In post","2022","Declared non-disabled","Commercial","South West (England)","Male","490","480","43210","40640"
"In post","2022","Declared non-disabled","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Wales","Female","120","110","33750","31040"
"In post","2022","Declared non-disabled","Commercial","Wales","Male","110","110","34660","30940"
"In post","2022","Declared non-disabled","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","West Midlands (England)","Female","90","85","36300","33620"
"In post","2022","Declared non-disabled","Commercial","West Midlands (England)","Male","75","75","37820","33080"
"In post","2022","Declared non-disabled","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Female","120","115","40530","36820"
"In post","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Male","85","85","42100","36780"
"In post","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","East Midlands (England)","Female","195","185","32000","26820"
"In post","2022","Declared non-disabled","Communications","East Midlands (England)","Male","185","185","29610","26820"
"In post","2022","Declared non-disabled","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","East of England","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","East of England","Male","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","London","Female","825","795","48020","44620"
"In post","2022","Declared non-disabled","Communications","London","Male","565","565","49260","43430"
"In post","2022","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","North East (England)","Female","525","485","30330","26820"
"In post","2022","Declared non-disabled","Communications","North East (England)","Male","430","420","30530","26820"
"In post","2022","Declared non-disabled","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","North West (England)","Female","220","210","33580","32010"
"In post","2022","Declared non-disabled","Communications","North West (England)","Male","220","215","32020","26820"
"In post","2022","Declared non-disabled","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Northern Ireland","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Scotland","Female","40","40","36550","35430"
"In post","2022","Declared non-disabled","Communications","Scotland","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","South East (England)","Female","110","105","35390","33340"
"In post","2022","Declared non-disabled","Communications","South East (England)","Male","80","80","34670","33300"
"In post","2022","Declared non-disabled","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","South West (England)","Female","135","125","36370","33630"
"In post","2022","Declared non-disabled","Communications","South West (England)","Male","100","100","35480","33780"
"In post","2022","Declared non-disabled","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","Wales","Female","300","280","31500","26820"
"In post","2022","Declared non-disabled","Communications","Wales","Male","260","255","31630","26820"
"In post","2022","Declared non-disabled","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Communications","West Midlands (England)","Female","170","165","32090","30540"
