"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","National Savings and Investments","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","Female","45","40","47720","51360"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","EO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","EO","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G7","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G7","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","AO","Female","55","50","21090","20970"
"In post","2022","Declared disabled","Office of the Public Guardian","AO","Male","45","40","21060","20970"
"In post","2022","Declared disabled","Office of the Public Guardian","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","EO","Female","40","35","25220","25120"
"In post","2022","Declared disabled","Office of the Public Guardian","EO","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","HEO","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","HEO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SEO","Female","10","5","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Public Guardian","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Scottish Charity Regulator","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","AO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","AO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","G6","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectorate","SEO","Unknown","[c]","[c]","[c]","[c]"
