"Status","Year","Disability","Region_ITL3","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Male","Heterosexual / straight","35","[c]","35350","30040"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Aberdeen City and Aberdeenshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Angus and Dundee City","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Antrim and Newtownabbey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ards and North Down","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Female","Heterosexual / straight","70","[c]","34360","31610"
"Leaver CS","2022","Declared non-disabled","Barnet","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Male","Heterosexual / straight","50","[c]","32220","31060"
"Leaver CS","2022","Declared non-disabled","Barnet","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Female","Heterosexual / straight","90","[c]","26120","21700"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Male","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Heterosexual / straight","215","[c]","33700","27680"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Heterosexual / straight","385","[c]","38030","35630"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Female","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Belfast","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Female","Heterosexual / straight","65","[c]","28660","29290"
"Leaver CS","2022","Declared non-disabled","Berkshire","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Male","Heterosexual / straight","70","[c]","33500","29290"
"Leaver CS","2022","Declared non-disabled","Berkshire","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Female","Heterosexual / straight","210","[c]","34650","27570"
"Leaver CS","2022","Declared non-disabled","Birmingham","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Female","Unknown","105","[c]","32900","26120"
"Leaver CS","2022","Declared non-disabled","Birmingham","Male","Heterosexual / straight","145","[c]","35140","27570"
"Leaver CS","2022","Declared non-disabled","Birmingham","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Birmingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackburn with Darwen","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Female","Heterosexual / straight","115","[c]","26570","21260"
"Leaver CS","2022","Declared non-disabled","Blackpool","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Male","Heterosexual / straight","85","[c]","26060","21260"
"Leaver CS","2022","Declared non-disabled","Blackpool","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bournemouth, Christchurch and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bridgend and Neath Port Talbot","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Brighton and Hove","Male","LGBO","5","[c]","[c]","[c]"
