"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Mixed","Cabinet Office","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Cabinet Office","EO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Cabinet Office","G6/G7","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Cabinet Office","SEO/HEO","50","50","35670","34550"
"In post","2022","20-29","Mixed","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Business, Energy and Industrial Strategy","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Business, Energy and Industrial Strategy","EO","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Business, Energy and Industrial Strategy","G6/G7","35","35","55450","53380"
"In post","2022","20-29","Mixed","Department for Business, Energy and Industrial Strategy","SEO/HEO","75","75","36320","33730"
"In post","2022","20-29","Mixed","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Digital, Culture, Media and Sport","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Digital, Culture, Media and Sport","SEO/HEO","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Education","EO","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Education","G6/G7","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Education","SEO/HEO","35","35","35890","36500"
"In post","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs","EO","25","20","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs","SEO/HEO","40","40","33600","32560"
"In post","2022","20-29","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for International Trade","EO","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Department for International Trade","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for International Trade","SEO/HEO","30","25","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Levelling Up, Housing and Communities","EO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Levelling Up, Housing and Communities","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Levelling Up, Housing and Communities","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Transport","AA/AO","15","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Transport","EO","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Transport","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Transport","SEO/HEO","30","30","37050","34710"
"In post","2022","20-29","Mixed","Department for Work and Pensions","AA/AO","135","130","22080","21260"
"In post","2022","20-29","Mixed","Department for Work and Pensions","EO","235","230","28650","27570"
"In post","2022","20-29","Mixed","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department for Work and Pensions","SEO/HEO","40","40","34820","33520"
"In post","2022","20-29","Mixed","Department of Health and Social Care","AA/AO","15","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department of Health and Social Care","EO","35","35","26740","26880"
"In post","2022","20-29","Mixed","Department of Health and Social Care","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Department of Health and Social Care","SEO/HEO","45","45","34330","32790"
"In post","2022","20-29","Mixed","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Foreign, Commonwealth and Development Office","AA/AO","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Foreign, Commonwealth and Development Office","EO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Foreign, Commonwealth and Development Office","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Foreign, Commonwealth and Development Office","SEO/HEO","45","45","35940","35700"
"In post","2022","20-29","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","HM Land Registry","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","HM Land Registry","EO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","HM Land Registry","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","HM Revenue and Customs","AA/AO","70","70","21560","21250"
"In post","2022","20-29","Mixed","HM Revenue and Customs","EO","70","70","27690","26820"
"In post","2022","20-29","Mixed","HM Revenue and Customs","G6/G7","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","HM Revenue and Customs","SEO/HEO","85","85","35990","33370"
"In post","2022","20-29","Mixed","HM Treasury","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","HM Treasury","EO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","HM Treasury","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","HM Treasury","SEO/HEO","30","30","[c]","[c]"
"In post","2022","20-29","Mixed","Home Office","AA/AO","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","Home Office","EO","35","35","26860","25990"
"In post","2022","20-29","Mixed","Home Office","G6/G7","15","15","[c]","[c]"
"In post","2022","20-29","Mixed","Home Office","SEO/HEO","35","35","36860","35070"
"In post","2022","20-29","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Ministry of Defence","AA/AO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","Ministry of Defence","EO","35","35","25480","26350"
"In post","2022","20-29","Mixed","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Ministry of Defence","SEO/HEO","80","80","33430","33000"
"In post","2022","20-29","Mixed","Ministry of Defence","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Ministry of Justice","AA/AO","255","250","25550","24430"
"In post","2022","20-29","Mixed","Ministry of Justice","EO","55","55","27970","28310"
"In post","2022","20-29","Mixed","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Ministry of Justice","SEO/HEO","70","70","35040","34260"
"In post","2022","20-29","Mixed","Ministry of Justice","Unknown","105","100","25300","24090"
"In post","2022","20-29","Mixed","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","National Crime Agency","EO","25","25","[c]","[c]"
"In post","2022","20-29","Mixed","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Gas and Electricity Markets","EO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Gas and Electricity Markets","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Scottish Government","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Scottish Government","EO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Scottish Government","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Mixed","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Statistics Authority","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Statistics Authority","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Mixed","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Water Services Regulation Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Welsh Government","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Mixed","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Mixed","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Attorney General's Departments","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Attorney General's Departments","EO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cabinet Office","EO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Cabinet Office","SEO/HEO","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Business, Energy and Industrial Strategy","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","EO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Education","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","EO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for International Trade","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Levelling Up, Housing and Communities","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Transport","EO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Transport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Work and Pensions","AA/AO","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Work and Pensions","EO","60","60","29560","31060"
"In post","2022","20-29","Other ethnicity","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department for Work and Pensions","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department of Health and Social Care","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department of Health and Social Care","EO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Department of Health and Social Care","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Revenue and Customs","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Revenue and Customs","EO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Revenue and Customs","SEO/HEO","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Treasury","EO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","HM Treasury","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Home Office","EO","20","20","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Home Office","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Defence","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Justice","AA/AO","45","45","25870","24430"
"In post","2022","20-29","Other ethnicity","Ministry of Justice","EO","10","10","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Justice","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Ministry of Justice","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Other ethnicity","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Other ethnicity","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
