"Status","Year","Age","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Legal","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Northumberland, and Tyne and Wear","Female","15","10","[c]","[c]"
"In post","2022","60-64","Legal","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2022","60-64","Legal","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Outer London - South","Female","10","5","[c]","[c]"
"In post","2022","60-64","Legal","Outer London - South","Male","5","5","[c]","[c]"
"In post","2022","60-64","Legal","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","South Yorkshire","Female","10","5","[c]","[c]"
"In post","2022","60-64","Legal","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","60-64","Legal","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","Surrey, East and West Sussex","Female","5","5","[c]","[c]"
"In post","2022","60-64","Legal","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2022","60-64","Legal","Tees Valley and Durham","Female","5","5","[c]","[c]"
"In post","2022","60-64","Legal","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2022","60-64","Legal","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2022","60-64","Legal","West Midlands","Female","30","25","34750","28430"
"In post","2022","60-64","Legal","West Midlands","Male","15","15","[c]","[c]"
"In post","2022","60-64","Legal","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2022","60-64","Legal","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Legal","West Yorkshire","Female","25","20","[c]","[c]"
"In post","2022","60-64","Legal","West Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","60-64","No function","Bedfordshire and Hertfordshire","Female","175","150","30830","29290"
"In post","2022","60-64","No function","Bedfordshire and Hertfordshire","Male","100","95","35200","29290"
"In post","2022","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","Female","245","195","30660","27570"
"In post","2022","60-64","No function","Berkshire, Buckinghamshire and Oxfordshire","Male","195","170","32970","28800"
"In post","2022","60-64","No function","Cheshire","Female","135","110","26310","23180"
"In post","2022","60-64","No function","Cheshire","Male","125","105","32970","31650"
"In post","2022","60-64","No function","Cornwall and Isles of Scilly","Female","70","55","26320","27570"
"In post","2022","60-64","No function","Cornwall and Isles of Scilly","Male","45","40","28090","27570"
"In post","2022","60-64","No function","Cumbria","Female","55","45","26810","21860"
"In post","2022","60-64","No function","Cumbria","Male","35","30","34440","27570"
"In post","2022","60-64","No function","Derbyshire and Nottinghamshire","Female","435","340","27610","26820"
"In post","2022","60-64","No function","Derbyshire and Nottinghamshire","Male","305","250","31940","27570"
"In post","2022","60-64","No function","Devon","Female","260","190","25430","21960"
"In post","2022","60-64","No function","Devon","Male","165","140","31000","27570"
"In post","2022","60-64","No function","Dorset and Somerset","Female","170","135","28480","27570"
"In post","2022","60-64","No function","Dorset and Somerset","Male","150","120","31530","28860"
"In post","2022","60-64","No function","East Anglia","Female","345","285","26670","26700"
"In post","2022","60-64","No function","East Anglia","Male","345","280","30970","27570"
"In post","2022","60-64","No function","East Wales","Female","455","350","26300","22740"
"In post","2022","60-64","No function","East Wales","Male","320","265","31020","28150"
"In post","2022","60-64","No function","East Yorkshire and Northern Lincolnshire","Female","165","125","26620","27350"
"In post","2022","60-64","No function","East Yorkshire and Northern Lincolnshire","Male","150","115","30470","27570"
"In post","2022","60-64","No function","Eastern Scotland","Female","415","320","27040","26900"
"In post","2022","60-64","No function","Eastern Scotland","Male","345","260","32140","33370"
"In post","2022","60-64","No function","Essex","Female","195","155","28190","27540"
"In post","2022","60-64","No function","Essex","Male","95","85","31940","29290"
"In post","2022","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Female","355","285","30900","27570"
"In post","2022","60-64","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Male","335","285","39600","32430"
"In post","2022","60-64","No function","Greater Manchester","Female","655","515","25960","22080"
"In post","2022","60-64","No function","Greater Manchester","Male","365","300","28980","27570"
"In post","2022","60-64","No function","Hampshire and Isle of Wight","Female","455","340","26080","22690"
"In post","2022","60-64","No function","Hampshire and Isle of Wight","Male","370","300","32820","27570"
"In post","2022","60-64","No function","Herefordshire, Worcestershire and Warwickshire","Female","135","110","28630","26320"
"In post","2022","60-64","No function","Herefordshire, Worcestershire and Warwickshire","Male","85","70","30790","27570"
"In post","2022","60-64","No function","Highlands and Islands","Female","65","50","27780","27570"
"In post","2022","60-64","No function","Highlands and Islands","Male","35","30","29750","27570"
"In post","2022","60-64","No function","Inner London - East","Female","400","355","36070","31880"
"In post","2022","60-64","No function","Inner London - East","Male","355","320","42980","37930"
"In post","2022","60-64","No function","Inner London - West","Female","580","540","39840","32790"
"In post","2022","60-64","No function","Inner London - West","Male","560","520","46750","39020"
"In post","2022","60-64","No function","Kent","Female","265","225","28410","26740"
"In post","2022","60-64","No function","Kent","Male","195","165","32580","30830"
"In post","2022","60-64","No function","Lancashire","Female","630","475","25060","22080"
"In post","2022","60-64","No function","Lancashire","Male","395","320","28070","27380"
"In post","2022","60-64","No function","Leicestershire, Rutland and Northamptonshire","Female","250","205","25310","22600"
"In post","2022","60-64","No function","Leicestershire, Rutland and Northamptonshire","Male","190","165","28080","27380"
"In post","2022","60-64","No function","Lincolnshire","Female","85","70","26280","25120"
"In post","2022","60-64","No function","Lincolnshire","Male","70","55","29030","27570"
"In post","2022","60-64","No function","Merseyside","Female","725","550","26810","24800"
"In post","2022","60-64","No function","Merseyside","Male","395","330","29820","27570"
"In post","2022","60-64","No function","North Eastern Scotland","Female","55","40","27440","26450"
"In post","2022","60-64","No function","North Eastern Scotland","Male","30","25","44060","27570"
"In post","2022","60-64","No function","North Yorkshire","Female","90","75","31770","27570"
"In post","2022","60-64","No function","North Yorkshire","Male","65","55","34650","28200"
"In post","2022","60-64","No function","Northern Ireland","Female","50","40","28070","27810"
"In post","2022","60-64","No function","Northern Ireland","Male","45","40","33120","28920"
"In post","2022","60-64","No function","Northumberland, and Tyne and Wear","Female","1085","770","24530","22080"
"In post","2022","60-64","No function","Northumberland, and Tyne and Wear","Male","470","385","26580","22080"
"In post","2022","60-64","No function","Outer London - East and North East","Female","160","125","29530","30330"
"In post","2022","60-64","No function","Outer London - East and North East","Male","105","90","33150","31060"
"In post","2022","60-64","No function","Outer London - South","Female","215","190","33890","31060"
"In post","2022","60-64","No function","Outer London - South","Male","145","130","41840","38020"
"In post","2022","60-64","No function","Outer London - West and North West","Female","260","225","33770","31060"
"In post","2022","60-64","No function","Outer London - West and North West","Male","150","135","36390","31060"
"In post","2022","60-64","No function","Overseas","Female","20","20","[c]","[c]"
"In post","2022","60-64","No function","Overseas","Male","50","50","70380","68310"
"In post","2022","60-64","No function","Shropshire and Staffordshire","Female","305","230","26560","25460"
"In post","2022","60-64","No function","Shropshire and Staffordshire","Male","260","215","29510","27260"
"In post","2022","60-64","No function","South Yorkshire","Female","290","215","26970","26120"
"In post","2022","60-64","No function","South Yorkshire","Male","150","115","30320","29740"
"In post","2022","60-64","No function","Southern Scotland","Female","265","185","26180","26120"
"In post","2022","60-64","No function","Southern Scotland","Male","120","90","27180","26860"
"In post","2022","60-64","No function","Surrey, East and West Sussex","Female","350","280","27380","27060"
"In post","2022","60-64","No function","Surrey, East and West Sussex","Male","270","235","30990","27570"
"In post","2022","60-64","No function","Tees Valley and Durham","Female","380","290","25950","24180"
"In post","2022","60-64","No function","Tees Valley and Durham","Male","325","240","29710","28920"
"In post","2022","60-64","No function","Unknown","Female","35","30","29430","29300"
"In post","2022","60-64","No function","Unknown","Male","20","15","[c]","[c]"
"In post","2022","60-64","No function","West Central Scotland","Female","495","365","26200","25050"
"In post","2022","60-64","No function","West Central Scotland","Male","350","270","30490","27570"
"In post","2022","60-64","No function","West Midlands","Female","695","550","28390","27570"
"In post","2022","60-64","No function","West Midlands","Male","375","330","31600","27570"
"In post","2022","60-64","No function","West Wales and The Valleys","Female","760","545","23690","21840"
"In post","2022","60-64","No function","West Wales and The Valleys","Male","325","260","28220","26780"
"In post","2022","60-64","No function","West Yorkshire","Female","430","335","28260","27570"
"In post","2022","60-64","No function","West Yorkshire","Male","300","235","31020","27700"
"In post","2022","60-64","Project Delivery","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","15","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","20","20","[c]","[c]"
"In post","2022","60-64","Project Delivery","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Cumbria","Female","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Cumbria","Male","30","30","37750","37570"
"In post","2022","60-64","Project Delivery","Derbyshire and Nottinghamshire","Female","5","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","Derbyshire and Nottinghamshire","Male","15","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Devon","Female","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Devon","Male","20","20","[c]","[c]"
"In post","2022","60-64","Project Delivery","Dorset and Somerset","Female","20","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","Dorset and Somerset","Male","50","45","36170","37830"
"In post","2022","60-64","Project Delivery","East Anglia","Female","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","East Anglia","Male","40","35","38310","34370"
"In post","2022","60-64","Project Delivery","East Wales","Female","5","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","East Wales","Male","20","20","[c]","[c]"
"In post","2022","60-64","Project Delivery","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","Eastern Scotland","Male","25","20","[c]","[c]"
"In post","2022","60-64","Project Delivery","Essex","Female","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Essex","Male","5","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Female","150","130","36530","33840"
"In post","2022","60-64","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Male","495","445","46230","42530"
"In post","2022","60-64","Project Delivery","Greater Manchester","Female","15","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Greater Manchester","Male","20","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","Hampshire and Isle of Wight","Female","55","45","28460","23990"
"In post","2022","60-64","Project Delivery","Hampshire and Isle of Wight","Male","105","95","38150","38730"
"In post","2022","60-64","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Female","5","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Inner London - East","Female","55","45","40720","37930"
"In post","2022","60-64","Project Delivery","Inner London - East","Male","40","35","46190","40910"
"In post","2022","60-64","Project Delivery","Inner London - West","Female","65","55","50380","45210"
"In post","2022","60-64","Project Delivery","Inner London - West","Male","70","65","65660","62120"
"In post","2022","60-64","Project Delivery","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Lancashire","Female","45","35","33370","33170"
"In post","2022","60-64","Project Delivery","Lancashire","Male","30","25","38550","36510"
"In post","2022","60-64","Project Delivery","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","Lincolnshire","Male","25","25","[c]","[c]"
"In post","2022","60-64","Project Delivery","Merseyside","Female","20","20","[c]","[c]"
"In post","2022","60-64","Project Delivery","Merseyside","Male","20","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Northumberland, and Tyne and Wear","Female","45","35","41070","38730"
"In post","2022","60-64","Project Delivery","Northumberland, and Tyne and Wear","Male","35","25","44410","37740"
"In post","2022","60-64","Project Delivery","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Outer London - South","Female","15","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","Outer London - South","Male","15","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Overseas","Female","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","Overseas","Male","15","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","Shropshire and Staffordshire","Female","10","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","Shropshire and Staffordshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Southern Scotland","Female","20","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","Southern Scotland","Male","40","35","32250","26610"
"In post","2022","60-64","Project Delivery","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Project Delivery","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","West Central Scotland","Male","25","25","[c]","[c]"
"In post","2022","60-64","Project Delivery","West Midlands","Female","10","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","West Midlands","Male","10","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","West Wales and The Valleys","Female","10","5","[c]","[c]"
"In post","2022","60-64","Project Delivery","West Wales and The Valleys","Male","15","10","[c]","[c]"
"In post","2022","60-64","Project Delivery","West Yorkshire","Female","25","15","[c]","[c]"
"In post","2022","60-64","Project Delivery","West Yorkshire","Male","20","15","[c]","[c]"
"In post","2022","60-64","Property","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","10","10","[c]","[c]"
"In post","2022","60-64","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","35","35","40390","41100"
"In post","2022","60-64","Property","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","60-64","Property","Derbyshire and Nottinghamshire","Female","15","10","[c]","[c]"
"In post","2022","60-64","Property","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2022","60-64","Property","Devon","Female","25","20","[c]","[c]"
"In post","2022","60-64","Property","Devon","Male","30","30","30420","26880"
"In post","2022","60-64","Property","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2022","60-64","Property","East Anglia","Female","25","20","[c]","[c]"
"In post","2022","60-64","Property","East Anglia","Male","40","35","35780","36460"
"In post","2022","60-64","Property","East Wales","Female","15","10","[c]","[c]"
"In post","2022","60-64","Property","East Wales","Male","25","20","[c]","[c]"
"In post","2022","60-64","Property","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Property","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2022","60-64","Property","Eastern Scotland","Male","35","30","37270","36000"
"In post","2022","60-64","Property","Essex","Female","10","10","[c]","[c]"
"In post","2022","60-64","Property","Essex","Male","10","10","[c]","[c]"
"In post","2022","60-64","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","10","[c]","[c]"
"In post","2022","60-64","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","40","40330","38670"
"In post","2022","60-64","Property","Greater Manchester","Female","10","5","[c]","[c]"
"In post","2022","60-64","Property","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2022","60-64","Property","Hampshire and Isle of Wight","Female","15","10","[c]","[c]"
"In post","2022","60-64","Property","Hampshire and Isle of Wight","Male","40","35","33210","33300"
"In post","2022","60-64","Property","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2022","60-64","Property","Inner London - East","Female","20","20","[c]","[c]"
"In post","2022","60-64","Property","Inner London - East","Male","25","20","[c]","[c]"
"In post","2022","60-64","Property","Inner London - West","Female","20","20","[c]","[c]"
"In post","2022","60-64","Property","Inner London - West","Male","40","40","55400","51750"
"In post","2022","60-64","Property","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Kent","Male","10","10","[c]","[c]"
"In post","2022","60-64","Property","Lancashire","Female","5","5","[c]","[c]"
"In post","2022","60-64","Property","Lancashire","Male","10","5","[c]","[c]"
"In post","2022","60-64","Property","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Property","Merseyside","Female","15","10","[c]","[c]"
"In post","2022","60-64","Property","Merseyside","Male","10","10","[c]","[c]"
"In post","2022","60-64","Property","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","60-64","Property","North Yorkshire","Male","20","15","[c]","[c]"
"In post","2022","60-64","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Northern Ireland","Male","20","20","[c]","[c]"
"In post","2022","60-64","Property","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2022","60-64","Property","Northumberland, and Tyne and Wear","Male","30","25","[c]","[c]"
"In post","2022","60-64","Property","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Outer London - South","Female","10","10","[c]","[c]"
"In post","2022","60-64","Property","Outer London - South","Male","15","10","[c]","[c]"
"In post","2022","60-64","Property","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2022","60-64","Property","Outer London - West and North West","Male","45","40","30200","26000"
"In post","2022","60-64","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Overseas","Male","20","20","[c]","[c]"
"In post","2022","60-64","Property","Shropshire and Staffordshire","Female","10","5","[c]","[c]"
"In post","2022","60-64","Property","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2022","60-64","Property","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","60-64","Property","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Surrey, East and West Sussex","Female","15","15","[c]","[c]"
"In post","2022","60-64","Property","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2022","60-64","Property","Tees Valley and Durham","Female","15","15","[c]","[c]"
"In post","2022","60-64","Property","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2022","60-64","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Property","West Central Scotland","Female","10","5","[c]","[c]"
"In post","2022","60-64","Property","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2022","60-64","Property","West Midlands","Female","20","15","[c]","[c]"
"In post","2022","60-64","Property","West Midlands","Male","15","15","[c]","[c]"
"In post","2022","60-64","Property","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2022","60-64","Property","West Wales and The Valleys","Male","15","15","[c]","[c]"
"In post","2022","60-64","Property","West Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","60-64","Property","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Security","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Security","Berkshire, Buckinghamshire and Oxfordshire","Female","10","10","[c]","[c]"
"In post","2022","60-64","Security","Berkshire, Buckinghamshire and Oxfordshire","Male","70","65","34090","33390"
"In post","2022","60-64","Security","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","60-64","Security","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Cumbria","Male","10","10","[c]","[c]"
"In post","2022","60-64","Security","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Devon","Male","55","45","27250","25000"
"In post","2022","60-64","Security","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Dorset and Somerset","Male","20","20","[c]","[c]"
"In post","2022","60-64","Security","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","East Anglia","Male","40","35","35680","35010"
"In post","2022","60-64","Security","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","East Wales","Male","30","30","[c]","[c]"
"In post","2022","60-64","Security","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2022","60-64","Security","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Essex","Male","5","5","[c]","[c]"
"In post","2022","60-64","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","5","[c]","[c]"
"In post","2022","60-64","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Male","55","50","27990","21830"
"In post","2022","60-64","Security","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Hampshire and Isle of Wight","Female","15","15","[c]","[c]"
"In post","2022","60-64","Security","Hampshire and Isle of Wight","Male","70","65","25060","20310"
"In post","2022","60-64","Security","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2022","60-64","Security","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Inner London - East","Male","5","5","[c]","[c]"
"In post","2022","60-64","Security","Inner London - West","Female","15","15","[c]","[c]"
"In post","2022","60-64","Security","Inner London - West","Male","80","80","41090","41110"
"In post","2022","60-64","Security","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Kent","Male","10","10","[c]","[c]"
"In post","2022","60-64","Security","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Lancashire","Male","5","5","[c]","[c]"
"In post","2022","60-64","Security","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","Lincolnshire","Male","20","15","[c]","[c]"
"In post","2022","60-64","Security","Merseyside","Female","5","5","[c]","[c]"
"In post","2022","60-64","Security","Merseyside","Male","10","10","[c]","[c]"
"In post","2022","60-64","Security","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Security","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","60-64","Security","North Yorkshire","Female","15","15","[c]","[c]"
