"Status","Year","Disability","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","White","Planning Inspectors","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","Policy","London","1455","1410","49250","46710"
"In post","2022","Declared disabled","White","Policy","Outside London","820","785","39920","36500"
"In post","2022","Declared disabled","White","Policy","Overseas","105","105","49530","52410"
"In post","2022","Declared disabled","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Project Delivery","London","200","195","49240","44500"
"In post","2022","Declared disabled","White","Project Delivery","Outside London","1010","955","39390","37460"
"In post","2022","Declared disabled","White","Project Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","Declared disabled","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Property","London","55","50","45340","40170"
"In post","2022","Declared disabled","White","Property","Outside London","425","405","35320","33300"
"In post","2022","Declared disabled","White","Property","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Psychology","Outside London","100","100","31880","29750"
"In post","2022","Declared disabled","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Science and Engineering","London","45","45","46000","41330"
"In post","2022","Declared disabled","White","Science and Engineering","Outside London","825","785","36090","33840"
"In post","2022","Declared disabled","White","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Security","London","75","75","41960","39070"
"In post","2022","Declared disabled","White","Security","Outside London","505","480","30790","28200"
"In post","2022","Declared disabled","White","Security","Overseas","5","5","[c]","[c]"
"In post","2022","Declared disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Social Research","London","40","35","45240","42470"
"In post","2022","Declared disabled","White","Social Research","Outside London","80","75","39110","38340"
"In post","2022","Declared disabled","White","Statistics","London","55","50","45230","42470"
"In post","2022","Declared disabled","White","Statistics","Outside London","140","135","40730","38340"
"In post","2022","Declared disabled","White","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Tax","London","120","110","47430","43620"
"In post","2022","Declared disabled","White","Tax","Outside London","1125","1050","35450","33370"
"In post","2022","Declared disabled","White","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Unknown","London","435","425","50420","54670"
"In post","2022","Declared disabled","White","Unknown","Outside London","1675","1600","37030","33070"
"In post","2022","Declared disabled","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","White","Veterinarian","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","White","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Commercial","London","100","95","41550","39020"
"In post","2022","Declared non-disabled","Asian","Commercial","Outside London","120","115","35920","33910"
"In post","2022","Declared non-disabled","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Communications","London","90","85","43100","40330"
"In post","2022","Declared non-disabled","Asian","Communications","Outside London","40","40","35030","32120"
"In post","2022","Declared non-disabled","Asian","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Corporate Finance","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Corporate Finance","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Counter Fraud","London","275","245","29230","26200"
"In post","2022","Declared non-disabled","Asian","Counter Fraud","Outside London","235","215","26920","27570"
"In post","2022","Declared non-disabled","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Digital, Data and Technology","London","480","470","47710","43470"
"In post","2022","Declared non-disabled","Asian","Digital, Data and Technology","Outside London","560","555","39610","36500"
"In post","2022","Declared non-disabled","Asian","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Economics","London","150","150","44420","38020"
"In post","2022","Declared non-disabled","Asian","Economics","Outside London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Finance","London","405","395","44420","40940"
"In post","2022","Declared non-disabled","Asian","Finance","Outside London","355","345","36850","33080"
"In post","2022","Declared non-disabled","Asian","Finance","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Geography","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Human Resources","London","250","240","41620","36650"
"In post","2022","Declared non-disabled","Asian","Human Resources","Outside London","150","145","32810","30480"
"In post","2022","Declared non-disabled","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Inspector of Education and Training","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Inspector of Education and Training","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Intelligence Analysis","London","120","115","33290","29620"
"In post","2022","Declared non-disabled","Asian","Intelligence Analysis","Outside London","50","50","27810","25690"
"In post","2022","Declared non-disabled","Asian","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Internal Audit","London","35","35","47390","48250"
"In post","2022","Declared non-disabled","Asian","Internal Audit","Outside London","35","30","42400","39200"
"In post","2022","Declared non-disabled","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","International Trade","London","70","70","44910","38540"
"In post","2022","Declared non-disabled","Asian","International Trade","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","International Trade","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Knowledge and Information Management","London","60","55","37140","34260"
"In post","2022","Declared non-disabled","Asian","Knowledge and Information Management","Outside London","30","30","30690","27810"
"In post","2022","Declared non-disabled","Asian","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Legal","London","455","430","52820","52500"
"In post","2022","Declared non-disabled","Asian","Legal","Outside London","355","335","43700","42010"
"In post","2022","Declared non-disabled","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Medicine","London","45","35","70550","65920"
"In post","2022","Declared non-disabled","Asian","Medicine","Outside London","70","65","62680","70890"
"In post","2022","Declared non-disabled","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Operational Delivery","London","4955","4570","31380","30330"
"In post","2022","Declared non-disabled","Asian","Operational Delivery","Outside London","8815","8030","26240","25220"
"In post","2022","Declared non-disabled","Asian","Operational Delivery","Overseas","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Operational Delivery","Unknown","70","65","29520","30330"
"In post","2022","Declared non-disabled","Asian","Operational Research","London","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Operational Research","Outside London","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Other","London","615","600","34540","31060"
"In post","2022","Declared non-disabled","Asian","Other","Outside London","655","595","26230","24170"
"In post","2022","Declared non-disabled","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Other","Unknown","45","35","25170","25110"
"In post","2022","Declared non-disabled","Asian","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Policy","London","1465","1430","45080","40460"
"In post","2022","Declared non-disabled","Asian","Policy","Outside London","280","275","39360","36500"
"In post","2022","Declared non-disabled","Asian","Policy","Overseas","65","65","46360","40660"
"In post","2022","Declared non-disabled","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Project Delivery","London","405","390","43100","41000"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Outside London","335","330","38990","36630"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","London","125","120","39120","35100"
"In post","2022","Declared non-disabled","Asian","Property","Outside London","125","120","36340","32890"
"In post","2022","Declared non-disabled","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","Outside London","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","London","120","120","39010","39530"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Outside London","330","320","36850","34450"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","London","155","150","33530","30580"
"In post","2022","Declared non-disabled","Asian","Security","Outside London","105","105","29130","25830"
"In post","2022","Declared non-disabled","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","London","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Social Research","Outside London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","London","95","95","45330","42470"
"In post","2022","Declared non-disabled","Asian","Statistics","Outside London","45","45","37000","33930"
"In post","2022","Declared non-disabled","Asian","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Tax","London","375","365","41550","37930"
"In post","2022","Declared non-disabled","Asian","Tax","Outside London","1185","1140","30540","26820"
"In post","2022","Declared non-disabled","Asian","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","London","565","560","45580","40600"
"In post","2022","Declared non-disabled","Asian","Unknown","Outside London","555","535","32280","27570"
"In post","2022","Declared non-disabled","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Commercial","London","75","75","39930","38160"
"In post","2022","Declared non-disabled","Black","Commercial","Outside London","65","65","34170","31990"
"In post","2022","Declared non-disabled","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Communications","London","70","70","39850","37320"
"In post","2022","Declared non-disabled","Black","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Counter Fraud","London","160","150","29910","31060"
"In post","2022","Declared non-disabled","Black","Counter Fraud","Outside London","80","75","27270","27570"
"In post","2022","Declared non-disabled","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Digital, Data and Technology","London","260","255","42780","41750"
"In post","2022","Declared non-disabled","Black","Digital, Data and Technology","Outside London","210","205","36290","33630"
"In post","2022","Declared non-disabled","Black","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Economics","London","35","35","42590","35420"
"In post","2022","Declared non-disabled","Black","Economics","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Finance","London","245","240","42320","40000"
"In post","2022","Declared non-disabled","Black","Finance","Outside London","115","115","35880","33300"
"In post","2022","Declared non-disabled","Black","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Geography","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Human Resources","London","190","185","37300","35050"
"In post","2022","Declared non-disabled","Black","Human Resources","Outside London","70","70","33390","30730"
"In post","2022","Declared non-disabled","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Inspector of Education and Training","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Inspector of Education and Training","Outside London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Intelligence Analysis","London","35","30","31520","30250"
"In post","2022","Declared non-disabled","Black","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Internal Audit","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","International Trade","London","45","45","43180","38540"
"In post","2022","Declared non-disabled","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Knowledge and Information Management","London","35","35","33070","30690"
"In post","2022","Declared non-disabled","Black","Knowledge and Information Management","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Legal","London","270","265","51220","51830"
"In post","2022","Declared non-disabled","Black","Legal","Outside London","95","95","44880","44410"
"In post","2022","Declared non-disabled","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Medicine","Outside London","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Operational Delivery","London","4290","4090","31040","31060"
"In post","2022","Declared non-disabled","Black","Operational Delivery","Outside London","3095","2920","27090","26880"
"In post","2022","Declared non-disabled","Black","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Operational Delivery","Unknown","30","30","30500","31060"
"In post","2022","Declared non-disabled","Black","Operational Research","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Operational Research","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Other","London","395","385","32060","31060"
"In post","2022","Declared non-disabled","Black","Other","Outside London","235","225","26850","26350"
"In post","2022","Declared non-disabled","Black","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Policy","London","810","805","40900","37640"
"In post","2022","Declared non-disabled","Black","Policy","Outside London","110","105","36880","34420"
"In post","2022","Declared non-disabled","Black","Policy","Overseas","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Project Delivery","London","275","270","42660","39270"
"In post","2022","Declared non-disabled","Black","Project Delivery","Outside London","170","170","36100","34930"
"In post","2022","Declared non-disabled","Black","Project Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Property","London","75","75","39620","35590"
"In post","2022","Declared non-disabled","Black","Property","Outside London","45","45","33920","31900"
"In post","2022","Declared non-disabled","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Psychology","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Psychology","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Science and Engineering","London","65","60","38610","38770"
"In post","2022","Declared non-disabled","Black","Science and Engineering","Outside London","150","145","36560","35610"
"In post","2022","Declared non-disabled","Black","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Security","London","70","70","34220","31020"
"In post","2022","Declared non-disabled","Black","Security","Outside London","30","30","29680","27570"
"In post","2022","Declared non-disabled","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Social Research","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Social Research","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Statistics","London","30","30","40090","38360"
"In post","2022","Declared non-disabled","Black","Statistics","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Tax","London","185","180","38590","37930"
"In post","2022","Declared non-disabled","Black","Tax","Outside London","265","260","28600","26820"
"In post","2022","Declared non-disabled","Black","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","London","310","305","41490","37610"
"In post","2022","Declared non-disabled","Black","Unknown","Outside London","170","170","34540","33080"
"In post","2022","Declared non-disabled","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Commercial","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Commercial","Outside London","55","50","35990","34770"
"In post","2022","Declared non-disabled","Mixed","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Communications","London","60","60","45660","43400"
"In post","2022","Declared non-disabled","Mixed","Communications","Outside London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Counter Fraud","London","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Counter Fraud","Outside London","50","45","27990","27570"
"In post","2022","Declared non-disabled","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Digital, Data and Technology","London","80","75","47000","43170"
"In post","2022","Declared non-disabled","Mixed","Digital, Data and Technology","Outside London","135","135","38600","36000"
"In post","2022","Declared non-disabled","Mixed","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Economics","London","50","50","41660","37510"
"In post","2022","Declared non-disabled","Mixed","Economics","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Finance","London","50","50","46700","46070"
"In post","2022","Declared non-disabled","Mixed","Finance","Outside London","100","95","39410","36820"
"In post","2022","Declared non-disabled","Mixed","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Geography","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Human Resources","London","85","80","41300","37930"
"In post","2022","Declared non-disabled","Mixed","Human Resources","Outside London","60","55","38280","37450"
"In post","2022","Declared non-disabled","Mixed","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Intelligence Analysis","London","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Intelligence Analysis","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","International Trade","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","International Trade","Overseas","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Knowledge and Information Management","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Knowledge and Information Management","Outside London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Legal","London","140","130","54140","53050"
"In post","2022","Declared non-disabled","Mixed","Legal","Outside London","80","75","45610","48830"
"In post","2022","Declared non-disabled","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Medicine","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Medicine","Outside London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Operational Delivery","London","865","825","33070","31060"
"In post","2022","Declared non-disabled","Mixed","Operational Delivery","Outside London","2250","2105","27780","26750"
"In post","2022","Declared non-disabled","Mixed","Operational Delivery","Overseas","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Operational Delivery","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Operational Research","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Operational Research","Overseas","[c]","[c]","[c]","[c]"
