"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Overseas","Overseas","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Outside London","Female","70","[c]","25760","24810"
"Leaver CS","2022","60-64","Shropshire and Staffordshire","Outside London","Male","55","[c]","34550","27570"
"Leaver CS","2022","60-64","South Yorkshire","Outside London","Female","80","[c]","30840","27570"
"Leaver CS","2022","60-64","South Yorkshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Southern Scotland","Outside London","Female","65","[c]","30240","27570"
"Leaver CS","2022","60-64","Southern Scotland","Outside London","Male","45","[c]","34960","27570"
"Leaver CS","2022","60-64","Surrey, East and West Sussex","Outside London","Female","75","[c]","30250","27570"
"Leaver CS","2022","60-64","Surrey, East and West Sussex","Outside London","Male","45","[c]","38860","28350"
"Leaver CS","2022","60-64","Tees Valley and Durham","Outside London","Female","80","[c]","27890","25310"
"Leaver CS","2022","60-64","Tees Valley and Durham","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","Female","60","[c]","27590","21840"
"Leaver CS","2022","60-64","Unknown","Unknown","Male","85","[c]","40630","35430"
"Leaver CS","2022","60-64","West Central Scotland","Outside London","Female","100","[c]","30200","27570"
"Leaver CS","2022","60-64","West Central Scotland","Outside London","Male","125","[c]","37920","35560"
"Leaver CS","2022","60-64","West Midlands","Outside London","Female","120","[c]","30660","27350"
"Leaver CS","2022","60-64","West Midlands","Outside London","Male","90","[c]","39420","33840"
"Leaver CS","2022","60-64","West Wales and The Valleys","Outside London","Female","70","[c]","34390","27570"
"Leaver CS","2022","60-64","West Wales and The Valleys","Outside London","Male","55","[c]","35480","28850"
"Leaver CS","2022","60-64","West Yorkshire","Outside London","Female","145","[c]","31480","27570"
"Leaver CS","2022","60-64","West Yorkshire","Outside London","Male","95","[c]","35970","27570"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Bedfordshire and Hertfordshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","60","[c]","26590","25000"
"Leaver CS","2022","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","55","[c]","32080","29040"
"Leaver CS","2022","65+","Cheshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cheshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cumbria","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","Outside London","Female","55","[c]","26030","21260"
"Leaver CS","2022","65+","Derbyshire and Nottinghamshire","Outside London","Male","65","[c]","27920","26130"
"Leaver CS","2022","65+","Devon","Outside London","Female","35","[c]","26180","21830"
"Leaver CS","2022","65+","Devon","Outside London","Male","60","[c]","28360","24190"
"Leaver CS","2022","65+","Dorset and Somerset","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Dorset and Somerset","Outside London","Male","50","[c]","29970","27570"
"Leaver CS","2022","65+","East Anglia","Outside London","Female","80","[c]","25870","21830"
"Leaver CS","2022","65+","East Anglia","Outside London","Male","100","[c]","32650","27570"
"Leaver CS","2022","65+","East Wales","Outside London","Female","80","[c]","29250","23860"
"Leaver CS","2022","65+","East Wales","Outside London","Male","90","[c]","36920","28850"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","East Yorkshire and Northern Lincolnshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Eastern Scotland","Outside London","Female","80","[c]","28420","25050"
"Leaver CS","2022","65+","Eastern Scotland","Outside London","Male","110","[c]","36950","30510"
"Leaver CS","2022","65+","Essex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Essex","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","90","[c]","31910","27570"
"Leaver CS","2022","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","165","[c]","39910","37460"
"Leaver CS","2022","65+","Greater Manchester","Outside London","Female","85","[c]","27150","21490"
"Leaver CS","2022","65+","Greater Manchester","Outside London","Male","95","[c]","28670","26120"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","Outside London","Female","100","[c]","26020","22080"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","Outside London","Male","160","[c]","30360","26780"
"Leaver CS","2022","65+","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Highlands and Islands","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Highlands and Islands","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Inner London - East","London","Female","85","[c]","43400","31880"
"Leaver CS","2022","65+","Inner London - East","London","Male","85","[c]","51180","41630"
"Leaver CS","2022","65+","Inner London - West","London","Female","95","[c]","39980","33640"
"Leaver CS","2022","65+","Inner London - West","London","Male","125","[c]","46140","41090"
"Leaver CS","2022","65+","Kent","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","65+","Kent","Outside London","Male","45","[c]","28150","27370"
"Leaver CS","2022","65+","Lancashire","Outside London","Female","100","[c]","25980","21380"
"Leaver CS","2022","65+","Lancashire","Outside London","Male","65","[c]","29080","26000"
"Leaver CS","2022","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","65+","Lincolnshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Lincolnshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Merseyside","Outside London","Female","150","[c]","24380","22330"
"Leaver CS","2022","65+","Merseyside","Outside London","Male","85","[c]","28400","25370"
"Leaver CS","2022","65+","North Eastern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","North Eastern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","North Yorkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","North Yorkshire","Outside London","Male","40","[c]","27560","25270"
"Leaver CS","2022","65+","Northern Ireland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Northern Ireland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Northumberland, and Tyne and Wear","Outside London","Female","175","[c]","24430","21260"
"Leaver CS","2022","65+","Northumberland, and Tyne and Wear","Outside London","Male","85","[c]","24950","21260"
"Leaver CS","2022","65+","Outer London - East and North East","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Outer London - East and North East","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Outer London - South","London","Female","65","[c]","30700","25630"
"Leaver CS","2022","65+","Outer London - South","London","Male","45","[c]","31960","29850"
"Leaver CS","2022","65+","Outer London - West and North West","London","Female","45","[c]","31010","26680"
"Leaver CS","2022","65+","Outer London - West and North West","London","Male","65","[c]","33080","30700"
"Leaver CS","2022","65+","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Shropshire and Staffordshire","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","65+","Shropshire and Staffordshire","Outside London","Male","45","[c]","30480","27570"
"Leaver CS","2022","65+","South Yorkshire","Outside London","Female","45","[c]","26290","22090"
"Leaver CS","2022","65+","South Yorkshire","Outside London","Male","45","[c]","30640","27570"
"Leaver CS","2022","65+","Southern Scotland","Outside London","Female","55","[c]","24970","23780"
"Leaver CS","2022","65+","Southern Scotland","Outside London","Male","35","[c]","27410","26590"
"Leaver CS","2022","65+","Surrey, East and West Sussex","Outside London","Female","60","[c]","26200","26040"
"Leaver CS","2022","65+","Surrey, East and West Sussex","Outside London","Male","50","[c]","33750","29210"
"Leaver CS","2022","65+","Tees Valley and Durham","Outside London","Female","60","[c]","25430","21680"
"Leaver CS","2022","65+","Tees Valley and Durham","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Female","50","[c]","22750","21840"
"Leaver CS","2022","65+","Unknown","Unknown","Male","40","[c]","34770","32150"
"Leaver CS","2022","65+","West Central Scotland","Outside London","Female","100","[c]","25530","21830"
"Leaver CS","2022","65+","West Central Scotland","Outside London","Male","85","[c]","30690","26900"
"Leaver CS","2022","65+","West Midlands","Outside London","Female","70","[c]","27030","22600"
"Leaver CS","2022","65+","West Midlands","Outside London","Male","75","[c]","29680","26120"
"Leaver CS","2022","65+","West Wales and The Valleys","Outside London","Female","65","[c]","25090","21610"
"Leaver CS","2022","65+","West Wales and The Valleys","Outside London","Male","40","[c]","33140","27690"
"Leaver CS","2022","65+","West Yorkshire","Outside London","Female","105","[c]","27420","27570"
"Leaver CS","2022","65+","West Yorkshire","Outside London","Male","85","[c]","27160","24910"
"Leaver CS","2022","Unknown","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Southern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Bedfordshire and Hertfordshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Bedfordshire and Hertfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","40","[c]","29970","30460"
"Leaver Dept.","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cheshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cheshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Derbyshire and Nottinghamshire","Outside London","Female","90","[c]","25520","24000"
"Leaver Dept.","2022","20-29","Derbyshire and Nottinghamshire","Outside London","Male","45","[c]","27020","26600"
"Leaver Dept.","2022","20-29","Devon","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Devon","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Anglia","Outside London","Female","55","[c]","26470","25010"
"Leaver Dept.","2022","20-29","East Anglia","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Wales","Outside London","Female","95","[c]","29460","27570"
"Leaver Dept.","2022","20-29","East Wales","Outside London","Male","80","[c]","28530","29050"
"Leaver Dept.","2022","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Eastern Scotland","Outside London","Female","80","[c]","26100","27020"
"Leaver Dept.","2022","20-29","Eastern Scotland","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Essex","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","300","[c]","25930","24410"
"Leaver Dept.","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","215","[c]","27050","27540"
"Leaver Dept.","2022","20-29","Greater Manchester","Outside London","Female","180","[c]","25580","24100"
"Leaver Dept.","2022","20-29","Greater Manchester","Outside London","Male","115","[c]","26210","24890"
"Leaver Dept.","2022","20-29","Hampshire and Isle of Wight","Outside London","Female","45","[c]","28920","29380"
"Leaver Dept.","2022","20-29","Hampshire and Isle of Wight","Outside London","Male","40","[c]","27210","28590"
"Leaver Dept.","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Inner London - East","London","Female","395","[c]","32620","32330"
"Leaver Dept.","2022","20-29","Inner London - East","London","Male","220","[c]","32380","31060"
"Leaver Dept.","2022","20-29","Inner London - West","London","Female","1480","[c]","35430","33570"
"Leaver Dept.","2022","20-29","Inner London - West","London","Male","1075","[c]","36870","34020"
"Leaver Dept.","2022","20-29","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Kent","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Kent","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Lancashire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Lancashire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Merseyside","Outside London","Female","105","[c]","25570","24890"
"Leaver Dept.","2022","20-29","Merseyside","Outside London","Male","70","[c]","25030","24890"
"Leaver Dept.","2022","20-29","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North Yorkshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northumberland, and Tyne and Wear","Outside London","Female","120","[c]","25070","23850"
"Leaver Dept.","2022","20-29","Northumberland, and Tyne and Wear","Outside London","Male","70","[c]","26530","27570"
"Leaver Dept.","2022","20-29","Outer London - East and North East","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outer London - East and North East","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Outer London - South","London","Female","65","[c]","32670","31060"
"Leaver Dept.","2022","20-29","Outer London - South","London","Male","45","[c]","33100","32000"
"Leaver Dept.","2022","20-29","Outer London - West and North West","London","Female","220","[c]","29840","27620"
"Leaver Dept.","2022","20-29","Outer London - West and North West","London","Male","100","[c]","29040","27620"
"Leaver Dept.","2022","20-29","Overseas","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Shropshire and Staffordshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Shropshire and Staffordshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South Yorkshire","Outside London","Female","50","[c]","29340","27570"
"Leaver Dept.","2022","20-29","South Yorkshire","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Southern Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Southern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Surrey, East and West Sussex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Surrey, East and West Sussex","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Tees Valley and Durham","Outside London","Female","45","[c]","26060","25760"
"Leaver Dept.","2022","20-29","Tees Valley and Durham","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","170","[c]","32240","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","135","[c]","32350","32000"
"Leaver Dept.","2022","20-29","West Central Scotland","Outside London","Female","85","[c]","25600","24890"
"Leaver Dept.","2022","20-29","West Central Scotland","Outside London","Male","60","[c]","25860","24890"
"Leaver Dept.","2022","20-29","West Midlands","Outside London","Female","165","[c]","24800","23700"
"Leaver Dept.","2022","20-29","West Midlands","Outside London","Male","120","[c]","25380","24890"
"Leaver Dept.","2022","20-29","West Wales and The Valleys","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Wales and The Valleys","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Yorkshire","Outside London","Female","165","[c]","28860","27570"
"Leaver Dept.","2022","20-29","West Yorkshire","Outside London","Male","140","[c]","29040","27570"
"Leaver Dept.","2022","30-39","Bedfordshire and Hertfordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Bedfordshire and Hertfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","60","[c]","41070","38200"
"Leaver Dept.","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","35","[c]","37510","37000"
"Leaver Dept.","2022","30-39","Cheshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cheshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Derbyshire and Nottinghamshire","Outside London","Female","75","[c]","31140","27570"
"Leaver Dept.","2022","30-39","Derbyshire and Nottinghamshire","Outside London","Male","55","[c]","30880","27570"
"Leaver Dept.","2022","30-39","Devon","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Devon","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset and Somerset","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Dorset and Somerset","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Anglia","Outside London","Female","60","[c]","33060","30760"
"Leaver Dept.","2022","30-39","East Anglia","Outside London","Male","40","[c]","32490","31000"
"Leaver Dept.","2022","30-39","East Wales","Outside London","Female","110","[c]","34060","29870"
"Leaver Dept.","2022","30-39","East Wales","Outside London","Male","95","[c]","34550","32210"
"Leaver Dept.","2022","30-39","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Eastern Scotland","Outside London","Female","80","[c]","28570","27570"
"Leaver Dept.","2022","30-39","Eastern Scotland","Outside London","Male","65","[c]","27530","27570"
"Leaver Dept.","2022","30-39","Essex","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Essex","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","310","[c]","34320","32320"
"Leaver Dept.","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","205","[c]","35350","35620"
"Leaver Dept.","2022","30-39","Greater Manchester","Outside London","Female","160","[c]","32030","27570"
"Leaver Dept.","2022","30-39","Greater Manchester","Outside London","Male","125","[c]","31580","27570"
"Leaver Dept.","2022","30-39","Hampshire and Isle of Wight","Outside London","Female","40","[c]","32050","27570"
"Leaver Dept.","2022","30-39","Hampshire and Isle of Wight","Outside London","Male","35","[c]","36720","36840"
"Leaver Dept.","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Highlands and Islands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Inner London - East","London","Female","435","[c]","42660","40070"
"Leaver Dept.","2022","30-39","Inner London - East","London","Male","245","[c]","43990","40470"
"Leaver Dept.","2022","30-39","Inner London - West","London","Female","1020","[c]","47540","46030"
"Leaver Dept.","2022","30-39","Inner London - West","London","Male","910","[c]","47340","44510"
"Leaver Dept.","2022","30-39","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Kent","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Kent","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Lancashire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Lancashire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Merseyside","Outside London","Female","115","[c]","28740","25110"
"Leaver Dept.","2022","30-39","Merseyside","Outside London","Male","90","[c]","28300","27570"
"Leaver Dept.","2022","30-39","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North Yorkshire","Outside London","Female","35","[c]","39770","37300"
