"Status","Year","Disability","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Mixed","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Hampshire and Isle of Wight","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Inner London - East","Female","40","40","42770","37930"
"In post","2022","Unknown","Mixed","Inner London - East","Male","40","40","41690","37930"
"In post","2022","Unknown","Mixed","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Inner London - West","Female","120","115","45470","42710"
"In post","2022","Unknown","Mixed","Inner London - West","Male","80","80","46900","46180"
"In post","2022","Unknown","Mixed","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Kent","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","Kent","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Merseyside","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","Merseyside","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Northumberland, and Tyne and Wear","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - South","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - South","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - West and North West","Female","15","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - West and North West","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Shropshire and Staffordshire","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","South Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Midlands","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Mixed","West Midlands","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Mixed","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","West Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","West Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Inner London - East","Female","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Inner London - East","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Inner London - West","Female","50","50","40180","35460"
"In post","2022","Unknown","Other ethnicity","Inner London - West","Male","30","25","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - West and North West","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - West and North West","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Midlands","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Bedfordshire and Hertfordshire","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cheshire","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cheshire","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Derbyshire and Nottinghamshire","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Derbyshire and Nottinghamshire","Male","30","30","32520","31860"
"In post","2022","Unknown","Undeclared","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","East Anglia","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","East Anglia","Male","30","30","41630","33300"
"In post","2022","Unknown","Undeclared","East Wales","Female","35","30","37350","33370"
"In post","2022","Unknown","Undeclared","East Wales","Male","85","80","41970","40330"
"In post","2022","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Eastern Scotland","Female","65","60","36920","35000"
"In post","2022","Unknown","Undeclared","Eastern Scotland","Male","140","130","37470","35000"
"In post","2022","Unknown","Undeclared","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Essex","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","55","50","39750","36540"
"In post","2022","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","95","95","43120","40470"
"In post","2022","Unknown","Undeclared","Greater Manchester","Female","35","35","33090","33370"
"In post","2022","Unknown","Undeclared","Greater Manchester","Male","35","35","34730","33370"
"In post","2022","Unknown","Undeclared","Hampshire and Isle of Wight","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Hampshire and Isle of Wight","Male","35","35","35900","33000"
"In post","2022","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Inner London - East","Female","80","75","42430","38030"
"In post","2022","Unknown","Undeclared","Inner London - East","Male","75","70","46760","40910"
"In post","2022","Unknown","Undeclared","Inner London - West","Female","55","55","46140","39910"
"In post","2022","Unknown","Undeclared","Inner London - West","Male","85","85","49480","45500"
"In post","2022","Unknown","Undeclared","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Kent","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lancashire","Female","10","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lancashire","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Merseyside","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Merseyside","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","North Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","North Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Northumberland, and Tyne and Wear","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Northumberland, and Tyne and Wear","Male","50","45","33460","28920"
"In post","2022","Unknown","Undeclared","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outer London - South","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outer London - South","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outer London - West and North West","Female","40","35","43880","40070"
"In post","2022","Unknown","Undeclared","Outer London - West and North West","Male","30","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","Overseas","Female","35","30","[c]","[c]"
"In post","2022","Unknown","Undeclared","Overseas","Male","45","45","52860","52400"
"In post","2022","Unknown","Undeclared","Shropshire and Staffordshire","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Shropshire and Staffordshire","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Undeclared","Southern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Undeclared","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
