"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Mixed","G6/G7","Heterosexual / straight","30","25","66230","62580"
"In post","2022","60-64","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","SEO/HEO","Heterosexual / straight","60","55","38840","37610"
"In post","2022","60-64","Mixed","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Mixed","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Heterosexual / straight","35","35","33540","29230"
"In post","2022","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","60-64","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","60-64","Other ethnicity","EO","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","EO","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","60-64","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","AA/AO","Heterosexual / straight","110","95","22730","21680"
"In post","2022","60-64","Undeclared","AA/AO","LGBO","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","AA/AO","Undeclared","360","300","22400","21420"
"In post","2022","60-64","Undeclared","AA/AO","Unknown","150","115","22000","21260"
"In post","2022","60-64","Undeclared","EO","Heterosexual / straight","100","80","29080","27570"
"In post","2022","60-64","Undeclared","EO","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","EO","Undeclared","380","305","28170","27570"
"In post","2022","60-64","Undeclared","EO","Unknown","175","130","28970","27570"
"In post","2022","60-64","Undeclared","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","G6/G7","Undeclared","140","120","62620","61440"
"In post","2022","60-64","Undeclared","G6/G7","Unknown","55","45","59260","58070"
"In post","2022","60-64","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","SEO/HEO","Heterosexual / straight","55","45","38630","37930"
"In post","2022","60-64","Undeclared","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","SEO/HEO","Undeclared","440","375","38120","36700"
"In post","2022","60-64","Undeclared","SEO/HEO","Unknown","105","85","38740","38070"
"In post","2022","60-64","Undeclared","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Undeclared","50","45","36630","34290"
"In post","2022","60-64","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","AA/AO","Heterosexual / straight","130","105","21950","21410"
"In post","2022","60-64","Unknown","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","AA/AO","Undeclared","40","30","22400","21840"
"In post","2022","60-64","Unknown","AA/AO","Unknown","1260","1045","22330","21300"
"In post","2022","60-64","Unknown","EO","Heterosexual / straight","50","40","28040","27570"
"In post","2022","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","EO","Undeclared","30","25","28000","28820"
"In post","2022","60-64","Unknown","EO","Unknown","645","520","29500","28800"
"In post","2022","60-64","Unknown","G6/G7","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","G6/G7","Undeclared","35","30","59750","55850"
"In post","2022","60-64","Unknown","G6/G7","Unknown","275","255","61950","60640"
"In post","2022","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","Unknown","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","SEO/HEO","Heterosexual / straight","55","50","37420","35980"
"In post","2022","60-64","Unknown","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","SEO/HEO","Undeclared","35","30","39030","36480"
"In post","2022","60-64","Unknown","SEO/HEO","Unknown","470","410","39570","39490"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Unknown","405","360","33140","31350"
"In post","2022","60-64","White","AA/AO","Heterosexual / straight","8535","6990","22140","21260"
"In post","2022","60-64","White","AA/AO","LGBO","190","160","22500","21260"
"In post","2022","60-64","White","AA/AO","Undeclared","1100","850","21980","21260"
"In post","2022","60-64","White","AA/AO","Unknown","1640","1220","23080","21490"
"In post","2022","60-64","White","EO","Heterosexual / straight","6675","5345","28130","27570"
"In post","2022","60-64","White","EO","LGBO","185","150","27940","27570"
"In post","2022","60-64","White","EO","Undeclared","850","660","28080","27570"
"In post","2022","60-64","White","EO","Unknown","1050","780","28450","27570"
"In post","2022","60-64","White","G6/G7","Heterosexual / straight","2120","1885","61950","60530"
"In post","2022","60-64","White","G6/G7","LGBO","65","55","62650","62170"
"In post","2022","60-64","White","G6/G7","Undeclared","180","155","62570","60720"
"In post","2022","60-64","White","G6/G7","Unknown","350","290","60270","58090"
"In post","2022","60-64","White","SCS level","Heterosexual / straight","265","250","102920","94500"
"In post","2022","60-64","White","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","White","SCS level","Undeclared","25","20","[c]","[c]"
"In post","2022","60-64","White","SCS level","Unknown","45","40","111290","95870"
"In post","2022","60-64","White","SEO/HEO","Heterosexual / straight","5435","4625","38330","36910"
"In post","2022","60-64","White","SEO/HEO","LGBO","120","100","37870","36840"
"In post","2022","60-64","White","SEO/HEO","Undeclared","590","500","38640","36940"
"In post","2022","60-64","White","SEO/HEO","Unknown","610","490","38560","37420"
"In post","2022","60-64","White","Unknown","Heterosexual / straight","1060","910","31930","28200"
"In post","2022","60-64","White","Unknown","LGBO","40","35","32860","33510"
"In post","2022","60-64","White","Unknown","Undeclared","85","75","33770","33670"
"In post","2022","60-64","White","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Asian","AA/AO","Heterosexual / straight","220","175","23900","24490"
"In post","2022","65+","Asian","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2022","65+","Asian","AA/AO","Undeclared","50","40","23370","22710"
"In post","2022","65+","Asian","AA/AO","Unknown","75","55","23770","24310"
"In post","2022","65+","Asian","EO","Heterosexual / straight","160","125","29710","29670"
"In post","2022","65+","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","EO","Undeclared","35","25","29670","30160"
"In post","2022","65+","Asian","EO","Unknown","35","25","30360","31020"
"In post","2022","65+","Asian","G6/G7","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","SEO/HEO","Heterosexual / straight","80","65","41170","38740"
"In post","2022","65+","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","Asian","SEO/HEO","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","AA/AO","Heterosexual / straight","130","115","23870","24310"
"In post","2022","65+","Black","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Black","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Black","AA/AO","Unknown","35","25","25290","25110"
"In post","2022","65+","Black","EO","Heterosexual / straight","70","65","30020","30720"
"In post","2022","65+","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","Black","EO","Unknown","20","15","[c]","[c]"
"In post","2022","65+","Black","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","SEO/HEO","Heterosexual / straight","40","35","40720","40620"
"In post","2022","65+","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","SEO/HEO","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Black","Unknown","Heterosexual / straight","45","40","32030","30430"
"In post","2022","65+","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","AA/AO","Heterosexual / straight","35","25","22590","21490"
"In post","2022","65+","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Mixed","EO","Heterosexual / straight","30","25","29070","27570"
"In post","2022","65+","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","EO","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","65+","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","AA/AO","Heterosexual / straight","35","25","22740","21570"
"In post","2022","65+","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","AA/AO","Undeclared","125","95","22420","21390"
"In post","2022","65+","Undeclared","AA/AO","Unknown","70","50","22880","21860"
"In post","2022","65+","Undeclared","EO","Heterosexual / straight","30","20","29150","27570"
"In post","2022","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","EO","Undeclared","130","100","29050","28920"
"In post","2022","65+","Undeclared","EO","Unknown","65","45","28620","27570"
"In post","2022","65+","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","G6/G7","Undeclared","40","30","63210","60270"
"In post","2022","65+","Undeclared","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Undeclared","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","65+","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","SEO/HEO","Undeclared","110","85","39220","37640"
"In post","2022","65+","Undeclared","SEO/HEO","Unknown","35","25","40420","38030"
"In post","2022","65+","Undeclared","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Heterosexual / straight","45","35","21690","21650"
"In post","2022","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","Unknown","AA/AO","Unknown","410","315","22470","21300"
"In post","2022","65+","Unknown","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","EO","Undeclared","10","5","[c]","[c]"
"In post","2022","65+","Unknown","EO","Unknown","170","120","29430","28920"
"In post","2022","65+","Unknown","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","65+","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","G6/G7","Undeclared","15","10","[c]","[c]"
"In post","2022","65+","Unknown","G6/G7","Unknown","85","70","63220","62120"
"In post","2022","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SCS level","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","Undeclared","20","15","[c]","[c]"
"In post","2022","65+","Unknown","SEO/HEO","Unknown","165","125","39350","39490"
"In post","2022","65+","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Unknown","125","95","31460","28750"
"In post","2022","65+","White","AA/AO","Heterosexual / straight","3010","2340","21860","21260"
"In post","2022","65+","White","AA/AO","LGBO","60","50","21750","21260"
"In post","2022","65+","White","AA/AO","Undeclared","360","270","21770","21260"
"In post","2022","65+","White","AA/AO","Unknown","565","405","23160","21490"
"In post","2022","65+","White","EO","Heterosexual / straight","1840","1385","28140","27570"
"In post","2022","65+","White","EO","LGBO","50","40","27990","27570"
"In post","2022","65+","White","EO","Undeclared","255","185","28480","27570"
"In post","2022","65+","White","EO","Unknown","325","220","28250","27570"
"In post","2022","65+","White","G6/G7","Heterosexual / straight","535","420","63270","61440"
"In post","2022","65+","White","G6/G7","LGBO","15","10","[c]","[c]"
"In post","2022","65+","White","G6/G7","Undeclared","50","35","64290","61440"
"In post","2022","65+","White","G6/G7","Unknown","105","75","63200","62150"
"In post","2022","65+","White","SCS level","Heterosexual / straight","50","45","111170","101430"
"In post","2022","65+","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","White","SCS level","Unknown","10","5","[c]","[c]"
"In post","2022","65+","White","SEO/HEO","Heterosexual / straight","1390","1105","38740","36740"
"In post","2022","65+","White","SEO/HEO","LGBO","30","25","[c]","[c]"
"In post","2022","65+","White","SEO/HEO","Undeclared","160","130","38800","37660"
"In post","2022","65+","White","SEO/HEO","Unknown","155","115","39290","38120"
"In post","2022","65+","White","Unknown","Heterosexual / straight","345","265","31750","28200"
"In post","2022","65+","White","Unknown","LGBO","10","5","[c]","[c]"
"In post","2022","65+","White","Unknown","Undeclared","35","25","37750","37170"
"In post","2022","65+","White","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Unknown","Asian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
