"Status","Year","Disability","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Mixed","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Land Registry","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Land Registry","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","East Midlands (England)","45","45","31470","26950"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","East of England","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","London","190","185","45520","37930"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","North East (England)","45","40","30850","32890"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","North West (England)","150","145","33050","26820"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","Scotland","40","40","32750","26820"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","South East (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","South West (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","Wales","55","55","30060","26820"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","West Midlands (England)","60","60","32450","33080"
"In post","2022","Declared non-disabled","Mixed","HM Revenue and Customs","Yorkshire and The Humber","45","40","33340","33080"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","London","70","70","47450","50000"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","East of England","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","London","305","290","40110","35200"
"In post","2022","Declared non-disabled","Mixed","Home Office","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","North West (England)","75","70","27260","24890"
"In post","2022","Declared non-disabled","Mixed","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","South East (England)","40","35","28660","25990"
"In post","2022","Declared non-disabled","Mixed","Home Office","South West (England)","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Home Office","Yorkshire and The Humber","40","35","27670","25040"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","East of England","30","30","33260","33000"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","London","60","60","39120","37640"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","North West (England)","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","Overseas","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","Scotland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","South East (England)","100","100","36330","33000"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","South West (England)","225","220","35250","32100"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Defence","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","East Midlands (England)","120","110","28610","25120"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","East of England","120","120","30120","28710"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","London","440","430","36310","33550"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","North East (England)","40","35","30230","26610"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","North West (England)","125","120","28950","25700"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","South East (England)","175","170","29830","28930"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","South West (England)","55","55","29960","26810"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","Wales","40","40","31620","28200"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","West Midlands (England)","180","165","28100","24260"
"In post","2022","Declared non-disabled","Mixed","Ministry of Justice","Yorkshire and The Humber","90","85","29320","26100"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","London","30","30","41460","39520"
"In post","2022","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","Scotland","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Qualifications and Examinations Regulation","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Qualifications and Examinations Regulation","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Qualifications and Examinations Regulation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Qualifications and Examinations Regulation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Qualifications and Examinations Regulation","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Scottish Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Scottish Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Scottish Government","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Scottish Government","Scotland","105","100","39740","34600"
"In post","2022","Declared non-disabled","Mixed","Scottish Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","The National Archives","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","The National Archives","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","The National Archives","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Statistics Authority","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Statistics Authority","Wales","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Water Services Regulation Authority","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government","Wales","50","45","42420","38160"
"In post","2022","Declared non-disabled","Mixed","Welsh Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Mixed","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","London","45","40","48270","50500"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","London","50","50","47190","42100"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","65","60","46940","41550"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","London","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Education","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","London","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","South East (England)","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Other ethnicity","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
