"Status","Year","Disability","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G6","Female","Heterosexual / straight","490","465","69550","67550"
"In post","2022","Unknown","G6","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Unknown","G6","Female","Undeclared","160","150","68350","66230"
"In post","2022","Unknown","G6","Female","Unknown","1110","1055","69420","67310"
"In post","2022","Unknown","G6","Male","Heterosexual / straight","470","465","69900","68010"
"In post","2022","Unknown","G6","Male","LGBO","40","35","68090","66230"
"In post","2022","Unknown","G6","Male","Undeclared","155","150","69170","67520"
"In post","2022","Unknown","G6","Male","Unknown","1195","1180","70720","68010"
"In post","2022","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G7","Female","Heterosexual / straight","1460","1390","53990","53360"
"In post","2022","Unknown","G7","Female","LGBO","80","80","53860","53360"
"In post","2022","Unknown","G7","Female","Undeclared","400","375","53780","53360"
"In post","2022","Unknown","G7","Female","Unknown","2950","2830","55660","54700"
"In post","2022","Unknown","G7","Male","Heterosexual / straight","1300","1285","55140","53830"
"In post","2022","Unknown","G7","Male","LGBO","110","110","54820","53480"
"In post","2022","Unknown","G7","Male","Undeclared","345","340","54680","53360"
"In post","2022","Unknown","G7","Male","Unknown","3100","3065","56520","55210"
"In post","2022","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HEO","Female","Heterosexual / straight","2070","1970","34160","33300"
"In post","2022","Unknown","HEO","Female","LGBO","155","150","33170","32790"
"In post","2022","Unknown","HEO","Female","Undeclared","420","405","33490","32790"
"In post","2022","Unknown","HEO","Female","Unknown","5585","5400","33260","33080"
"In post","2022","Unknown","HEO","Male","Heterosexual / straight","1950","1910","35940","34690"
"In post","2022","Unknown","HEO","Male","LGBO","135","135","33490","32870"
"In post","2022","Unknown","HEO","Male","Undeclared","400","395","34840","33370"
"In post","2022","Unknown","HEO","Male","Unknown","5620","5540","33810","33370"
"In post","2022","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SCS level","Female","Heterosexual / straight","175","170","92880","84430"
"In post","2022","Unknown","SCS level","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","SCS level","Female","Undeclared","75","70","90990","87850"
"In post","2022","Unknown","SCS level","Female","Unknown","425","405","95180","83620"
"In post","2022","Unknown","SCS level","Male","Heterosexual / straight","170","165","99050","93000"
"In post","2022","Unknown","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Unknown","SCS level","Male","Undeclared","60","60","99740","93000"
"In post","2022","Unknown","SCS level","Male","Unknown","470","460","99580","93000"
"In post","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Female","Heterosexual / straight","1615","1535","41730","40650"
"In post","2022","Unknown","SEO","Female","LGBO","95","95","41100","40650"
"In post","2022","Unknown","SEO","Female","Undeclared","340","325","40730","40650"
"In post","2022","Unknown","SEO","Female","Unknown","2765","2660","41390","40600"
"In post","2022","Unknown","SEO","Male","Heterosexual / straight","1475","1445","42790","41030"
"In post","2022","Unknown","SEO","Male","LGBO","130","125","41000","40490"
"In post","2022","Unknown","SEO","Male","Undeclared","295","290","42030","40650"
"In post","2022","Unknown","SEO","Male","Unknown","3125","3065","41810","40650"
"In post","2022","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Heterosexual / straight","240","220","28520","24800"
"In post","2022","Unknown","Unknown","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Undeclared","35","30","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Unknown","2510","2285","27830","25480"
"In post","2022","Unknown","Unknown","Male","Heterosexual / straight","200","200","38550","33950"
"In post","2022","Unknown","Unknown","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Undeclared","45","40","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Unknown","2630","2530","34700","32550"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Female","Heterosexual / straight","85","[c]","19220","19200"
"Leaver CS","2022","Declared disabled","AA","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Male","Heterosexual / straight","100","[c]","19440","19300"
"Leaver CS","2022","Declared disabled","AA","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AO","Female","Heterosexual / straight","530","[c]","21600","21260"
"Leaver CS","2022","Declared disabled","AO","Female","LGBO","70","[c]","22350","21260"
"Leaver CS","2022","Declared disabled","AO","Female","Undeclared","85","[c]","21900","21260"
"Leaver CS","2022","Declared disabled","AO","Female","Unknown","185","[c]","21800","21260"
"Leaver CS","2022","Declared disabled","AO","Male","Heterosexual / straight","425","[c]","22070","21260"
"Leaver CS","2022","Declared disabled","AO","Male","LGBO","65","[c]","21870","21260"
"Leaver CS","2022","Declared disabled","AO","Male","Undeclared","50","[c]","22230","21260"
"Leaver CS","2022","Declared disabled","AO","Male","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Female","Heterosexual / straight","515","[c]","27640","27570"
"Leaver CS","2022","Declared disabled","EO","Female","LGBO","85","[c]","27530","27570"
"Leaver CS","2022","Declared disabled","EO","Female","Undeclared","85","[c]","27920","27570"
"Leaver CS","2022","Declared disabled","EO","Female","Unknown","75","[c]","27280","27570"
"Leaver CS","2022","Declared disabled","EO","Male","Heterosexual / straight","335","[c]","27710","27570"
"Leaver CS","2022","Declared disabled","EO","Male","LGBO","60","[c]","27270","27570"
"Leaver CS","2022","Declared disabled","EO","Male","Undeclared","55","[c]","27810","27570"
"Leaver CS","2022","Declared disabled","EO","Male","Unknown","70","[c]","30550","30560"
"Leaver CS","2022","Declared disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Female","Heterosexual / straight","75","[c]","55340","54730"
"Leaver CS","2022","Declared disabled","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Male","Heterosexual / straight","70","[c]","57590","56520"
"Leaver CS","2022","Declared disabled","G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Female","Heterosexual / straight","185","[c]","33990","33370"
"Leaver CS","2022","Declared disabled","HEO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Male","Heterosexual / straight","125","[c]","34550","34290"
"Leaver CS","2022","Declared disabled","HEO","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Male","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Female","Heterosexual / straight","120","[c]","41960","40580"
"Leaver CS","2022","Declared disabled","SEO","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Male","Heterosexual / straight","100","[c]","42900","41140"
"Leaver CS","2022","Declared disabled","SEO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Heterosexual / straight","150","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AA","Female","Heterosexual / straight","530","[c]","19350","19170"
"Leaver CS","2022","Declared non-disabled","AA","Female","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AA","Female","Undeclared","55","[c]","19440","19100"
"Leaver CS","2022","Declared non-disabled","AA","Female","Unknown","95","[c]","20080","20280"
"Leaver CS","2022","Declared non-disabled","AA","Male","Heterosexual / straight","555","[c]","19640","19200"
"Leaver CS","2022","Declared non-disabled","AA","Male","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AA","Male","Undeclared","50","[c]","19020","18880"
"Leaver CS","2022","Declared non-disabled","AA","Male","Unknown","95","[c]","19800","19680"
"Leaver CS","2022","Declared non-disabled","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AO","Female","Heterosexual / straight","3050","[c]","21640","21260"
"Leaver CS","2022","Declared non-disabled","AO","Female","LGBO","230","[c]","21470","21260"
"Leaver CS","2022","Declared non-disabled","AO","Female","Undeclared","325","[c]","21630","21260"
"Leaver CS","2022","Declared non-disabled","AO","Female","Unknown","1190","[c]","21470","21260"
"Leaver CS","2022","Declared non-disabled","AO","Male","Heterosexual / straight","2765","[c]","22630","21260"
"Leaver CS","2022","Declared non-disabled","AO","Male","LGBO","165","[c]","21800","21260"
"Leaver CS","2022","Declared non-disabled","AO","Male","Undeclared","175","[c]","23060","21260"
"Leaver CS","2022","Declared non-disabled","AO","Male","Unknown","655","[c]","22580","21300"
"Leaver CS","2022","Declared non-disabled","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","EO","Female","Heterosexual / straight","2725","[c]","27600","27570"
"Leaver CS","2022","Declared non-disabled","EO","Female","LGBO","145","[c]","27560","27570"
"Leaver CS","2022","Declared non-disabled","EO","Female","Undeclared","290","[c]","27430","27570"
"Leaver CS","2022","Declared non-disabled","EO","Female","Unknown","655","[c]","27770","27570"
"Leaver CS","2022","Declared non-disabled","EO","Male","Heterosexual / straight","1990","[c]","27960","27570"
"Leaver CS","2022","Declared non-disabled","EO","Male","LGBO","180","[c]","27770","27570"
"Leaver CS","2022","Declared non-disabled","EO","Male","Undeclared","205","[c]","28210","27570"
"Leaver CS","2022","Declared non-disabled","EO","Male","Unknown","415","[c]","27660","27570"
"Leaver CS","2022","Declared non-disabled","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Female","Heterosexual / straight","270","[c]","69080","67370"
"Leaver CS","2022","Declared non-disabled","G6","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Male","Heterosexual / straight","315","[c]","70950","68720"
"Leaver CS","2022","Declared non-disabled","G6","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Male","Undeclared","40","[c]","70170","69640"
"Leaver CS","2022","Declared non-disabled","G6","Male","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G7","Female","Heterosexual / straight","705","[c]","55310","54230"
"Leaver CS","2022","Declared non-disabled","G7","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G7","Female","Undeclared","55","[c]","54240","53430"
"Leaver CS","2022","Declared non-disabled","G7","Female","Unknown","135","[c]","55450","54120"
"Leaver CS","2022","Declared non-disabled","G7","Male","Heterosexual / straight","650","[c]","56960","55810"
"Leaver CS","2022","Declared non-disabled","G7","Male","LGBO","55","[c]","56970","55070"
"Leaver CS","2022","Declared non-disabled","G7","Male","Undeclared","65","[c]","57430","55320"
"Leaver CS","2022","Declared non-disabled","G7","Male","Unknown","200","[c]","55660","55630"
"Leaver CS","2022","Declared non-disabled","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HEO","Female","Heterosexual / straight","1050","[c]","33220","33300"
"Leaver CS","2022","Declared non-disabled","HEO","Female","LGBO","70","[c]","32420","33210"
"Leaver CS","2022","Declared non-disabled","HEO","Female","Undeclared","110","[c]","33660","33300"
"Leaver CS","2022","Declared non-disabled","HEO","Female","Unknown","255","[c]","34080","33840"
"Leaver CS","2022","Declared non-disabled","HEO","Male","Heterosexual / straight","1075","[c]","33790","33300"
"Leaver CS","2022","Declared non-disabled","HEO","Male","LGBO","55","[c]","33260","33300"
"Leaver CS","2022","Declared non-disabled","HEO","Male","Undeclared","110","[c]","34860","34020"
"Leaver CS","2022","Declared non-disabled","HEO","Male","Unknown","285","[c]","33870","34240"
"Leaver CS","2022","Declared non-disabled","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Female","Heterosexual / straight","165","[c]","94140","92310"
"Leaver CS","2022","Declared non-disabled","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Male","Heterosexual / straight","175","[c]","97200","94220"
"Leaver CS","2022","Declared non-disabled","SCS level","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SEO","Female","Heterosexual / straight","895","[c]","41380","40470"
"Leaver CS","2022","Declared non-disabled","SEO","Female","LGBO","45","[c]","41050","40050"
"Leaver CS","2022","Declared non-disabled","SEO","Female","Undeclared","100","[c]","42000","41230"
"Leaver CS","2022","Declared non-disabled","SEO","Female","Unknown","135","[c]","42010","40300"
"Leaver CS","2022","Declared non-disabled","SEO","Male","Heterosexual / straight","895","[c]","42630","41030"
"Leaver CS","2022","Declared non-disabled","SEO","Male","LGBO","50","[c]","41590","40720"
"Leaver CS","2022","Declared non-disabled","SEO","Male","Undeclared","90","[c]","42690","42200"
"Leaver CS","2022","Declared non-disabled","SEO","Male","Unknown","185","[c]","42440","40750"
"Leaver CS","2022","Declared non-disabled","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","625","[c]","38440","30860"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","270","[c]","37900","39860"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Male","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Female","Heterosexual / straight","170","[c]","21400","21260"
"Leaver CS","2022","Undeclared","AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Female","Undeclared","65","[c]","21730","21380"
"Leaver CS","2022","Undeclared","AO","Female","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Male","Heterosexual / straight","165","[c]","22660","21260"
"Leaver CS","2022","Undeclared","AO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Male","Undeclared","105","[c]","25310","21710"
"Leaver CS","2022","Undeclared","AO","Male","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Female","Heterosexual / straight","105","[c]","27450","27570"
"Leaver CS","2022","Undeclared","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","EO","Female","Undeclared","70","[c]","27720","27570"
