"Status","Year","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","East Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Merseyside","Female","55","45","24610","21260"
"In post","2022","Finance","East Merseyside","Male","20","20","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","Female","5","5","[c]","[c]"
"In post","2022","Finance","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Sussex CC","Female","15","10","[c]","[c]"
"In post","2022","Finance","East Sussex CC","Male","10","10","[c]","[c]"
"In post","2022","Finance","Essex Haven Gateway","Female","5","5","[c]","[c]"
"In post","2022","Finance","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Flintshire and Wrexham","Male","10","10","[c]","[c]"
"In post","2022","Finance","Glasgow City","Female","45","40","37610","34800"
"In post","2022","Finance","Glasgow City","Male","30","30","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gloucestershire CC","Male","5","5","[c]","[c]"
"In post","2022","Finance","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester North East","Male","5","5","[c]","[c]"
"In post","2022","Finance","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Greater Manchester South West","Female","30","30","37470","33370"
"In post","2022","Finance","Greater Manchester South West","Male","45","45","39830","40180"
"In post","2022","Finance","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hackney and Newham","Female","145","135","40520","37930"
"In post","2022","Finance","Hackney and Newham","Male","90","85","46560","43430"
"In post","2022","Finance","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","Female","5","5","[c]","[c]"
"In post","2022","Finance","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Herefordshire, County of","Female","10","10","[c]","[c]"
"In post","2022","Finance","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Hertfordshire CC","Female","45","45","46430","45160"
"In post","2022","Finance","Hertfordshire CC","Male","35","35","47040","39170"
"In post","2022","Finance","Hounslow and Richmond upon Thames","Female","10","10","[c]","[c]"
"In post","2022","Finance","Hounslow and Richmond upon Thames","Male","5","5","[c]","[c]"
"In post","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","5","5","[c]","[c]"
"In post","2022","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","Female","5","5","[c]","[c]"
"In post","2022","Finance","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lambeth","Female","15","15","[c]","[c]"
"In post","2022","Finance","Lambeth","Male","10","10","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Female","10","10","[c]","[c]"
"In post","2022","Finance","Lancaster and Wyre","Male","10","10","[c]","[c]"
"In post","2022","Finance","Leeds","Female","450","415","36400","33370"
"In post","2022","Finance","Leeds","Male","375","365","39620","36690"
"In post","2022","Finance","Leicester","Female","10","5","[c]","[c]"
"In post","2022","Finance","Leicester","Male","10","10","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","Female","25","25","[c]","[c]"
"In post","2022","Finance","Lincolnshire CC","Male","10","10","[c]","[c]"
"In post","2022","Finance","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Liverpool","Female","80","75","34060","29200"
"In post","2022","Finance","Liverpool","Male","90","90","36110","33370"
"In post","2022","Finance","Manchester","Female","230","215","39220","36500"
"In post","2022","Finance","Manchester","Male","210","210","41550","36780"
"In post","2022","Finance","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Female","25","20","[c]","[c]"
"In post","2022","Finance","Mid Lancashire","Male","30","30","38350","33370"
"In post","2022","Finance","Mid Ulster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Mid Ulster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Female","30","25","[c]","[c]"
"In post","2022","Finance","Milton Keynes","Male","40","40","39420","39500"
"In post","2022","Finance","Monmouthshire and Newport","Female","45","45","33420","30210"
"In post","2022","Finance","Monmouthshire and Newport","Male","30","30","[c]","[c]"
"In post","2022","Finance","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Hampshire","Female","10","10","[c]","[c]"
"In post","2022","Finance","North Hampshire","Male","5","5","[c]","[c]"
"In post","2022","Finance","North Lanarkshire","Female","360","285","24160","22080"
"In post","2022","Finance","North Lanarkshire","Male","160","140","24980","21250"
"In post","2022","Finance","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Yorkshire CC","Female","20","20","[c]","[c]"
"In post","2022","Finance","North Yorkshire CC","Male","10","10","[c]","[c]"
"In post","2022","Finance","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Norwich and East Norfolk","Female","15","15","[c]","[c]"
"In post","2022","Finance","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Nottingham","Female","120","115","36410","33370"
"In post","2022","Finance","Nottingham","Male","95","95","39340","33370"
"In post","2022","Finance","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Finance","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Finance","Oxfordshire CC","Female","35","30","30270","26670"
"In post","2022","Finance","Oxfordshire CC","Male","10","10","[c]","[c]"
"In post","2022","Finance","Perth and Kinross, and Stirling","Female","10","10","[c]","[c]"
"In post","2022","Finance","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Peterborough","Female","20","20","[c]","[c]"
"In post","2022","Finance","Peterborough","Male","20","20","[c]","[c]"
"In post","2022","Finance","Plymouth","Female","30","25","[c]","[c]"
"In post","2022","Finance","Plymouth","Male","30","25","[c]","[c]"
"In post","2022","Finance","Portsmouth","Female","70","65","38200","33300"
"In post","2022","Finance","Portsmouth","Male","45","45","39960","34610"
"In post","2022","Finance","Powys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Powys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Sefton","Female","25","25","[c]","[c]"
"In post","2022","Finance","Sefton","Male","25","25","[c]","[c]"
"In post","2022","Finance","Sheffield","Female","255","235","36810","33920"
"In post","2022","Finance","Sheffield","Male","270","260","39420","36500"
"In post","2022","Finance","Shropshire","Female","5","5","[c]","[c]"
"In post","2022","Finance","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Somerset CC","Female","20","20","[c]","[c]"
"In post","2022","Finance","Somerset CC","Male","15","15","[c]","[c]"
"In post","2022","Finance","South and West Derbyshire","Female","5","5","[c]","[c]"
"In post","2022","Finance","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Hampshire","Female","10","10","[c]","[c]"
"In post","2022","Finance","South Hampshire","Male","10","10","[c]","[c]"
"In post","2022","Finance","South Lanarkshire","Female","125","115","32550","26350"
"In post","2022","Finance","South Lanarkshire","Male","100","100","32530","26820"
"In post","2022","Finance","South Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2022","Finance","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Southampton","Female","20","20","[c]","[c]"
"In post","2022","Finance","Southampton","Male","15","15","[c]","[c]"
"In post","2022","Finance","Southend-on-Sea","Female","35","25","30080","28920"
"In post","2022","Finance","Southend-on-Sea","Male","20","15","[c]","[c]"
"In post","2022","Finance","Staffordshire CC","Female","60","60","37820","33300"
"In post","2022","Finance","Staffordshire CC","Male","30","30","[c]","[c]"
"In post","2022","Finance","Suffolk CC","Female","35","30","28620","26350"
"In post","2022","Finance","Suffolk CC","Male","15","10","[c]","[c]"
"In post","2022","Finance","Sunderland","Female","35","30","35520","33160"
"In post","2022","Finance","Sunderland","Male","10","10","[c]","[c]"
"In post","2022","Finance","Swansea","Female","120","110","32910","30730"
"In post","2022","Finance","Swansea","Male","90","90","37740","38650"
"In post","2022","Finance","Swindon","Female","5","5","[c]","[c]"
"In post","2022","Finance","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Telford and Wrekin","Female","45","40","45010","40520"
"In post","2022","Finance","Telford and Wrekin","Male","25","25","[c]","[c]"
"In post","2022","Finance","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tower Hamlets","Female","145","140","45530","41750"
"In post","2022","Finance","Tower Hamlets","Male","155","150","50120","47430"
"In post","2022","Finance","Tyneside","Female","320","295","37040","33370"
"In post","2022","Finance","Tyneside","Male","325","315","40220","35310"
"In post","2022","Finance","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Finance","Wakefield","Female","20","15","[c]","[c]"
"In post","2022","Finance","Wakefield","Male","10","10","[c]","[c]"
"In post","2022","Finance","Wandsworth","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Warrington","Female","25","20","[c]","[c]"
"In post","2022","Finance","Warrington","Male","15","15","[c]","[c]"
"In post","2022","Finance","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Cumbria","Female","5","5","[c]","[c]"
"In post","2022","Finance","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Northamptonshire","Male","5","5","[c]","[c]"
"In post","2022","Finance","West Surrey","Female","15","15","[c]","[c]"
"In post","2022","Finance","West Surrey","Male","10","10","[c]","[c]"
"In post","2022","Finance","West Sussex (North East)","Female","5","5","[c]","[c]"
"In post","2022","Finance","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Sussex (South West)","Female","140","125","32330","28860"
"In post","2022","Finance","West Sussex (South West)","Male","105","100","34130","33370"
"In post","2022","Finance","Westminster","Female","1075","1035","47620","42470"
"In post","2022","Finance","Westminster","Male","1140","1135","51110","47150"
"In post","2022","Finance","Wiltshire","Female","155","145","35700","33150"
"In post","2022","Finance","Wiltshire","Male","80","75","42980","40580"
"In post","2022","Finance","Wirral","Female","30","25","27570","21260"
"In post","2022","Finance","Wirral","Male","10","10","[c]","[c]"
"In post","2022","Finance","Wolverhampton","Female","10","10","[c]","[c]"
"In post","2022","Finance","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","Female","15","15","[c]","[c]"
"In post","2022","Finance","Worcestershire CC","Male","10","10","[c]","[c]"
"In post","2022","Finance","York","Female","45","40","37410","37480"
"In post","2022","Finance","York","Male","50","50","41540","37770"
"In post","2022","Grants Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Berkshire","Female","80","75","25350","21300"
"In post","2022","Grants Management","Berkshire","Male","80","75","31390","29180"
"In post","2022","Grants Management","Bristol, City of","Female","25","20","[c]","[c]"
"In post","2022","Grants Management","Bristol, City of","Male","25","25","[c]","[c]"
"In post","2022","Grants Management","Cambridgeshire CC","Female","20","20","[c]","[c]"
"In post","2022","Grants Management","Cambridgeshire CC","Male","30","30","24500","21300"
"In post","2022","Grants Management","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cheshire East","Female","70","65","23920","21300"
"In post","2022","Grants Management","Cheshire East","Male","45","40","24500","21300"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Devon CC","Female","100","85","25180","25190"
"In post","2022","Grants Management","Devon CC","Male","80","80","27920","25190"
"In post","2022","Grants Management","East Cumbria","Female","170","140","25540","24920"
"In post","2022","Grants Management","East Cumbria","Male","100","100","25800","21300"
"In post","2022","Grants Management","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Leeds","Female","40","35","24950","21300"
"In post","2022","Grants Management","Leeds","Male","35","35","24730","21300"
"In post","2022","Grants Management","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Yorkshire CC","Male","10","10","[c]","[c]"
"In post","2022","Grants Management","Northumberland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Northumberland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Nottingham","Female","45","40","24650","22430"
"In post","2022","Grants Management","Nottingham","Male","40","40","23620","21300"
"In post","2022","Grants Management","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Somerset CC","Female","15","15","[c]","[c]"
"In post","2022","Grants Management","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Tyneside","Female","220","195","25170","21300"
"In post","2022","Grants Management","Tyneside","Male","180","175","23670","21300"
"In post","2022","Grants Management","Walsall","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Walsall","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Cumbria","Female","350","300","23260","21300"
"In post","2022","Grants Management","West Cumbria","Male","155","155","23670","21300"
"In post","2022","Grants Management","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Worcestershire CC","Female","100","95","24870","21300"
"In post","2022","Grants Management","Worcestershire CC","Male","60","55","25450","24920"
"In post","2022","Grants Management","York","Female","85","75","26790","24920"
"In post","2022","Grants Management","York","Male","80","80","25190","21300"
"In post","2022","Human Resources","Aberdeen City and Aberdeenshire","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Barking & Dagenham and Havering","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Barking & Dagenham and Havering","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Barnet","Female","20","15","[c]","[c]"
"In post","2022","Human Resources","Barnet","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Barnsley, Doncaster and Rotherham","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Barnsley, Doncaster and Rotherham","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","360","325","33550","30040"
"In post","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","140","135","36820","33000"
"In post","2022","Human Resources","Bedford","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Bedford","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Belfast","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Belfast","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Berkshire","Female","30","30","[c]","[c]"
"In post","2022","Human Resources","Berkshire","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Birmingham","Female","135","130","41050","37000"
"In post","2022","Human Resources","Birmingham","Male","70","70","45120","40230"
"In post","2022","Human Resources","Blackburn with Darwen","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Blackburn with Darwen","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Blackpool","Female","105","100","37270","34290"
"In post","2022","Human Resources","Blackpool","Male","40","40","36960","33180"
"In post","2022","Human Resources","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bradford","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Bradford","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Brent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Brent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bridgend and Neath Port Talbot","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Bristol, City of","Female","130","120","40550","37840"
"In post","2022","Human Resources","Bristol, City of","Male","60","55","39810","37360"
"In post","2022","Human Resources","Bromley","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Buckinghamshire","Female","35","35","30270","23830"
"In post","2022","Human Resources","Buckinghamshire","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Calderdale and Kirklees","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Calderdale and Kirklees","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Cambridgeshire CC","Female","55","50","35090","33000"
"In post","2022","Human Resources","Cambridgeshire CC","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Camden and City of London","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cardiff and Vale of Glamorgan","Female","130","125","38560","33520"
"In post","2022","Human Resources","Cardiff and Vale of Glamorgan","Male","70","70","35750","33080"
"In post","2022","Human Resources","Central Bedfordshire","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Central Hampshire","Female","50","50","35650","33300"
"In post","2022","Human Resources","Central Hampshire","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Central Valleys","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Cheshire East","Female","125","110","26500","21380"
"In post","2022","Human Resources","Cheshire East","Male","50","50","28090","26350"
"In post","2022","Human Resources","Cheshire West and Chester","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Chorley and West Lancashire","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","City of Edinburgh","Female","135","130","36190","33080"
"In post","2022","Human Resources","City of Edinburgh","Male","65","60","37200","33370"
"In post","2022","Human Resources","Clackmannanshire and Fife","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
