"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Declared disabled","Analysis","Female","65","60","45300","40580"
"In post","2022","50-59","Declared disabled","Analysis","Male","55","55","46220","42340"
"In post","2022","50-59","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Commercial","Female","65","65","41800","38330"
"In post","2022","50-59","Declared disabled","Commercial","Male","60","60","44980","41100"
"In post","2022","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Communications","Female","100","95","37030","33080"
"In post","2022","50-59","Declared disabled","Communications","Male","60","55","35070","33080"
"In post","2022","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Counter Fraud","Female","515","465","30740","27570"
"In post","2022","50-59","Declared disabled","Counter Fraud","Male","325","315","32920","29220"
"In post","2022","50-59","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Debt","Female","205","175","24060","21680"
"In post","2022","50-59","Declared disabled","Debt","Male","85","80","23330","21550"
"In post","2022","50-59","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Digital, Data & Technology","Female","310","290","37840","34980"
"In post","2022","50-59","Declared disabled","Digital, Data & Technology","Male","390","380","40750","36840"
"In post","2022","50-59","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Finance","Female","260","235","36260","32890"
"In post","2022","50-59","Declared disabled","Finance","Male","180","170","39760","35310"
"In post","2022","50-59","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Grants Management","Female","40","35","25390","24920"
"In post","2022","50-59","Declared disabled","Grants Management","Male","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Human Resources","Female","395","375","39510","35980"
"In post","2022","50-59","Declared disabled","Human Resources","Male","180","175","40900","34640"
"In post","2022","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Internal Audit","Female","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","Internal Audit","Male","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Legal","Female","315","285","44340","38650"
"In post","2022","50-59","Declared disabled","Legal","Male","160","155","49480","53490"
"In post","2022","50-59","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","No function","Female","7495","6650","29160","27570"
"In post","2022","50-59","Declared disabled","No function","Male","4195","4015","31560","27570"
"In post","2022","50-59","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Project Delivery","Female","465","435","40080","36490"
"In post","2022","50-59","Declared disabled","Project Delivery","Male","445","435","43910","41100"
"In post","2022","50-59","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Property","Female","150","140","38950","33300"
"In post","2022","50-59","Declared disabled","Property","Male","155","150","39800","34000"
"In post","2022","50-59","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Security","Female","100","100","32550","28420"
"In post","2022","50-59","Declared disabled","Security","Male","225","220","34130","33300"
"In post","2022","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Unknown","Female","1325","1245","33260","28680"
"In post","2022","50-59","Declared disabled","Unknown","Male","1010","985","34600","29430"
"In post","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Analysis","Female","330","305","46080","40100"
"In post","2022","50-59","Declared non-disabled","Analysis","Male","450","440","52960","49860"
"In post","2022","50-59","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Commercial","Female","450","435","43610","39850"
"In post","2022","50-59","Declared non-disabled","Commercial","Male","495","490","55310","45810"
"In post","2022","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Communications","Female","475","450","38620","33370"
"In post","2022","50-59","Declared non-disabled","Communications","Male","375","365","38290","33300"
"In post","2022","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Counter Fraud","Female","2225","2020","31750","28920"
"In post","2022","50-59","Declared non-disabled","Counter Fraud","Male","1755","1720","35350","32470"
"In post","2022","50-59","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Debt","Female","870","740","24520","21260"
"In post","2022","50-59","Declared non-disabled","Debt","Male","405","385","25600","22080"
"In post","2022","50-59","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Digital, Data & Technology","Female","1535","1465","41230","37930"
"In post","2022","50-59","Declared non-disabled","Digital, Data & Technology","Male","2610","2580","44420","40520"
"In post","2022","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Finance","Female","1595","1485","38100","34290"
"In post","2022","50-59","Declared non-disabled","Finance","Male","1160","1145","45280","41520"
"In post","2022","50-59","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Grants Management","Female","275","245","26600","24920"
"In post","2022","50-59","Declared non-disabled","Grants Management","Male","215","205","28600","25190"
"In post","2022","50-59","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Human Resources","Female","1590","1505","39690","35170"
"In post","2022","50-59","Declared non-disabled","Human Resources","Male","720","710","40760","36460"
"In post","2022","50-59","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Internal Audit","Female","120","115","47550","43710"
"In post","2022","50-59","Declared non-disabled","Internal Audit","Male","115","115","52300","49750"
"In post","2022","50-59","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Legal","Female","1495","1360","47110","46590"
"In post","2022","50-59","Declared non-disabled","Legal","Male","905","890","54190","55610"
"In post","2022","50-59","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","No function","Female","29915","26800","30710","27570"
"In post","2022","50-59","Declared non-disabled","No function","Male","19350","18775","35590","31060"
"In post","2022","50-59","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Project Delivery","Female","2390","2265","43650","40180"
"In post","2022","50-59","Declared non-disabled","Project Delivery","Male","3225","3190","47650","43390"
"In post","2022","50-59","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Property","Female","970","910","36250","33300"
"In post","2022","50-59","Declared non-disabled","Property","Male","1295","1280","42500","40180"
"In post","2022","50-59","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Security","Female","555","530","33370","32200"
"In post","2022","50-59","Declared non-disabled","Security","Male","1795","1785","33870","33300"
"In post","2022","50-59","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","Female","8325","7800","34820","29370"
"In post","2022","50-59","Declared non-disabled","Unknown","Male","7670","7500","36930","31280"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Analysis","Female","15","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Analysis","Male","30","30","48110","41100"
"In post","2022","50-59","Undeclared","Commercial","Female","40","35","38800","37250"
"In post","2022","50-59","Undeclared","Commercial","Male","40","40","52140","44740"
"In post","2022","50-59","Undeclared","Communications","Female","30","30","36880","33190"
"In post","2022","50-59","Undeclared","Communications","Male","35","35","36710","32470"
"In post","2022","50-59","Undeclared","Counter Fraud","Female","150","135","32300","28920"
"In post","2022","50-59","Undeclared","Counter Fraud","Male","210","205","36830","33370"
"In post","2022","50-59","Undeclared","Debt","Female","55","45","23710","21470"
"In post","2022","50-59","Undeclared","Debt","Male","35","35","25750","22080"
"In post","2022","50-59","Undeclared","Digital, Data & Technology","Female","105","105","37870","35600"
"In post","2022","50-59","Undeclared","Digital, Data & Technology","Male","290","290","41390","37900"
"In post","2022","50-59","Undeclared","Finance","Female","125","115","36120","33300"
"In post","2022","50-59","Undeclared","Finance","Male","110","110","40470","35310"
"In post","2022","50-59","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Grants Management","Male","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","Female","150","140","37480","33300"
"In post","2022","50-59","Undeclared","Human Resources","Male","70","70","40370","35760"
"In post","2022","50-59","Undeclared","Internal Audit","Female","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Internal Audit","Male","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","Female","60","55","52210","52980"
"In post","2022","50-59","Undeclared","Legal","Male","45","45","57160","66290"
"In post","2022","50-59","Undeclared","No function","Female","2535","2310","29860","27570"
"In post","2022","50-59","Undeclared","No function","Male","3030","2900","33820","31650"
"In post","2022","50-59","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Project Delivery","Female","200","190","39840","39000"
"In post","2022","50-59","Undeclared","Project Delivery","Male","315","310","45840","41920"
"In post","2022","50-59","Undeclared","Property","Female","120","115","36560","33000"
"In post","2022","50-59","Undeclared","Property","Male","180","180","40840","38000"
"In post","2022","50-59","Undeclared","Security","Female","70","65","34300","33150"
"In post","2022","50-59","Undeclared","Security","Male","320","320","34720","38920"
"In post","2022","50-59","Undeclared","Unknown","Female","600","560","31660","27370"
"In post","2022","50-59","Undeclared","Unknown","Male","780","765","33490","29430"
"In post","2022","50-59","Unknown","Analysis","Female","65","60","49900","47550"
"In post","2022","50-59","Unknown","Analysis","Male","75","75","54690","49030"
"In post","2022","50-59","Unknown","Commercial","Female","270","260","57660","53750"
"In post","2022","50-59","Unknown","Commercial","Male","315","315","65150","59650"
"In post","2022","50-59","Unknown","Communications","Female","150","140","37150","31870"
"In post","2022","50-59","Unknown","Communications","Male","120","120","38750","33080"
"In post","2022","50-59","Unknown","Counter Fraud","Female","305","275","33070","33080"
"In post","2022","50-59","Unknown","Counter Fraud","Male","330","325","37440","35070"
"In post","2022","50-59","Unknown","Debt","Female","160","135","25190","22080"
"In post","2022","50-59","Unknown","Debt","Male","115","110","26800","22080"
"In post","2022","50-59","Unknown","Digital, Data & Technology","Female","210","200","43980","39460"
"In post","2022","50-59","Unknown","Digital, Data & Technology","Male","490","485","45490","40580"
"In post","2022","50-59","Unknown","Finance","Female","230","210","38360","33400"
"In post","2022","50-59","Unknown","Finance","Male","155","150","43140","39500"
"In post","2022","50-59","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","Female","220","210","36570","33190"
"In post","2022","50-59","Unknown","Human Resources","Male","125","120","40580","37250"
"In post","2022","50-59","Unknown","Internal Audit","Female","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Internal Audit","Male","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","Female","300","270","49530","51470"
"In post","2022","50-59","Unknown","Legal","Male","175","170","51520","52330"
"In post","2022","50-59","Unknown","No function","Female","4615","4145","32970","27460"
"In post","2022","50-59","Unknown","No function","Male","4535","4350","36570","34130"
"In post","2022","50-59","Unknown","Project Delivery","Female","340","325","45640","40580"
"In post","2022","50-59","Unknown","Project Delivery","Male","480","470","49280","44190"
"In post","2022","50-59","Unknown","Property","Female","155","150","32250","27080"
"In post","2022","50-59","Unknown","Property","Male","270","265","36130","31820"
"In post","2022","50-59","Unknown","Security","Female","95","90","31870","31020"
"In post","2022","50-59","Unknown","Security","Male","475","465","32790","33630"
"In post","2022","50-59","Unknown","Unknown","Female","1385","1300","39310","33790"
"In post","2022","50-59","Unknown","Unknown","Male","2020","1950","39400","34460"
"In post","2022","60-64","Declared disabled","Analysis","Female","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Analysis","Male","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Female","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Male","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Female","30","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Male","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","Female","160","115","29090","27570"
"In post","2022","60-64","Declared disabled","Counter Fraud","Male","115","90","31970","27570"
"In post","2022","60-64","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Debt","Female","75","55","23480","22080"
"In post","2022","60-64","Declared disabled","Debt","Male","40","35","23890","21260"
"In post","2022","60-64","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data & Technology","Female","50","45","37030","33370"
"In post","2022","60-64","Declared disabled","Digital, Data & Technology","Male","95","80","40820","37370"
"In post","2022","60-64","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Female","70","55","31840","28920"
"In post","2022","60-64","Declared disabled","Finance","Male","40","35","37380","36760"
"In post","2022","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Grants Management","Female","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Grants Management","Male","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","Female","90","75","34900","31990"
"In post","2022","60-64","Declared disabled","Human Resources","Male","45","40","35340","33300"
"In post","2022","60-64","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Female","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Male","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","Female","70","55","43770","34480"
"In post","2022","60-64","Declared disabled","Legal","Male","45","40","46660","49290"
"In post","2022","60-64","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","No function","Female","2545","1980","26870","26820"
"In post","2022","60-64","Declared disabled","No function","Male","1425","1185","30060","27570"
"In post","2022","60-64","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","Female","105","85","36890","33930"
"In post","2022","60-64","Declared disabled","Project Delivery","Male","140","125","40820","40580"
"In post","2022","60-64","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","Female","50","40","34020","26950"
"In post","2022","60-64","Declared disabled","Property","Male","60","55","35940","33300"
"In post","2022","60-64","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Security","Female","25","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Security","Male","75","65","29770","27120"
"In post","2022","60-64","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","Female","325","275","29300","25770"
"In post","2022","60-64","Declared disabled","Unknown","Male","355","320","33440","29200"
"In post","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Analysis","Female","55","45","38610","36240"
"In post","2022","60-64","Declared non-disabled","Analysis","Male","105","95","48110","43880"
"In post","2022","60-64","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Commercial","Female","85","75","39710","37900"
"In post","2022","60-64","Declared non-disabled","Commercial","Male","120","110","48770","42440"
"In post","2022","60-64","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Communications","Female","90","75","35370","32630"
"In post","2022","60-64","Declared non-disabled","Communications","Male","90","80","39290","33080"
"In post","2022","60-64","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Counter Fraud","Female","660","480","29550","27570"
"In post","2022","60-64","Declared non-disabled","Counter Fraud","Male","470","370","34330","28920"
"In post","2022","60-64","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Debt","Female","345","255","24180","22080"
"In post","2022","60-64","Declared non-disabled","Debt","Male","145","120","25530","22080"
"In post","2022","60-64","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Digital, Data & Technology","Female","310","260","38240","33470"
"In post","2022","60-64","Declared non-disabled","Digital, Data & Technology","Male","595","535","40060","37210"
"In post","2022","60-64","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Finance","Female","360","295","33330","28920"
"In post","2022","60-64","Declared non-disabled","Finance","Male","235","210","42600","39980"
"In post","2022","60-64","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Grants Management","Female","85","70","23460","21300"
"In post","2022","60-64","Declared non-disabled","Grants Management","Male","70","60","27310","24920"
"In post","2022","60-64","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Human Resources","Female","390","320","35630","31990"
"In post","2022","60-64","Declared non-disabled","Human Resources","Male","180","155","38030","33370"
"In post","2022","60-64","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Internal Audit","Female","25","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Internal Audit","Male","25","25","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Legal","Female","290","240","43990","34480"
"In post","2022","60-64","Declared non-disabled","Legal","Male","205","180","54620","55610"
"In post","2022","60-64","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","No function","Female","9020","7040","27990","26780"
"In post","2022","60-64","Declared non-disabled","No function","Male","5710","4815","33270","27860"
"In post","2022","60-64","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Project Delivery","Female","475","405","39090","35260"
"In post","2022","60-64","Declared non-disabled","Project Delivery","Male","870","775","45220","41380"
"In post","2022","60-64","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Property","Female","250","220","32890","29700"
"In post","2022","60-64","Declared non-disabled","Property","Male","460","420","39320","36460"
"In post","2022","60-64","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Security","Female","85","70","30240","26670"
"In post","2022","60-64","Declared non-disabled","Security","Male","545","500","28870","22900"
"In post","2022","60-64","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","Female","2125","1815","30740","25690"
"In post","2022","60-64","Declared non-disabled","Unknown","Male","2460","2230","34480","29200"
"In post","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Analysis","Female","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Analysis","Male","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Commercial","Female","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Commercial","Male","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Communications","Female","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Communications","Male","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Counter Fraud","Female","50","40","31760","27570"
"In post","2022","60-64","Undeclared","Counter Fraud","Male","55","45","35740","33090"
"In post","2022","60-64","Undeclared","Debt","Female","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Debt","Male","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Digital, Data & Technology","Female","20","20","[c]","[c]"
"In post","2022","60-64","Undeclared","Digital, Data & Technology","Male","60","55","41290","38480"
"In post","2022","60-64","Undeclared","Finance","Female","35","25","33180","30880"
"In post","2022","60-64","Undeclared","Finance","Male","25","25","[c]","[c]"
"In post","2022","60-64","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Human Resources","Female","35","30","33680","28920"
"In post","2022","60-64","Undeclared","Human Resources","Male","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Internal Audit","Male","5","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","Female","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","Male","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","No function","Female","760","610","27080","24920"
"In post","2022","60-64","Undeclared","No function","Male","875","680","31450","31650"
"In post","2022","60-64","Undeclared","Project Delivery","Female","35","30","35220","33370"
"In post","2022","60-64","Undeclared","Project Delivery","Male","120","105","41900","40580"
"In post","2022","60-64","Undeclared","Property","Female","20","15","[c]","[c]"
"In post","2022","60-64","Undeclared","Property","Male","55","50","40930","38370"
"In post","2022","60-64","Undeclared","Security","Female","15","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Security","Male","75","70","31580","32670"
"In post","2022","60-64","Undeclared","Unknown","Female","180","155","29930","26380"
"In post","2022","60-64","Undeclared","Unknown","Male","245","220","31060","27370"
"In post","2022","60-64","Unknown","Analysis","Female","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","Analysis","Male","25","25","[c]","[c]"
"In post","2022","60-64","Unknown","Commercial","Female","35","30","45850","44770"
"In post","2022","60-64","Unknown","Commercial","Male","55","50","63000","61710"
"In post","2022","60-64","Unknown","Communications","Female","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Communications","Male","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","Counter Fraud","Female","75","55","32050","28920"
"In post","2022","60-64","Unknown","Counter Fraud","Male","100","80","34850","33440"
"In post","2022","60-64","Unknown","Debt","Female","50","35","24860","22080"
"In post","2022","60-64","Unknown","Debt","Male","35","30","24710","22080"
"In post","2022","60-64","Unknown","Digital, Data & Technology","Female","35","30","39060","33370"
"In post","2022","60-64","Unknown","Digital, Data & Technology","Male","95","85","44860","38980"
"In post","2022","60-64","Unknown","Finance","Female","60","50","31530","26470"
"In post","2022","60-64","Unknown","Finance","Male","45","40","39450","35040"
"In post","2022","60-64","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Human Resources","Female","45","35","30930","26670"
"In post","2022","60-64","Unknown","Human Resources","Male","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Legal","Female","60","50","43690","35000"
"In post","2022","60-64","Unknown","Legal","Male","40","35","49640","48080"
"In post","2022","60-64","Unknown","No function","Female","1335","1060","29490","23780"
"In post","2022","60-64","Unknown","No function","Male","1275","1050","34730","30950"
"In post","2022","60-64","Unknown","Project Delivery","Female","70","60","38650","36180"
"In post","2022","60-64","Unknown","Project Delivery","Male","135","115","43870","41940"
"In post","2022","60-64","Unknown","Property","Female","55","45","27860","25000"
"In post","2022","60-64","Unknown","Property","Male","115","110","33310","29900"
"In post","2022","60-64","Unknown","Security","Female","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Security","Male","115","100","30810","25000"
"In post","2022","60-64","Unknown","Unknown","Female","255","225","33880","27230"
"In post","2022","60-64","Unknown","Unknown","Male","525","490","36340","32700"
"In post","2022","65+","Declared disabled","Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Analysis","Male","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Counter Fraud","Female","35","25","26610","26400"
"In post","2022","65+","Declared disabled","Counter Fraud","Male","40","30","32870","28550"
"In post","2022","65+","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Debt","Female","25","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Debt","Male","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Digital, Data & Technology","Female","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Digital, Data & Technology","Male","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Finance","Female","20","15","[c]","[c]"
"In post","2022","65+","Declared disabled","Finance","Male","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Grants Management","Female","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Human Resources","Female","25","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Human Resources","Male","10","10","[c]","[c]"
"In post","2022","65+","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
