"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","AA","Heterosexual / straight","110","100","22170","22140"
"In post","2022","Declared disabled","Scottish Government","AA","LGBO","35","35","21870","21640"
"In post","2022","Declared disabled","Scottish Government","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","AA","Unknown","35","30","22640","23230"
"In post","2022","Declared disabled","Scottish Government","AO","Heterosexual / straight","175","165","24800","25050"
"In post","2022","Declared disabled","Scottish Government","AO","LGBO","45","45","23820","24400"
"In post","2022","Declared disabled","Scottish Government","AO","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","AO","Unknown","80","70","26040","25940"
"In post","2022","Declared disabled","Scottish Government","EO","Heterosexual / straight","315","300","30540","30040"
"In post","2022","Declared disabled","Scottish Government","EO","LGBO","55","55","29000","27580"
"In post","2022","Declared disabled","Scottish Government","EO","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","EO","Unknown","130","120","33570","35000"
"In post","2022","Declared disabled","Scottish Government","G6","Heterosexual / straight","55","50","72660","75340"
"In post","2022","Declared disabled","Scottish Government","G6","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","G6","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","G7","Heterosexual / straight","125","120","57360","57190"
"In post","2022","Declared disabled","Scottish Government","G7","LGBO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","G7","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","HEO","Heterosexual / straight","245","235","35190","34600"
"In post","2022","Declared disabled","Scottish Government","HEO","LGBO","65","60","34530","34600"
"In post","2022","Declared disabled","Scottish Government","HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","HEO","Unknown","50","45","37380","37710"
"In post","2022","Declared disabled","Scottish Government","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","SEO","Heterosexual / straight","235","225","45350","47000"
"In post","2022","Declared disabled","Scottish Government","SEO","LGBO","30","30","43200","40810"
"In post","2022","Declared disabled","Scottish Government","SEO","Undeclared","25","20","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","SEO","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","AA","Heterosexual / straight","35","20","19760","19300"
"In post","2022","Declared disabled","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","AO","Heterosexual / straight","80","60","20190","20350"
"In post","2022","Declared disabled","UK Statistics Authority","AO","LGBO","10","5","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","AO","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","EO","Heterosexual / straight","55","55","25320","24250"
"In post","2022","Declared disabled","UK Statistics Authority","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","G7","Heterosexual / straight","50","50","51480","50210"
"In post","2022","Declared disabled","UK Statistics Authority","G7","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","HEO","Heterosexual / straight","95","90","31330","30810"
"In post","2022","Declared disabled","UK Statistics Authority","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","SEO","Heterosexual / straight","95","90","38340","38170"
"In post","2022","Declared disabled","UK Statistics Authority","SEO","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Supreme Court","G6","LGBO","[c]","[c]","[c]","[c]"
