"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Undeclared","G6/G7","Male","795","780","60230","57740"
"In post","2022","Undeclared","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Undeclared","SCS level","Female","30","30","[c]","[c]"
"In post","2022","Undeclared","Undeclared","SCS level","Male","55","55","81640","77070"
"In post","2022","Undeclared","Undeclared","SEO/HEO","Female","790","740","37410","36500"
"In post","2022","Undeclared","Undeclared","SEO/HEO","Male","1735","1690","38110","37450"
"In post","2022","Undeclared","Undeclared","Unknown","Female","85","75","31770","31420"
"In post","2022","Undeclared","Undeclared","Unknown","Male","115","110","37540","34340"
"In post","2022","Undeclared","Unknown","AA/AO","Female","210","175","23240","21840"
"In post","2022","Undeclared","Unknown","AA/AO","Male","255","235","26710","25830"
"In post","2022","Undeclared","Unknown","EO","Female","105","95","28760","27570"
"In post","2022","Undeclared","Unknown","EO","Male","120","115","29840","28810"
"In post","2022","Undeclared","Unknown","G6/G7","Female","40","40","58160","55210"
"In post","2022","Undeclared","Unknown","G6/G7","Male","75","75","59310","58660"
"In post","2022","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","SEO/HEO","Female","120","115","37710","37350"
"In post","2022","Undeclared","Unknown","SEO/HEO","Male","155","150","38490","37900"
"In post","2022","Undeclared","Unknown","Unknown","Female","20","15","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Undeclared","White","AA/AO","Female","2945","2525","23060","21410"
"In post","2022","Undeclared","White","AA/AO","Male","3155","2915","26280","24080"
"In post","2022","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","EO","Female","2095","1900","27780","27570"
"In post","2022","Undeclared","White","EO","Male","2070","1980","29420","27570"
"In post","2022","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","G6/G7","Female","700","670","58590","56390"
"In post","2022","Undeclared","White","G6/G7","Male","745","730","60430","57620"
"In post","2022","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","SCS level","Female","65","60","81610","78290"
"In post","2022","Undeclared","White","SCS level","Male","85","80","94860","86710"
"In post","2022","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","SEO/HEO","Female","2065","1965","36880","35980"
"In post","2022","Undeclared","White","SEO/HEO","Male","2135","2075","38770","38000"
"In post","2022","Undeclared","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","White","Unknown","Female","385","355","31200","28620"
"In post","2022","Undeclared","White","Unknown","Male","170","165","34450","32760"
"In post","2022","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","AA/AO","Female","295","255","22990","22170"
"In post","2022","Unknown","Asian","AA/AO","Male","225","215","22850","21680"
"In post","2022","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","EO","Female","395","380","28290","27400"
"In post","2022","Unknown","Asian","EO","Male","335","325","28180","27250"
"In post","2022","Unknown","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","G6/G7","Female","255","245","57430","54670"
"In post","2022","Unknown","Asian","G6/G7","Male","220","220","58660","55930"
"In post","2022","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SCS level","Female","35","35","104910","96660"
"In post","2022","Unknown","Asian","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","SEO/HEO","Female","560","550","37250","37220"
"In post","2022","Unknown","Asian","SEO/HEO","Male","445","435","37340","36740"
"In post","2022","Unknown","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Unknown","Female","30","25","[c]","[c]"
"In post","2022","Unknown","Asian","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","AA/AO","Female","125","115","23610","23770"
"In post","2022","Unknown","Black","AA/AO","Male","90","85","24810","23770"
"In post","2022","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","EO","Female","195","190","28530","27760"
"In post","2022","Unknown","Black","EO","Male","90","90","29270","28880"
"In post","2022","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","G6/G7","Female","120","115","56830","54650"
"In post","2022","Unknown","Black","G6/G7","Male","60","60","58840","56450"
"In post","2022","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Black","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","SEO/HEO","Female","240","235","37350","37610"
"In post","2022","Unknown","Black","SEO/HEO","Male","155","155","37780","37930"
"In post","2022","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Unknown","Black","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","AA/AO","Female","65","55","22580","22080"
"In post","2022","Unknown","Mixed","AA/AO","Male","40","40","23810","22600"
"In post","2022","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","EO","Female","100","100","29080","27510"
"In post","2022","Unknown","Mixed","EO","Male","80","80","29480","28270"
"In post","2022","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","G6/G7","Female","85","80","57870","55570"
"In post","2022","Unknown","Mixed","G6/G7","Male","70","70","59510","57630"
"In post","2022","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Mixed","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","SEO/HEO","Female","145","140","36050","35050"
"In post","2022","Unknown","Mixed","SEO/HEO","Male","110","110","38470","38160"
"In post","2022","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Female","20","15","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Female","40","40","29380","28410"
"In post","2022","Unknown","Other ethnicity","EO","Male","20","20","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","G6/G7","Male","35","35","63560","57420"
"In post","2022","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Female","40","40","38760","38930"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Male","40","40","39180","40170"
"In post","2022","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","AA/AO","Female","165","140","22970","22080"
"In post","2022","Unknown","Undeclared","AA/AO","Male","195","190","24920","22560"
"In post","2022","Unknown","Undeclared","EO","Female","205","195","30240","29430"
"In post","2022","Unknown","Undeclared","EO","Male","295","280","31920","33500"
"In post","2022","Unknown","Undeclared","G6/G7","Female","145","135","59770","56410"
"In post","2022","Unknown","Undeclared","G6/G7","Male","205","200","60450","58770"
"In post","2022","Unknown","Undeclared","SCS level","Female","25","20","[c]","[c]"
"In post","2022","Unknown","Undeclared","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Undeclared","SEO/HEO","Female","255","235","37710","38140"
"In post","2022","Unknown","Undeclared","SEO/HEO","Male","425","410","38730","38690"
"In post","2022","Unknown","Undeclared","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","Male","25","25","[c]","[c]"
"In post","2022","Unknown","Unknown","AA/AO","Female","9775","8860","22390","21260"
"In post","2022","Unknown","Unknown","AA/AO","Male","8985","8715","23350","21680"
"In post","2022","Unknown","Unknown","EO","Female","6410","6075","27740","27230"
"In post","2022","Unknown","Unknown","EO","Male","6620","6435","28190","26950"
"In post","2022","Unknown","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","G6/G7","Female","3830","3675","59220","57190"
"In post","2022","Unknown","Unknown","G6/G7","Male","3950","3910","60220","57450"
"In post","2022","Unknown","Unknown","SCS level","Female","385","375","92360","82420"
"In post","2022","Unknown","Unknown","SCS level","Male","435","425","99200","93000"
"In post","2022","Unknown","Unknown","SEO/HEO","Female","7590","7365","35710","34260"
"In post","2022","Unknown","Unknown","SEO/HEO","Male","7810","7700","36380","35050"
"In post","2022","Unknown","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Female","2510","2280","27750","25480"
"In post","2022","Unknown","Unknown","Unknown","Male","2625","2530","34630","32540"
"In post","2022","Unknown","White","AA/AO","Female","3045","2590","22320","22080"
"In post","2022","Unknown","White","AA/AO","Male","2705","2575","24190","22080"
"In post","2022","Unknown","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","EO","Female","3165","2960","28790","27570"
"In post","2022","Unknown","White","EO","Male","2940","2855","30190","29080"
"In post","2022","Unknown","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","G6/G7","Female","2220","2095","58350","55310"
"In post","2022","Unknown","White","G6/G7","Male","2175","2135","59550","56730"
"In post","2022","Unknown","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","SCS level","Female","215","205","95130","84560"
"In post","2022","Unknown","White","SCS level","Male","205","205","99650","93300"
"In post","2022","Unknown","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","SEO/HEO","Female","4215","3975","37500","36840"
"In post","2022","Unknown","White","SEO/HEO","Male","4145","4055","38900","38540"
"In post","2022","Unknown","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Unknown","Female","210","195","29830","26310"
"In post","2022","Unknown","White","Unknown","Male","195","195","40490","37400"
"In post","2022","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","AA/AO","Female","55","[c]","22590","21950"
"Leaver CS","2022","Declared disabled","Asian","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","EO","Female","40","[c]","29190","28670"
"Leaver CS","2022","Declared disabled","Asian","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","EO","Female","40","[c]","29300","29290"
"Leaver CS","2022","Declared disabled","Black","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Male","35","[c]","28290","27570"
"Leaver CS","2022","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","AA/AO","Female","840","[c]","21270","21260"
"Leaver CS","2022","Declared disabled","White","AA/AO","Male","660","[c]","21640","21260"
"Leaver CS","2022","Declared disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","EO","Female","590","[c]","27450","27570"
"Leaver CS","2022","Declared disabled","White","EO","Male","405","[c]","27610","27570"
"Leaver CS","2022","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","G6/G7","Female","115","[c]","58970","56410"
"Leaver CS","2022","Declared disabled","White","G6/G7","Male","120","[c]","60180","59140"
"Leaver CS","2022","Declared disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","SEO/HEO","Female","380","[c]","36710","35120"
"Leaver CS","2022","Declared disabled","White","SEO/HEO","Male","295","[c]","38020","36640"
"Leaver CS","2022","Declared disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Female","140","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","AA/AO","Female","340","[c]","21860","21260"
"Leaver CS","2022","Declared non-disabled","Asian","AA/AO","Male","295","[c]","21990","21260"
"Leaver CS","2022","Declared non-disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Female","315","[c]","28210","27570"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Male","240","[c]","28440","27570"
"Leaver CS","2022","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","G6/G7","Female","80","[c]","58980","57770"
"Leaver CS","2022","Declared non-disabled","Asian","G6/G7","Male","95","[c]","60800","59000"
"Leaver CS","2022","Declared non-disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","SEO/HEO","Female","200","[c]","36920","36900"
"Leaver CS","2022","Declared non-disabled","Asian","SEO/HEO","Male","180","[c]","37380","36890"
"Leaver CS","2022","Declared non-disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","AA/AO","Female","195","[c]","22540","22460"
"Leaver CS","2022","Declared non-disabled","Black","AA/AO","Male","135","[c]","22420","22410"
"Leaver CS","2022","Declared non-disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","EO","Female","265","[c]","29320","30340"
"Leaver CS","2022","Declared non-disabled","Black","EO","Male","135","[c]","29050","29290"
"Leaver CS","2022","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","G6/G7","Female","40","[c]","58400","54320"
"Leaver CS","2022","Declared non-disabled","Black","G6/G7","Male","45","[c]","57950","57030"
"Leaver CS","2022","Declared non-disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","SEO/HEO","Female","145","[c]","37080","35330"
"Leaver CS","2022","Declared non-disabled","Black","SEO/HEO","Male","95","[c]","37840","35900"
"Leaver CS","2022","Declared non-disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","AA/AO","Female","120","[c]","21390","21260"
"Leaver CS","2022","Declared non-disabled","Mixed","AA/AO","Male","85","[c]","22100","21260"
"Leaver CS","2022","Declared non-disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","EO","Female","115","[c]","28180","27570"
