"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","International Trade","London","Outer London - South","Female","10","10","[c]","[c]"
"In post","2022","International Trade","London","Outer London - South","Male","10","10","[c]","[c]"
"In post","2022","International Trade","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North East (England)","Northumberland, and Tyne and Wear","Female","5","5","[c]","[c]"
"In post","2022","International Trade","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","North East (England)","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2022","International Trade","North East (England)","Tees Valley and Durham","Male","10","10","[c]","[c]"
"In post","2022","International Trade","North West (England)","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2022","International Trade","North West (England)","Greater Manchester","Male","20","20","[c]","[c]"
"In post","2022","International Trade","North West (England)","Merseyside","Female","10","10","[c]","[c]"
"In post","2022","International Trade","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2022","International Trade","Northern Ireland","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","International Trade","Overseas","Overseas","Female","45","45","55640","54560"
"In post","2022","International Trade","Overseas","Overseas","Male","115","115","55850","53410"
"In post","2022","International Trade","Scotland","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","International Trade","Scotland","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2022","International Trade","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Scotland","West Central Scotland","Male","5","5","[c]","[c]"
"In post","2022","International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2022","International Trade","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","10","[c]","[c]"
"In post","2022","International Trade","Wales","East Wales","Female","5","5","[c]","[c]"
"In post","2022","International Trade","Wales","East Wales","Male","10","10","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","West Midlands","Female","15","15","[c]","[c]"
"In post","2022","International Trade","West Midlands (England)","West Midlands","Male","10","10","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","West Yorkshire","Female","20","20","[c]","[c]"
"In post","2022","International Trade","Yorkshire and The Humber","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","Female","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Derbyshire and Nottinghamshire","Male","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","10","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","East Midlands (England)","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","Bedfordshire and Hertfordshire","Female","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","East Anglia","Female","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","East Anglia","Male","20","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","Essex","Female","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","East of England","Essex","Male","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Inner London - East","Female","20","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Inner London - East","Male","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Inner London - West","Female","305","290","41620","37900"
"In post","2022","Knowledge and Information Management","London","Inner London - West","Male","270","270","43650","39390"
"In post","2022","Knowledge and Information Management","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Outer London - South","Female","20","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Outer London - South","Male","20","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","London","Outer London - West and North West","Female","70","65","34100","31020"
"In post","2022","Knowledge and Information Management","London","Outer London - West and North West","Male","45","45","36050","32720"
"In post","2022","Knowledge and Information Management","North East (England)","Northumberland, and Tyne and Wear","Female","20","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Northumberland, and Tyne and Wear","Male","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Cheshire","Female","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Cheshire","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Greater Manchester","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Lancashire","Female","15","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","North West (England)","Merseyside","Female","95","90","31160","28840"
"In post","2022","Knowledge and Information Management","North West (England)","Merseyside","Male","55","55","31610","28600"
"In post","2022","Knowledge and Information Management","Northern Ireland","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Northern Ireland","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Eastern Scotland","Female","25","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2022","Knowledge and Information Management","Scotland","West Central Scotland","Male","20","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","45","45","33290","31720"
"In post","2022","Knowledge and Information Management","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","30","30","41990","38550"
"In post","2022","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","Female","85","80","30810","29200"
"In post","2022","Knowledge and Information Management","South East (England)","Hampshire and Isle of Wight","Male","60","60","31740","29220"
"In post","2022","Knowledge and Information Management","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","Female","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Devon","Female","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Devon","Male","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Dorset and Somerset","Female","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Dorset and Somerset","Male","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","145","135","34120","33300"
"In post","2022","Knowledge and Information Management","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","180","175","36600","33300"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","East Wales","Female","75","70","35030","30210"
"In post","2022","Knowledge and Information Management","Wales","East Wales","Male","50","50","35390","34900"
"In post","2022","Knowledge and Information Management","Wales","West Wales and The Valleys","Female","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","Wales","West Wales and The Valleys","Male","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","Female","70","70","25840","20970"
"In post","2022","Knowledge and Information Management","West Midlands (England)","Shropshire and Staffordshire","Male","25","25","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","West Midlands","Female","5","5","[c]","[c]"
"In post","2022","Knowledge and Information Management","West Midlands (England)","West Midlands","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","Female","25","20","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","Female","55","50","31360","31140"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","West Yorkshire","Male","45","40","34020","31990"
"In post","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","Female","200","180","42110","38230"
"In post","2022","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","Male","205","200","40440","34480"
"In post","2022","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","90","80","48440","48830"
"In post","2022","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","40","35","50310","51700"
"In post","2022","Legal","East Midlands (England)","Lincolnshire","Female","15","10","[c]","[c]"
"In post","2022","Legal","East Midlands (England)","Lincolnshire","Male","10","10","[c]","[c]"
"In post","2022","Legal","East of England","Bedfordshire and Hertfordshire","Female","75","65","54770","53720"
"In post","2022","Legal","East of England","Bedfordshire and Hertfordshire","Male","50","50","54030","54770"
"In post","2022","Legal","East of England","East Anglia","Female","220","195","32620","28920"
"In post","2022","Legal","East of England","East Anglia","Male","180","170","35250","33220"
"In post","2022","Legal","East of England","Essex","Female","110","100","49040","53050"
"In post","2022","Legal","East of England","Essex","Male","35","35","53300","53050"
"In post","2022","Legal","London","Inner London - East","Female","575","545","48470","40910"
"In post","2022","Legal","London","Inner London - East","Male","600","590","48660","40910"
"In post","2022","Legal","London","Inner London - West","Female","2085","1900","58950","58650"
"In post","2022","Legal","London","Inner London - West","Male","1105","1075","60780","62140"
"In post","2022","Legal","London","Outer London - East and North East","Female","15","15","[c]","[c]"
"In post","2022","Legal","London","Outer London - East and North East","Male","5","5","[c]","[c]"
"In post","2022","Legal","London","Outer London - South","Female","205","190","43090","37930"
"In post","2022","Legal","London","Outer London - South","Male","270","265","42740","37930"
"In post","2022","Legal","London","Outer London - West and North West","Female","35","35","48560","45960"
"In post","2022","Legal","London","Outer London - West and North West","Male","20","20","[c]","[c]"
"In post","2022","Legal","North East (England)","Northumberland, and Tyne and Wear","Female","175","165","40220","36050"
"In post","2022","Legal","North East (England)","Northumberland, and Tyne and Wear","Male","160","155","38970","33370"
"In post","2022","Legal","North East (England)","Tees Valley and Durham","Female","85","75","47940","48080"
"In post","2022","Legal","North East (England)","Tees Valley and Durham","Male","40","40","48300","48830"
"In post","2022","Legal","North West (England)","Cheshire","Female","20","20","[c]","[c]"
"In post","2022","Legal","North West (England)","Cheshire","Male","15","15","[c]","[c]"
"In post","2022","Legal","North West (England)","Cumbria","Female","20","15","[c]","[c]"
"In post","2022","Legal","North West (England)","Cumbria","Male","10","10","[c]","[c]"
"In post","2022","Legal","North West (England)","Greater Manchester","Female","400","365","41910","40180"
"In post","2022","Legal","North West (England)","Greater Manchester","Male","395","385","39440","33370"
"In post","2022","Legal","North West (England)","Lancashire","Female","95","85","48320","48080"
"In post","2022","Legal","North West (England)","Lancashire","Male","55","55","50180","50950"
"In post","2022","Legal","North West (England)","Merseyside","Female","175","160","45380","48080"
"In post","2022","Legal","North West (England)","Merseyside","Male","115","110","48890","48450"
"In post","2022","Legal","Northern Ireland","Northern Ireland","Female","70","65","32820","28920"
"In post","2022","Legal","Northern Ireland","Northern Ireland","Male","100","95","31060","27790"
"In post","2022","Legal","Overseas","Overseas","Female","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Legal","Scotland","Eastern Scotland","Female","220","210","51110","52520"
"In post","2022","Legal","Scotland","Eastern Scotland","Male","100","100","53810","53490"
"In post","2022","Legal","Scotland","Highlands and Islands","Female","25","20","[c]","[c]"
"In post","2022","Legal","Scotland","Highlands and Islands","Male","10","10","[c]","[c]"
"In post","2022","Legal","Scotland","North Eastern Scotland","Female","25","25","[c]","[c]"
"In post","2022","Legal","Scotland","North Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Legal","Scotland","Southern Scotland","Female","80","75","51350","52520"
"In post","2022","Legal","Scotland","Southern Scotland","Male","30","30","56480","57720"
"In post","2022","Legal","Scotland","West Central Scotland","Female","330","305","48740","46100"
"In post","2022","Legal","Scotland","West Central Scotland","Male","200","190","42340","40520"
"In post","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","115","100","44320","43410"
"In post","2022","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","85","70","51020","53430"
"In post","2022","Legal","South East (England)","Hampshire and Isle of Wight","Female","145","135","48120","53050"
"In post","2022","Legal","South East (England)","Hampshire and Isle of Wight","Male","100","95","49670","53050"
"In post","2022","Legal","South East (England)","Kent","Female","105","95","40580","36050"
"In post","2022","Legal","South East (England)","Kent","Male","95","90","41060","35980"
"In post","2022","Legal","South East (England)","Surrey, East and West Sussex","Female","95","85","51070","53050"
"In post","2022","Legal","South East (England)","Surrey, East and West Sussex","Male","45","40","56210","55470"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Devon","Female","60","55","46800","48080"
"In post","2022","Legal","South West (England)","Devon","Male","35","35","49870","53350"
"In post","2022","Legal","South West (England)","Dorset and Somerset","Female","20","20","[c]","[c]"
"In post","2022","Legal","South West (England)","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","240","220","43100","41120"
"In post","2022","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","190","185","44710","40520"
"In post","2022","Legal","Wales","East Wales","Female","370","330","46690","48080"
"In post","2022","Legal","Wales","East Wales","Male","240","230","45900","42980"
"In post","2022","Legal","Wales","West Wales and The Valleys","Female","75","65","46910","48080"
"In post","2022","Legal","Wales","West Wales and The Valleys","Male","45","45","50710","50430"
"In post","2022","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","25","20","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","Shropshire and Staffordshire","Female","55","50","49640","48080"
"In post","2022","Legal","West Midlands (England)","Shropshire and Staffordshire","Male","20","20","[c]","[c]"
"In post","2022","Legal","West Midlands (England)","West Midlands","Female","335","310","45560","48080"
"In post","2022","Legal","West Midlands (England)","West Midlands","Male","245","235","44040","40600"
"In post","2022","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","40","35","52760","54200"
"In post","2022","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","20","20","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire","Female","25","25","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","North Yorkshire","Male","25","25","[c]","[c]"
"In post","2022","Legal","Yorkshire and The Humber","South Yorkshire","Female","60","55","44150","48080"
"In post","2022","Legal","Yorkshire and The Humber","South Yorkshire","Male","30","30","46910","48080"
"In post","2022","Legal","Yorkshire and The Humber","West Yorkshire","Female","330","295","44240","44780"
"In post","2022","Legal","Yorkshire and The Humber","West Yorkshire","Male","270","265","43380","40520"
"In post","2022","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","Female","95","85","45230","41090"
"In post","2022","Medicine","East Midlands (England)","Derbyshire and Nottinghamshire","Male","30","30","[c]","[c]"
"In post","2022","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","10","10","[c]","[c]"
"In post","2022","Medicine","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","East Midlands (England)","Lincolnshire","Female","40","30","40960","37280"
"In post","2022","Medicine","East Midlands (England)","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2022","Medicine","East of England","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2022","Medicine","East of England","Bedfordshire and Hertfordshire","Male","10","5","[c]","[c]"
"In post","2022","Medicine","East of England","East Anglia","Female","55","45","53420","39030"
"In post","2022","Medicine","East of England","East Anglia","Male","30","25","74560","73610"
"In post","2022","Medicine","East of England","Essex","Female","40","35","48490","39630"
"In post","2022","Medicine","East of England","Essex","Male","20","20","[c]","[c]"
"In post","2022","Medicine","London","Inner London - East","Female","135","120","72910","72280"
"In post","2022","Medicine","London","Inner London - East","Male","70","65","70520","68180"
"In post","2022","Medicine","London","Inner London - West","Female","60","60","68650","65540"
"In post","2022","Medicine","London","Inner London - West","Male","25","25","[c]","[c]"
"In post","2022","Medicine","London","Outer London - East and North East","Female","10","10","[c]","[c]"
"In post","2022","Medicine","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","London","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","London","Outer London - West and North West","Female","45","40","88240","77470"
"In post","2022","Medicine","London","Outer London - West and North West","Male","25","20","[c]","[c]"
"In post","2022","Medicine","North East (England)","Northumberland, and Tyne and Wear","Female","20","20","[c]","[c]"
"In post","2022","Medicine","North East (England)","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2022","Medicine","North West (England)","Cheshire","Female","5","5","[c]","[c]"
"In post","2022","Medicine","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North West (England)","Greater Manchester","Female","10","10","[c]","[c]"
"In post","2022","Medicine","North West (England)","Greater Manchester","Male","10","5","[c]","[c]"
"In post","2022","Medicine","North West (England)","Lancashire","Female","25","20","[c]","[c]"
"In post","2022","Medicine","North West (England)","Lancashire","Male","15","15","[c]","[c]"
"In post","2022","Medicine","North West (England)","Merseyside","Female","10","10","[c]","[c]"
"In post","2022","Medicine","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Northern Ireland","Northern Ireland","Female","30","20","[c]","[c]"
"In post","2022","Medicine","Northern Ireland","Northern Ireland","Male","10","5","[c]","[c]"
"In post","2022","Medicine","Overseas","Overseas","Female","40","40","55790","53360"
"In post","2022","Medicine","Overseas","Overseas","Male","20","20","[c]","[c]"
"In post","2022","Medicine","Scotland","Eastern Scotland","Female","35","30","44290","38160"
"In post","2022","Medicine","Scotland","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2022","Medicine","Scotland","Highlands and Islands","Female","20","15","[c]","[c]"
"In post","2022","Medicine","Scotland","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2022","Medicine","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Scotland","West Central Scotland","Female","20","15","[c]","[c]"
"In post","2022","Medicine","Scotland","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2022","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","90","80","48750","39030"
"In post","2022","Medicine","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","25","25","[c]","[c]"
"In post","2022","Medicine","South East (England)","Hampshire and Isle of Wight","Female","145","120","49320","39630"
"In post","2022","Medicine","South East (England)","Hampshire and Isle of Wight","Male","60","55","61030","47680"
"In post","2022","Medicine","South East (England)","Kent","Female","20","20","[c]","[c]"
"In post","2022","Medicine","South East (England)","Kent","Male","5","5","[c]","[c]"
"In post","2022","Medicine","South East (England)","Surrey, East and West Sussex","Female","45","40","47260","39030"
"In post","2022","Medicine","South East (England)","Surrey, East and West Sussex","Male","10","5","[c]","[c]"
"In post","2022","Medicine","South West (England)","Cornwall and Isles of Scilly","Female","20","15","[c]","[c]"
"In post","2022","Medicine","South West (England)","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Medicine","South West (England)","Devon","Female","95","80","34410","23280"
"In post","2022","Medicine","South West (England)","Devon","Male","50","45","44130","39030"
"In post","2022","Medicine","South West (England)","Dorset and Somerset","Female","35","30","43920","39030"
"In post","2022","Medicine","South West (England)","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2022","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","145","125","45970","37280"
"In post","2022","Medicine","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","50","45","71220","77590"
"In post","2022","Medicine","Unknown","Unknown","Female","25","20","[c]","[c]"
"In post","2022","Medicine","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Medicine","Wales","East Wales","Female","125","110","43840","38160"
"In post","2022","Medicine","Wales","East Wales","Male","85","80","49920","47470"
"In post","2022","Medicine","Wales","West Wales and The Valleys","Female","65","55","60400","57190"
"In post","2022","Medicine","Wales","West Wales and The Valleys","Male","25","25","[c]","[c]"
"In post","2022","Medicine","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","20","20","[c]","[c]"
"In post","2022","Medicine","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","5","[c]","[c]"
"In post","2022","Medicine","West Midlands (England)","Shropshire and Staffordshire","Female","80","70","47170","39030"
"In post","2022","Medicine","West Midlands (England)","Shropshire and Staffordshire","Male","25","20","[c]","[c]"
"In post","2022","Medicine","West Midlands (England)","West Midlands","Female","15","10","[c]","[c]"
"In post","2022","Medicine","West Midlands (England)","West Midlands","Male","5","5","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","North Yorkshire","Female","90","85","44330","36290"
"In post","2022","Medicine","Yorkshire and The Humber","North Yorkshire","Male","35","35","58340","45840"
"In post","2022","Medicine","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","West Yorkshire","Female","15","15","[c]","[c]"
"In post","2022","Medicine","Yorkshire and The Humber","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Female","4850","4315","27700","26700"
"In post","2022","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Male","3335","3195","28780","27120"
"In post","2022","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","2890","2555","26280","24920"
"In post","2022","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","2045","1970","27850","27120"
"In post","2022","Operational Delivery","East Midlands (England)","Lincolnshire","Female","880","795","26820","26470"
"In post","2022","Operational Delivery","East Midlands (England)","Lincolnshire","Male","745","715","28980","27570"
"In post","2022","Operational Delivery","East of England","Bedfordshire and Hertfordshire","Female","1780","1620","29570","28550"
"In post","2022","Operational Delivery","East of England","Bedfordshire and Hertfordshire","Male","1220","1180","30820","29290"
"In post","2022","Operational Delivery","East of England","East Anglia","Female","3990","3510","27020","26120"
"In post","2022","Operational Delivery","East of England","East Anglia","Male","3540","3390","29260","27570"
"In post","2022","Operational Delivery","East of England","Essex","Female","2355","2105","28310","27370"
"In post","2022","Operational Delivery","East of England","Essex","Male","1490","1420","29880","29090"
"In post","2022","Operational Delivery","London","Inner London - East","Female","5075","4725","34130","31060"
"In post","2022","Operational Delivery","London","Inner London - East","Male","3670","3575","37080","33140"
"In post","2022","Operational Delivery","London","Inner London - West","Female","5765","5465","37150","31980"
"In post","2022","Operational Delivery","London","Inner London - West","Male","4175","4100","39940","34260"
"In post","2022","Operational Delivery","London","Outer London - East and North East","Female","1855","1690","30370","31060"
"In post","2022","Operational Delivery","London","Outer London - East and North East","Male","1260","1220","32420","31060"
"In post","2022","Operational Delivery","London","Outer London - South","Female","3710","3390","32340","29370"
"In post","2022","Operational Delivery","London","Outer London - South","Male","2125","2085","34570","31020"
"In post","2022","Operational Delivery","London","Outer London - West and North West","Female","3495","3165","30980","30410"
