"Status","Year","Age","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","AO","50","40","21570","21260"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","EO","30","25","27990","27570"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","HEO","10","5","[c]","[c]"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Leicestershire, Rutland and Northamptonshire","Unknown","20","15","28850","28200"
"In post","2022","65+","Lincolnshire","AA","10","10","20430","19810"
"In post","2022","65+","Lincolnshire","AO","40","35","21780","21260"
"In post","2022","65+","Lincolnshire","EO","30","20","27670","27570"
"In post","2022","65+","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Lincolnshire","HEO","15","10","34450","33630"
"In post","2022","65+","Lincolnshire","SEO","5","5","[c]","[c]"
"In post","2022","65+","Lincolnshire","Unknown","10","5","[c]","[c]"
"In post","2022","65+","Merseyside","AA","65","50","19550","19200"
"In post","2022","65+","Merseyside","AO","220","165","21760","21680"
"In post","2022","65+","Merseyside","EO","160","105","27300","27570"
"In post","2022","65+","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Merseyside","G7","20","15","62150","58710"
"In post","2022","65+","Merseyside","HEO","35","30","35230","34720"
"In post","2022","65+","Merseyside","SEO","15","10","41930","42750"
"In post","2022","65+","Merseyside","Unknown","15","10","28970","28250"
"In post","2022","65+","North Eastern Scotland","AA","5","5","[c]","[c]"
"In post","2022","65+","North Eastern Scotland","AO","10","10","27480","27360"
"In post","2022","65+","North Eastern Scotland","EO","10","10","29720","28800"
"In post","2022","65+","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Eastern Scotland","SEO","10","5","[c]","[c]"
"In post","2022","65+","North Yorkshire","AA","30","20","19120","19120"
"In post","2022","65+","North Yorkshire","AO","35","30","22170","21300"
"In post","2022","65+","North Yorkshire","EO","30","25","27110","26670"
"In post","2022","65+","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","North Yorkshire","G7","10","5","[c]","[c]"
"In post","2022","65+","North Yorkshire","HEO","15","15","33990","33300"
"In post","2022","65+","North Yorkshire","SEO","5","5","[c]","[c]"
"In post","2022","65+","North Yorkshire","Unknown","10","5","30540","28200"
"In post","2022","65+","Northern Ireland","AA","25","25","19930","19810"
"In post","2022","65+","Northern Ireland","AO","35","25","21900","21680"
"In post","2022","65+","Northern Ireland","EO","15","10","28190","28920"
"In post","2022","65+","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2022","65+","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2022","65+","Northumberland, and Tyne and Wear","AA","55","40","20720","21250"
"In post","2022","65+","Northumberland, and Tyne and Wear","AO","255","190","21450","21260"
"In post","2022","65+","Northumberland, and Tyne and Wear","EO","110","75","27670","27570"
"In post","2022","65+","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northumberland, and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2022","65+","Northumberland, and Tyne and Wear","HEO","35","25","34440","34000"
"In post","2022","65+","Northumberland, and Tyne and Wear","SEO","25","20","42540","41290"
"In post","2022","65+","Northumberland, and Tyne and Wear","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Outer London - East and North East","AA","20","10","22350","21650"
"In post","2022","65+","Outer London - East and North East","AO","50","35","25640","25110"
"In post","2022","65+","Outer London - East and North East","EO","55","45","31320","31060"
"In post","2022","65+","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Outer London - East and North East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Outer London - East and North East","Unknown","10","10","[c]","[c]"
"In post","2022","65+","Outer London - South","AA","40","35","22140","22460"
"In post","2022","65+","Outer London - South","AO","125","105","25520","25630"
"In post","2022","65+","Outer London - South","EO","115","95","30620","30600"
"In post","2022","65+","Outer London - South","G6","10","10","73350","75760"
"In post","2022","65+","Outer London - South","G7","15","10","64000","63180"
"In post","2022","65+","Outer London - South","HEO","40","30","38650","37930"
"In post","2022","65+","Outer London - South","SEO","35","30","46120","45660"
"In post","2022","65+","Outer London - South","Unknown","15","10","35980","35130"
"In post","2022","65+","Outer London - West and North West","AA","40","35","22960","22460"
"In post","2022","65+","Outer London - West and North West","AO","115","90","24750","25110"
"In post","2022","65+","Outer London - West and North West","EO","155","115","29610","30630"
"In post","2022","65+","Outer London - West and North West","G6","10","5","[c]","[c]"
"In post","2022","65+","Outer London - West and North West","G7","15","10","58950","58770"
"In post","2022","65+","Outer London - West and North West","HEO","35","25","36870","36950"
"In post","2022","65+","Outer London - West and North West","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Outer London - West and North West","SEO","20","15","45010","44650"
"In post","2022","65+","Outer London - West and North West","Unknown","35","25","32960","32090"
"In post","2022","65+","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","EO","5","5","[c]","[c]"
"In post","2022","65+","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","HEO","10","10","35390","34310"
"In post","2022","65+","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Shropshire and Staffordshire","AA","30","25","20100","20100"
"In post","2022","65+","Shropshire and Staffordshire","AO","60","50","22130","21260"
"In post","2022","65+","Shropshire and Staffordshire","EO","85","65","28140","27570"
"In post","2022","65+","Shropshire and Staffordshire","G6","5","5","[c]","[c]"
"In post","2022","65+","Shropshire and Staffordshire","G7","5","5","[c]","[c]"
"In post","2022","65+","Shropshire and Staffordshire","HEO","35","25","34200","33500"
"In post","2022","65+","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Shropshire and Staffordshire","SEO","20","15","44010","43480"
"In post","2022","65+","Shropshire and Staffordshire","Unknown","15","10","25000","24800"
"In post","2022","65+","South Yorkshire","AA","15","10","19400","19200"
"In post","2022","65+","South Yorkshire","AO","85","65","21970","21260"
"In post","2022","65+","South Yorkshire","EO","55","40","27200","27570"
"In post","2022","65+","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","South Yorkshire","G7","10","10","[c]","[c]"
"In post","2022","65+","South Yorkshire","HEO","20","10","33520","33620"
"In post","2022","65+","South Yorkshire","SEO","10","10","42100","40330"
"In post","2022","65+","South Yorkshire","Unknown","15","10","29390","28200"
"In post","2022","65+","Southern Scotland","AA","10","10","20330","20950"
"In post","2022","65+","Southern Scotland","AO","70","50","22400","21600"
"In post","2022","65+","Southern Scotland","EO","60","40","27840","27570"
"In post","2022","65+","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Southern Scotland","HEO","15","10","33750","33930"
"In post","2022","65+","Southern Scotland","SEO","5","5","[c]","[c]"
"In post","2022","65+","Surrey, East and West Sussex","AA","45","35","21370","20890"
"In post","2022","65+","Surrey, East and West Sussex","AO","125","100","23360","21960"
"In post","2022","65+","Surrey, East and West Sussex","EO","125","90","29300","28550"
"In post","2022","65+","Surrey, East and West Sussex","G6","5","5","[c]","[c]"
"In post","2022","65+","Surrey, East and West Sussex","G7","10","10","58180","58460"
"In post","2022","65+","Surrey, East and West Sussex","HEO","20","15","34710","34720"
"In post","2022","65+","Surrey, East and West Sussex","SEO","20","15","44550","43630"
"In post","2022","65+","Surrey, East and West Sussex","Unknown","20","15","29020","28700"
"In post","2022","65+","Tees Valley and Durham","AA","35","25","20030","19550"
"In post","2022","65+","Tees Valley and Durham","AO","95","70","22840","21680"
"In post","2022","65+","Tees Valley and Durham","EO","45","35","27180","27570"
"In post","2022","65+","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Tees Valley and Durham","HEO","15","10","34500","34290"
"In post","2022","65+","Tees Valley and Durham","SEO","10","5","[c]","[c]"
"In post","2022","65+","Tees Valley and Durham","Unknown","10","5","31720","33020"
"In post","2022","65+","Unknown","AO","10","5","24560","25110"
"In post","2022","65+","Unknown","EO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","25","25","37480","32550"
"In post","2022","65+","West Central Scotland","AA","50","40","20830","20950"
"In post","2022","65+","West Central Scotland","AO","180","130","22030","21260"
"In post","2022","65+","West Central Scotland","EO","110","75","28560","27570"
"In post","2022","65+","West Central Scotland","G6","10","5","[c]","[c]"
"In post","2022","65+","West Central Scotland","G7","10","10","58970","60570"
"In post","2022","65+","West Central Scotland","HEO","35","30","35310","35140"
"In post","2022","65+","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Central Scotland","SEO","25","15","46540","46020"
"In post","2022","65+","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands","AA","30","25","20060","19200"
"In post","2022","65+","West Midlands","AO","110","85","21740","21260"
"In post","2022","65+","West Midlands","EO","125","90","27260","27570"
"In post","2022","65+","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands","G7","15","10","54510","55210"
"In post","2022","65+","West Midlands","HEO","35","25","33040","33370"
"In post","2022","65+","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Midlands","SEO","25","20","42780","41080"
"In post","2022","65+","West Midlands","Unknown","40","30","28800","28200"
"In post","2022","65+","West Wales and The Valleys","AA","90","60","18750","18310"
"In post","2022","65+","West Wales and The Valleys","AO","170","120","22000","21840"
"In post","2022","65+","West Wales and The Valleys","EO","100","65","27460","27570"
"In post","2022","65+","West Wales and The Valleys","G6","5","5","[c]","[c]"
"In post","2022","65+","West Wales and The Valleys","G7","15","10","59130","61440"
"In post","2022","65+","West Wales and The Valleys","HEO","45","35","36140","38160"
"In post","2022","65+","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Wales and The Valleys","SEO","30","25","45670","47470"
"In post","2022","65+","West Wales and The Valleys","Unknown","15","10","29560","31830"
"In post","2022","65+","West Yorkshire","AA","30","20","20440","19200"
"In post","2022","65+","West Yorkshire","AO","75","55","22370","21260"
"In post","2022","65+","West Yorkshire","EO","85","60","27730","27570"
"In post","2022","65+","West Yorkshire","G6","5","5","[c]","[c]"
"In post","2022","65+","West Yorkshire","G7","10","5","[c]","[c]"
"In post","2022","65+","West Yorkshire","HEO","35","25","34700","34290"
"In post","2022","65+","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","West Yorkshire","SEO","25","20","43040","40500"
"In post","2022","65+","West Yorkshire","Unknown","25","20","31260","28200"
"In post","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Devon","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Devon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Eastern Scotland","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","[c]","18210","17140"
"Leaver CS","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Greater Manchester","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Kent","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Lancashire","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Northumberland, and Tyne and Wear","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Yorkshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","AO","60","[c]","21980","21360"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","EO","40","[c]","27090","27570"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Bedfordshire and Hertfordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","AO","155","[c]","24320","24180"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","65","[c]","25020","27570"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","HEO","15","[c]","30000","31180"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","AO","30","[c]","21360","21260"
"Leaver CS","2022","20-29","Cheshire","EO","15","[c]","27300","27570"
"Leaver CS","2022","20-29","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","AO","20","[c]","21220","21260"
"Leaver CS","2022","20-29","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","AO","25","[c]","22370","21300"
"Leaver CS","2022","20-29","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","AO","130","[c]","20970","20970"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","EO","65","[c]","26250","27130"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Derbyshire and Nottinghamshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","AA","30","[c]","18650","17900"
"Leaver CS","2022","20-29","Devon","AO","80","[c]","21690","21260"
"Leaver CS","2022","20-29","Devon","EO","35","[c]","24490","24920"
"Leaver CS","2022","20-29","Devon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","HEO","10","[c]","35160","34080"
"Leaver CS","2022","20-29","Devon","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","AO","50","[c]","20720","20970"
"Leaver CS","2022","20-29","Dorset and Somerset","EO","15","[c]","25520","26930"
"Leaver CS","2022","20-29","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Dorset and Somerset","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","AO","165","[c]","21390","21260"
"Leaver CS","2022","20-29","East Anglia","EO","50","[c]","26400","27570"
"Leaver CS","2022","20-29","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","HEO","10","[c]","30010","29270"
"Leaver CS","2022","20-29","East Anglia","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Anglia","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","AO","270","[c]","20370","19610"
"Leaver CS","2022","20-29","East Wales","EO","75","[c]","25650","25030"
"Leaver CS","2022","20-29","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Wales","HEO","40","[c]","31760","30710"
"Leaver CS","2022","20-29","East Wales","SEO","15","[c]","38230","37020"
"Leaver CS","2022","20-29","East Wales","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","AO","60","[c]","21210","21260"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","EO","15","[c]","26970","27570"
"Leaver CS","2022","20-29","East Yorkshire and Northern Lincolnshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","AA","45","[c]","21920","21050"
"Leaver CS","2022","20-29","Eastern Scotland","AO","185","[c]","22230","21260"
"Leaver CS","2022","20-29","Eastern Scotland","EO","45","[c]","28200","27570"
"Leaver CS","2022","20-29","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Eastern Scotland","HEO","25","[c]","33630","33000"
"Leaver CS","2022","20-29","Eastern Scotland","SEO","10","[c]","39640","40810"
"Leaver CS","2022","20-29","Essex","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","AO","45","[c]","22840","24180"
"Leaver CS","2022","20-29","Essex","EO","40","[c]","28780","29290"
"Leaver CS","2022","20-29","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Essex","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA","80","[c]","18330","17790"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AO","170","[c]","20750","20970"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","230","[c]","23190","23620"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","160","[c]","29920","29550"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","45","[c]","38820","38070"
"Leaver CS","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","[c]","29250","27540"
"Leaver CS","2022","20-29","Greater Manchester","AA","20","[c]","18160","18160"
"Leaver CS","2022","20-29","Greater Manchester","AO","235","[c]","20970","21260"
"Leaver CS","2022","20-29","Greater Manchester","EO","95","[c]","25830","25120"
"Leaver CS","2022","20-29","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Greater Manchester","HEO","30","[c]","30680","30410"
"Leaver CS","2022","20-29","Greater Manchester","SEO","15","[c]","38830","37580"
"Leaver CS","2022","20-29","Greater Manchester","Unknown","15","[c]","[c]","[c]"
