"Status","Year","Age","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Unknown","Government Property Agency","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Health and Safety Executive","Female","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Health and Safety Executive","Male","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","HM Courts and Tribunals Service","Female","145","135","26970","23720"
"In post","2022","40-49","Unknown","HM Courts and Tribunals Service","Male","65","60","28210","23720"
"In post","2022","40-49","Unknown","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","HM Land Registry","Female","160","150","28500","22600"
"In post","2022","40-49","Unknown","HM Land Registry","Male","120","115","31260","22600"
"In post","2022","40-49","Unknown","HM Prison and Probation Service","Female","755","685","28950","26430"
"In post","2022","40-49","Unknown","HM Prison and Probation Service","Male","470","445","28980","27120"
"In post","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","Female","1925","1695","30550","26820"
"In post","2022","40-49","Unknown","HM Revenue and Customs (excl. agencies)","Male","1840","1810","33650","31020"
"In post","2022","40-49","Unknown","HM Treasury (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Home Office","Female","450","435","35880","28650"
"In post","2022","40-49","Unknown","Home Office","Male","465","465","37220","28650"
"In post","2022","40-49","Unknown","Institute for Apprenticeships and Technical Education","Female","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Institute for Apprenticeships and Technical Education","Male","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Intellectual Property Office","Female","30","30","33670","30770"
"In post","2022","40-49","Unknown","Intellectual Property Office","Male","55","50","42390","40820"
"In post","2022","40-49","Unknown","Legal Aid Agency","Female","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Maritime and Coastguard Agency","Female","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Maritime and Coastguard Agency","Male","35","35","32140","30220"
"In post","2022","40-49","Unknown","Medicines and Healthcare Products Regulatory Agency","Female","100","95","50940","53620"
"In post","2022","40-49","Unknown","Medicines and Healthcare Products Regulatory Agency","Male","60","60","52100","53100"
"In post","2022","40-49","Unknown","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","Female","600","555","36060","33300"
"In post","2022","40-49","Unknown","Ministry of Defence (excl. agencies)","Male","780","775","36300","35250"
"In post","2022","40-49","Unknown","Ministry of Justice (excl. agencies)","Female","90","90","46140","42570"
"In post","2022","40-49","Unknown","Ministry of Justice (excl. agencies)","Male","90","85","49710","43380"
"In post","2022","40-49","Unknown","National Crime Agency","Female","400","370","40370","37600"
"In post","2022","40-49","Unknown","National Crime Agency","Male","380","380","45380","43710"
"In post","2022","40-49","Unknown","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","National Records of Scotland","Female","30","25","[c]","[c]"
"In post","2022","40-49","Unknown","National Records of Scotland","Male","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","Female","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","Male","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Office of Gas and Electricity Markets","Female","15","10","[c]","[c]"
"In post","2022","40-49","Unknown","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Office of Qualifications and Examinations Regulation","Female","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Office of Qualifications and Examinations Regulation","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Public Guardian","Female","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Public Guardian","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Planning Inspectorate","Female","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Planning Inspectorate","Male","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Registers of Scotland","Female","50","45","33750","30840"
"In post","2022","40-49","Unknown","Registers of Scotland","Male","50","50","33020","30840"
"In post","2022","40-49","Unknown","Revenue Scotland","Female","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Revenue Scotland","Male","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Royal Fleet Auxiliary","Female","40","40","36670","32700"
"In post","2022","40-49","Unknown","Royal Fleet Auxiliary","Male","310","310","41580","36030"
"In post","2022","40-49","Unknown","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Courts and Tribunals Service","Female","195","175","30360","30450"
"In post","2022","40-49","Unknown","Scottish Courts and Tribunals Service","Male","65","65","30660","30450"
"In post","2022","40-49","Unknown","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Government (excl. agencies)","Female","415","385","48260","47490"
"In post","2022","40-49","Unknown","Scottish Government (excl. agencies)","Male","315","310","47560","46180"
"In post","2022","40-49","Unknown","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Prison Service","Female","285","270","33410","35000"
"In post","2022","40-49","Unknown","Scottish Prison Service","Male","405","405","33490","35000"
"In post","2022","40-49","Unknown","Scottish Public Pensions Agency","Female","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Scottish Public Pensions Agency","Male","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Serious Fraud Office","Female","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Serious Fraud Office","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Social Security Scotland","Female","120","115","30740","27230"
"In post","2022","40-49","Unknown","Social Security Scotland","Male","85","85","35250","27940"
"In post","2022","40-49","Unknown","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Student Awards Agency for Scotland","Female","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Student Awards Agency for Scotland","Male","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Submarine Delivery Agency","Female","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Submarine Delivery Agency","Male","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","The Insolvency Service","Female","40","35","30250","26670"
"In post","2022","40-49","Unknown","The Insolvency Service","Male","40","40","30400","24780"
"In post","2022","40-49","Unknown","The National Archives","Female","15","10","[c]","[c]"
"In post","2022","40-49","Unknown","The National Archives","Male","20","20","[c]","[c]"
"In post","2022","40-49","Unknown","Transport Scotland","Female","30","25","[c]","[c]"
"In post","2022","40-49","Unknown","Transport Scotland","Male","30","30","50370","51740"
"In post","2022","40-49","Unknown","UK Debt Management Office","Female","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","UK Debt Management Office","Male","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","UK Health Security Agency","Female","460","430","47510","42820"
"In post","2022","40-49","Unknown","UK Health Security Agency","Male","270","270","54170","51060"
"In post","2022","40-49","Unknown","UK Hydrographic Office","Female","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","UK Hydrographic Office","Male","40","40","37890","33290"
"In post","2022","40-49","Unknown","UK Space Agency","Female","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","UK Space Agency","Male","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","UK Statistics Authority","Female","195","170","33520","30210"
"In post","2022","40-49","Unknown","UK Statistics Authority","Male","180","175","40740","38340"
"In post","2022","40-49","Unknown","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Valuation Office Agency","Female","60","55","32480","26030"
"In post","2022","40-49","Unknown","Valuation Office Agency","Male","65","65","31000","26880"
"In post","2022","40-49","Unknown","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Water Services Regulation Authority","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Welsh Government (excl. agencies)","Female","35","35","48240","47470"
"In post","2022","40-49","Unknown","Welsh Government (excl. agencies)","Male","35","35","41670","38160"
"In post","2022","40-49","Unknown","Welsh Revenue Authority","Female","15","15","[c]","[c]"
"In post","2022","40-49","Unknown","Welsh Revenue Authority","Male","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Accountant in Bankruptcy","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Accountant in Bankruptcy","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Advisory, Conciliation and Arbitration Service","Female","40","40","33040","31290"
"In post","2022","50-59","Declared disabled","Advisory, Conciliation and Arbitration Service","Male","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Animal and Plant Health Agency","Female","80","75","28280","25190"
"In post","2022","50-59","Declared disabled","Animal and Plant Health Agency","Male","60","60","32060","26240"
"In post","2022","50-59","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Cabinet Office (excl. agencies)","Female","100","100","46230","40600"
"In post","2022","50-59","Declared disabled","Cabinet Office (excl. agencies)","Male","90","90","51330","42200"
"In post","2022","50-59","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Charity Commission","Female","10","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Companies House","Female","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Companies House","Male","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Competition and Markets Authority","Male","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Criminal Injuries Compensation Authority","Female","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Criminal Injuries Compensation Authority","Male","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Crown Commercial Service","Female","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Crown Commercial Service","Male","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Crown Office and Procurator Fiscal Service","Female","25","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Crown Office and Procurator Fiscal Service","Male","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Crown Prosecution Service","Female","245","225","42560","34480"
"In post","2022","50-59","Declared disabled","Crown Prosecution Service","Male","115","110","48820","54770"
"In post","2022","50-59","Declared disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Defence Electronics and Components Agency","Female","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Defence Electronics and Components Agency","Male","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Defence Equipment and Support","Female","140","130","34670","33010"
"In post","2022","50-59","Declared disabled","Defence Equipment and Support","Male","225","225","40580","40980"
"In post","2022","50-59","Declared disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Defence Science and Technology Laboratory","Female","30","30","39220","38070"
"In post","2022","50-59","Declared disabled","Defence Science and Technology Laboratory","Male","35","35","46290","47010"
"In post","2022","50-59","Declared disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","60","60","47850","42380"
"In post","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","50","50","50980","44450"
"In post","2022","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Female","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Male","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Education (excl. agencies)","Female","100","90","41940","37260"
"In post","2022","50-59","Declared disabled","Department for Education (excl. agencies)","Male","45","45","43970","41680"
"In post","2022","50-59","Declared disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","105","100","40540","38230"
"In post","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","75","75","43640","38750"
"In post","2022","50-59","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for International Trade","Female","30","30","44830","38830"
"In post","2022","50-59","Declared disabled","Department for International Trade","Male","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","40","40","46190","46410"
"In post","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","35","35","44660","36340"
"In post","2022","50-59","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Transport (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Transport (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department for Work and Pensions (excl. agencies)","Female","4420","3835","27350","27570"
"In post","2022","50-59","Declared disabled","Department for Work and Pensions (excl. agencies)","Male","1950","1855","27900","27570"
"In post","2022","50-59","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department of Health and Social Care (excl. agencies)","Female","30","30","50620","52240"
"In post","2022","50-59","Declared disabled","Department of Health and Social Care (excl. agencies)","Male","20","20","[c]","[c]"
"In post","2022","50-59","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Disclosure Scotland","Female","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Driver and Vehicle Licensing Agency","Female","170","140","24360","21840"
"In post","2022","50-59","Declared disabled","Driver and Vehicle Licensing Agency","Male","60","60","29590","21840"
"In post","2022","50-59","Declared disabled","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Driver and Vehicle Standards Agency","Female","60","55","29390","26780"
"In post","2022","50-59","Declared disabled","Driver and Vehicle Standards Agency","Male","115","115","29880","26830"
"In post","2022","50-59","Declared disabled","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Education and Skills Funding Agency","Female","40","35","39930","36640"
"In post","2022","50-59","Declared disabled","Education and Skills Funding Agency","Male","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","FCDO Services","Female","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","FCDO Services","Male","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Food Standards Agency","Female","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Food Standards Agency","Male","30","30","34710","28800"
"In post","2022","50-59","Declared disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Female","85","80","43680","40100"
"In post","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Male","100","95","49580","43830"
"In post","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Forestry and Land Scotland","Male","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Internal Audit Agency","Female","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Internal Audit Agency","Male","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Legal Department","Female","30","25","68040","70750"
"In post","2022","50-59","Declared disabled","Government Legal Department","Male","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Property Agency","Male","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Health and Safety Executive","Female","95","80","39820","35910"
"In post","2022","50-59","Declared disabled","Health and Safety Executive","Male","65","65","44200","45340"
"In post","2022","50-59","Declared disabled","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Courts and Tribunals Service","Female","590","525","26400","21650"
"In post","2022","50-59","Declared disabled","HM Courts and Tribunals Service","Male","205","195","27270","21650"
"In post","2022","50-59","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Land Registry","Female","185","155","30700","27130"
"In post","2022","50-59","Declared disabled","HM Land Registry","Male","110","100","32290","27130"
"In post","2022","50-59","Declared disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Prison and Probation Service","Female","1270","1205","31140","28200"
"In post","2022","50-59","Declared disabled","HM Prison and Probation Service","Male","1090","1050","34410","31650"
"In post","2022","50-59","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Revenue and Customs (excl. agencies)","Female","1400","1245","33520","28920"
"In post","2022","50-59","Declared disabled","HM Revenue and Customs (excl. agencies)","Male","905","860","34240","33080"
"In post","2022","50-59","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Treasury (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Treasury (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Home Office","Female","605","555","31800","28650"
"In post","2022","50-59","Declared disabled","Home Office","Male","475","460","33840","28990"
"In post","2022","50-59","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Institute for Apprenticeships and Technical Education","Male","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Intellectual Property Office","Female","15","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Intellectual Property Office","Male","10","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Legal Aid Agency","Female","30","30","27270","25120"
"In post","2022","50-59","Declared disabled","Legal Aid Agency","Male","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Maritime and Coastguard Agency","Male","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Female","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Male","5","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Met Office","Female","10","5","[c]","[c]"
"In post","2022","50-59","Declared disabled","Met Office","Male","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
