"Status","Year","Function_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Lincolnshire","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Finance","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Finance","Merseyside","Outside London","Female","190","170","30960","26820"
"In post","2022","Finance","Merseyside","Outside London","Male","145","145","35930","33300"
"In post","2022","Finance","North Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Finance","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North Yorkshire","Outside London","Female","60","60","36690","34600"
"In post","2022","Finance","North Yorkshire","Outside London","Male","60","60","41100","37350"
"In post","2022","Finance","Northern Ireland","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Finance","Northumberland, and Tyne and Wear","Outside London","Female","355","325","36890","33370"
"In post","2022","Finance","Northumberland, and Tyne and Wear","Outside London","Male","335","330","40150","35310"
"In post","2022","Finance","Outer London - East and North East","London","Female","5","5","[c]","[c]"
"In post","2022","Finance","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Outer London - South","London","Female","70","65","44320","37770"
"In post","2022","Finance","Outer London - South","London","Male","60","60","49810","43810"
"In post","2022","Finance","Outer London - West and North West","London","Female","25","25","[c]","[c]"
"In post","2022","Finance","Outer London - West and North West","London","Male","20","20","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Finance","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Finance","Shropshire and Staffordshire","Outside London","Female","110","105","40350","40520"
"In post","2022","Finance","Shropshire and Staffordshire","Outside London","Male","55","50","41880","39360"
"In post","2022","Finance","South Yorkshire","Outside London","Female","260","240","36790","33920"
"In post","2022","Finance","South Yorkshire","Outside London","Male","270","260","39420","36500"
"In post","2022","Finance","Southern Scotland","Outside London","Female","130","120","32250","26590"
"In post","2022","Finance","Southern Scotland","Outside London","Male","105","100","32110","26700"
"In post","2022","Finance","Surrey, East and West Sussex","Outside London","Female","175","155","32740","28650"
"In post","2022","Finance","Surrey, East and West Sussex","Outside London","Male","130","120","34770","33370"
"In post","2022","Finance","Tees Valley and Durham","Outside London","Female","105","95","37530","33570"
"In post","2022","Finance","Tees Valley and Durham","Outside London","Male","80","80","40710","36780"
"In post","2022","Finance","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Finance","West Central Scotland","Outside London","Female","420","335","25830","22080"
"In post","2022","Finance","West Central Scotland","Outside London","Male","195","175","27430","22080"
"In post","2022","Finance","West Midlands","Outside London","Female","345","330","37590","36500"
"In post","2022","Finance","West Midlands","Outside London","Male","310","300","38270","36500"
"In post","2022","Finance","West Wales and The Valleys","Outside London","Female","130","120","33140","30730"
"In post","2022","Finance","West Wales and The Valleys","Outside London","Male","100","95","37840","37500"
"In post","2022","Finance","West Yorkshire","Outside London","Female","635","550","32630","28760"
"In post","2022","Finance","West Yorkshire","Outside London","Male","465","450","36780","33080"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","80","75","25490","21300"
"In post","2022","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","80","80","31220","29180"
"In post","2022","Grants Management","Cheshire","Outside London","Female","70","65","23920","21300"
"In post","2022","Grants Management","Cheshire","Outside London","Male","45","40","24500","21300"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Cumbria","Outside London","Female","520","440","24000","21300"
"In post","2022","Grants Management","Cumbria","Outside London","Male","260","250","24510","21300"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","Outside London","Female","45","45","24670","23670"
"In post","2022","Grants Management","Derbyshire and Nottinghamshire","Outside London","Male","45","40","23780","21300"
"In post","2022","Grants Management","Devon","Outside London","Female","100","85","25180","25190"
"In post","2022","Grants Management","Devon","Outside London","Male","80","80","27920","25190"
"In post","2022","Grants Management","Dorset and Somerset","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Grants Management","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Anglia","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Grants Management","East Anglia","Outside London","Male","35","30","24490","21300"
"In post","2022","Grants Management","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Grants Management","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","100","95","24870","21300"
"In post","2022","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","60","55","25450","24920"
"In post","2022","Grants Management","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Inner London - West","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North Yorkshire","Outside London","Female","85","75","26760","24920"
"In post","2022","Grants Management","North Yorkshire","Outside London","Male","85","85","25920","24920"
"In post","2022","Grants Management","Northumberland, and Tyne and Wear","Outside London","Female","220","195","25190","21300"
"In post","2022","Grants Management","Northumberland, and Tyne and Wear","Outside London","Male","180","175","23720","21300"
"In post","2022","Grants Management","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Shropshire and Staffordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Grants Management","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Yorkshire","Outside London","Female","40","35","24950","21300"
"In post","2022","Grants Management","West Yorkshire","Outside London","Male","35","35","24730","21300"
"In post","2022","Human Resources","Bedfordshire and Hertfordshire","Outside London","Female","65","60","37340","34050"
"In post","2022","Human Resources","Bedfordshire and Hertfordshire","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","120","110","36990","29290"
"In post","2022","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","35","35","44090","40190"
"In post","2022","Human Resources","Cheshire","Outside London","Female","175","160","30690","26670"
"In post","2022","Human Resources","Cheshire","Outside London","Male","80","75","31520","29950"
"In post","2022","Human Resources","Cornwall and Isles of Scilly","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Human Resources","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Cumbria","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Cumbria","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Derbyshire and Nottinghamshire","Outside London","Female","340","315","37610","33370"
"In post","2022","Human Resources","Derbyshire and Nottinghamshire","Outside London","Male","155","150","37600","33370"
"In post","2022","Human Resources","Devon","Outside London","Female","115","100","36670","32810"
"In post","2022","Human Resources","Devon","Outside London","Male","40","40","37790","36190"
"In post","2022","Human Resources","Dorset and Somerset","Outside London","Female","65","60","34080","31740"
"In post","2022","Human Resources","Dorset and Somerset","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","East Anglia","Outside London","Female","150","135","33420","30450"
"In post","2022","Human Resources","East Anglia","Outside London","Male","60","55","38380","36330"
"In post","2022","Human Resources","East Wales","Outside London","Female","345","320","36920","32090"
"In post","2022","Human Resources","East Wales","Outside London","Male","135","130","35390","31560"
"In post","2022","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Eastern Scotland","Outside London","Female","195","185","35230","33540"
"In post","2022","Human Resources","Eastern Scotland","Outside London","Male","110","105","37080","35310"
"In post","2022","Human Resources","Essex","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Essex","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","645","590","35470","33000"
"In post","2022","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","230","225","38190","35160"
"In post","2022","Human Resources","Greater Manchester","Outside London","Female","390","370","39220","37300"
"In post","2022","Human Resources","Greater Manchester","Outside London","Male","235","235","35500","33080"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Outside London","Female","220","205","34070","30580"
"In post","2022","Human Resources","Hampshire and Isle of Wight","Outside London","Male","70","70","38750","36460"
"In post","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","70","65","35490","31060"
"In post","2022","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","40","35","37250","33520"
"In post","2022","Human Resources","Highlands and Islands","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Inner London - East","London","Female","360","350","47000","41670"
"In post","2022","Human Resources","Inner London - East","London","Male","145","145","46680","41750"
"In post","2022","Human Resources","Inner London - West","London","Female","1425","1375","45670","40650"
"In post","2022","Human Resources","Inner London - West","London","Male","700","690","47270","42200"
"In post","2022","Human Resources","Kent","Outside London","Female","50","50","35630","32440"
"In post","2022","Human Resources","Kent","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Lancashire","Outside London","Female","310","280","31250","27570"
"In post","2022","Human Resources","Lancashire","Outside London","Male","120","115","31520","27570"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Female","35","30","34720","31180"
"In post","2022","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Lincolnshire","Outside London","Female","35","35","30580","26930"
"In post","2022","Human Resources","Lincolnshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Human Resources","Merseyside","Outside London","Female","315","290","33710","30190"
"In post","2022","Human Resources","Merseyside","Outside London","Male","125","125","35610","31710"
"In post","2022","Human Resources","North Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Human Resources","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North Yorkshire","Outside London","Female","90","85","37930","33300"
"In post","2022","Human Resources","North Yorkshire","Outside London","Male","40","40","41970","38180"
"In post","2022","Human Resources","Northern Ireland","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Outside London","Female","540","490","30570","27570"
"In post","2022","Human Resources","Northumberland, and Tyne and Wear","Outside London","Male","295","285","31410","27570"
"In post","2022","Human Resources","Outer London - East and North East","London","Female","15","15","[c]","[c]"
"In post","2022","Human Resources","Outer London - East and North East","London","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Outer London - South","London","Female","100","95","50470","47590"
"In post","2022","Human Resources","Outer London - South","London","Male","50","50","53190","50560"
"In post","2022","Human Resources","Outer London - West and North West","London","Female","60","55","38920","34360"
"In post","2022","Human Resources","Outer London - West and North West","London","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","Shropshire and Staffordshire","Outside London","Female","90","80","36340","33300"
"In post","2022","Human Resources","Shropshire and Staffordshire","Outside London","Male","50","50","35930","33300"
"In post","2022","Human Resources","South Yorkshire","Outside London","Female","165","150","37790","33100"
"In post","2022","Human Resources","South Yorkshire","Outside London","Male","65","65","38430","33650"
"In post","2022","Human Resources","Southern Scotland","Outside London","Female","65","60","33890","31990"
"In post","2022","Human Resources","Southern Scotland","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Human Resources","Surrey, East and West Sussex","Outside London","Female","100","90","32930","29230"
"In post","2022","Human Resources","Surrey, East and West Sussex","Outside London","Male","50","50","32540","27570"
"In post","2022","Human Resources","Tees Valley and Durham","Outside London","Female","70","65","32350","30450"
"In post","2022","Human Resources","Tees Valley and Durham","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2022","Human Resources","West Central Scotland","Outside London","Female","475","435","27070","22330"
"In post","2022","Human Resources","West Central Scotland","Outside London","Male","235","230","27940","26590"
"In post","2022","Human Resources","West Midlands","Outside London","Female","205","195","38900","34110"
"In post","2022","Human Resources","West Midlands","Outside London","Male","95","95","41670","36500"
"In post","2022","Human Resources","West Wales and The Valleys","Outside London","Female","210","195","32510","30730"
"In post","2022","Human Resources","West Wales and The Valleys","Outside London","Male","80","80","32740","30730"
"In post","2022","Human Resources","West Yorkshire","Outside London","Female","335","315","40070","36050"
"In post","2022","Human Resources","West Yorkshire","Outside London","Male","145","140","40560","35900"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","Outside London","Female","10","5","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","Outside London","Male","10","5","[c]","[c]"
"In post","2022","Internal Audit","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","45","40","42010","40120"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","35","35","45560","43360"
"In post","2022","Internal Audit","Greater Manchester","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","London","Female","5","5","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","London","Female","95","90","49950","45160"
"In post","2022","Internal Audit","Inner London - West","London","Male","105","100","54790","53070"
"In post","2022","Internal Audit","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Internal Audit","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","London","Female","5","5","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Yorkshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Outside London","Female","130","110","40740","30110"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Outside London","Male","50","50","51370","53050"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","110","95","40450","33750"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","70","60","51170","53430"
"In post","2022","Legal","Cheshire","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Legal","Cheshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","Outside London","Female","20","15","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Legal","Cumbria","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Legal","Cumbria","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Outside London","Female","255","225","37130","32050"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Outside London","Male","140","140","38830","34160"
"In post","2022","Legal","Devon","Outside London","Female","75","70","40010","38500"
"In post","2022","Legal","Devon","Outside London","Male","50","45","43460","46610"
"In post","2022","Legal","Dorset and Somerset","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Legal","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Anglia","Outside London","Female","100","85","34300","28430"
"In post","2022","Legal","East Anglia","Outside London","Male","45","45","46200","48080"
"In post","2022","Legal","East Wales","Outside London","Female","260","240","39540","40210"
"In post","2022","Legal","East Wales","Outside London","Male","135","125","44110","42090"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","Outside London","Female","60","50","41560","48080"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","Outside London","Male","25","25","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","Outside London","Female","225","210","51570","53490"
"In post","2022","Legal","Eastern Scotland","Outside London","Male","105","105","52960","52520"
"In post","2022","Legal","Essex","Outside London","Female","160","140","41080","39650"
"In post","2022","Legal","Essex","Outside London","Male","45","45","44560","43810"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","220","200","43120","48080"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","130","130","49370","52710"
"In post","2022","Legal","Greater Manchester","Outside London","Female","375","340","40620","35230"
"In post","2022","Legal","Greater Manchester","Outside London","Male","240","235","43400","40520"
"In post","2022","Legal","Hampshire and Isle of Wight","Outside London","Female","185","170","41820","35160"
"In post","2022","Legal","Hampshire and Isle of Wight","Outside London","Male","110","110","44240","42530"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Legal","Inner London - East","London","Female","440","415","53980","56360"
"In post","2022","Legal","Inner London - East","London","Male","335","325","58530","62120"
"In post","2022","Legal","Inner London - West","London","Female","2715","2485","51380","51830"
"In post","2022","Legal","Inner London - West","London","Male","1450","1415","53650","53050"
"In post","2022","Legal","Kent","Outside London","Female","85","75","37080","30110"
"In post","2022","Legal","Kent","Outside London","Male","50","50","44230","50520"
"In post","2022","Legal","Lancashire","Outside London","Female","180","160","37470","32370"
"In post","2022","Legal","Lancashire","Outside London","Male","105","100","38280","30640"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","Female","120","105","38980","38000"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","Male","40","40","45970","49960"
"In post","2022","Legal","Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Legal","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Legal","Merseyside","Outside London","Female","255","235","37340","30820"
"In post","2022","Legal","Merseyside","Outside London","Male","130","130","42900","48080"
"In post","2022","Legal","North Eastern Scotland","Outside London","Female","25","25","[c]","[c]"
"In post","2022","Legal","North Eastern Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Legal","North Yorkshire","Outside London","Female","45","45","43050","35280"
"In post","2022","Legal","North Yorkshire","Outside London","Male","30","30","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Legal","Northumberland, and Tyne and Wear","Outside London","Female","180","165","36340","28570"
"In post","2022","Legal","Northumberland, and Tyne and Wear","Outside London","Male","105","100","42010","40520"
"In post","2022","Legal","Outer London - East and North East","London","Female","20","20","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","London","Male","5","5","[c]","[c]"
"In post","2022","Legal","Outer London - South","London","Female","80","75","48830","39740"
