"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office of Gas and Electricity Markets","Operational Delivery","SEO/HEO","45","45","35050","34240"
"In post","2022","Office of Gas and Electricity Markets","Other","AA/AO","30","30","19230","18360"
"In post","2022","Office of Gas and Electricity Markets","Other","EO","170","170","26600","25750"
"In post","2022","Office of Gas and Electricity Markets","Other","G6/G7","220","215","57680","55000"
"In post","2022","Office of Gas and Electricity Markets","Other","SCS level","35","35","100830","91470"
"In post","2022","Office of Gas and Electricity Markets","Other","SEO/HEO","180","175","35210","35000"
"In post","2022","Office of Gas and Electricity Markets","Policy","EO","10","10","26680","26130"
"In post","2022","Office of Gas and Electricity Markets","Policy","G6/G7","15","15","54540","53200"
"In post","2022","Office of Gas and Electricity Markets","Policy","SEO/HEO","65","65","34710","33510"
"In post","2022","Office of Gas and Electricity Markets","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Science and Engineering","G6/G7","15","15","61510","63500"
"In post","2022","Office of Gas and Electricity Markets","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Communications","G6/G7","10","10","53120","48350"
"In post","2022","Office of Qualifications and Examinations Regulation","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Communications","SEO/HEO","15","15","35400","33660"
"In post","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","G6/G7","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO/HEO","15","15","37600","38000"
"In post","2022","Office of Qualifications and Examinations Regulation","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","EO","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","G6/G7","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","EO","10","10","24080","23640"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","G6/G7","35","35","52330","47880"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","SCS level","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","SEO/HEO","55","55","34720","33730"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Research","G6/G7","10","10","54500","54930"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Operational Research","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Policy","G6/G7","20","20","52230","48350"
"In post","2022","Office of Qualifications and Examinations Regulation","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Policy","SEO/HEO","15","15","37370","38000"
"In post","2022","Office of Qualifications and Examinations Regulation","Project Delivery","EO","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","EO","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Communications","SEO/HEO","10","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","G6/G7","15","15","63720","62820"
"In post","2022","Office of Rail and Road","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Economics","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Legal","G6/G7","10","10","65590","67750"
"In post","2022","Office of Rail and Road","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Operational Delivery","AA/AO","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Operational Delivery","EO","10","10","28500","29510"
"In post","2022","Office of Rail and Road","Operational Delivery","G6/G7","80","75","61190","60020"
"In post","2022","Office of Rail and Road","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","Office of Rail and Road","Operational Delivery","SEO/HEO","35","35","40910","43090"
"In post","2022","Office of Rail and Road","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Policy","G6/G7","40","40","62070","62210"
"In post","2022","Office of Rail and Road","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Policy","SEO/HEO","25","25","37150","37710"
"In post","2022","Office of Rail and Road","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Science and Engineering","G6/G7","20","20","60980","60140"
"In post","2022","Office of Rail and Road","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Statistics","G6/G7","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Statistics","SEO/HEO","10","10","39420","39000"
"In post","2022","Office of the Secretary of State for Scotland","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","EO","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Operational Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Policy","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","AA/AO","10","10","23450","23230"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","G6/G7","35","30","62110","62170"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Unknown","SEO/HEO","20","20","40640","41160"
"In post","2022","Office of the Secretary of State for Wales","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Communications","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","EO","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","G6/G7","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","SCS level","5","5","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Policy","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Scottish Government","Commercial","AA/AO","55","50","24640","26160"
"In post","2022","Scottish Government","Commercial","EO","15","15","30290","29550"
"In post","2022","Scottish Government","Commercial","G6/G7","10","10","60770","58560"
"In post","2022","Scottish Government","Commercial","SEO/HEO","25","25","41220","40290"
"In post","2022","Scottish Government","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Communications","EO","5","5","[c]","[c]"
"In post","2022","Scottish Government","Communications","G6/G7","5","5","[c]","[c]"
"In post","2022","Scottish Government","Communications","SEO/HEO","25","25","37830","37710"
"In post","2022","Scottish Government","Digital, Data and Technology","AA/AO","15","15","25370","25610"
"In post","2022","Scottish Government","Digital, Data and Technology","EO","90","90","30410","30450"
"In post","2022","Scottish Government","Digital, Data and Technology","G6/G7","40","40","61720","60820"
"In post","2022","Scottish Government","Digital, Data and Technology","SEO/HEO","110","110","41510","40130"
"In post","2022","Scottish Government","Finance","AA/AO","55","50","24470","25050"
"In post","2022","Scottish Government","Finance","EO","20","20","30840","30650"
"In post","2022","Scottish Government","Finance","G6/G7","15","15","60100","57190"
"In post","2022","Scottish Government","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Finance","SEO/HEO","60","55","40030","40290"
"In post","2022","Scottish Government","Human Resources","AA/AO","55","50","23500","23230"
"In post","2022","Scottish Government","Human Resources","EO","50","50","31520","30840"
"In post","2022","Scottish Government","Human Resources","G6/G7","25","25","59070","54170"
"In post","2022","Scottish Government","Human Resources","SEO/HEO","80","75","39490","38220"
"In post","2022","Scottish Government","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","EO","10","10","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Knowledge and Information Management","SEO/HEO","10","10","45320","49990"
"In post","2022","Scottish Government","Legal","AA/AO","5","5","[c]","[c]"
"In post","2022","Scottish Government","Legal","EO","65","65","29050","30360"
"In post","2022","Scottish Government","Legal","G6/G7","195","180","68960","69780"
"In post","2022","Scottish Government","Legal","SCS level","20","20","87320","83230"
"In post","2022","Scottish Government","Legal","SEO/HEO","500","470","49490","52520"
"In post","2022","Scottish Government","Operational Delivery","AA/AO","3230","2990","23450","23230"
"In post","2022","Scottish Government","Operational Delivery","EO","2895","2720","32630","35000"
"In post","2022","Scottish Government","Operational Delivery","G6/G7","120","115","63300","60820"
"In post","2022","Scottish Government","Operational Delivery","SCS level","15","15","83910","83230"
"In post","2022","Scottish Government","Operational Delivery","SEO/HEO","1280","1195","38310","37710"
"In post","2022","Scottish Government","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Other","AA/AO","355","330","25050","23380"
"In post","2022","Scottish Government","Other","EO","120","115","34780","35000"
"In post","2022","Scottish Government","Other","G6/G7","40","35","60910","54170"
"In post","2022","Scottish Government","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Other","SEO/HEO","160","135","42900","43110"
"In post","2022","Scottish Government","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Policy","EO","10","10","27480","27230"
"In post","2022","Scottish Government","Policy","G6/G7","10","10","62250","62000"
"In post","2022","Scottish Government","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Policy","SEO/HEO","30","30","44230","46100"
"In post","2022","Scottish Government","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Project Delivery","G6/G7","10","10","[c]","[c]"
"In post","2022","Scottish Government","Project Delivery","SEO/HEO","20","15","44970","47250"
"In post","2022","Scottish Government","Property","AA/AO","5","5","[c]","[c]"
"In post","2022","Scottish Government","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Property","SEO/HEO","15","15","41530","38640"
"In post","2022","Scottish Government","Psychology","AA/AO","15","15","22690","21640"
"In post","2022","Scottish Government","Psychology","EO","30","30","35000","35000"
"In post","2022","Scottish Government","Psychology","G6/G7","15","15","55370","54170"
"In post","2022","Scottish Government","Psychology","SEO/HEO","15","10","45650","46020"
"In post","2022","Scottish Government","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Security","SEO/HEO","10","10","41160","37710"
"In post","2022","Scottish Government","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Statistics","SEO/HEO","15","15","41350","37710"
"In post","2022","Scottish Government","Unknown","AA/AO","3030","2880","23890","23230"
"In post","2022","Scottish Government","Unknown","EO","2870","2760","28920","27940"
"In post","2022","Scottish Government","Unknown","G6/G7","3195","3075","63440","62170"
"In post","2022","Scottish Government","Unknown","SCS level","250","245","88580","83230"
"In post","2022","Scottish Government","Unknown","SEO/HEO","5970","5755","39340","39660"
"In post","2022","The National Archives","Commercial","AA/AO","20","20","21910","21660"
"In post","2022","The National Archives","Commercial","EO","5","5","[c]","[c]"
"In post","2022","The National Archives","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2022","The National Archives","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Commercial","SEO/HEO","10","10","[c]","[c]"
"In post","2022","The National Archives","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Communications","SEO/HEO","10","10","[c]","[c]"
"In post","2022","The National Archives","Digital, Data and Technology","AA/AO","5","5","[c]","[c]"
"In post","2022","The National Archives","Digital, Data and Technology","EO","10","10","25510","24500"
"In post","2022","The National Archives","Digital, Data and Technology","G6/G7","20","20","53900","51730"
"In post","2022","The National Archives","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Digital, Data and Technology","SEO/HEO","75","75","41480","40270"
"In post","2022","The National Archives","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Finance","G6/G7","5","5","[c]","[c]"
"In post","2022","The National Archives","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2022","The National Archives","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","The National Archives","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2022","The National Archives","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2022","The National Archives","Knowledge and Information Management","AA/AO","5","5","[c]","[c]"
"In post","2022","The National Archives","Knowledge and Information Management","EO","15","15","24970","24630"
"In post","2022","The National Archives","Knowledge and Information Management","G6/G7","15","15","52980","49650"
"In post","2022","The National Archives","Knowledge and Information Management","SEO/HEO","60","55","33290","32720"
"In post","2022","The National Archives","Operational Delivery","AA/AO","65","55","21120","20900"
"In post","2022","The National Archives","Operational Delivery","EO","25","25","24890","24630"
"In post","2022","The National Archives","Operational Delivery","G6/G7","15","15","51450","50810"
"In post","2022","The National Archives","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Operational Delivery","SEO/HEO","65","60","33150","34260"
"In post","2022","The National Archives","Other","EO","5","5","[c]","[c]"
"In post","2022","The National Archives","Other","G6/G7","20","20","49640","48000"
"In post","2022","The National Archives","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Other","SEO/HEO","60","60","34560","34260"
"In post","2022","The National Archives","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Property","G6/G7","5","5","[c]","[c]"
"In post","2022","The National Archives","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Communications","G6/G7","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Communications","SEO/HEO","15","15","38250","36000"
"In post","2022","UK Export Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Digital, Data and Technology","G6/G7","15","15","66310","65630"
"In post","2022","UK Export Finance","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Digital, Data and Technology","SEO/HEO","20","20","45260","46040"
"In post","2022","UK Export Finance","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Finance","G6/G7","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Human Resources","G6/G7","10","5","[c]","[c]"
"In post","2022","UK Export Finance","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Human Resources","SEO/HEO","15","10","40480","41000"
"In post","2022","UK Export Finance","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","G6/G7","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Knowledge and Information Management","SEO/HEO","10","10","39480","39110"
"In post","2022","UK Export Finance","Legal","EO","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Legal","G6/G7","20","20","75830","76000"
"In post","2022","UK Export Finance","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Operational Delivery","EO","35","35","29360","29000"
"In post","2022","UK Export Finance","Operational Delivery","G6/G7","90","90","63790","60650"
"In post","2022","UK Export Finance","Operational Delivery","SCS level","15","15","123690","103390"
"In post","2022","UK Export Finance","Operational Delivery","SEO/HEO","140","140","41230","41000"
"In post","2022","UK Export Finance","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Policy","G6/G7","5","5","[c]","[c]"
"In post","2022","UK Export Finance","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Policy","SEO/HEO","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Project Delivery","SEO/HEO","10","10","[c]","[c]"
"In post","2022","UK Export Finance","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","G6/G7","15","15","57750","60190"
"In post","2022","UK Statistics Authority","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Commercial","SEO/HEO","15","15","32810","31330"
"In post","2022","UK Statistics Authority","Communications","EO","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Communications","G6/G7","15","15","56110","53090"
"In post","2022","UK Statistics Authority","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Communications","SEO/HEO","40","40","34460","36840"
"In post","2022","UK Statistics Authority","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","EO","85","80","24490","23880"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","G6/G7","260","255","53520","51210"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","SCS level","15","15","83130","77190"
"In post","2022","UK Statistics Authority","Digital, Data and Technology","SEO/HEO","300","295","35200","36840"
"In post","2022","UK Statistics Authority","Economics","AA/AO","35","35","19950","19860"
"In post","2022","UK Statistics Authority","Economics","EO","15","15","24020","23880"
"In post","2022","UK Statistics Authority","Economics","G6/G7","45","45","53150","51210"
"In post","2022","UK Statistics Authority","Economics","SCS level","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Economics","SEO/HEO","80","75","32820","30710"
"In post","2022","UK Statistics Authority","Finance","AA/AO","10","10","20060","19860"
"In post","2022","UK Statistics Authority","Finance","EO","10","10","24430","23880"
"In post","2022","UK Statistics Authority","Finance","G6/G7","10","10","55100","52650"
"In post","2022","UK Statistics Authority","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Finance","SEO/HEO","15","15","33280","31250"
"In post","2022","UK Statistics Authority","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
