"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","No function","Department of Health and Social Care","Other","Female","155","150","50580","49530"
"In post","2022","No function","Department of Health and Social Care","Other","Male","120","120","50740","49780"
"In post","2022","No function","Department of Health and Social Care","Policy","Female","615","590","46620","41250"
"In post","2022","No function","Department of Health and Social Care","Policy","Male","315","315","50570","49690"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","Female","1585","1465","40920","40060"
"In post","2022","No function","Department of Health and Social Care","Science and Engineering","Male","730","710","43440","40070"
"In post","2022","No function","Department of Health and Social Care","Statistics","Female","5","5","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Statistics","Male","10","10","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Operational Delivery","Female","175","170","34730","30810"
"In post","2022","No function","Food Standards Agency","Operational Delivery","Male","435","420","31170","26750"
"In post","2022","No function","Food Standards Agency","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Food Standards Agency","Policy","Female","135","135","39720","37350"
"In post","2022","No function","Food Standards Agency","Policy","Male","125","125","42390","38850"
"In post","2022","No function","Food Standards Agency","Science and Engineering","Female","75","75","39440","37350"
"In post","2022","No function","Food Standards Agency","Science and Engineering","Male","45","40","41190","37910"
"In post","2022","No function","Food Standards Agency","Veterinarian","Female","35","35","44150","37910"
"In post","2022","No function","Food Standards Agency","Veterinarian","Male","25","25","[c]","[c]"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Economics","Female","20","20","[c]","[c]"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Economics","Male","35","35","46580","41580"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Female","55","55","42070","36450"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Male","50","50","49960","41270"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Operational Delivery","Female","190","180","31680","27560"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Operational Delivery","Male","110","110","32180","28250"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Policy","Female","1480","1455","48220","40640"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Policy","Male","1655","1645","51630","52400"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Foreign, Commonwealth and Development Office","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Land Registry","Operational Delivery","Female","3285","2885","28200","27130"
"In post","2022","No function","HM Land Registry","Operational Delivery","Male","1900","1780","29220","27130"
"In post","2022","No function","HM Land Registry","Other","Female","25","25","[c]","[c]"
"In post","2022","No function","HM Land Registry","Other","Male","5","5","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs","Economics","Male","10","10","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs","International Trade","Female","60","55","37830","33370"
"In post","2022","No function","HM Revenue and Customs","International Trade","Male","65","65","35400","33370"
"In post","2022","No function","HM Revenue and Customs","Operational Delivery","Female","10500","8785","26070","22080"
"In post","2022","No function","HM Revenue and Customs","Operational Delivery","Male","7100","6725","26500","22080"
"In post","2022","No function","HM Revenue and Customs","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs","Operational Research","Male","10","10","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs","Other","Female","15","15","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs","Other","Male","20","20","[c]","[c]"
"In post","2022","No function","HM Revenue and Customs","Tax","Female","6180","5740","34580","33370"
"In post","2022","No function","HM Revenue and Customs","Tax","Male","6705","6480","37150","33370"
"In post","2022","No function","HM Revenue and Customs","Unknown","Female","1530","1450","33450","33080"
"In post","2022","No function","HM Revenue and Customs","Unknown","Male","1615","1595","31990","27570"
"In post","2022","No function","HM Treasury","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Economics","Female","65","60","45190","38240"
"In post","2022","No function","HM Treasury","Economics","Male","110","110","44580","37900"
"In post","2022","No function","HM Treasury","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Operational Delivery","Female","105","100","30190","29130"
"In post","2022","No function","HM Treasury","Operational Delivery","Male","25","25","[c]","[c]"
"In post","2022","No function","HM Treasury","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Policy","Female","680","660","48500","52500"
"In post","2022","No function","HM Treasury","Policy","Male","785","775","50190","52500"
"In post","2022","No function","HM Treasury","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","HM Treasury","Statistics","Male","10","10","[c]","[c]"
"In post","2022","No function","HM Treasury","Tax","Female","25","25","[c]","[c]"
"In post","2022","No function","HM Treasury","Tax","Male","25","25","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Geography","Female","145","130","30420","29290"
"In post","2022","No function","Ministry of Defence","Geography","Male","285","275","31870","33290"
"In post","2022","No function","Ministry of Defence","Knowledge and Information Management","Female","5","5","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Knowledge and Information Management","Male","10","10","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Medicine","Male","15","15","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Operational Delivery","Female","50","50","29410","26900"
"In post","2022","No function","Ministry of Defence","Operational Delivery","Male","110","110","32890","29290"
"In post","2022","No function","Ministry of Defence","Operational Research","Female","100","95","43310","47010"
"In post","2022","No function","Ministry of Defence","Operational Research","Male","130","125","45960","47010"
"In post","2022","No function","Ministry of Defence","Other","Female","65","60","29980","28100"
"In post","2022","No function","Ministry of Defence","Other","Male","80","75","36460","26710"
"In post","2022","No function","Ministry of Defence","Project Delivery","Female","60","60","35430","34750"
"In post","2022","No function","Ministry of Defence","Project Delivery","Male","30","30","45020","41880"
"In post","2022","No function","Ministry of Defence","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Psychology","Female","10","10","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Psychology","Male","5","5","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Science and Engineering","Female","610","580","38570","38070"
"In post","2022","No function","Ministry of Defence","Science and Engineering","Male","2025","1975","39990","38070"
"In post","2022","No function","Ministry of Defence","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Defence","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Commercial","Female","285","280","45920","43870"
"In post","2022","No function","Ministry of Justice","Commercial","Male","175","170","53040","50320"
"In post","2022","No function","Ministry of Justice","Communications","Female","25","20","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Communications","Male","5","5","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Intelligence Analysis","Female","290","275","29360","27380"
"In post","2022","No function","Ministry of Justice","Intelligence Analysis","Male","130","130","32800","30630"
"In post","2022","No function","Ministry of Justice","Knowledge and Information Management","Female","100","95","27910","25120"
"In post","2022","No function","Ministry of Justice","Knowledge and Information Management","Male","55","50","32580","30700"
"In post","2022","No function","Ministry of Justice","Legal","Female","950","855","43420","42340"
"In post","2022","No function","Ministry of Justice","Legal","Male","380","365","46300","44780"
"In post","2022","No function","Ministry of Justice","Operational Delivery","Female","42970","39370","27990","25120"
"In post","2022","No function","Ministry of Justice","Operational Delivery","Male","33220","31750","29970","28200"
"In post","2022","No function","Ministry of Justice","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Policy","Female","620","600","44720","41750"
"In post","2022","No function","Ministry of Justice","Policy","Male","350","350","47290","41750"
"In post","2022","No function","Ministry of Justice","Project Delivery","Female","35","35","43050","41750"
"In post","2022","No function","Ministry of Justice","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","No function","Ministry of Justice","Psychology","Female","1215","1165","35360","30450"
"In post","2022","No function","Ministry of Justice","Psychology","Male","160","155","35740","30450"
"In post","2022","No function","National Crime Agency","Operational Delivery","Female","2050","1970","37580","36410"
"In post","2022","No function","National Crime Agency","Operational Delivery","Male","2725","2700","42480","40170"
"In post","2022","No function","Northern Ireland Office","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland Office","Economics","Male","5","5","[c]","[c]"
"In post","2022","No function","Northern Ireland Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland Office","Other","Female","10","10","[c]","[c]"
"In post","2022","No function","Northern Ireland Office","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Northern Ireland Office","Policy","Female","45","45","48700","41750"
"In post","2022","No function","Northern Ireland Office","Policy","Male","45","45","47700","41750"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Female","640","625","62150","51360"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Male","230","225","72850","75500"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Female","130","115","29500","25880"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Male","70","70","29880","25750"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Other","Female","185","170","28890","25880"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Other","Male","70","70","30790","25880"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Policy","Female","45","45","47880","42460"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Policy","Male","30","30","[c]","[c]"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office for Standards in Education, Children's Services and Skills","Statistics","Male","5","5","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","35","35","42600","41000"
"In post","2022","No function","Office of Gas and Electricity Markets","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Internal Audit","Female","10","10","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Internal Audit","Male","5","5","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Operational Delivery","Female","80","80","28770","25000"
"In post","2022","No function","Office of Gas and Electricity Markets","Operational Delivery","Male","95","95","29950","25000"
"In post","2022","No function","Office of Gas and Electricity Markets","Other","Female","255","245","42490","36080"
"In post","2022","No function","Office of Gas and Electricity Markets","Other","Male","285","280","45770","38470"
"In post","2022","No function","Office of Gas and Electricity Markets","Policy","Female","30","30","35990","34000"
"In post","2022","No function","Office of Gas and Electricity Markets","Policy","Male","50","50","38850","34370"
"In post","2022","No function","Office of Gas and Electricity Markets","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Gas and Electricity Markets","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Communications","Female","15","15","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Female","80","75","42930","38000"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Male","35","35","46430","38000"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Operational Research","Female","10","10","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Operational Research","Male","10","10","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Policy","Female","25","25","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Policy","Male","15","15","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Project Delivery","Female","10","10","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Project Delivery","Male","5","5","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Qualifications and Examinations Regulation","Statistics","Male","5","5","[c]","[c]"
"In post","2022","No function","Office of Rail and Road","Operational Delivery","Female","65","60","47020","45680"
"In post","2022","No function","Office of Rail and Road","Operational Delivery","Male","80","75","58320","59470"
"In post","2022","No function","Office of Rail and Road","Policy","Female","30","30","54360","54270"
"In post","2022","No function","Office of Rail and Road","Policy","Male","45","45","57640","55000"
"In post","2022","No function","Office of Rail and Road","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of Rail and Road","Science and Engineering","Male","20","20","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Scotland","Operational Delivery","Female","10","10","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Scotland","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Scotland","Policy","Female","10","10","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Scotland","Policy","Male","5","5","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Policy","Female","10","10","[c]","[c]"
"In post","2022","No function","Office of the Secretary of State for Wales","Policy","Male","15","15","[c]","[c]"
"In post","2022","No function","Scottish Government","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scottish Government","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scottish Government","Knowledge and Information Management","Female","15","15","[c]","[c]"
"In post","2022","No function","Scottish Government","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2022","No function","Scottish Government","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scottish Government","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scottish Government","Operational Delivery","Female","3795","3505","28730","27080"
"In post","2022","No function","Scottish Government","Operational Delivery","Male","3740","3530","31750","32170"
"In post","2022","No function","Scottish Government","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scottish Government","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Scottish Government","Other","Female","225","205","30500","26900"
"In post","2022","No function","Scottish Government","Other","Male","150","125","38370","36120"
"In post","2022","No function","Scottish Government","Policy","Female","30","25","[c]","[c]"
"In post","2022","No function","Scottish Government","Policy","Male","10","10","[c]","[c]"
"In post","2022","No function","Scottish Government","Psychology","Female","65","60","37460","35000"
"In post","2022","No function","Scottish Government","Psychology","Male","5","5","[c]","[c]"
"In post","2022","No function","The National Archives","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","The National Archives","Knowledge and Information Management","Female","45","40","34610","31260"
"In post","2022","No function","The National Archives","Knowledge and Information Management","Male","35","35","33960","30440"
"In post","2022","No function","The National Archives","Operational Delivery","Female","95","85","30090","28460"
"In post","2022","No function","The National Archives","Operational Delivery","Male","75","70","29380","23490"
"In post","2022","No function","The National Archives","Other","Female","50","50","39250","34260"
"In post","2022","No function","The National Archives","Other","Male","35","35","38370","34770"
"In post","2022","No function","UK Statistics Authority","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","Operational Delivery","Female","1565","1260","26390","23430"
"In post","2022","No function","UK Statistics Authority","Operational Delivery","Male","950","770","26920","20350"
"In post","2022","No function","UK Statistics Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","UK Statistics Authority","Policy","Female","50","45","36550","31700"
"In post","2022","No function","UK Statistics Authority","Policy","Male","30","30","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Operational Delivery","Female","20","20","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Operational Delivery","Male","10","10","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Policy","Female","20","20","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Policy","Male","30","25","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Science and Engineering","Female","5","5","[c]","[c]"
"In post","2022","No function","Water Services Regulation Authority","Science and Engineering","Male","10","10","[c]","[c]"
"In post","2022","No function","Welsh Government","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Welsh Government","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Welsh Government","Operational Delivery","Female","15","15","[c]","[c]"
"In post","2022","No function","Welsh Government","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2022","No function","Welsh Government","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Welsh Government","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Welsh Government","Tax","Female","5","5","[c]","[c]"
"In post","2022","No function","Welsh Government","Tax","Male","[c]","[c]","[c]","[c]"
"In post","2022","No function","Welsh Government","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","No function","Welsh Government","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Other","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Other","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Attorney General's Departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Project Delivery","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Cabinet Office","Unknown","Female","90","90","60350","54700"
"In post","2022","Project Delivery","Cabinet Office","Unknown","Male","100","100","72070","60640"
"In post","2022","Project Delivery","Chancellor's other departments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Chancellor's other departments","Project Delivery","Male","20","20","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","Project Delivery","Female","10","10","[c]","[c]"
"In post","2022","Project Delivery","Charity Commission","Project Delivery","Male","10","10","[c]","[c]"
"In post","2022","Project Delivery","Competition and Markets Authority","Project Delivery","Female","200","190","59100","55860"
"In post","2022","Project Delivery","Competition and Markets Authority","Project Delivery","Male","175","170","65170","60230"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Finance","Male","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Legal","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","125","115","39170","39580"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","180","175","43170","40320"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","Female","45","45","48030","49100"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Policy","Male","60","60","47950","49200"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","Female","215","205","41740","40050"
"In post","2022","Project Delivery","Department for Business, Energy and Industrial Strategy","Project Delivery","Male","205","205","44800","41870"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","Project Delivery","Department for Digital, Culture, Media and Sport","Project Delivery","Male","[c]","[c]","[c]","[c]"
