"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","Male","1755","1705","29720","26130"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","Female","45","40","23340","21840"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","Male","50","50","24180","21840"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Licensing Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","Female","115","110","33180","30730"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","Male","215","205","31990","27930"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","East of England","Female","60","55","28850","26780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","East of England","Male","185","175","29880","28550"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","London","Female","50","50","32250","30780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","London","Male","180","175","32530","30780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","Female","115","100","26120","21840"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","Male","130","120","28210","26780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","Female","80","70","27610","26780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","Male","230","220","29010","26830"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Scotland","Female","40","35","28300","26780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Scotland","Male","160","150","29820","27930"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","Female","60","55","28730","26780"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","Male","260","245","30440","28930"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","Female","145","130","35170","30890"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","Male","265","255","31860","29080"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","Female","140","125","28430","26470"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","Male","225","215","31460","27930"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Female","65","60","26950","26700"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Male","225","215","29340","26830"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Female","90","80","25640","26130"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Male","215","205","29100","26830"
"In post","2022","Declared non-disabled","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","East Midlands (England)","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","East Midlands (England)","Male","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","London","Female","120","115","48240","44540"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","London","Male","100","100","53070","54160"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","North East (England)","Female","95","85","37640","36500"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","North East (England)","Male","60","60","40140","36780"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","North West (England)","Female","75","70","39420","36960"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","North West (England)","Male","65","65","39210","36500"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","South West (England)","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","South West (England)","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","Female","245","235","42400","37100"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","Male","170","165","43760","38060"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","Female","140","130","39970","36500"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","Male","110","110","43690","37100"
"In post","2022","Declared non-disabled","Education and Skills Funding Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education Scotland","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education Scotland","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education Scotland","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Education Scotland","Scotland","Female","110","105","57910","65280"
"In post","2022","Declared non-disabled","Education Scotland","Scotland","Male","35","35","61280","67880"
"In post","2022","Declared non-disabled","Education Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","Wales","Female","60","50","55260","64520"
"In post","2022","Declared non-disabled","Estyn","Wales","Male","40","40","63310","75480"
"In post","2022","Declared non-disabled","Estyn","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","FCDO Services","London","Female","35","30","48110","46410"
"In post","2022","Declared non-disabled","FCDO Services","London","Male","105","100","47990","44260"
"In post","2022","Declared non-disabled","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","FCDO Services","Overseas","Male","100","100","40670","40330"
"In post","2022","Declared non-disabled","FCDO Services","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","FCDO Services","South East (England)","Female","220","210","37600","31420"
"In post","2022","Declared non-disabled","FCDO Services","South East (England)","Male","445","425","39290","37480"
"In post","2022","Declared non-disabled","FCDO Services","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","East Midlands (England)","Male","45","45","33180","27730"
"In post","2022","Declared non-disabled","Food Standards Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","East of England","Female","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","East of England","Male","70","70","32630","29090"
"In post","2022","Declared non-disabled","Food Standards Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","London","Female","85","85","45720","40960"
"In post","2022","Declared non-disabled","Food Standards Agency","London","Male","60","60","41900","40350"
"In post","2022","Declared non-disabled","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","North West (England)","Male","50","45","33060","26750"
"In post","2022","Declared non-disabled","Food Standards Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Northern Ireland","Female","40","40","40290","37910"
"In post","2022","Declared non-disabled","Food Standards Agency","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","South East (England)","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","South East (England)","Male","35","35","43480","40960"
"In post","2022","Declared non-disabled","Food Standards Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","South West (England)","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","South West (England)","Male","45","40","34590","26750"
"In post","2022","Declared non-disabled","Food Standards Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Wales","Female","45","45","39220","37350"
"In post","2022","Declared non-disabled","Food Standards Agency","Wales","Male","50","45","34580","28800"
"In post","2022","Declared non-disabled","Food Standards Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","West Midlands (England)","Male","55","55","31360","26750"
"In post","2022","Declared non-disabled","Food Standards Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","Female","80","75","35950","30810"
"In post","2022","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","Male","105","100","37590","31370"
"In post","2022","Declared non-disabled","Food Standards Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Scotland","Scotland","Female","70","65","36050","31540"
"In post","2022","Declared non-disabled","Food Standards Scotland","Scotland","Male","75","75","35670","30140"
"In post","2022","Declared non-disabled","Food Standards Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","1370","1315","48900","44230"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","1170","1165","52820","53610"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","665","660","51740","53000"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","830","830","52300","53470"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Female","250","235","42620","38500"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Male","190","185","45320","44770"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Female","130","125","29400","27050"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Male","85","85","36720","27400"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Scotland","Female","310","290","32600","31060"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Scotland","Male","615","600","33290","31060"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","London","Female","55","50","63240","59990"
"In post","2022","Declared non-disabled","Government Actuary's Department","London","Male","90","90","72660","63130"
"In post","2022","Declared non-disabled","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","Scotland","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","London","Female","60","55","51880","47060"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","London","Male","70","70","52650","52920"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","North East (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","North East (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","North West (England)","Female","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","North West (England)","Male","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","South East (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","South East (England)","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","South West (England)","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Wales","Female","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Wales","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","London","Female","1215","1105","53600","51250"
"In post","2022","Declared non-disabled","Government Legal Department","London","Male","635","620","53660","51830"
"In post","2022","Declared non-disabled","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","South West (England)","Female","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","South West (England)","Male","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","Female","40","40","51040","51250"
"In post","2022","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","London","Female","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","London","Male","40","40","55080","54700"
"In post","2022","Declared non-disabled","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","South West (England)","Female","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","West Midlands (England)","Female","30","30","41650","37300"
"In post","2022","Declared non-disabled","Government Property Agency","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Yorkshire and The Humber","Male","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","East Midlands (England)","Female","135","120","39500","35470"
"In post","2022","Declared non-disabled","Health and Safety Executive","East Midlands (England)","Male","180","170","46670","44820"
"In post","2022","Declared non-disabled","Health and Safety Executive","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","East of England","Female","55","55","41640","40850"
"In post","2022","Declared non-disabled","Health and Safety Executive","East of England","Male","50","50","46300","45710"
"In post","2022","Declared non-disabled","Health and Safety Executive","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","London","Female","65","60","42670","43710"
"In post","2022","Declared non-disabled","Health and Safety Executive","London","Male","60","60","53530","50700"
"In post","2022","Declared non-disabled","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","North East (England)","Female","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","North East (England)","Male","35","35","47410","46320"
"In post","2022","Declared non-disabled","Health and Safety Executive","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","North West (England)","Female","405","375","36970","31710"
"In post","2022","Declared non-disabled","Health and Safety Executive","North West (England)","Male","335","330","43810","39390"
"In post","2022","Declared non-disabled","Health and Safety Executive","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","Scotland","Female","65","60","44730","41480"
"In post","2022","Declared non-disabled","Health and Safety Executive","Scotland","Male","115","115","70610","83660"
"In post","2022","Declared non-disabled","Health and Safety Executive","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","South East (England)","Female","35","35","38800","40230"
"In post","2022","Declared non-disabled","Health and Safety Executive","South East (England)","Male","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","South West (England)","Female","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","South West (England)","Male","40","40","49290","46320"
"In post","2022","Declared non-disabled","Health and Safety Executive","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","Wales","Female","40","35","34790","30690"
"In post","2022","Declared non-disabled","Health and Safety Executive","Wales","Male","40","40","45760","46320"
"In post","2022","Declared non-disabled","Health and Safety Executive","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","West Midlands (England)","Female","35","35","42820","41480"
"In post","2022","Declared non-disabled","Health and Safety Executive","West Midlands (England)","Male","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","Female","170","155","35500","31710"
"In post","2022","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","Male","145","140","42950","40200"
"In post","2022","Declared non-disabled","Health and Safety Executive","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","East Midlands (England)","Female","705","600","24440","20970"
