"Status","Year","Region_ITL2","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Bedfordshire and Hertfordshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","Heterosexual / straight","380","[c]","29660","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","Undeclared","50","[c]","30960","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","Unknown","140","[c]","29920","25560"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","Heterosexual / straight","460","[c]","30530","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","Undeclared","55","[c]","32190","26610"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","Unknown","160","[c]","32190","27570"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Female","Heterosexual / straight","115","[c]","30430","27570"
"Leaver CS","2022","Cheshire","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Male","Heterosexual / straight","110","[c]","32010","27570"
"Leaver CS","2022","Cheshire","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Female","Heterosexual / straight","70","[c]","27190","21260"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Male","Heterosexual / straight","50","[c]","26550","21840"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Female","Heterosexual / straight","75","[c]","28260","26670"
"Leaver CS","2022","Cumbria","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Male","Heterosexual / straight","65","[c]","33340","28610"
"Leaver CS","2022","Cumbria","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cumbria","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Female","Heterosexual / straight","320","[c]","27800","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Female","Undeclared","40","[c]","26310","27570"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Female","Unknown","205","[c]","26770","22350"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Male","Heterosexual / straight","265","[c]","31470","26780"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Male","Unknown","165","[c]","27510","26640"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Derbyshire and Nottinghamshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","Female","Heterosexual / straight","205","[c]","28210","25290"
"Leaver CS","2022","Devon","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","Female","Undeclared","40","[c]","27390","26500"
"Leaver CS","2022","Devon","Outside London","Female","Unknown","70","[c]","26070","21280"
"Leaver CS","2022","Devon","Outside London","Male","Heterosexual / straight","265","[c]","31940","27570"
"Leaver CS","2022","Devon","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","Male","Undeclared","60","[c]","33110","32640"
"Leaver CS","2022","Devon","Outside London","Male","Unknown","80","[c]","30560","26750"
"Leaver CS","2022","Devon","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Devon","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","Female","Heterosexual / straight","180","[c]","27930","26700"
"Leaver CS","2022","Dorset and Somerset","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","Female","Unknown","50","[c]","27670","26520"
"Leaver CS","2022","Dorset and Somerset","Outside London","Male","Heterosexual / straight","175","[c]","30830","27570"
"Leaver CS","2022","Dorset and Somerset","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","Male","Unknown","60","[c]","35120","33000"
"Leaver CS","2022","Dorset and Somerset","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Dorset and Somerset","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","Female","Heterosexual / straight","485","[c]","29790","27350"
"Leaver CS","2022","East Anglia","Outside London","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","Female","Undeclared","60","[c]","30660","27570"
"Leaver CS","2022","East Anglia","Outside London","Female","Unknown","135","[c]","33310","27570"
"Leaver CS","2022","East Anglia","Outside London","Male","Heterosexual / straight","480","[c]","32580","27570"
"Leaver CS","2022","East Anglia","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","Male","Undeclared","55","[c]","35230","33000"
"Leaver CS","2022","East Anglia","Outside London","Male","Unknown","175","[c]","31890","27570"
"Leaver CS","2022","East Anglia","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Anglia","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","Female","Heterosexual / straight","385","[c]","30650","26210"
"Leaver CS","2022","East Wales","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","Female","Undeclared","40","[c]","33520","26780"
"Leaver CS","2022","East Wales","Outside London","Female","Unknown","295","[c]","26310","21260"
"Leaver CS","2022","East Wales","Outside London","Male","Heterosexual / straight","385","[c]","35820","29430"
"Leaver CS","2022","East Wales","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","Male","Undeclared","50","[c]","36140","30210"
"Leaver CS","2022","East Wales","Outside London","Male","Unknown","335","[c]","30470","26120"
"Leaver CS","2022","East Wales","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Heterosexual / straight","115","[c]","26530","26950"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Heterosexual / straight","180","[c]","29420","26930"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","Female","Heterosexual / straight","310","[c]","33130","27570"
"Leaver CS","2022","Eastern Scotland","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","Female","Unknown","470","[c]","32200","27230"
"Leaver CS","2022","Eastern Scotland","Outside London","Male","Heterosexual / straight","280","[c]","37050","31540"
"Leaver CS","2022","Eastern Scotland","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","Male","Unknown","480","[c]","33910","30570"
"Leaver CS","2022","Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Female","Heterosexual / straight","235","[c]","30560","29290"
"Leaver CS","2022","Essex","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Female","Unknown","85","[c]","30650","29290"
"Leaver CS","2022","Essex","Outside London","Male","Heterosexual / straight","160","[c]","30200","28770"
"Leaver CS","2022","Essex","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Male","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Essex","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Heterosexual / straight","770","[c]","32660","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","LGBO","55","[c]","26430","25110"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Undeclared","115","[c]","35380","32010"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Unknown","260","[c]","30970","27130"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Heterosexual / straight","905","[c]","36140","33300"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","LGBO","45","[c]","31770","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Undeclared","145","[c]","37700","36460"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Unknown","315","[c]","31330","28840"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Outside London","Female","Heterosexual / straight","410","[c]","30100","26740"
"Leaver CS","2022","Greater Manchester","Outside London","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Outside London","Female","Undeclared","50","[c]","31740","24760"
"Leaver CS","2022","Greater Manchester","Outside London","Female","Unknown","330","[c]","27150","24880"
"Leaver CS","2022","Greater Manchester","Outside London","Male","Heterosexual / straight","365","[c]","33200","27570"
"Leaver CS","2022","Greater Manchester","Outside London","Male","LGBO","35","[c]","31840","27570"
"Leaver CS","2022","Greater Manchester","Outside London","Male","Undeclared","35","[c]","33420","27690"
"Leaver CS","2022","Greater Manchester","Outside London","Male","Unknown","340","[c]","31340","27570"
"Leaver CS","2022","Greater Manchester","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Female","Heterosexual / straight","435","[c]","28330","26670"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Female","Undeclared","45","[c]","27170","26620"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Female","Unknown","210","[c]","29120","23630"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Male","Heterosexual / straight","535","[c]","32100","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Male","Undeclared","65","[c]","33960","31040"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Male","Unknown","185","[c]","31370","26590"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Heterosexual / straight","135","[c]","27720","26520"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Unknown","50","[c]","23080","21260"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Heterosexual / straight","160","[c]","28680","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Unknown","65","[c]","23500","21300"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","Female","Heterosexual / straight","60","[c]","25750","23230"
"Leaver CS","2022","Highlands and Islands","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","Female","Unknown","35","[c]","27100","24020"
"Leaver CS","2022","Highlands and Islands","Outside London","Male","Heterosexual / straight","45","[c]","30660","27570"
"Leaver CS","2022","Highlands and Islands","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","Male","Unknown","35","[c]","29870","27460"
"Leaver CS","2022","Highlands and Islands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","London","Female","Heterosexual / straight","970","[c]","41690","36320"
"Leaver CS","2022","Inner London - East","London","Female","LGBO","60","[c]","36050","31060"
"Leaver CS","2022","Inner London - East","London","Female","Undeclared","140","[c]","41920","34110"
"Leaver CS","2022","Inner London - East","London","Female","Unknown","405","[c]","44750","33910"
"Leaver CS","2022","Inner London - East","London","Male","Heterosexual / straight","540","[c]","46170","39470"
"Leaver CS","2022","Inner London - East","London","Male","LGBO","65","[c]","45630","40470"
"Leaver CS","2022","Inner London - East","London","Male","Undeclared","100","[c]","45880","40870"
"Leaver CS","2022","Inner London - East","London","Male","Unknown","330","[c]","49640","43000"
"Leaver CS","2022","Inner London - East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","London","Female","Heterosexual / straight","1305","[c]","43180","38300"
"Leaver CS","2022","Inner London - West","London","Female","LGBO","145","[c]","37560","33930"
"Leaver CS","2022","Inner London - West","London","Female","Undeclared","330","[c]","41180","37740"
"Leaver CS","2022","Inner London - West","London","Female","Unknown","810","[c]","41100","34260"
"Leaver CS","2022","Inner London - West","London","Male","Heterosexual / straight","1150","[c]","47680","42700"
"Leaver CS","2022","Inner London - West","London","Male","LGBO","150","[c]","44700","40420"
"Leaver CS","2022","Inner London - West","London","Male","Undeclared","280","[c]","48380","44970"
"Leaver CS","2022","Inner London - West","London","Male","Unknown","760","[c]","45260","39920"
"Leaver CS","2022","Inner London - West","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","Female","Heterosexual / straight","260","[c]","30850","29290"
"Leaver CS","2022","Kent","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","Female","Unknown","85","[c]","28850","24250"
"Leaver CS","2022","Kent","Outside London","Male","Heterosexual / straight","255","[c]","31150","27380"
"Leaver CS","2022","Kent","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","Male","Unknown","85","[c]","32840","27370"
"Leaver CS","2022","Kent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","Female","Heterosexual / straight","345","[c]","26690","21260"
"Leaver CS","2022","Lancashire","Outside London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","Female","Undeclared","40","[c]","29420","26850"
"Leaver CS","2022","Lancashire","Outside London","Female","Unknown","230","[c]","25590","21260"
"Leaver CS","2022","Lancashire","Outside London","Male","Heterosexual / straight","280","[c]","26120","21260"
"Leaver CS","2022","Lancashire","Outside London","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","Male","Unknown","165","[c]","27520","25230"
"Leaver CS","2022","Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Heterosexual / straight","275","[c]","28380","22950"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Unknown","220","[c]","23830","21260"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Heterosexual / straight","215","[c]","31750","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Unknown","125","[c]","23410","21260"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Female","Heterosexual / straight","95","[c]","26240","26670"
"Leaver CS","2022","Lincolnshire","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Male","Heterosexual / straight","120","[c]","29710","27570"
"Leaver CS","2022","Lincolnshire","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","Female","Heterosexual / straight","440","[c]","28160","25040"
"Leaver CS","2022","Merseyside","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","Female","Undeclared","45","[c]","25570","25040"
"Leaver CS","2022","Merseyside","Outside London","Female","Unknown","310","[c]","27740","26620"
"Leaver CS","2022","Merseyside","Outside London","Male","Heterosexual / straight","245","[c]","28120","24890"
"Leaver CS","2022","Merseyside","Outside London","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","Male","Undeclared","35","[c]","31590","27470"
"Leaver CS","2022","Merseyside","Outside London","Male","Unknown","230","[c]","31950","24880"
"Leaver CS","2022","Merseyside","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","Female","Heterosexual / straight","35","[c]","32250","27570"
"Leaver CS","2022","North Eastern Scotland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","Male","Heterosexual / straight","45","[c]","33360","28740"
"Leaver CS","2022","North Eastern Scotland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","Male","Unknown","30","[c]","33130","28170"
"Leaver CS","2022","North Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","Female","Heterosexual / straight","145","[c]","29480","27000"
"Leaver CS","2022","North Yorkshire","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","Male","Heterosexual / straight","125","[c]","34010","31530"
"Leaver CS","2022","North Yorkshire","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","Male","Unknown","55","[c]","31060","25500"
"Leaver CS","2022","North Yorkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","Female","Heterosexual / straight","50","[c]","27800","24530"
"Leaver CS","2022","Northern Ireland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","Male","Heterosexual / straight","65","[c]","28550","22130"
"Leaver CS","2022","Northern Ireland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Outside London","Female","Heterosexual / straight","440","[c]","28290","23390"
