"Status","Year","Disability","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Commercial","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Commercial","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Communications","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Female","30","30","43570","40010"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Male","55","55","46870","50430"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Economics","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Finance","Female","40","40","40190","32260"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Finance","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Human Resources","Female","100","95","41510","36330"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Human Resources","Male","35","35","41430","37230"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Operational Delivery","Female","100","100","36740","34260"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Operational Delivery","Male","50","50","40620","41100"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Policy","Female","45","45","40870","41750"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Policy","Male","30","30","46350","41750"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Project Delivery","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Project Delivery","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Property","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Property","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Security","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Social Research","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Statistics","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Digital, Data and Technology","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Operational Delivery","Female","90","85","36050","35090"
"In post","2022","Declared disabled","National Crime Agency","Operational Delivery","Male","115","115","39880","37170"
"In post","2022","Declared disabled","National Crime Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Project Delivery","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Infrastructure Commission","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","Unknown","Female","25","20","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","Unknown","Male","20","15","[c]","[c]"
"In post","2022","Declared disabled","National Records of Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Savings and Investments","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Other","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Security","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Budget Responsibility","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Female","50","50","58990","51360"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Female","15","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Other","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Other","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Policy","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Gas and Electricity Markets","Legal","Male","[c]","[c]","[c]","[c]"
