"Status","Year","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","West Midlands","Heterosexual / straight","855","820","34450","32770"
"In post","2022","Unknown","West Midlands","LGBO","45","45","33830","29360"
"In post","2022","Unknown","West Midlands","Undeclared","120","115","34940","32530"
"In post","2022","Unknown","West Midlands","Unknown","2610","2485","30830","26820"
"In post","2022","Unknown","West Wales and The Valleys","Heterosexual / straight","315","290","29890","26800"
"In post","2022","Unknown","West Wales and The Valleys","LGBO","15","15","[c]","[c]"
"In post","2022","Unknown","West Wales and The Valleys","Undeclared","45","40","33370","31470"
"In post","2022","Unknown","West Wales and The Valleys","Unknown","1420","1330","27120","21840"
"In post","2022","Unknown","West Yorkshire","Heterosexual / straight","670","645","37150","33370"
"In post","2022","Unknown","West Yorkshire","LGBO","60","60","36250","31800"
"In post","2022","Unknown","West Yorkshire","Undeclared","275","265","39310","36820"
"In post","2022","Unknown","West Yorkshire","Unknown","3055","2925","30770","26820"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","Heterosexual / straight","55","[c]","30650","27570"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","80","[c]","29510","27570"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cumbria","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","Heterosexual / straight","95","[c]","28190","27570"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Devon","Heterosexual / straight","60","[c]","26480","21260"
"Leaver CS","2022","Declared disabled","Devon","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Devon","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset and Somerset","Heterosexual / straight","50","[c]","27180","26670"
"Leaver CS","2022","Declared disabled","Dorset and Somerset","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","Heterosexual / straight","130","[c]","27760","26780"
"Leaver CS","2022","Declared disabled","East Anglia","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Wales","Heterosexual / straight","80","[c]","32670","27570"
"Leaver CS","2022","Declared disabled","East Wales","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Wales","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Eastern Scotland","Heterosexual / straight","95","[c]","31490","27570"
"Leaver CS","2022","Declared disabled","Eastern Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Eastern Scotland","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex","Heterosexual / straight","55","[c]","31130","29290"
"Leaver CS","2022","Declared disabled","Essex","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","185","[c]","33720","27570"
"Leaver CS","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","40","[c]","35390","33300"
"Leaver CS","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester","Heterosexual / straight","105","[c]","27200","25040"
"Leaver CS","2022","Declared disabled","Greater Manchester","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Greater Manchester","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hampshire and Isle of Wight","Heterosexual / straight","110","[c]","29200","27570"
"Leaver CS","2022","Declared disabled","Hampshire and Isle of Wight","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hampshire and Isle of Wight","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Highlands and Islands","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inner London - East","Heterosexual / straight","110","[c]","37940","32320"
"Leaver CS","2022","Declared disabled","Inner London - East","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inner London - East","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inner London - East","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inner London - West","Heterosexual / straight","225","[c]","41710","36650"
"Leaver CS","2022","Declared disabled","Inner London - West","LGBO","75","[c]","39690","33570"
"Leaver CS","2022","Declared disabled","Inner London - West","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inner London - West","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Kent","Heterosexual / straight","80","[c]","29340","27810"
"Leaver CS","2022","Declared disabled","Kent","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Kent","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Lancashire","Heterosexual / straight","100","[c]","25620","21260"
"Leaver CS","2022","Declared disabled","Lancashire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Lancashire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Lancashire","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","65","[c]","26730","21260"
"Leaver CS","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Lincolnshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Merseyside","Heterosexual / straight","115","[c]","27550","25040"
"Leaver CS","2022","Declared disabled","Merseyside","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Merseyside","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Merseyside","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Yorkshire","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","100","[c]","25950","21260"
"Leaver CS","2022","Declared disabled","Northumberland, and Tyne and Wear","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northumberland, and Tyne and Wear","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northumberland, and Tyne and Wear","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - East and North East","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - East and North East","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - East and North East","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - South","Heterosexual / straight","55","[c]","31890","28990"
"Leaver CS","2022","Declared disabled","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - South","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - South","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - West and North West","Heterosexual / straight","60","[c]","31940","31060"
"Leaver CS","2022","Declared disabled","Outer London - West and North West","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - West and North West","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Shropshire and Staffordshire","Heterosexual / straight","75","[c]","27580","27570"
"Leaver CS","2022","Declared disabled","Shropshire and Staffordshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Shropshire and Staffordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Shropshire and Staffordshire","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South Yorkshire","Heterosexual / straight","85","[c]","30180","27570"
"Leaver CS","2022","Declared disabled","South Yorkshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Southern Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Southern Scotland","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Surrey, East and West Sussex","Heterosexual / straight","50","[c]","27490","27570"
"Leaver CS","2022","Declared disabled","Surrey, East and West Sussex","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Tees Valley and Durham","Heterosexual / straight","60","[c]","29810","25120"
"Leaver CS","2022","Declared disabled","Tees Valley and Durham","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Tees Valley and Durham","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Heterosexual / straight","35","[c]","28330","26670"
"Leaver CS","2022","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Central Scotland","Heterosexual / straight","70","[c]","28700","26120"
"Leaver CS","2022","Declared disabled","West Central Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Central Scotland","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands","Heterosexual / straight","80","[c]","28450","27570"
"Leaver CS","2022","Declared disabled","West Midlands","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Midlands","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Wales and The Valleys","Heterosexual / straight","80","[c]","26070","22180"
"Leaver CS","2022","Declared disabled","West Wales and The Valleys","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Wales and The Valleys","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Yorkshire","Heterosexual / straight","105","[c]","29120","27570"
"Leaver CS","2022","Declared disabled","West Yorkshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Yorkshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","West Yorkshire","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Heterosexual / straight","305","[c]","31280","29290"
"Leaver CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","670","[c]","30390","27570"
"Leaver CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","60","[c]","29500","26640"
"Leaver CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","55","[c]","31730","28550"
"Leaver CS","2022","Declared non-disabled","Cheshire","Heterosexual / straight","160","[c]","30640","27570"
"Leaver CS","2022","Declared non-disabled","Cheshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cheshire","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Heterosexual / straight","95","[c]","26720","21260"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cumbria","Heterosexual / straight","110","[c]","30730","26950"
"Leaver CS","2022","Declared non-disabled","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cumbria","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Heterosexual / straight","430","[c]","29430","27570"
"Leaver CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Undeclared","40","[c]","27860","27570"
"Leaver CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","135","[c]","28510","27570"
"Leaver CS","2022","Declared non-disabled","Devon","Heterosexual / straight","380","[c]","30880","27570"
"Leaver CS","2022","Declared non-disabled","Devon","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Devon","Undeclared","75","[c]","31210","27570"
"Leaver CS","2022","Declared non-disabled","Devon","Unknown","45","[c]","28680","26120"
"Leaver CS","2022","Declared non-disabled","Dorset and Somerset","Heterosexual / straight","285","[c]","29750","27410"
"Leaver CS","2022","Declared non-disabled","Dorset and Somerset","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dorset and Somerset","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Dorset and Somerset","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Anglia","Heterosexual / straight","755","[c]","31220","27570"
"Leaver CS","2022","Declared non-disabled","East Anglia","LGBO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Anglia","Undeclared","60","[c]","31300","27570"
"Leaver CS","2022","Declared non-disabled","East Anglia","Unknown","90","[c]","29020","27570"
"Leaver CS","2022","Declared non-disabled","East Wales","Heterosexual / straight","615","[c]","33120","27570"
"Leaver CS","2022","Declared non-disabled","East Wales","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Wales","Undeclared","55","[c]","35720","27570"
"Leaver CS","2022","Declared non-disabled","East Wales","Unknown","220","[c]","27700","21260"
"Leaver CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","235","[c]","28720","27370"
"Leaver CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Eastern Scotland","Heterosexual / straight","395","[c]","35500","27570"
"Leaver CS","2022","Declared non-disabled","Eastern Scotland","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Eastern Scotland","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Eastern Scotland","Unknown","305","[c]","33310","27360"
"Leaver CS","2022","Declared non-disabled","Essex","Heterosexual / straight","310","[c]","30430","29290"
"Leaver CS","2022","Declared non-disabled","Essex","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Essex","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1330","[c]","34540","30420"
"Leaver CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","70","[c]","29020","26790"
"Leaver CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","120","[c]","35410","33300"
"Leaver CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","190","[c]","33470","29230"
"Leaver CS","2022","Declared non-disabled","Greater Manchester","Heterosexual / straight","605","[c]","31710","27570"
"Leaver CS","2022","Declared non-disabled","Greater Manchester","LGBO","50","[c]","31500","27570"
"Leaver CS","2022","Declared non-disabled","Greater Manchester","Undeclared","50","[c]","31250","27570"
"Leaver CS","2022","Declared non-disabled","Greater Manchester","Unknown","265","[c]","29590","26120"
"Leaver CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Heterosexual / straight","685","[c]","31430","27570"
"Leaver CS","2022","Declared non-disabled","Hampshire and Isle of Wight","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Undeclared","50","[c]","33640","27570"
"Leaver CS","2022","Declared non-disabled","Hampshire and Isle of Wight","Unknown","140","[c]","35620","29230"
"Leaver CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","230","[c]","28690","27570"
"Leaver CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","35","[c]","23290","21300"
"Leaver CS","2022","Declared non-disabled","Highlands and Islands","Heterosexual / straight","85","[c]","27560","26670"
"Leaver CS","2022","Declared non-disabled","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Highlands and Islands","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Highlands and Islands","Unknown","40","[c]","30220","27570"
"Leaver CS","2022","Declared non-disabled","Inner London - East","Heterosexual / straight","1200","[c]","43620","37260"
"Leaver CS","2022","Declared non-disabled","Inner London - East","LGBO","85","[c]","41480","32730"
"Leaver CS","2022","Declared non-disabled","Inner London - East","Undeclared","115","[c]","42240","34570"
"Leaver CS","2022","Declared non-disabled","Inner London - East","Unknown","260","[c]","50820","46250"
"Leaver CS","2022","Declared non-disabled","Inner London - West","Heterosexual / straight","1915","[c]","46010","40940"
"Leaver CS","2022","Declared non-disabled","Inner London - West","LGBO","170","[c]","42190","38160"
"Leaver CS","2022","Declared non-disabled","Inner London - West","Undeclared","185","[c]","46620","42500"
"Leaver CS","2022","Declared non-disabled","Inner London - West","Unknown","265","[c]","50030","43770"
"Leaver CS","2022","Declared non-disabled","Kent","Heterosexual / straight","385","[c]","30940","29290"
"Leaver CS","2022","Declared non-disabled","Kent","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Kent","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Kent","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Lancashire","Heterosexual / straight","475","[c]","26730","21260"
"Leaver CS","2022","Declared non-disabled","Lancashire","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Lancashire","Undeclared","35","[c]","28760","24300"
"Leaver CS","2022","Declared non-disabled","Lancashire","Unknown","150","[c]","28060","27570"
"Leaver CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","380","[c]","30260","27570"
"Leaver CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Lincolnshire","Heterosexual / straight","170","[c]","28480","27150"
"Leaver CS","2022","Declared non-disabled","Lincolnshire","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Lincolnshire","Undeclared","15","[c]","[c]","[c]"
