"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","East Anglia","15","[c]","30570","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","32800","33300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Hampshire and Isle of Wight","25","[c]","35020","36460"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Leicestershire, Rutland and Northamptonshire","20","[c]","21090","19010"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","North Yorkshire","15","[c]","33190","33300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Devon","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","East Anglia","15","[c]","24870","24200"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","39560","40580"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Hampshire and Isle of Wight","30","[c]","29520","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Berkshire, Buckinghamshire and Oxfordshire","95","[c]","31610","27680"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Cumbria","15","[c]","29340","25680"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Devon","45","[c]","27420","25340"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Dorset and Somerset","10","[c]","25040","25000"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","East Anglia","30","[c]","42120","39070"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Essex","20","[c]","36300","39070"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","29820","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Hampshire and Isle of Wight","55","[c]","29350","26140"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Herefordshire, Worcestershire and Warwickshire","20","[c]","34250","39070"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Highlands and Islands","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Inner London - West","25","[c]","30270","25770"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","North Yorkshire","30","[c]","34050","39070"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Northern Ireland","15","[c]","22090","20560"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Shropshire and Staffordshire","10","[c]","29250","25830"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","West Central Scotland","75","[c]","35920","39070"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Statistics","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Inner London - East","80","[c]","44480","41750"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Inner London - West","200","[c]","44110","40480"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Shropshire and Staffordshire","10","[c]","24140","19780"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","South Yorkshire","10","[c]","46510","51500"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","West Midlands","15","[c]","45280","44980"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Operational Delivery","West Yorkshire","20","[c]","31680","28900"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Bedfordshire and Hertfordshire","15","[c]","40300","40110"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Cheshire","45","[c]","38610","34900"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","38720","38540"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Inner London - East","70","[c]","48500","40170"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Kent","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","South Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","West Midlands","20","[c]","38930","36410"
"Leaver CS","2022","National Crime Agency","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","West Yorkshire","15","[c]","35640","36410"
"Leaver CS","2022","National Crime Agency","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Policy","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Unknown","Eastern Scotland","35","[c]","34930","28990"
"Leaver CS","2022","National Records of Scotland","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Communications","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Cheshire","[c]","[c]","[c]","[c]"
