"Status","Year","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Statistics Authority","EO","Male","260","250","24640","23880"
"In post","2022","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","G6/G7","Female","545","515","53110","51210"
"In post","2022","UK Statistics Authority","G6/G7","Male","535","530","54520","51210"
"In post","2022","UK Statistics Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","SCS level","Female","35","35","84300","78050"
"In post","2022","UK Statistics Authority","SCS level","Male","45","45","85190","75260"
"In post","2022","UK Statistics Authority","SEO/HEO","Female","1415","1335","34260","33710"
"In post","2022","UK Statistics Authority","SEO/HEO","Male","1040","1025","34490","34020"
"In post","2022","UK Statistics Authority","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Female","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","EO","Male","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","UK Supreme Court","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Water Services Regulation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","EO","Female","30","30","29090","28000"
"In post","2022","Water Services Regulation Authority","EO","Male","15","15","[c]","[c]"
"In post","2022","Water Services Regulation Authority","G6/G7","Female","30","25","[c]","[c]"
"In post","2022","Water Services Regulation Authority","G6/G7","Male","40","40","80720","75010"
"In post","2022","Water Services Regulation Authority","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","SEO/HEO","Female","70","65","46340","44420"
"In post","2022","Water Services Regulation Authority","SEO/HEO","Male","60","60","47950","46420"
"In post","2022","Welsh Government","AA/AO","Female","555","500","24210","24630"
"In post","2022","Welsh Government","AA/AO","Male","315","305","24330","24630"
"In post","2022","Welsh Government","EO","Female","640","585","28820","29430"
"In post","2022","Welsh Government","EO","Male","465","455","28840","29430"
"In post","2022","Welsh Government","G6/G7","Female","590","555","61820","61440"
"In post","2022","Welsh Government","G6/G7","Male","515","505","63180","61440"
"In post","2022","Welsh Government","SCS level","Female","85","85","83770","78470"
"In post","2022","Welsh Government","SCS level","Male","105","100","89610","81760"
"In post","2022","Welsh Government","SEO/HEO","Female","1680","1565","41250","38160"
"In post","2022","Welsh Government","SEO/HEO","Male","1010","985","41640","38160"
"Leaver CS","2022","Attorney General's Departments","AA/AO","Female","110","[c]","22220","22200"
"Leaver CS","2022","Attorney General's Departments","AA/AO","Male","40","[c]","22270","22200"
"Leaver CS","2022","Attorney General's Departments","EO","Female","60","[c]","27860","27350"
"Leaver CS","2022","Attorney General's Departments","EO","Male","35","[c]","28560","27350"
"Leaver CS","2022","Attorney General's Departments","G6/G7","Female","175","[c]","58190","55610"
"Leaver CS","2022","Attorney General's Departments","G6/G7","Male","130","[c]","58650","55610"
"Leaver CS","2022","Attorney General's Departments","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","SEO/HEO","Female","55","[c]","36910","38000"
"Leaver CS","2022","Attorney General's Departments","SEO/HEO","Male","40","[c]","37240","37850"
"Leaver CS","2022","Cabinet Office","AA/AO","Female","45","[c]","20280","20330"
"Leaver CS","2022","Cabinet Office","AA/AO","Male","50","[c]","20380","19600"
"Leaver CS","2022","Cabinet Office","EO","Female","40","[c]","27220","27500"
"Leaver CS","2022","Cabinet Office","EO","Male","45","[c]","26410","27500"
"Leaver CS","2022","Cabinet Office","G6/G7","Female","130","[c]","61340","59250"
"Leaver CS","2022","Cabinet Office","G6/G7","Male","175","[c]","63680","60640"
"Leaver CS","2022","Cabinet Office","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","SCS level","Male","50","[c]","100410","94460"
"Leaver CS","2022","Cabinet Office","SEO/HEO","Female","140","[c]","35240","34640"
"Leaver CS","2022","Cabinet Office","SEO/HEO","Male","120","[c]","35480","34550"
"Leaver CS","2022","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Female","70","[c]","21610","21130"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","AA/AO","Male","65","[c]","20780","20920"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","EO","Female","70","[c]","26440","26630"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","EO","Male","55","[c]","26320","24570"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Female","70","[c]","56520","53600"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","G6/G7","Male","130","[c]","56810","53600"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","135","[c]","36270","36240"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","180","[c]","37480","36960"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","40","[c]","35280","34020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","EO","Female","75","[c]","26690","25000"
"Leaver CS","2022","Department for Education","EO","Male","35","[c]","26010","25000"
"Leaver CS","2022","Department for Education","G6/G7","Female","60","[c]","57750","55860"
"Leaver CS","2022","Department for Education","G6/G7","Male","75","[c]","56490","54320"
"Leaver CS","2022","Department for Education","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","SEO/HEO","Female","85","[c]","36430","36500"
"Leaver CS","2022","Department for Education","SEO/HEO","Male","90","[c]","35820","36500"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Female","140","[c]","21800","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","AA/AO","Male","100","[c]","21470","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","EO","Female","95","[c]","25690","25190"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","EO","Male","80","[c]","25640","24920"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","G6/G7","Male","60","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","200","[c]","35300","35900"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","185","[c]","35910","35900"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","EO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","G6/G7","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Female","35","[c]","58000","54480"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","G6/G7","Male","50","[c]","58510","57850"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Female","35","[c]","36740","36820"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","SEO/HEO","Male","40","[c]","37830","36340"
"Leaver CS","2022","Department for Transport","AA/AO","Female","285","[c]","21110","21840"
"Leaver CS","2022","Department for Transport","AA/AO","Male","215","[c]","22650","21840"
"Leaver CS","2022","Department for Transport","EO","Female","105","[c]","27360","26780"
"Leaver CS","2022","Department for Transport","EO","Male","270","[c]","27610","26780"
"Leaver CS","2022","Department for Transport","G6/G7","Female","35","[c]","59600","55380"
"Leaver CS","2022","Department for Transport","G6/G7","Male","75","[c]","62270","58820"
"Leaver CS","2022","Department for Transport","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","SEO/HEO","Female","105","[c]","37160","35060"
"Leaver CS","2022","Department for Transport","SEO/HEO","Male","175","[c]","39020","36840"
"Leaver CS","2022","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","AA/AO","Female","2035","[c]","21360","21260"
"Leaver CS","2022","Department for Work and Pensions","AA/AO","Male","1365","[c]","21480","21260"
"Leaver CS","2022","Department for Work and Pensions","EO","Female","2930","[c]","28210","27570"
"Leaver CS","2022","Department for Work and Pensions","EO","Male","1590","[c]","28270","27570"
"Leaver CS","2022","Department for Work and Pensions","G6/G7","Female","100","[c]","57420","54660"
"Leaver CS","2022","Department for Work and Pensions","G6/G7","Male","150","[c]","60310","59590"
"Leaver CS","2022","Department for Work and Pensions","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","SEO/HEO","Female","380","[c]","36080","34290"
"Leaver CS","2022","Department for Work and Pensions","SEO/HEO","Male","300","[c]","38670","36910"
"Leaver CS","2022","Department of Health and Social Care","AA/AO","Female","200","[c]","21110","20010"
"Leaver CS","2022","Department of Health and Social Care","AA/AO","Male","95","[c]","21080","19880"
"Leaver CS","2022","Department of Health and Social Care","EO","Female","395","[c]","25670","25170"
"Leaver CS","2022","Department of Health and Social Care","EO","Male","125","[c]","26000","26880"
"Leaver CS","2022","Department of Health and Social Care","G6/G7","Female","560","[c]","57150","53360"
"Leaver CS","2022","Department of Health and Social Care","G6/G7","Male","265","[c]","58310","54470"
"Leaver CS","2022","Department of Health and Social Care","SCS level","Female","120","[c]","98260","95140"
"Leaver CS","2022","Department of Health and Social Care","SCS level","Male","105","[c]","99940","95140"
"Leaver CS","2022","Department of Health and Social Care","SEO/HEO","Female","880","[c]","36440","36690"
"Leaver CS","2022","Department of Health and Social Care","SEO/HEO","Male","395","[c]","35720","36330"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","G6/G7","Female","45","[c]","60450","58030"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","G6/G7","Male","75","[c]","60830","60740"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","SEO/HEO","Male","95","[c]","38400","38500"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","AA/AO","Female","65","[c]","22880","22600"
"Leaver CS","2022","HM Land Registry","AA/AO","Male","40","[c]","22690","22600"
"Leaver CS","2022","HM Land Registry","EO","Female","80","[c]","27670","27130"
"Leaver CS","2022","HM Land Registry","EO","Male","40","[c]","27910","27130"
"Leaver CS","2022","HM Land Registry","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","SEO/HEO","Female","70","[c]","37330","33840"
"Leaver CS","2022","HM Land Registry","SEO/HEO","Male","80","[c]","38470","38450"
"Leaver CS","2022","HM Revenue and Customs","AA/AO","Female","1730","[c]","21780","22010"
"Leaver CS","2022","HM Revenue and Customs","AA/AO","Male","1040","[c]","21780","21250"
"Leaver CS","2022","HM Revenue and Customs","EO","Female","510","[c]","27440","27000"
"Leaver CS","2022","HM Revenue and Customs","EO","Male","440","[c]","27060","26590"
"Leaver CS","2022","HM Revenue and Customs","G6/G7","Female","125","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","G6/G7","Male","205","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","SEO/HEO","Female","385","[c]","39190","38180"
"Leaver CS","2022","HM Revenue and Customs","SEO/HEO","Male","490","[c]","39750","40600"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","G6/G7","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO/HEO","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury","SEO/HEO","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","AA/AO","Female","340","[c]","22010","21680"
"Leaver CS","2022","Home Office","AA/AO","Male","230","[c]","21960","21680"
"Leaver CS","2022","Home Office","EO","Female","380","[c]","27070","26160"
"Leaver CS","2022","Home Office","EO","Male","470","[c]","27800","27370"
"Leaver CS","2022","Home Office","G6/G7","Female","75","[c]","60890","59620"
"Leaver CS","2022","Home Office","G6/G7","Male","110","[c]","62950","61790"
"Leaver CS","2022","Home Office","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","SEO/HEO","Female","210","[c]","37320","36620"
"Leaver CS","2022","Home Office","SEO/HEO","Male","235","[c]","37700","37390"
"Leaver CS","2022","Home Office","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","AA/AO","Female","695","[c]","21670","21170"
"Leaver CS","2022","Ministry of Defence","AA/AO","Male","975","[c]","24290","21170"
"Leaver CS","2022","Ministry of Defence","EO","Female","380","[c]","25920","26670"
"Leaver CS","2022","Ministry of Defence","EO","Male","605","[c]","26820","26670"
"Leaver CS","2022","Ministry of Defence","G6/G7","Female","120","[c]","60140","56390"
"Leaver CS","2022","Ministry of Defence","G6/G7","Male","260","[c]","59810","56730"
"Leaver CS","2022","Ministry of Defence","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence","SEO/HEO","Female","535","[c]","36840","36750"
"Leaver CS","2022","Ministry of Defence","SEO/HEO","Male","1045","[c]","37490","36980"
"Leaver CS","2022","Ministry of Defence","Unknown","Female","60","[c]","34180","32260"
"Leaver CS","2022","Ministry of Defence","Unknown","Male","330","[c]","37290","33980"
"Leaver CS","2022","Ministry of Justice","AA/AO","Female","2990","[c]","20590","20970"
"Leaver CS","2022","Ministry of Justice","AA/AO","Male","3255","[c]","20730","20970"
"Leaver CS","2022","Ministry of Justice","EO","Female","375","[c]","25430","25120"
"Leaver CS","2022","Ministry of Justice","EO","Male","400","[c]","25700","25120"
"Leaver CS","2022","Ministry of Justice","G6/G7","Female","100","[c]","59880","57540"
"Leaver CS","2022","Ministry of Justice","G6/G7","Male","100","[c]","60280","60310"
"Leaver CS","2022","Ministry of Justice","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice","SEO/HEO","Female","395","[c]","36850","36010"
"Leaver CS","2022","Ministry of Justice","SEO/HEO","Male","340","[c]","38150","37280"
"Leaver CS","2022","Ministry of Justice","Unknown","Female","1355","[c]","35340","31420"
"Leaver CS","2022","Ministry of Justice","Unknown","Male","445","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","EO","Female","55","[c]","32710","32280"
"Leaver CS","2022","National Crime Agency","EO","Male","75","[c]","34640","36410"
"Leaver CS","2022","National Crime Agency","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Female","35","[c]","42850","41090"
"Leaver CS","2022","National Crime Agency","SEO/HEO","Male","85","[c]","45400","45480"
"Leaver CS","2022","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","40","[c]","74220","75500"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","65","[c]","45820","46360"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","EO","Male","15","[c]","[c]","[c]"
