"Status","Year","Age","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Unknown","Security","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Security","East of England","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Security","London","65","65","35680","34500"
"In post","2022","50-59","Unknown","Security","North East (England)","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Security","North West (England)","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Security","Northern Ireland","30","30","20660","20560"
"In post","2022","50-59","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Security","Scotland","115","115","33390","39070"
"In post","2022","50-59","Unknown","Security","South East (England)","70","70","33010","39070"
"In post","2022","50-59","Unknown","Security","South West (England)","75","75","31420","35940"
"In post","2022","50-59","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Security","Wales","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Security","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Security","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","London","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","Wales","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Tax","East Midlands (England)","75","70","31550","28920"
"In post","2022","50-59","Unknown","Tax","East of England","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Tax","London","205","195","40860","37930"
"In post","2022","50-59","Unknown","Tax","North East (England)","95","90","28360","26590"
"In post","2022","50-59","Unknown","Tax","North West (England)","155","150","33220","33080"
"In post","2022","50-59","Unknown","Tax","Northern Ireland","30","30","37110","28920"
"In post","2022","50-59","Unknown","Tax","Scotland","100","90","35110","33370"
"In post","2022","50-59","Unknown","Tax","South East (England)","50","45","35300","33400"
"In post","2022","50-59","Unknown","Tax","South West (England)","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Tax","Wales","70","70","30450","27500"
"In post","2022","50-59","Unknown","Tax","West Midlands (England)","55","50","36410","33370"
"In post","2022","50-59","Unknown","Tax","Yorkshire and The Humber","50","50","33480","33370"
"In post","2022","50-59","Unknown","Unknown","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","East of England","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","London","320","315","67560","62120"
"In post","2022","50-59","Unknown","Unknown","North East (England)","45","40","39590","33370"
"In post","2022","50-59","Unknown","Unknown","North West (England)","105","100","48500","49700"
"In post","2022","50-59","Unknown","Unknown","Northern Ireland","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Scotland","1130","1085","45300","40810"
"In post","2022","50-59","Unknown","Unknown","South East (England)","50","50","53010","49700"
"In post","2022","50-59","Unknown","Unknown","South West (England)","40","40","70750","64120"
"In post","2022","50-59","Unknown","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Wales","15","15","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","West Midlands (England)","40","35","69880","60210"
"In post","2022","50-59","Unknown","Unknown","Yorkshire and The Humber","90","85","44220","33370"
"In post","2022","50-59","Unknown","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","London","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","North West (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","South West (England)","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","London","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","East Midlands (England)","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","East of England","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","London","30","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","North East (England)","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","North West (England)","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","Scotland","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","South East (England)","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","South West (England)","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","Wales","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","West Midlands (England)","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","London","20","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","North East (England)","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","North West (England)","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","South East (England)","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","South West (England)","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","Wales","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","London","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","North West (England)","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","South East (England)","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","South West (England)","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Wales","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Geography","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Geography","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Geography","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Geography","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","London","30","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","North West (England)","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","South East (England)","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","South West (England)","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","Wales","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","South East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","London","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","South West (England)","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","East of England","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","London","30","30","61250","62590"
"In post","2022","60-64","Declared disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","North West (England)","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","South East (England)","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","South West (England)","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Delivery","East Midlands (England)","260","220","25600","25120"
"In post","2022","60-64","Declared disabled","Operational Delivery","East of England","250","195","28710","27570"
"In post","2022","60-64","Declared disabled","Operational Delivery","London","475","425","30990","30250"
"In post","2022","60-64","Declared disabled","Operational Delivery","North East (England)","410","310","25330","22080"
"In post","2022","60-64","Declared disabled","Operational Delivery","North West (England)","705","555","25640","22410"
"In post","2022","60-64","Declared disabled","Operational Delivery","Northern Ireland","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Delivery","Scotland","350","255","26190","26120"
"In post","2022","60-64","Declared disabled","Operational Delivery","South East (England)","385","315","27610","26840"
"In post","2022","60-64","Declared disabled","Operational Delivery","South West (England)","250","200","27150","27070"
"In post","2022","60-64","Declared disabled","Operational Delivery","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Delivery","Wales","320","245","25590","22080"
"In post","2022","60-64","Declared disabled","Operational Delivery","West Midlands (England)","385","310","27760","27570"
"In post","2022","60-64","Declared disabled","Operational Delivery","Yorkshire and The Humber","325","245","26910","27250"
"In post","2022","60-64","Declared disabled","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other","East Midlands (England)","25","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other","East of England","30","30","25440","23500"
"In post","2022","60-64","Declared disabled","Other","London","35","30","32660","28850"
"In post","2022","60-64","Declared disabled","Other","North East (England)","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other","North West (England)","40","30","24100","21320"
"In post","2022","60-64","Declared disabled","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other","Scotland","30","25","28200","27570"
"In post","2022","60-64","Declared disabled","Other","South East (England)","45","40","30930","27570"
"In post","2022","60-64","Declared disabled","Other","South West (England)","80","75","29560","22800"
"In post","2022","60-64","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other","Wales","25","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other","West Midlands (England)","50","45","26350","26670"
"In post","2022","60-64","Declared disabled","Other","Yorkshire and The Humber","35","25","23910","21580"
"In post","2022","60-64","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","London","85","75","46500","43810"
"In post","2022","60-64","Declared disabled","Policy","North East (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","South West (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","Wales","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","East of England","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","London","20","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","North East (England)","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","North West (England)","20","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","Scotland","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","South East (England)","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","South West (England)","25","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","Yorkshire and The Humber","10","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","East of England","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","London","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","North West (England)","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","Scotland","[c]","[c]","[c]","[c]"
