"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Mixed","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Mixed","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Mixed","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Female","Heterosexual / straight","150","140","51210","52100"
"In post","2022","Mixed","Legal","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Legal","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Legal","Female","Unknown","20","15","[c]","[c]"
"In post","2022","Mixed","Legal","Male","Heterosexual / straight","80","75","50420","50880"
"In post","2022","Mixed","Legal","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Legal","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Legal","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Mixed","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Mixed","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Delivery","Female","Heterosexual / straight","2115","1950","28930","27570"
"In post","2022","Mixed","Operational Delivery","Female","LGBO","195","185","27810","27200"
"In post","2022","Mixed","Operational Delivery","Female","Undeclared","200","180","29240","27570"
"In post","2022","Mixed","Operational Delivery","Female","Unknown","160","135","27890","27100"
"In post","2022","Mixed","Operational Delivery","Male","Heterosexual / straight","1300","1270","30350","27570"
"In post","2022","Mixed","Operational Delivery","Male","LGBO","155","150","30070","27570"
"In post","2022","Mixed","Operational Delivery","Male","Undeclared","130","120","30540","27570"
"In post","2022","Mixed","Operational Delivery","Male","Unknown","115","110","29870","27570"
"In post","2022","Mixed","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Mixed","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Other","Female","Heterosexual / straight","230","215","31400","27570"
"In post","2022","Mixed","Other","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Other","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Mixed","Other","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Mixed","Other","Male","Heterosexual / straight","135","130","31600","27570"
"In post","2022","Mixed","Other","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Other","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Mixed","Other","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Policy","Female","Heterosexual / straight","490","470","44730","40920"
"In post","2022","Mixed","Policy","Female","LGBO","80","75","42310","39780"
"In post","2022","Mixed","Policy","Female","Undeclared","45","40","46230","40230"
"In post","2022","Mixed","Policy","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Mixed","Policy","Male","Heterosexual / straight","345","340","48190","51380"
"In post","2022","Mixed","Policy","Male","LGBO","55","55","45760","42220"
"In post","2022","Mixed","Policy","Male","Undeclared","40","40","44590","39000"
"In post","2022","Mixed","Policy","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Female","Heterosexual / straight","125","120","42060","40180"
"In post","2022","Mixed","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Male","Heterosexual / straight","90","90","43820","40520"
"In post","2022","Mixed","Project Delivery","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Female","Heterosexual / straight","40","35","33490","31260"
"In post","2022","Mixed","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Male","Heterosexual / straight","35","30","37680","36050"
"In post","2022","Mixed","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Female","Heterosexual / straight","30","30","35770","29060"
"In post","2022","Mixed","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Female","Heterosexual / straight","55","55","35310","33540"
"In post","2022","Mixed","Science and Engineering","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Male","Heterosexual / straight","80","80","38060","35630"
"In post","2022","Mixed","Science and Engineering","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Male","Unknown","30","30","38910","38070"
"In post","2022","Mixed","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Mixed","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Male","Heterosexual / straight","55","50","35090","34200"
"In post","2022","Mixed","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Security","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Mixed","Social Research","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Mixed","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Social Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Mixed","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Mixed","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Female","Heterosexual / straight","115","110","32450","33080"
"In post","2022","Mixed","Tax","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Mixed","Tax","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Mixed","Tax","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Mixed","Tax","Male","Heterosexual / straight","115","115","38420","33370"
"In post","2022","Mixed","Tax","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Mixed","Tax","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Mixed","Tax","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Tax","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Female","Heterosexual / straight","230","220","41220","36130"
"In post","2022","Mixed","Unknown","Female","LGBO","30","30","41010","39660"
"In post","2022","Mixed","Unknown","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Mixed","Unknown","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Unknown","Male","Heterosexual / straight","150","150","45010","38090"
"In post","2022","Mixed","Unknown","Male","LGBO","35","35","41710","35910"
"In post","2022","Mixed","Unknown","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Mixed","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Veterinarian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Male","Heterosexual / straight","45","45","45910","39770"
"In post","2022","Other ethnicity","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
