"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Planning Inspectors","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Devon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Dorset and Somerset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wales","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wales","West Wales and The Valleys","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","West Midlands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","225","210","40650","36500"
"In post","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","25","25","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","30","30","38260","35900"
"In post","2022","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","40","35","46030","44500"
"In post","2022","Policy","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East of England","Bedfordshire and Hertfordshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Policy","East of England","Bedfordshire and Hertfordshire","Unknown","5","5","[c]","[c]"
"In post","2022","Policy","East of England","East Anglia","Heterosexual / straight","110","105","42710","38150"
"In post","2022","Policy","East of England","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2022","Policy","East of England","East Anglia","Undeclared","10","10","[c]","[c]"
"In post","2022","Policy","East of England","East Anglia","Unknown","15","15","[c]","[c]"
"In post","2022","Policy","East of England","Essex","Heterosexual / straight","35","35","44850","40520"
"In post","2022","Policy","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","East of England","Essex","Undeclared","5","5","[c]","[c]"
"In post","2022","Policy","East of England","Essex","Unknown","25","20","[c]","[c]"
"In post","2022","Policy","London","Inner London - East","Heterosexual / straight","355","345","53660","54320"
"In post","2022","Policy","London","Inner London - East","LGBO","25","25","[c]","[c]"
"In post","2022","Policy","London","Inner London - East","Undeclared","45","40","53780","54960"
"In post","2022","Policy","London","Inner London - East","Unknown","120","115","50780","44220"
"In post","2022","Policy","London","Inner London - West","Heterosexual / straight","13895","13525","50090","52290"
"In post","2022","Policy","London","Inner London - West","LGBO","1640","1620","48220","45200"
"In post","2022","Policy","London","Inner London - West","Undeclared","1935","1895","49150","51730"
"In post","2022","Policy","London","Inner London - West","Unknown","2830","2760","48060","43430"
"In post","2022","Policy","London","Outer London - East and North East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Policy","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","London","Outer London - South","Heterosexual / straight","230","220","53470","57430"
"In post","2022","Policy","London","Outer London - South","LGBO","15","15","[c]","[c]"
"In post","2022","Policy","London","Outer London - South","Undeclared","40","40","54620","57440"
"In post","2022","Policy","London","Outer London - South","Unknown","50","45","51540","53880"
"In post","2022","Policy","London","Outer London - West and North West","Heterosexual / straight","70","65","43110","40050"
"In post","2022","Policy","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","London","Outer London - West and North West","Undeclared","10","10","[c]","[c]"
"In post","2022","Policy","London","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","220","210","41620","37400"
"In post","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","LGBO","20","20","[c]","[c]"
"In post","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","Undeclared","20","20","[c]","[c]"
"In post","2022","Policy","North East (England)","Northumberland, and Tyne and Wear","Unknown","45","45","42970","40910"
"In post","2022","Policy","North East (England)","Tees Valley and Durham","Heterosexual / straight","265","255","39830","36500"
"In post","2022","Policy","North East (England)","Tees Valley and Durham","LGBO","20","15","[c]","[c]"
"In post","2022","Policy","North East (England)","Tees Valley and Durham","Undeclared","30","25","[c]","[c]"
"In post","2022","Policy","North East (England)","Tees Valley and Durham","Unknown","20","20","[c]","[c]"
"In post","2022","Policy","North West (England)","Cheshire","Heterosexual / straight","55","55","40250","35900"
"In post","2022","Policy","North West (England)","Cheshire","LGBO","5","5","[c]","[c]"
"In post","2022","Policy","North West (England)","Cheshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Policy","North West (England)","Cheshire","Unknown","10","10","[c]","[c]"
"In post","2022","Policy","North West (England)","Cumbria","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Policy","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","North West (England)","Cumbria","Unknown","10","5","[c]","[c]"
"In post","2022","Policy","North West (England)","Greater Manchester","Heterosexual / straight","685","670","41730","36740"
"In post","2022","Policy","North West (England)","Greater Manchester","LGBO","80","80","41500","36740"
"In post","2022","Policy","North West (England)","Greater Manchester","Undeclared","70","70","41200","36740"
"In post","2022","Policy","North West (England)","Greater Manchester","Unknown","145","140","38820","36500"
"In post","2022","Policy","North West (England)","Lancashire","Heterosexual / straight","100","95","39190","35880"
"In post","2022","Policy","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","North West (England)","Lancashire","Undeclared","10","10","[c]","[c]"
"In post","2022","Policy","North West (England)","Lancashire","Unknown","5","5","[c]","[c]"
"In post","2022","Policy","North West (England)","Merseyside","Heterosexual / straight","195","190","42830","39390"
"In post","2022","Policy","North West (England)","Merseyside","LGBO","15","15","[c]","[c]"
"In post","2022","Policy","North West (England)","Merseyside","Undeclared","30","30","46370","44540"
"In post","2022","Policy","North West (England)","Merseyside","Unknown","35","30","40400","39330"
"In post","2022","Policy","Northern Ireland","Northern Ireland","Heterosexual / straight","80","80","41740","37910"
"In post","2022","Policy","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2022","Policy","Northern Ireland","Northern Ireland","Unknown","15","15","[c]","[c]"
"In post","2022","Policy","Overseas","Overseas","Heterosexual / straight","1205","1200","52360","53000"
"In post","2022","Policy","Overseas","Overseas","LGBO","115","115","52910","53470"
"In post","2022","Policy","Overseas","Overseas","Undeclared","170","170","50820","53470"
"In post","2022","Policy","Overseas","Overseas","Unknown","205","205","54060","54240"
"In post","2022","Policy","Scotland","Eastern Scotland","Heterosexual / straight","75","70","45560","47490"
"In post","2022","Policy","Scotland","Eastern Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","Policy","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","Eastern Scotland","Unknown","30","25","[c]","[c]"
"In post","2022","Policy","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","North Eastern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Policy","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","Southern Scotland","Heterosexual / straight","95","90","49390","49920"
"In post","2022","Policy","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Scotland","Southern Scotland","Unknown","30","30","45790","48500"
"In post","2022","Policy","Scotland","West Central Scotland","Heterosexual / straight","110","105","37140","31470"
"In post","2022","Policy","Scotland","West Central Scotland","LGBO","5","5","[c]","[c]"
"In post","2022","Policy","Scotland","West Central Scotland","Undeclared","15","15","[c]","[c]"
"In post","2022","Policy","Scotland","West Central Scotland","Unknown","25","25","[c]","[c]"
"In post","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","65","65","42930","40000"
"In post","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Policy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","Policy","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","265","255","38320","36350"
"In post","2022","Policy","South East (England)","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2022","Policy","South East (England)","Hampshire and Isle of Wight","Undeclared","40","40","41300","40480"
"In post","2022","Policy","South East (England)","Hampshire and Isle of Wight","Unknown","20","20","[c]","[c]"
"In post","2022","Policy","South East (England)","Kent","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Policy","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South East (England)","Kent","Undeclared","10","5","[c]","[c]"
"In post","2022","Policy","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","55","50","43140","38850"
"In post","2022","Policy","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South East (England)","Surrey, East and West Sussex","Undeclared","5","5","[c]","[c]"
"In post","2022","Policy","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Policy","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South West (England)","Devon","Heterosexual / straight","60","60","41690","37110"
"In post","2022","Policy","South West (England)","Devon","LGBO","10","5","[c]","[c]"
"In post","2022","Policy","South West (England)","Devon","Undeclared","10","10","[c]","[c]"
"In post","2022","Policy","South West (England)","Devon","Unknown","10","10","[c]","[c]"
"In post","2022","Policy","South West (England)","Dorset and Somerset","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Policy","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","680","655","41200","36740"
"In post","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","65","60","39820","36420"
"In post","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","100","95","40980","39290"
"In post","2022","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","115","110","41870","39250"
"In post","2022","Policy","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Policy","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Policy","Wales","East Wales","Heterosexual / straight","1070","1025","44180","38160"
"In post","2022","Policy","Wales","East Wales","LGBO","80","75","44900","41040"
"In post","2022","Policy","Wales","East Wales","Undeclared","135","130","45400","41980"
"In post","2022","Policy","Wales","East Wales","Unknown","70","70","45210","40230"
"In post","2022","Policy","Wales","West Wales and The Valleys","Heterosexual / straight","580","550","38500","38160"
"In post","2022","Policy","Wales","West Wales and The Valleys","LGBO","30","30","43440","40390"
"In post","2022","Policy","Wales","West Wales and The Valleys","Undeclared","115","110","38140","38160"
"In post","2022","Policy","Wales","West Wales and The Valleys","Unknown","25","25","[c]","[c]"
"In post","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","40","35","42060","39280"
"In post","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","5","5","[c]","[c]"
"In post","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","15","15","[c]","[c]"
"In post","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","60","60","36380","33600"
"In post","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","5","[c]","[c]"
"In post","2022","Policy","West Midlands (England)","West Midlands","Heterosexual / straight","580","565","40200","36500"
"In post","2022","Policy","West Midlands (England)","West Midlands","LGBO","55","55","39680","36780"
"In post","2022","Policy","West Midlands (England)","West Midlands","Undeclared","45","45","43940","36920"
"In post","2022","Policy","West Midlands (England)","West Midlands","Unknown","130","125","39870","36500"
"In post","2022","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","315","305","39070","35900"
"In post","2022","Policy","Yorkshire and The Humber","North Yorkshire","LGBO","30","30","[c]","[c]"
"In post","2022","Policy","Yorkshire and The Humber","North Yorkshire","Undeclared","30","30","37340","35900"
"In post","2022","Policy","Yorkshire and The Humber","North Yorkshire","Unknown","60","55","37000","35900"
"In post","2022","Policy","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","715","680","43410","37450"
"In post","2022","Policy","Yorkshire and The Humber","South Yorkshire","LGBO","50","50","39240","36500"
"In post","2022","Policy","Yorkshire and The Humber","South Yorkshire","Undeclared","65","60","41270","37100"
"In post","2022","Policy","Yorkshire and The Humber","South Yorkshire","Unknown","105","100","41440","36780"
"In post","2022","Policy","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","460","435","42360","38190"
"In post","2022","Policy","Yorkshire and The Humber","West Yorkshire","LGBO","55","55","39670","36340"
"In post","2022","Policy","Yorkshire and The Humber","West Yorkshire","Undeclared","100","100","41750","37490"
"In post","2022","Policy","Yorkshire and The Humber","West Yorkshire","Unknown","65","60","42140","36560"
"In post","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","165","160","43410","40520"
"In post","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","15","15","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","35","35","41240","40520"
"In post","2022","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Lincolnshire","Heterosexual / straight","35","35","39660","37490"
"In post","2022","Project Delivery","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","100","100","44750","43040"
"In post","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Unknown","15","15","[c]","[c]"
"In post","2022","Project Delivery","East of England","East Anglia","Heterosexual / straight","190","180","40020","37890"
"In post","2022","Project Delivery","East of England","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2022","Project Delivery","East of England","East Anglia","Undeclared","35","35","39660","37450"
"In post","2022","Project Delivery","East of England","East Anglia","Unknown","40","40","33400","31910"
"In post","2022","Project Delivery","East of England","Essex","Heterosexual / straight","50","45","43130","40520"
"In post","2022","Project Delivery","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","East of England","Essex","Undeclared","10","10","[c]","[c]"
"In post","2022","Project Delivery","East of England","Essex","Unknown","25","25","[c]","[c]"
"In post","2022","Project Delivery","London","Inner London - East","Heterosexual / straight","575","540","52510","43940"
"In post","2022","Project Delivery","London","Inner London - East","LGBO","45","45","52350","46000"
"In post","2022","Project Delivery","London","Inner London - East","Undeclared","60","55","54310","47240"
"In post","2022","Project Delivery","London","Inner London - East","Unknown","160","145","43020","37930"
"In post","2022","Project Delivery","London","Inner London - West","Heterosexual / straight","1440","1415","50960","50700"
"In post","2022","Project Delivery","London","Inner London - West","LGBO","115","110","47640","43930"
"In post","2022","Project Delivery","London","Inner London - West","Undeclared","155","150","52790","51850"
"In post","2022","Project Delivery","London","Inner London - West","Unknown","355","345","47930","44500"
"In post","2022","Project Delivery","London","Outer London - East and North East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Project Delivery","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Outer London - South","Heterosexual / straight","465","460","49140","43430"
"In post","2022","Project Delivery","London","Outer London - South","LGBO","25","25","[c]","[c]"
"In post","2022","Project Delivery","London","Outer London - South","Undeclared","65","60","52490","57430"
"In post","2022","Project Delivery","London","Outer London - South","Unknown","130","130","42370","35050"
"In post","2022","Project Delivery","London","Outer London - West and North West","Heterosexual / straight","30","30","45790","41950"
"In post","2022","Project Delivery","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","London","Outer London - West and North West","Undeclared","5","5","[c]","[c]"
"In post","2022","Project Delivery","London","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","655","625","43710","40520"
"In post","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","LGBO","35","35","41240","40520"
"In post","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Undeclared","60","55","38580","38450"
