"Status","Year","Age","Disability","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","G6","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","G7","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","HEO","130","[c]","35470","35800"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","SEO","70","[c]","45000","44860"
"Leaver CS","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Debt","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","AA","55","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","AO","85","[c]","21840","21260"
"Leaver CS","2022","65+","Undeclared","No function","EO","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Security","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","No function","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","No function","AO","75","[c]","22650","21840"
"Leaver CS","2022","65+","Unknown","No function","EO","65","[c]","29810","29290"
"Leaver CS","2022","65+","Unknown","No function","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","No function","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","No function","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","No function","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","No function","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","No function","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Property","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","AA","35","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","AO","110","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","EO","50","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","No function","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","No function","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","No function","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","No function","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","No function","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","No function","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","No function","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","No function","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","No function","AO","60","[c]","21520","21260"
"Leaver Dept.","2022","20-29","Declared disabled","No function","EO","125","[c]","27610","27570"
"Leaver Dept.","2022","20-29","Declared disabled","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","No function","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","No function","HEO","95","[c]","32110","32330"
"Leaver Dept.","2022","20-29","Declared disabled","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","No function","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","HEO","80","[c]","33040","33290"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Commercial","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Communications","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Debt","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data & Technology","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data & Technology","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data & Technology","SEO","30","[c]","39280","39730"
"Leaver Dept.","2022","20-29","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Declared non-disabled","Finance","HEO","15","[c]","[c]","[c]"
