"Status","Year","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care","North West (England)","SCS level","30","30","107170","108080"
"In post","2022","Department of Health and Social Care","North West (England)","SEO/HEO","185","165","35280","36330"
"In post","2022","Department of Health and Social Care","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Scotland","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Scotland","G6/G7","10","10","54060","50410"
"In post","2022","Department of Health and Social Care","Scotland","SEO/HEO","15","10","33590","35400"
"In post","2022","Department of Health and Social Care","South East (England)","AA/AO","60","45","21650","21820"
"In post","2022","Department of Health and Social Care","South East (England)","EO","55","50","25960","25260"
"In post","2022","Department of Health and Social Care","South East (England)","G6/G7","185","170","57210","53220"
"In post","2022","Department of Health and Social Care","South East (England)","SCS level","40","35","105870","108080"
"In post","2022","Department of Health and Social Care","South East (England)","SEO/HEO","210","195","36740","38200"
"In post","2022","Department of Health and Social Care","South West (England)","AA/AO","170","155","20570","19880"
"In post","2022","Department of Health and Social Care","South West (England)","EO","145","145","24360","23690"
"In post","2022","Department of Health and Social Care","South West (England)","G6/G7","295","285","56950","52000"
"In post","2022","Department of Health and Social Care","South West (England)","SCS level","40","35","109490","103250"
"In post","2022","Department of Health and Social Care","South West (England)","SEO/HEO","535","495","34660","36330"
"In post","2022","Department of Health and Social Care","Unknown","EO","10","10","26550","27270"
"In post","2022","Department of Health and Social Care","Unknown","G6/G7","15","15","59090","61860"
"In post","2022","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Unknown","SEO/HEO","15","15","35460","32790"
"In post","2022","Department of Health and Social Care","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wales","G6/G7","15","15","57960","51930"
"In post","2022","Department of Health and Social Care","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","West Midlands (England)","AA/AO","70","65","20550","19880"
"In post","2022","Department of Health and Social Care","West Midlands (England)","EO","65","60","24640","23390"
"In post","2022","Department of Health and Social Care","West Midlands (England)","G6/G7","95","90","57200","50930"
"In post","2022","Department of Health and Social Care","West Midlands (England)","SCS level","35","25","112650","114000"
"In post","2022","Department of Health and Social Care","West Midlands (England)","SEO/HEO","150","135","35490","36330"
"In post","2022","Department of Health and Social Care","Yorkshire and The Humber","AA/AO","50","40","20220","19880"
"In post","2022","Department of Health and Social Care","Yorkshire and The Humber","EO","180","175","24670","23690"
"In post","2022","Department of Health and Social Care","Yorkshire and The Humber","G6/G7","625","600","55230","51480"
"In post","2022","Department of Health and Social Care","Yorkshire and The Humber","SCS level","85","80","83970","76700"
"In post","2022","Department of Health and Social Care","Yorkshire and The Humber","SEO/HEO","730","700","34130","36330"
"In post","2022","Estyn","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Wales","AA/AO","10","10","24460","24630"
"In post","2022","Estyn","Wales","EO","25","20","28700","29430"
"In post","2022","Estyn","Wales","G6/G7","65","60","73770","75480"
"In post","2022","Estyn","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Estyn","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Midlands (England)","EO","40","35","27060","26750"
"In post","2022","Food Standards Agency","East Midlands (England)","G6/G7","15","15","55750","52130"
"In post","2022","Food Standards Agency","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East Midlands (England)","SEO/HEO","30","30","35190","36540"
"In post","2022","Food Standards Agency","East of England","EO","60","55","27670","26750"
"In post","2022","Food Standards Agency","East of England","G6/G7","15","15","55440","55300"
"In post","2022","Food Standards Agency","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","East of England","SEO/HEO","55","55","36040","37350"
"In post","2022","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","London","EO","30","30","28960","29090"
"In post","2022","Food Standards Agency","London","G6/G7","70","70","58680","56130"
"In post","2022","Food Standards Agency","London","SCS level","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","London","SEO/HEO","135","130","37760","40350"
"In post","2022","Food Standards Agency","North East (England)","EO","15","10","26550","26750"
"In post","2022","Food Standards Agency","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","North East (England)","SEO/HEO","10","10","33890","30810"
"In post","2022","Food Standards Agency","North West (England)","EO","50","50","26800","26750"
"In post","2022","Food Standards Agency","North West (England)","G6/G7","15","15","53840","52070"
"In post","2022","Food Standards Agency","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","North West (England)","SEO/HEO","35","35","34990","37350"
"In post","2022","Food Standards Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","EO","10","10","25840","26750"
"In post","2022","Food Standards Agency","Northern Ireland","G6/G7","20","20","53500","52070"
"In post","2022","Food Standards Agency","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Northern Ireland","SEO/HEO","70","65","34760","37350"
"In post","2022","Food Standards Agency","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","EO","10","10","28490","29090"
"In post","2022","Food Standards Agency","South East (England)","G6/G7","25","25","58050","56130"
"In post","2022","Food Standards Agency","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South East (England)","SEO/HEO","60","60","38000","40350"
"In post","2022","Food Standards Agency","South West (England)","EO","55","50","26850","26750"
"In post","2022","Food Standards Agency","South West (England)","G6/G7","20","15","53260","52070"
"In post","2022","Food Standards Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","South West (England)","SEO/HEO","40","40","35560","37350"
"In post","2022","Food Standards Agency","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wales","EO","40","40","26780","26750"
"In post","2022","Food Standards Agency","Wales","G6/G7","20","15","54400","52070"
"In post","2022","Food Standards Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Wales","SEO/HEO","90","85","35160","37350"
"In post","2022","Food Standards Agency","West Midlands (England)","EO","55","55","27120","26750"
"In post","2022","Food Standards Agency","West Midlands (England)","G6/G7","10","10","52770","52070"
"In post","2022","Food Standards Agency","West Midlands (England)","SEO/HEO","55","50","34290","32480"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","EO","70","65","26980","26750"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","G6/G7","50","50","54490","52070"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Yorkshire and The Humber","SEO/HEO","150","145","34480","34210"
"In post","2022","Foreign, Commonwealth and Development Office","London","AA/AO","220","215","28330","28250"
"In post","2022","Foreign, Commonwealth and Development Office","London","EO","435","425","31700","30760"
"In post","2022","Foreign, Commonwealth and Development Office","London","G6/G7","1710","1660","60880","59470"
"In post","2022","Foreign, Commonwealth and Development Office","London","SCS level","270","265","86850","78020"
"In post","2022","Foreign, Commonwealth and Development Office","London","SEO/HEO","1420","1400","39320","38600"
"In post","2022","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","AA/AO","20","20","23360","23250"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","EO","75","75","27330","27470"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","1040","1035","58690","56800"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","250","250","85340","76370"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","825","820","35700","34260"
"In post","2022","Foreign, Commonwealth and Development Office","Scotland","AA/AO","40","35","21740","21740"
"In post","2022","Foreign, Commonwealth and Development Office","Scotland","EO","105","100","25920","26120"
"In post","2022","Foreign, Commonwealth and Development Office","Scotland","G6/G7","300","290","54720","53480"
"In post","2022","Foreign, Commonwealth and Development Office","Scotland","SCS level","15","15","79620","76870"
"In post","2022","Foreign, Commonwealth and Development Office","Scotland","SEO/HEO","370","355","36350","33930"
"In post","2022","Foreign, Commonwealth and Development Office","South East (England)","AA/AO","240","230","24390","25000"
"In post","2022","Foreign, Commonwealth and Development Office","South East (England)","EO","240","235","28040","27330"
"In post","2022","Foreign, Commonwealth and Development Office","South East (England)","G6/G7","175","160","61420","57760"
"In post","2022","Foreign, Commonwealth and Development Office","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","South East (England)","SEO/HEO","415","400","39970","39610"
"In post","2022","Foreign, Commonwealth and Development Office","South East (England)","Unknown","65","65","21200","21600"
"In post","2022","HM Land Registry","East Midlands (England)","AA/AO","220","210","22540","22600"
"In post","2022","HM Land Registry","East Midlands (England)","EO","350","315","27150","27130"
"In post","2022","HM Land Registry","East Midlands (England)","G6/G7","50","45","60170","59280"
"In post","2022","HM Land Registry","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Midlands (England)","SEO/HEO","300","275","36670","33840"
"In post","2022","HM Land Registry","East of England","AA/AO","85","80","22600","22600"
"In post","2022","HM Land Registry","East of England","EO","90","80","27180","27130"
"In post","2022","HM Land Registry","East of England","G6/G7","10","10","61610","60520"
"In post","2022","HM Land Registry","East of England","SEO/HEO","115","100","36720","33840"
"In post","2022","HM Land Registry","London","AA/AO","60","55","25920","25850"
"In post","2022","HM Land Registry","London","EO","110","105","30810","30600"
"In post","2022","HM Land Registry","London","G6/G7","55","50","68030","68660"
"In post","2022","HM Land Registry","London","SCS level","10","10","100030","93410"
"In post","2022","HM Land Registry","London","SEO/HEO","170","165","41030","37290"
"In post","2022","HM Land Registry","North East (England)","AA/AO","250","235","22600","22600"
"In post","2022","HM Land Registry","North East (England)","EO","275","250","27150","27130"
"In post","2022","HM Land Registry","North East (England)","G6/G7","20","20","58800","56750"
"In post","2022","HM Land Registry","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","North East (England)","SEO/HEO","185","170","36140","33840"
"In post","2022","HM Land Registry","North West (England)","AA/AO","295","275","22600","22600"
"In post","2022","HM Land Registry","North West (England)","EO","350","305","27160","27130"
"In post","2022","HM Land Registry","North West (England)","G6/G7","35","30","61720","62840"
"In post","2022","HM Land Registry","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","North West (England)","SEO/HEO","280","255","36320","33840"
"In post","2022","HM Land Registry","South West (England)","AA/AO","350","325","22520","22600"
"In post","2022","HM Land Registry","South West (England)","EO","505","445","27820","27130"
"In post","2022","HM Land Registry","South West (England)","G6/G7","80","75","60740","59630"
"In post","2022","HM Land Registry","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","South West (England)","SEO/HEO","640","580","38410","38450"
"In post","2022","HM Land Registry","Wales","AA/AO","210","195","22600","22600"
"In post","2022","HM Land Registry","Wales","EO","305","275","27130","27130"
"In post","2022","HM Land Registry","Wales","G6/G7","20","15","60890","60520"
"In post","2022","HM Land Registry","Wales","SEO/HEO","235","205","36170","33840"
"In post","2022","HM Land Registry","West Midlands (England)","AA/AO","180","175","22600","22600"
"In post","2022","HM Land Registry","West Midlands (England)","EO","225","200","27170","27130"
"In post","2022","HM Land Registry","West Midlands (England)","G6/G7","30","25","62000","60520"
"In post","2022","HM Land Registry","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","West Midlands (England)","SEO/HEO","180","160","36400","33840"
"In post","2022","HM Land Registry","Yorkshire and The Humber","AA/AO","100","95","22600","22600"
"In post","2022","HM Land Registry","Yorkshire and The Humber","EO","150","135","27160","27130"
"In post","2022","HM Land Registry","Yorkshire and The Humber","G6/G7","10","10","60730","60520"
"In post","2022","HM Land Registry","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Yorkshire and The Humber","SEO/HEO","90","80","35970","33840"
"In post","2022","HM Revenue and Customs","East Midlands (England)","AA/AO","825","745","21600","21250"
"In post","2022","HM Revenue and Customs","East Midlands (England)","EO","1085","1025","26880","26820"
"In post","2022","HM Revenue and Customs","East Midlands (England)","G6/G7","550","535","57580","55210"
"In post","2022","HM Revenue and Customs","East Midlands (England)","SCS level","30","30","86790","79410"
"In post","2022","HM Revenue and Customs","East Midlands (England)","SEO/HEO","1835","1760","35590","33370"
"In post","2022","HM Revenue and Customs","East of England","AA/AO","280","240","21740","22030"
"In post","2022","HM Revenue and Customs","East of England","EO","375","340","27430","26820"
"In post","2022","HM Revenue and Customs","East of England","G6/G7","150","145","58100","55210"
"In post","2022","HM Revenue and Customs","East of England","SCS level","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","East of England","SEO/HEO","645","600","36810","35260"
"In post","2022","HM Revenue and Customs","London","AA/AO","895","800","25810","25860"
"In post","2022","HM Revenue and Customs","London","EO","1995","1890","31480","31020"
"In post","2022","HM Revenue and Customs","London","G6/G7","2425","2335","65990","62120"
"In post","2022","HM Revenue and Customs","London","SCS level","245","235","88940","82340"
"In post","2022","HM Revenue and Customs","London","SEO/HEO","4180","4040","40480","38020"
"In post","2022","HM Revenue and Customs","North East (England)","AA/AO","4870","4050","21590","21250"
"In post","2022","HM Revenue and Customs","North East (England)","EO","2610","2420","26710","26820"
"In post","2022","HM Revenue and Customs","North East (England)","G6/G7","995","970","57130","55210"
"In post","2022","HM Revenue and Customs","North East (England)","SCS level","40","40","81360","75080"
"In post","2022","HM Revenue and Customs","North East (England)","SEO/HEO","3155","3025","35810","33370"
"In post","2022","HM Revenue and Customs","North West (England)","AA/AO","4525","4030","21480","21250"
"In post","2022","HM Revenue and Customs","North West (England)","EO","3260","3065","26760","26820"
"In post","2022","HM Revenue and Customs","North West (England)","G6/G7","1660","1605","57570","55210"
"In post","2022","HM Revenue and Customs","North West (England)","SCS level","70","70","80190","75500"
"In post","2022","HM Revenue and Customs","North West (England)","SEO/HEO","5030","4840","35780","33370"
"In post","2022","HM Revenue and Customs","Northern Ireland","AA/AO","730","660","21400","21250"
"In post","2022","HM Revenue and Customs","Northern Ireland","EO","645","605","26810","26820"
"In post","2022","HM Revenue and Customs","Northern Ireland","G6/G7","190","185","57120","55210"
"In post","2022","HM Revenue and Customs","Northern Ireland","SCS level","10","5","[c]","[c]"
"In post","2022","HM Revenue and Customs","Northern Ireland","SEO/HEO","790","765","35310","33370"
"In post","2022","HM Revenue and Customs","Scotland","AA/AO","3210","2800","21450","21250"
"In post","2022","HM Revenue and Customs","Scotland","EO","1745","1585","26850","26820"
"In post","2022","HM Revenue and Customs","Scotland","G6/G7","570","550","57570","55210"
"In post","2022","HM Revenue and Customs","Scotland","SCS level","20","20","88300","77460"
"In post","2022","HM Revenue and Customs","Scotland","SEO/HEO","2240","2135","35360","33370"
"In post","2022","HM Revenue and Customs","South East (England)","AA/AO","680","585","21690","21250"
"In post","2022","HM Revenue and Customs","South East (England)","EO","665","590","27780","26880"
"In post","2022","HM Revenue and Customs","South East (England)","G6/G7","240","230","58630","55210"
"In post","2022","HM Revenue and Customs","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2022","HM Revenue and Customs","South East (England)","SEO/HEO","825","765","36910","35980"
"In post","2022","HM Revenue and Customs","South West (England)","AA/AO","385","355","21880","22010"
"In post","2022","HM Revenue and Customs","South West (England)","EO","445","415","26930","26820"
"In post","2022","HM Revenue and Customs","South West (England)","G6/G7","350","335","58360","55210"
"In post","2022","HM Revenue and Customs","South West (England)","SCS level","15","15","81500","78960"
"In post","2022","HM Revenue and Customs","South West (England)","SEO/HEO","855","815","35930","33370"
"In post","2022","HM Revenue and Customs","Wales","AA/AO","1375","1220","21480","21250"
"In post","2022","HM Revenue and Customs","Wales","EO","1295","1225","26760","26820"
"In post","2022","HM Revenue and Customs","Wales","G6/G7","360","350","56620","55210"
"In post","2022","HM Revenue and Customs","Wales","SCS level","15","15","82770","74700"
"In post","2022","HM Revenue and Customs","Wales","SEO/HEO","1615","1555","35210","33370"
"In post","2022","HM Revenue and Customs","West Midlands (England)","AA/AO","965","875","21420","21250"
"In post","2022","HM Revenue and Customs","West Midlands (England)","EO","1115","1050","26950","26820"
"In post","2022","HM Revenue and Customs","West Midlands (England)","G6/G7","650","625","57970","55210"
"In post","2022","HM Revenue and Customs","West Midlands (England)","SCS level","35","35","84110","75080"
"In post","2022","HM Revenue and Customs","West Midlands (England)","SEO/HEO","2000","1915","36090","33370"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","AA/AO","1555","1365","21440","21250"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","EO","1520","1435","26910","26820"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","G6/G7","600","575","57980","55210"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","SCS level","25","25","85570","77490"
"In post","2022","HM Revenue and Customs","Yorkshire and The Humber","SEO/HEO","1880","1800","35640","33370"
"In post","2022","HM Treasury","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","East of England","AA/AO","15","15","21100","20750"
"In post","2022","HM Treasury","East of England","EO","25","25","24540","24000"
"In post","2022","HM Treasury","East of England","G6/G7","10","10","[c]","[c]"
"In post","2022","HM Treasury","East of England","SEO/HEO","20","20","33070","30130"
"In post","2022","HM Treasury","London","AA/AO","45","45","23150","22750"
"In post","2022","HM Treasury","London","EO","200","195","27390","26780"
"In post","2022","HM Treasury","London","G6/G7","1035","1010","59260","57000"
"In post","2022","HM Treasury","London","SCS level","175","170","87760","78000"
"In post","2022","HM Treasury","London","SEO/HEO","860","845","35840","33610"
"In post","2022","HM Treasury","North East (England)","EO","20","20","25490","24190"
"In post","2022","HM Treasury","North East (England)","G6/G7","55","50","54480","52500"
"In post","2022","HM Treasury","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","HM Treasury","North East (England)","SEO/HEO","60","55","33570","30730"
"In post","2022","HM Treasury","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","North West (England)","G6/G7","15","15","56020","52160"
"In post","2022","HM Treasury","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","North West (England)","SEO/HEO","30","30","38000","39200"
"In post","2022","HM Treasury","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","HM Treasury","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","HM Treasury","South East (England)","SEO/HEO","10","10","37710","34090"
"In post","2022","HM Treasury","South West (England)","G6/G7","15","15","57420","59310"
"In post","2022","HM Treasury","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","South West (England)","SEO/HEO","25","25","41340","40360"
"In post","2022","HM Treasury","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Wales","G6/G7","15","15","56360","59130"
"In post","2022","HM Treasury","Wales","SEO/HEO","10","10","40980","39980"
"In post","2022","HM Treasury","West Midlands (England)","G6/G7","10","10","56130","51760"
"In post","2022","HM Treasury","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","West Midlands (England)","SEO/HEO","20","15","40830","42900"
"In post","2022","HM Treasury","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Yorkshire and The Humber","G6/G7","25","25","54400","49900"
"In post","2022","HM Treasury","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Yorkshire and The Humber","SEO/HEO","35","35","37380","39200"
"In post","2022","Home Office","East Midlands (England)","AA/AO","35","35","21680","21680"
"In post","2022","Home Office","East Midlands (England)","EO","160","140","26560","25310"
"In post","2022","Home Office","East Midlands (England)","G6/G7","15","15","54240","52180"
"In post","2022","Home Office","East Midlands (England)","SEO/HEO","60","55","33710","31100"
"In post","2022","Home Office","East of England","AA/AO","555","490","21380","21680"
"In post","2022","Home Office","East of England","EO","975","875","26720","25310"
"In post","2022","Home Office","East of England","G6/G7","55","55","55830","52280"
"In post","2022","Home Office","East of England","SCS level","5","5","[c]","[c]"
"In post","2022","Home Office","East of England","SEO/HEO","335","325","33270","31020"
"In post","2022","Home Office","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","AA/AO","1610","1440","25060","25630"
"In post","2022","Home Office","London","EO","4015","3735","29410","28990"
"In post","2022","Home Office","London","G6/G7","2780","2720","62250","57740"
"In post","2022","Home Office","London","SCS level","260","255","90170","82930"
"In post","2022","Home Office","London","SEO/HEO","4815","4690","39150","38070"
"In post","2022","Home Office","London","Unknown","35","30","[c]","[c]"
"In post","2022","Home Office","North East (England)","AA/AO","580","470","21330","21680"
"In post","2022","Home Office","North East (England)","EO","505","475","25480","25040"
"In post","2022","Home Office","North East (England)","G6/G7","45","45","54760","52280"
"In post","2022","Home Office","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","North East (England)","SEO/HEO","245","240","33630","30980"
"In post","2022","Home Office","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","North West (England)","AA/AO","2110","1890","21250","21680"
"In post","2022","Home Office","North West (England)","EO","2950","2770","25420","24890"
"In post","2022","Home Office","North West (England)","G6/G7","420","415","56160","52280"
"In post","2022","Home Office","North West (England)","SCS level","15","15","94930","93500"
"In post","2022","Home Office","North West (England)","SEO/HEO","1755","1700","33920","30980"
"In post","2022","Home Office","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","AA/AO","180","155","21500","21680"
"In post","2022","Home Office","Northern Ireland","EO","275","270","25450","24890"
"In post","2022","Home Office","Northern Ireland","G6/G7","15","15","54850","52070"
"In post","2022","Home Office","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Northern Ireland","SEO/HEO","85","80","33400","30980"
"In post","2022","Home Office","Overseas","AA/AO","10","10","21340","21680"
"In post","2022","Home Office","Overseas","EO","105","100","27130","27370"
"In post","2022","Home Office","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Overseas","SEO/HEO","15","15","36100","35050"
"In post","2022","Home Office","Overseas","Unknown","165","165","[c]","[c]"
"In post","2022","Home Office","Scotland","AA/AO","260","235","21460","21680"
"In post","2022","Home Office","Scotland","EO","610","560","25860","24890"
"In post","2022","Home Office","Scotland","G6/G7","40","40","56400","52740"
"In post","2022","Home Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Scotland","SEO/HEO","255","250","33430","30980"
"In post","2022","Home Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","AA/AO","495","470","21840","21680"
"In post","2022","Home Office","South East (England)","EO","2700","2445","26780","25770"
"In post","2022","Home Office","South East (England)","G6/G7","80","80","55680","52280"
"In post","2022","Home Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South East (England)","SEO/HEO","745","710","34290","32370"
"In post","2022","Home Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","AA/AO","50","45","21660","21680"
"In post","2022","Home Office","South West (England)","EO","275","240","26610","25310"
"In post","2022","Home Office","South West (England)","G6/G7","30","30","55610","52310"
"In post","2022","Home Office","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","South West (England)","SEO/HEO","95","90","34080","31960"
"In post","2022","Home Office","Wales","AA/AO","145","125","21370","21680"
"In post","2022","Home Office","Wales","EO","330","310","25860","25040"
"In post","2022","Home Office","Wales","G6/G7","50","45","55690","52280"
"In post","2022","Home Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Wales","SEO/HEO","180","175","33420","31140"
"In post","2022","Home Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","AA/AO","235","210","21490","21680"
"In post","2022","Home Office","West Midlands (England)","EO","540","500","25860","25040"
"In post","2022","Home Office","West Midlands (England)","G6/G7","60","60","55360","52280"
"In post","2022","Home Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","West Midlands (England)","SEO/HEO","310","295","33760","31290"
"In post","2022","Home Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","Yorkshire and The Humber","AA/AO","1100","985","21490","21680"
"In post","2022","Home Office","Yorkshire and The Humber","EO","1485","1380","25430","24890"
"In post","2022","Home Office","Yorkshire and The Humber","G6/G7","285","275","56570","52340"
"In post","2022","Home Office","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2022","Home Office","Yorkshire and The Humber","SEO/HEO","945","915","33800","30980"
"In post","2022","Home Office","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Defence","East Midlands (England)","AA/AO","890","855","21460","21170"
"In post","2022","Ministry of Defence","East Midlands (England)","EO","305","300","27960","26670"
"In post","2022","Ministry of Defence","East Midlands (England)","G6/G7","65","60","63120","57530"
"In post","2022","Ministry of Defence","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Ministry of Defence","East Midlands (England)","SEO/HEO","485","470","37160","35710"
"In post","2022","Ministry of Defence","East Midlands (England)","Unknown","15","15","42250","39000"
"In post","2022","Ministry of Defence","East of England","AA/AO","1380","1330","22830","21170"
"In post","2022","Ministry of Defence","East of England","EO","735","720","28880","26670"
"In post","2022","Ministry of Defence","East of England","G6/G7","230","220","62390","59730"
"In post","2022","Ministry of Defence","East of England","SCS level","25","20","87350","82190"
"In post","2022","Ministry of Defence","East of England","SEO/HEO","1390","1360","37660","36460"
