"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Project Delivery","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","South East (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","South West (England)","110","110","47160","47010"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Economics","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Economics","Overseas","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Economics","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","South West (England)","145","145","44870","39980"
"In post","2022","Declared non-disabled","Project Delivery","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","Wales","55","50","75030","75480"
"In post","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","South West (England)","45","45","42320","38350"
"In post","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Legal","Wales","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Medicine","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Medicine","Overseas","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","East Midlands (England)","40","35","35930","34290"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","East of England","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","London","140","135","42780","40400"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","North East (England)","95","90","31310","29930"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","North West (England)","120","110","32280","31990"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","Overseas","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","Scotland","120","115","33170","33080"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","South East (England)","120","110","39450","36110"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","South West (England)","580","550","38360","36420"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","Wales","45","40","34090","30840"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","Yorkshire and The Humber","50","45","38640","36050"
"In post","2022","Declared non-disabled","Project Delivery","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Other","East Midlands (England)","50","50","31800","29680"
"In post","2022","Declared non-disabled","Project Delivery","Other","East of England","55","50","31830","28620"
"In post","2022","Declared non-disabled","Project Delivery","Other","London","105","100","61470","64130"
"In post","2022","Declared non-disabled","Project Delivery","Other","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Other","North West (England)","75","75","28630","23210"
"In post","2022","Declared non-disabled","Project Delivery","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Other","Overseas","65","65","66030","67370"
"In post","2022","Declared non-disabled","Project Delivery","Other","Scotland","245","240","29560","25670"
"In post","2022","Declared non-disabled","Project Delivery","Other","South East (England)","175","165","26960","23560"
"In post","2022","Declared non-disabled","Project Delivery","Other","South West (England)","1515","1440","35400","32920"
"In post","2022","Declared non-disabled","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Other","Wales","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Other","West Midlands (England)","105","105","25550","21710"
"In post","2022","Declared non-disabled","Project Delivery","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Policy","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Policy","East of England","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Policy","London","690","660","58410","60940"
"In post","2022","Declared non-disabled","Project Delivery","Policy","North East (England)","45","40","46370","40520"
"In post","2022","Declared non-disabled","Project Delivery","Policy","North West (England)","150","145","48260","44220"
"In post","2022","Declared non-disabled","Project Delivery","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Policy","Overseas","125","125","56540","55620"
"In post","2022","Declared non-disabled","Project Delivery","Policy","Scotland","80","75","53210","53350"
"In post","2022","Declared non-disabled","Project Delivery","Policy","South East (England)","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Policy","South West (England)","65","65","48670","43250"
"In post","2022","Declared non-disabled","Project Delivery","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Policy","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Policy","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","East Midlands (England)","185","180","42940","40520"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","East of England","280","270","41470","40000"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","London","1480","1430","51940","45970"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","North East (England)","650","625","43810","40520"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","North West (England)","985","935","41670","40180"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","Northern Ireland","30","30","48090","43180"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","Overseas","75","75","50910","52390"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","Scotland","395","380","43700","40520"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","South East (England)","1035","980","40390","40000"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","South West (England)","3115","3010","41690","40000"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","Unknown","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","Wales","290","275","42000","38650"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","West Midlands (England)","420","405","41710","40180"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","Yorkshire and The Humber","385","360","41240","36940"
"In post","2022","Declared non-disabled","Project Delivery","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","Scotland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","South West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","East Midlands (England)","90","85","38310","37060"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","East of England","60","55","35710","33660"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","London","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","North West (England)","85","85","41120","39860"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","Overseas","35","35","43950","41460"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","Scotland","100","100","37590","37560"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","South East (England)","70","65","35750","33130"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","South West (England)","2025","1990","39320","38250"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","West Midlands (England)","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Science and Engineering","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Security","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Security","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Statistics","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Statistics","Scotland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","East Midlands (England)","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","East of England","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","London","65","65","40780","37930"
"In post","2022","Declared non-disabled","Project Delivery","Tax","North East (England)","40","35","35810","33370"
"In post","2022","Declared non-disabled","Project Delivery","Tax","North West (England)","55","50","34730","33370"
"In post","2022","Declared non-disabled","Project Delivery","Tax","Northern Ireland","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","Scotland","50","50","32560","33370"
"In post","2022","Declared non-disabled","Project Delivery","Tax","South East (England)","30","30","34820","33440"
"In post","2022","Declared non-disabled","Project Delivery","Tax","South West (England)","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","Wales","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","West Midlands (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Tax","Yorkshire and The Humber","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","East of England","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","London","165","160","70190","62120"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","West Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Finance","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Finance","North West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Finance","West Midlands (England)","30","30","46740","42300"
"In post","2022","Declared non-disabled","Property","Finance","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Operational Delivery","East Midlands (England)","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Operational Delivery","East of England","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Operational Delivery","London","95","90","40180","36990"
"In post","2022","Declared non-disabled","Property","Operational Delivery","North East (England)","170","165","26090","22010"
"In post","2022","Declared non-disabled","Property","Operational Delivery","North West (England)","45","45","39610","40160"
"In post","2022","Declared non-disabled","Property","Operational Delivery","Scotland","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Operational Delivery","South East (England)","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Operational Delivery","South West (England)","205","190","26780","22040"
"In post","2022","Declared non-disabled","Property","Operational Delivery","Wales","85","80","33180","27690"
"In post","2022","Declared non-disabled","Property","Operational Delivery","West Midlands (England)","35","35","38090","35020"
"In post","2022","Declared non-disabled","Property","Operational Delivery","Yorkshire and The Humber","65","65","34880","32890"
"In post","2022","Declared non-disabled","Property","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Other","London","110","110","24680","21900"
"In post","2022","Declared non-disabled","Property","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Other","Scotland","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Other","South East (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Other","South West (England)","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Other","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Other","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Policy","London","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Policy","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Project Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Project Delivery","London","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Project Delivery","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Project Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Project Delivery","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Property","East Midlands (England)","310","290","37870","33370"
"In post","2022","Declared non-disabled","Property","Property","East of England","360","345","35700","33300"
"In post","2022","Declared non-disabled","Property","Property","London","825","795","46200","41750"
"In post","2022","Declared non-disabled","Property","Property","North East (England)","270","255","37040","33300"
"In post","2022","Declared non-disabled","Property","Property","North West (England)","410","395","39320","34000"
"In post","2022","Declared non-disabled","Property","Property","Northern Ireland","70","70","28660","27420"
"In post","2022","Declared non-disabled","Property","Property","Overseas","145","145","39520","38220"
"In post","2022","Declared non-disabled","Property","Property","Scotland","215","205","34320","33300"
"In post","2022","Declared non-disabled","Property","Property","South East (England)","675","655","37910","33840"
"In post","2022","Declared non-disabled","Property","Property","South West (England)","580","560","37120","33300"
"In post","2022","Declared non-disabled","Property","Property","Unknown","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Property","Wales","285","270","35340","32950"
"In post","2022","Declared non-disabled","Property","Property","West Midlands (England)","390","370","37260","33370"
"In post","2022","Declared non-disabled","Property","Property","Yorkshire and The Humber","480","450","38800","34000"
"In post","2022","Declared non-disabled","Property","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Security","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","London","45","40","51170","54700"
"In post","2022","Declared non-disabled","Property","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","South West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Digital, Data and Technology","Wales","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Intelligence Analysis","East Midlands (England)","30","30","30980","32670"
"In post","2022","Declared non-disabled","Security","Intelligence Analysis","East of England","185","180","33540","33300"
"In post","2022","Declared non-disabled","Security","Intelligence Analysis","London","415","405","41250","37640"
"In post","2022","Declared non-disabled","Security","Intelligence Analysis","Overseas","55","55","43570","40560"
"In post","2022","Declared non-disabled","Security","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","East Midlands (England)","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","London","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
