"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","National Crime Agency","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Lancashire","Female","30","25","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Lancashire","Male","45","45","40140","36410"
"In post","2022","National Crime Agency","North West (England)","Merseyside","Female","10","10","[c]","[c]"
"In post","2022","National Crime Agency","North West (England)","Merseyside","Male","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Northern Ireland","Northern Ireland","Female","60","55","38670","36740"
"In post","2022","National Crime Agency","Northern Ireland","Northern Ireland","Male","60","60","41420","39710"
"In post","2022","National Crime Agency","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","Overseas","Male","110","110","63790","61330"
"In post","2022","National Crime Agency","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","West Central Scotland","Female","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Scotland","West Central Scotland","Male","40","40","40310","40210"
"In post","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","50","45","38510","37560"
"In post","2022","National Crime Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","70","70","42670","39840"
"In post","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Female","30","30","[c]","[c]"
"In post","2022","National Crime Agency","South East (England)","Hampshire and Isle of Wight","Male","40","40","38160","36410"
"In post","2022","National Crime Agency","South East (England)","Kent","Female","75","70","37650","37380"
"In post","2022","National Crime Agency","South East (England)","Kent","Male","130","130","42000","41170"
"In post","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","Female","30","30","40720","39840"
"In post","2022","National Crime Agency","South East (England)","Surrey, East and West Sussex","Male","50","45","42420","40430"
"In post","2022","National Crime Agency","South West (England)","Devon","Female","25","20","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Devon","Male","30","30","38740","36520"
"In post","2022","National Crime Agency","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","220","210","34380","33550"
"In post","2022","National Crime Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","195","190","39890","37560"
"In post","2022","National Crime Agency","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","Unknown","Male","35","35","47520","47130"
"In post","2022","National Crime Agency","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Wales","West Wales and The Valleys","Female","25","25","[c]","[c]"
"In post","2022","National Crime Agency","Wales","West Wales and The Valleys","Male","40","40","41360","40000"
"In post","2022","National Crime Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","Female","20","20","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","Shropshire and Staffordshire","Male","25","25","[c]","[c]"
"In post","2022","National Crime Agency","West Midlands (England)","West Midlands","Female","205","190","35730","36410"
"In post","2022","National Crime Agency","West Midlands (England)","West Midlands","Male","265","260","40170","37730"
"In post","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","North Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","Female","55","50","34590","33650"
"In post","2022","National Crime Agency","Yorkshire and The Humber","South Yorkshire","Male","40","40","37670","36410"
"In post","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","Female","65","60","36980","36410"
"In post","2022","National Crime Agency","Yorkshire and The Humber","West Yorkshire","Male","100","95","40470","39030"
"In post","2022","Northern Ireland Office","London","Inner London - West","Female","50","45","51500","50930"
"In post","2022","Northern Ireland Office","London","Inner London - West","Male","35","35","52180","47580"
"In post","2022","Northern Ireland Office","Northern Ireland","Northern Ireland","Female","55","55","39790","36720"
"In post","2022","Northern Ireland Office","Northern Ireland","Northern Ireland","Male","40","40","43540","36720"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","Female","110","105","41620","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Derbyshire and Nottinghamshire","Male","50","45","51490","45610"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","25","25","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","Female","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","Female","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Bedfordshire and Hertfordshire","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","Female","35","35","53270","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","East Anglia","Male","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex","Female","20","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - East","Male","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","Female","110","105","48150","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Inner London - West","Male","85","85","48640","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","Female","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - South","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","Female","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","Female","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","Female","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","Female","235","220","35290","31700"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Greater Manchester","Male","165","160","37270","31700"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","Female","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","Female","25","25","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Merseyside","Male","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","25","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","Female","30","25","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Hampshire and Isle of Wight","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Kent","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","Female","30","30","57840","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Surrey, East and West Sussex","Male","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","Female","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","Female","25","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Devon","Male","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","Female","25","25","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Dorset and Somerset","Male","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","145","130","39850","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","95","95","42960","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","East Wales","Female","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Shropshire and Staffordshire","Male","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","Female","60","60","45620","46360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","West Midlands","Male","20","20","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","Female","35","30","61860","70500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","North Yorkshire","Male","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","Female","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","South Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","Female","30","30","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Inner London - East","Female","335","325","46920","40590"
"In post","2022","Office of Gas and Electricity Markets","London","Inner London - East","Male","405","400","50060","46160"
"In post","2022","Office of Gas and Electricity Markets","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","London","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Scotland","West Central Scotland","Female","275","270","36210","31720"
"In post","2022","Office of Gas and Electricity Markets","Scotland","West Central Scotland","Male","305","300","36330","30950"
"In post","2022","Office of Gas and Electricity Markets","Wales","East Wales","Female","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Wales","East Wales","Male","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","Female","175","165","42510","38510"
"In post","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","West Midlands","Male","110","105","47270","46660"
"In post","2022","Office of Rail and Road","London","Inner London - East","Female","90","85","51930","55000"
"In post","2022","Office of Rail and Road","London","Inner London - East","Male","115","110","58900","55430"
"In post","2022","Office of Rail and Road","North West (England)","Greater Manchester","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","North West (England)","Greater Manchester","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","West Central Scotland","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Scotland","West Central Scotland","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","20","20","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","West Midlands","Female","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","West Midlands (England)","West Midlands","Male","15","15","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2022","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","Inner London - West","Female","25","20","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","London","Inner London - West","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","Eastern Scotland","Female","50","50","47770","49860"
"In post","2022","Office of the Secretary of State for Scotland","Scotland","Eastern Scotland","Male","30","30","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","Inner London - West","Female","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","London","Inner London - West","Male","15","15","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","East Wales","Female","10","10","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Wales","East Wales","Male","10","10","[c]","[c]"
"In post","2022","Scottish Government","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","London","Inner London - West","Female","5","5","[c]","[c]"
"In post","2022","Scottish Government","London","Inner London - West","Male","5","5","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2022","Scottish Government","Overseas","Overseas","Male","5","5","[c]","[c]"
"In post","2022","Scottish Government","Scotland","Eastern Scotland","Female","7480","7020","38640","34600"
"In post","2022","Scottish Government","Scotland","Eastern Scotland","Male","6535","6335","39260","35000"
"In post","2022","Scottish Government","Scotland","Highlands and Islands","Female","505","465","31230","28990"
"In post","2022","Scottish Government","Scotland","Highlands and Islands","Male","540","515","33200","31060"
"In post","2022","Scottish Government","Scotland","North Eastern Scotland","Female","635","585","33300","30410"
"In post","2022","Scottish Government","Scotland","North Eastern Scotland","Male","555","535","35820","33070"
"In post","2022","Scottish Government","Scotland","Southern Scotland","Female","1060","965","30350","27230"
"In post","2022","Scottish Government","Scotland","Southern Scotland","Male","735","710","32520","30020"
"In post","2022","Scottish Government","Scotland","West Central Scotland","Female","3895","3685","36630","31540"
"In post","2022","Scottish Government","Scotland","West Central Scotland","Male","3350","3235","37130","35000"
"In post","2022","Scottish Government","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","Outer London - West and North West","Female","305","285","35390","33910"
"In post","2022","The National Archives","London","Outer London - West and North West","Male","270","265","36030","32070"
"In post","2022","The National Archives","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","Inner London - West","Female","205","200","48460","41950"
"In post","2022","UK Export Finance","London","Inner London - West","Male","265","265","56860","52500"
"In post","2022","UK Export Finance","North East (England)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North East (England)","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","London","Inner London - West","Female","185","180","43980","39840"
"In post","2022","UK Statistics Authority","London","Inner London - West","Male","150","145","47290","41340"
"In post","2022","UK Statistics Authority","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Tees Valley and Durham","Female","10","10","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Eastern Scotland","Female","10","10","[c]","[c]"
