"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Inner London - West","London","145","145","44740","39020"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Greater Manchester","Outside London","85","85","35310","30320"
"In post","2022","Asian","Department for Education (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Inner London - West","London","215","210","44230","40230"
"In post","2022","Asian","Department for Education (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Outer London - South","London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","South Yorkshire","Outside London","60","60","36170","32300"
"In post","2022","Asian","Department for Education (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","West Midlands","Outside London","140","140","38200","36500"
"In post","2022","Asian","Department for Education (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Education (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","25","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","215","210","40020","35010"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
