"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire CC","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","Female","115","105","29600","26380"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","Male","65","65","32120","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Bedford","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Cambridgeshire CC","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Cambridgeshire CC","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Hertfordshire CC","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Hertfordshire CC","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Southend-on-Sea","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Southend-on-Sea","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","Female","70","65","29370","26380"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Suffolk CC","Male","40","40","32160","30970"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Croydon","Female","35","30","31550","25060"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Croydon","Male","30","30","37310","32950"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","Female","120","115","39300","35460"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","Male","110","105","45870","43730"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","Female","30","30","42490","38720"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","Male","60","60","43320","40310"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Wandsworth","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Westminster","Female","2760","2665","48360","45180"
"In post","2022","Department for Business, Energy and Industrial Strategy","London","Westminster","Male","2780","2755","50560","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","Female","135","120","30690","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","Male","85","80","34690","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","Female","30","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Chorley and West Lancashire","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","Female","115","115","38550","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","Male","130","125","43240","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","Female","170","160","31740","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","Male","145","145","33100","33720"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Wirral","Female","30","30","32450","31530"
"In post","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Wirral","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Antrim and Newtownabbey","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Aberdeen City and Aberdeenshire","Female","65","60","44200","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Aberdeen City and Aberdeenshire","Male","75","70","49130","39700"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","Female","80","75","28690","24500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","Male","80","80","31850","26550"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","Female","50","45","30540","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","Male","45","40","33490","32770"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Scotland","Shetland Islands","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","Female","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","Male","25","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Brighton and Hove","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Medway","Female","35","30","28750","26000"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Medway","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","North Hampshire","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","North Hampshire","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire CC","Female","25","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire CC","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","South Hampshire","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Southampton","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Southampton","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Bristol, City of","Female","50","50","38330","34390"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Bristol, City of","Male","50","50","37840","34200"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","Female","695","640","38290","38200"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","Male","1110","1075","41450","39750"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Plymouth","Female","30","30","26610","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Plymouth","Male","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Somerset CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Somerset CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","Female","55","55","42830","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","Male","50","50","46510","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Wiltshire","Female","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Wiltshire","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","Female","755","670","29840","24730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","Male","565","555","33220","30660"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Isle of Anglesey","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","Female","790","725","33950","28750"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","Male","865","840","41680","41420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","Female","405","380","34220","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","Male","315","305","35860","32060"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","Female","105","95","31610","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","Male","85","80","33800","30950"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire CC","Male","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","York","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","York","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Nottingham","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Westminster","Female","985","960","47130","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","London","Westminster","Male","800","795","48360","51730"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","Female","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","Male","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Liverpool","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","Female","50","50","39770","34020"
"In post","2022","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","Male","60","60","43390","36780"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","Female","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","Male","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","South West (England)","Bristol, City of","Male","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Cardiff and Vale of Glamorgan","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Wales","Cardiff and Vale of Glamorgan","Male","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Birmingham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Birmingham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","Male","10","10","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Derby","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Derby","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Lincolnshire CC","Female","5","5","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","Nottingham","Female","215","200","39960","36500"
"In post","2022","Department for Education","East Midlands (England)","Nottingham","Male","130","130","42650","37190"
"In post","2022","Department for Education","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Cambridgeshire CC","Female","20","20","[c]","[c]"
"In post","2022","Department for Education","East of England","Cambridgeshire CC","Male","15","15","[c]","[c]"
"In post","2022","Department for Education","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Education","East of England","Hertfordshire CC","Female","20","20","[c]","[c]"
"In post","2022","Department for Education","East of England","Hertfordshire CC","Male","10","10","[c]","[c]"
