"Status","Year","Age","Disability","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Female","Heterosexual / straight","40","[c]","21660","21260"
"Leaver CS","2022","16-19","Declared non-disabled","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Male","Unknown","50","[c]","19340","18310"
"Leaver CS","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Female","Heterosexual / straight","255","[c]","26510","25050"
"Leaver CS","2022","20-29","Declared disabled","Female","LGBO","125","[c]","25840","25730"
"Leaver CS","2022","20-29","Declared disabled","Female","Undeclared","40","[c]","25500","23550"
"Leaver CS","2022","20-29","Declared disabled","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Male","Heterosexual / straight","185","[c]","25570","22200"
"Leaver CS","2022","20-29","Declared disabled","Male","LGBO","60","[c]","26990","23780"
"Leaver CS","2022","20-29","Declared disabled","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Female","Heterosexual / straight","2310","[c]","26650","25310"
"Leaver CS","2022","20-29","Declared non-disabled","Female","LGBO","290","[c]","26260","24650"
"Leaver CS","2022","20-29","Declared non-disabled","Female","Undeclared","175","[c]","27340","24920"
"Leaver CS","2022","20-29","Declared non-disabled","Female","Unknown","330","[c]","25080","22640"
"Leaver CS","2022","20-29","Declared non-disabled","Male","Heterosexual / straight","2020","[c]","26860","25110"
"Leaver CS","2022","20-29","Declared non-disabled","Male","LGBO","200","[c]","27440","25000"
"Leaver CS","2022","20-29","Declared non-disabled","Male","Undeclared","105","[c]","28140","26880"
"Leaver CS","2022","20-29","Declared non-disabled","Male","Unknown","360","[c]","27010","25850"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Female","Heterosexual / straight","80","[c]","27670","24630"
"Leaver CS","2022","20-29","Undeclared","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Male","Heterosexual / straight","75","[c]","26880","26700"
"Leaver CS","2022","20-29","Undeclared","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Male","Undeclared","60","[c]","29260","27570"
"Leaver CS","2022","20-29","Undeclared","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Heterosexual / straight","215","[c]","27400","25500"
"Leaver CS","2022","20-29","Unknown","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Female","Undeclared","125","[c]","27390","25000"
"Leaver CS","2022","20-29","Unknown","Female","Unknown","1680","[c]","25150","23040"
"Leaver CS","2022","20-29","Unknown","Male","Heterosexual / straight","190","[c]","29170","25930"
"Leaver CS","2022","20-29","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Male","Unknown","1480","[c]","26580","24240"
"Leaver CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Female","Heterosexual / straight","230","[c]","29890","27570"
"Leaver CS","2022","30-39","Declared disabled","Female","LGBO","55","[c]","28730","27570"
"Leaver CS","2022","30-39","Declared disabled","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Male","Heterosexual / straight","180","[c]","30330","27220"
"Leaver CS","2022","30-39","Declared disabled","Male","LGBO","40","[c]","28520","27570"
"Leaver CS","2022","30-39","Declared disabled","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Female","Heterosexual / straight","1860","[c]","33290","29290"
"Leaver CS","2022","30-39","Declared non-disabled","Female","LGBO","160","[c]","34510","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Female","Undeclared","140","[c]","33350","30030"
"Leaver CS","2022","30-39","Declared non-disabled","Female","Unknown","295","[c]","31310","27570"
"Leaver CS","2022","30-39","Declared non-disabled","Male","Heterosexual / straight","1745","[c]","35100","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Male","LGBO","145","[c]","36520","31060"
"Leaver CS","2022","30-39","Declared non-disabled","Male","Undeclared","110","[c]","36790","33930"
"Leaver CS","2022","30-39","Declared non-disabled","Male","Unknown","285","[c]","35670","30120"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Female","Heterosexual / straight","90","[c]","31660","27570"
"Leaver CS","2022","30-39","Undeclared","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Female","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Male","Heterosexual / straight","70","[c]","30700","27570"
"Leaver CS","2022","30-39","Undeclared","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Male","Undeclared","60","[c]","40660","43660"
"Leaver CS","2022","30-39","Undeclared","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Heterosexual / straight","165","[c]","36960","33570"
"Leaver CS","2022","30-39","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Female","Undeclared","95","[c]","41180","40120"
"Leaver CS","2022","30-39","Unknown","Female","Unknown","890","[c]","33250","27670"
"Leaver CS","2022","30-39","Unknown","Male","Heterosexual / straight","155","[c]","38210","36410"
"Leaver CS","2022","30-39","Unknown","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Undeclared","65","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Male","Unknown","990","[c]","35120","30800"
"Leaver CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Female","Heterosexual / straight","230","[c]","31640","27570"
"Leaver CS","2022","40-49","Declared disabled","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Male","Heterosexual / straight","135","[c]","31350","27570"
"Leaver CS","2022","40-49","Declared disabled","Male","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Female","Heterosexual / straight","1555","[c]","37130","29290"
"Leaver CS","2022","40-49","Declared non-disabled","Female","LGBO","75","[c]","33900","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Female","Undeclared","115","[c]","32580","28130"
"Leaver CS","2022","40-49","Declared non-disabled","Female","Unknown","300","[c]","35370","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Male","Heterosexual / straight","1110","[c]","39240","32330"
"Leaver CS","2022","40-49","Declared non-disabled","Male","LGBO","90","[c]","38180","29290"
"Leaver CS","2022","40-49","Declared non-disabled","Male","Undeclared","85","[c]","44100","38750"
"Leaver CS","2022","40-49","Declared non-disabled","Male","Unknown","195","[c]","38940","31060"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Female","Heterosexual / straight","60","[c]","32840","29290"
"Leaver CS","2022","40-49","Undeclared","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Male","Heterosexual / straight","60","[c]","31770","27570"
"Leaver CS","2022","40-49","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Male","Undeclared","50","[c]","40950","32180"
"Leaver CS","2022","40-49","Undeclared","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Heterosexual / straight","115","[c]","41510","37470"
"Leaver CS","2022","40-49","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Undeclared","70","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Female","Unknown","660","[c]","38260","29470"
"Leaver CS","2022","40-49","Unknown","Male","Heterosexual / straight","125","[c]","38890","36960"
"Leaver CS","2022","40-49","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Male","Unknown","570","[c]","40300","32370"
"Leaver CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Female","Heterosexual / straight","385","[c]","30800","27570"
"Leaver CS","2022","50-59","Declared disabled","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Female","Undeclared","55","[c]","29170","27470"
"Leaver CS","2022","50-59","Declared disabled","Female","Unknown","105","[c]","30250","26960"
"Leaver CS","2022","50-59","Declared disabled","Male","Heterosexual / straight","265","[c]","34100","27570"
"Leaver CS","2022","50-59","Declared disabled","Male","LGBO","35","[c]","44700","32600"
"Leaver CS","2022","50-59","Declared disabled","Male","Undeclared","40","[c]","37820","33460"
"Leaver CS","2022","50-59","Declared disabled","Male","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Female","Heterosexual / straight","1950","[c]","35020","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Female","LGBO","45","[c]","40350","31880"
"Leaver CS","2022","50-59","Declared non-disabled","Female","Undeclared","210","[c]","35940","27570"
"Leaver CS","2022","50-59","Declared non-disabled","Female","Unknown","600","[c]","30920","27240"
"Leaver CS","2022","50-59","Declared non-disabled","Male","Heterosexual / straight","1570","[c]","37850","31060"
"Leaver CS","2022","50-59","Declared non-disabled","Male","LGBO","80","[c]","39060","29290"
"Leaver CS","2022","50-59","Declared non-disabled","Male","Undeclared","145","[c]","36760","31520"
"Leaver CS","2022","50-59","Declared non-disabled","Male","Unknown","375","[c]","38840","31440"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Female","Heterosexual / straight","95","[c]","30320","27120"
"Leaver CS","2022","50-59","Undeclared","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Female","Undeclared","70","[c]","33900","27570"
"Leaver CS","2022","50-59","Undeclared","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Male","Heterosexual / straight","105","[c]","35100","30930"
"Leaver CS","2022","50-59","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Male","Undeclared","95","[c]","39610","37650"
"Leaver CS","2022","50-59","Undeclared","Male","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Female","Heterosexual / straight","120","[c]","40360","36930"
"Leaver CS","2022","50-59","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Female","Undeclared","50","[c]","45460","44110"
"Leaver CS","2022","50-59","Unknown","Female","Unknown","675","[c]","40040","27570"
"Leaver CS","2022","50-59","Unknown","Male","Heterosexual / straight","165","[c]","41710","36790"
"Leaver CS","2022","50-59","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Male","Undeclared","70","[c]","39560","34800"
"Leaver CS","2022","50-59","Unknown","Male","Unknown","645","[c]","39930","32700"
"Leaver CS","2022","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Female","Heterosexual / straight","315","[c]","31910","27570"
"Leaver CS","2022","60-64","Declared disabled","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Female","Undeclared","45","[c]","27900","27570"
"Leaver CS","2022","60-64","Declared disabled","Female","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Male","Heterosexual / straight","230","[c]","34370","27570"
"Leaver CS","2022","60-64","Declared disabled","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Male","Undeclared","45","[c]","34760","29760"
"Leaver CS","2022","60-64","Declared disabled","Male","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Female","Heterosexual / straight","1325","[c]","33530","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Female","LGBO","30","[c]","35330","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Female","Undeclared","190","[c]","29500","26120"
"Leaver CS","2022","60-64","Declared non-disabled","Female","Unknown","600","[c]","30380","27570"
"Leaver CS","2022","60-64","Declared non-disabled","Male","Heterosexual / straight","1250","[c]","40870","34630"
"Leaver CS","2022","60-64","Declared non-disabled","Male","LGBO","35","[c]","34190","31880"
"Leaver CS","2022","60-64","Declared non-disabled","Male","Undeclared","180","[c]","38770","33300"
"Leaver CS","2022","60-64","Declared non-disabled","Male","Unknown","390","[c]","40210","32040"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Female","Heterosexual / straight","70","[c]","29180","24870"
"Leaver CS","2022","60-64","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Female","Undeclared","55","[c]","36290","31060"
"Leaver CS","2022","60-64","Undeclared","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Male","Heterosexual / straight","75","[c]","30720","26750"
"Leaver CS","2022","60-64","Undeclared","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Male","Undeclared","95","[c]","36290","34630"
"Leaver CS","2022","60-64","Undeclared","Male","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Female","Heterosexual / straight","75","[c]","40330","36460"
"Leaver CS","2022","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Female","Unknown","315","[c]","33520","27510"
"Leaver CS","2022","60-64","Unknown","Male","Heterosexual / straight","105","[c]","42740","36480"
"Leaver CS","2022","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Male","Unknown","425","[c]","39990","35000"
"Leaver CS","2022","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Female","Heterosexual / straight","275","[c]","26820","26120"
"Leaver CS","2022","65+","Declared disabled","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Female","Undeclared","55","[c]","25310","22600"
"Leaver CS","2022","65+","Declared disabled","Female","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Male","Heterosexual / straight","235","[c]","29070","25930"
"Leaver CS","2022","65+","Declared disabled","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Male","Undeclared","45","[c]","28700","26160"
"Leaver CS","2022","65+","Declared disabled","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
