"Status","Year","Function_of_post","Region_ITL1","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","East of England","Outside London","Female","275","260","33100","32200"
"In post","2022","Property","East of England","Outside London","Male","330","320","35370","33300"
"In post","2022","Property","London","London","Female","715","675","41510","36720"
"In post","2022","Property","London","London","Male","980","960","44370","39080"
"In post","2022","Property","North East (England)","Outside London","Female","410","385","28220","25000"
"In post","2022","Property","North East (England)","Outside London","Male","360","350","33400","27000"
"In post","2022","Property","North West (England)","Outside London","Female","330","310","36120","31900"
"In post","2022","Property","North West (England)","Outside London","Male","385","375","39510","36000"
"In post","2022","Property","Northern Ireland","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Property","Northern Ireland","Outside London","Male","60","60","30360","29210"
"In post","2022","Property","Overseas","Overseas","Female","20","20","[c]","[c]"
"In post","2022","Property","Overseas","Overseas","Male","155","155","40110","40000"
"In post","2022","Property","Scotland","Outside London","Female","160","150","30790","28760"
"In post","2022","Property","Scotland","Outside London","Male","425","415","33870","31270"
"In post","2022","Property","South East (England)","Outside London","Female","370","345","34920","33000"
"In post","2022","Property","South East (England)","Outside London","Male","625","615","38020","34450"
"In post","2022","Property","South West (England)","Outside London","Female","600","555","31660","27000"
"In post","2022","Property","South West (England)","Outside London","Male","665","650","35080","33300"
"In post","2022","Property","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Property","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Property","Wales","Outside London","Female","240","220","34240","30790"
"In post","2022","Property","Wales","Outside London","Male","275","270","34510","31900"
"In post","2022","Property","West Midlands (England)","Outside London","Female","320","295","35180","32890"
"In post","2022","Property","West Midlands (England)","Outside London","Male","375","365","40330","35200"
"In post","2022","Property","Yorkshire and The Humber","Outside London","Female","400","370","35620","33000"
"In post","2022","Property","Yorkshire and The Humber","Outside London","Male","475","460","39680","36000"
"In post","2022","Security","East Midlands (England)","Outside London","Female","65","60","29050","26610"
"In post","2022","Security","East Midlands (England)","Outside London","Male","180","180","31280","31530"
"In post","2022","Security","East of England","Outside London","Female","265","260","31210","30750"
"In post","2022","Security","East of England","Outside London","Male","630","625","34950","33300"
"In post","2022","Security","London","London","Female","705","685","40560","37560"
"In post","2022","Security","London","London","Male","1240","1225","41710","39030"
"In post","2022","Security","North East (England)","Outside London","Female","45","45","33980","31180"
"In post","2022","Security","North East (England)","Outside London","Male","70","70","34650","32040"
"In post","2022","Security","North West (England)","Outside London","Female","130","120","33000","30400"
"In post","2022","Security","North West (England)","Outside London","Male","230","220","29480","24610"
"In post","2022","Security","Northern Ireland","Outside London","Female","30","30","[c]","[c]"
"In post","2022","Security","Northern Ireland","Outside London","Male","375","375","21880","20560"
"In post","2022","Security","Overseas","Overseas","Female","35","35","42320","37590"
"In post","2022","Security","Overseas","Overseas","Male","125","125","39380","34350"
"In post","2022","Security","Scotland","Outside London","Female","260","245","30240","26670"
"In post","2022","Security","Scotland","Outside London","Male","1200","1160","30950","28210"
"In post","2022","Security","South East (England)","Outside London","Female","375","360","30620","27530"
"In post","2022","Security","South East (England)","Outside London","Male","1590","1570","32500","30810"
"In post","2022","Security","South West (England)","Outside London","Female","280","275","28560","26350"
"In post","2022","Security","South West (England)","Outside London","Male","1020","1000","29300","25000"
"In post","2022","Security","Unknown","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Security","Unknown","Unknown","Male","90","90","29470","27370"
"In post","2022","Security","Wales","Outside London","Female","65","60","28360","26670"
"In post","2022","Security","Wales","Outside London","Male","255","250","27890","24720"
"In post","2022","Security","West Midlands (England)","Outside London","Female","110","105","33000","31180"
"In post","2022","Security","West Midlands (England)","Outside London","Male","290","290","30870","26820"
"In post","2022","Security","Yorkshire and The Humber","Outside London","Female","370","345","30340","26850"
"In post","2022","Security","Yorkshire and The Humber","Outside London","Male","630","615","32960","33300"
"In post","2022","Unknown","East Midlands (England)","Outside London","Female","770","710","27950","22330"
"In post","2022","Unknown","East Midlands (England)","Outside London","Male","615","605","28970","25190"
"In post","2022","Unknown","East of England","Outside London","Female","1690","1550","27200","24890"
"In post","2022","Unknown","East of England","Outside London","Male","1780","1690","28970","25640"
"In post","2022","Unknown","London","London","Female","8625","8075","40070","35070"
"In post","2022","Unknown","London","London","Male","7500","7340","42270","36550"
"In post","2022","Unknown","North East (England)","Outside London","Female","940","820","26110","24880"
"In post","2022","Unknown","North East (England)","Outside London","Male","740","700","27660","24880"
"In post","2022","Unknown","North West (England)","Outside London","Female","4570","4150","27640","24890"
"In post","2022","Unknown","North West (England)","Outside London","Male","3575","3475","29330","25040"
"In post","2022","Unknown","Northern Ireland","Outside London","Female","480","435","26690","24880"
"In post","2022","Unknown","Northern Ireland","Outside London","Male","465","450","25860","24880"
"In post","2022","Unknown","Overseas","Overseas","Female","405","400","42500","40170"
"In post","2022","Unknown","Overseas","Overseas","Male","380","375","41420","38690"
"In post","2022","Unknown","Scotland","Outside London","Female","9665","9095","38260","31540"
"In post","2022","Unknown","Scotland","Outside London","Male","8115","7945","38940","33790"
"In post","2022","Unknown","South East (England)","Outside London","Female","3825","3520","29680","26610"
"In post","2022","Unknown","South East (England)","Outside London","Male","4145","3970","30950","27370"
"In post","2022","Unknown","South West (England)","Outside London","Female","1990","1835","29320","26350"
"In post","2022","Unknown","South West (England)","Outside London","Male","2170","2105","33070","29200"
"In post","2022","Unknown","Unknown","Unknown","Female","285","275","34200","32700"
"In post","2022","Unknown","Unknown","Unknown","Male","1660","1660","37990","34460"
"In post","2022","Unknown","Wales","Outside London","Female","4125","3810","38730","38160"
"In post","2022","Unknown","Wales","Outside London","Male","2995","2905","40530","38160"
"In post","2022","Unknown","West Midlands (England)","Outside London","Female","1350","1245","28970","25310"
"In post","2022","Unknown","West Midlands (England)","Outside London","Male","1150","1120","30110","27370"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Female","2795","2540","29270","25220"
"In post","2022","Unknown","Yorkshire and The Humber","Outside London","Male","2855","2775","29260","25900"
"Leaver CS","2022","Analysis","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","London","Female","120","[c]","38590","34120"
"Leaver CS","2022","Analysis","London","London","Male","155","[c]","42510","37290"
"Leaver CS","2022","Analysis","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","Outside London","Female","30","[c]","26030","19610"
"Leaver CS","2022","Analysis","Wales","Outside London","Male","50","[c]","29700","27570"
"Leaver CS","2022","Analysis","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","West Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","London","Female","70","[c]","61730","54700"
"Leaver CS","2022","Commercial","London","London","Male","90","[c]","68470","63510"
"Leaver CS","2022","Commercial","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","Outside London","Female","45","[c]","44760","36500"
"Leaver CS","2022","Commercial","South West (England)","Outside London","Male","45","[c]","42610","38200"
"Leaver CS","2022","Commercial","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","London","Female","160","[c]","42890","40050"
"Leaver CS","2022","Communications","London","London","Male","115","[c]","45630","40600"
"Leaver CS","2022","Communications","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","London","Male","30","[c]","36380","31880"
"Leaver CS","2022","Counter Fraud","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North East (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North West (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Scotland","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","South West (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Yorkshire and The Humber","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East Midlands (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East of England","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East of England","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","London","London","Female","150","[c]","48880","46170"
"Leaver CS","2022","Digital, Data & Technology","London","London","Male","235","[c]","48790","47110"
"Leaver CS","2022","Digital, Data & Technology","North East (England)","Outside London","Female","30","[c]","38890","37880"
"Leaver CS","2022","Digital, Data & Technology","North East (England)","Outside London","Male","50","[c]","45990","43070"
"Leaver CS","2022","Digital, Data & Technology","North West (England)","Outside London","Female","45","[c]","39010","36780"
"Leaver CS","2022","Digital, Data & Technology","North West (England)","Outside London","Male","90","[c]","45420","40530"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scotland","Outside London","Male","35","[c]","40860","38850"
"Leaver CS","2022","Digital, Data & Technology","South East (England)","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","South East (England)","Outside London","Male","55","[c]","39380","34750"
"Leaver CS","2022","Digital, Data & Technology","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","South West (England)","Outside London","Female","70","[c]","34500","33020"
"Leaver CS","2022","Digital, Data & Technology","South West (England)","Outside London","Male","180","[c]","37310","36410"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Unknown","Male","45","[c]","41720","39280"
"Leaver CS","2022","Digital, Data & Technology","Wales","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Wales","Outside London","Male","100","[c]","37480","35380"
"Leaver CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","West Midlands (England)","Outside London","Male","35","[c]","37470","36500"
"Leaver CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Male","75","[c]","44830","40650"
"Leaver CS","2022","Finance","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","London","Female","75","[c]","42160","37820"
"Leaver CS","2022","Finance","London","London","Male","85","[c]","48960","40450"
"Leaver CS","2022","Finance","North East (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North West (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North West (England)","Outside London","Male","30","[c]","37610","34800"
"Leaver CS","2022","Finance","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scotland","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scotland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South East (England)","Outside London","Female","35","[c]","34260","33000"
"Leaver CS","2022","Finance","South East (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South West (England)","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South West (England)","Outside London","Male","35","[c]","38400","38180"
"Leaver CS","2022","Finance","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","East Midlands (England)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","East of England","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","London","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","London","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","North East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","North West (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","North West (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","South East (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","South East (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","South West (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","South West (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","West Midlands (England)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","West Midlands (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Yorkshire and The Humber","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Yorkshire and The Humber","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","London","Female","160","[c]","42320","37300"
"Leaver CS","2022","Human Resources","London","London","Male","80","[c]","43350","36330"
"Leaver CS","2022","Human Resources","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","Outside London","Female","50","[c]","30390","27570"
"Leaver CS","2022","Human Resources","North West (England)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","Outside London","Female","50","[c]","30180","26580"
"Leaver CS","2022","Human Resources","Scotland","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","Outside London","Female","45","[c]","33270","29200"
"Leaver CS","2022","Human Resources","South West (England)","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","London","Male","5","[c]","[c]","[c]"
