"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","EO","20","15","27340","26670"
"In post","2022","60-64","Overseas","G6","25","25","67890","67660"
"In post","2022","60-64","Overseas","G7","30","25","62280","56670"
"In post","2022","60-64","Overseas","HEO","35","35","35400","33300"
"In post","2022","60-64","Overseas","SCS level","30","30","95330","93000"
"In post","2022","60-64","Overseas","SEO","35","35","48630","43840"
"In post","2022","60-64","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Scotland","AA","325","275","21370","21050"
"In post","2022","60-64","Scotland","AO","1380","1120","22660","21380"
"In post","2022","60-64","Scotland","EO","1310","985","28920","27570"
"In post","2022","60-64","Scotland","G6","115","105","73740","75340"
"In post","2022","60-64","Scotland","G7","175","155","58360","57190"
"In post","2022","60-64","Scotland","HEO","535","430","36000","35820"
"In post","2022","60-64","Scotland","SCS level","30","25","90800","83230"
"In post","2022","60-64","Scotland","SEO","365","305","46630","46500"
"In post","2022","60-64","Scotland","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","South East (England)","AA","460","380","20590","19810"
"In post","2022","60-64","South East (England)","AO","1140","935","23450","21680"
"In post","2022","60-64","South East (England)","EO","1280","1055","28660","27570"
"In post","2022","60-64","South East (England)","G6","70","65","72260","69400"
"In post","2022","60-64","South East (England)","G7","255","225","56330","54540"
"In post","2022","60-64","South East (England)","HEO","555","490","34960","33680"
"In post","2022","60-64","South East (England)","SCS level","20","15","109250","108960"
"In post","2022","60-64","South East (England)","SEO","365","325","43230","41230"
"In post","2022","60-64","South East (England)","Unknown","190","155","30360","28200"
"In post","2022","60-64","South West (England)","AA","255","230","20190","19810"
"In post","2022","60-64","South West (England)","AO","745","620","22980","21300"
"In post","2022","60-64","South West (England)","EO","885","725","27450","27570"
"In post","2022","60-64","South West (England)","G6","120","110","70680","68400"
"In post","2022","60-64","South West (England)","G7","315","280","54150","54380"
"In post","2022","60-64","South West (England)","HEO","640","550","33800","33370"
"In post","2022","60-64","South West (England)","SCS level","30","25","112430","100720"
"In post","2022","60-64","South West (England)","SEO","610","545","42580","41530"
"In post","2022","60-64","South West (England)","Unknown","235","200","37500","33820"
"In post","2022","60-64","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","AO","25","20","23510","24290"
"In post","2022","60-64","Unknown","EO","35","30","29010","29200"
"In post","2022","60-64","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","G7","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","HEO","15","15","39260","38440"
"In post","2022","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SEO","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","130","130","38930","35540"
"In post","2022","60-64","Wales","AA","275","210","18920","18310"
"In post","2022","60-64","Wales","AO","1010","785","22200","21840"
"In post","2022","60-64","Wales","EO","755","585","27640","27570"
"In post","2022","60-64","Wales","G6","55","50","73480","75480"
"In post","2022","60-64","Wales","G7","160","135","58560","60720"
"In post","2022","60-64","Wales","HEO","370","295","34790","33840"
"In post","2022","60-64","Wales","SCS level","25","25","102370","97300"
"In post","2022","60-64","Wales","SEO","255","215","43910","43310"
"In post","2022","60-64","Wales","Unknown","105","90","31770","28760"
"In post","2022","60-64","West Midlands (England)","AA","200","175","20340","19810"
"In post","2022","60-64","West Midlands (England)","AO","825","665","22130","21260"
"In post","2022","60-64","West Midlands (England)","EO","870","700","27510","27570"
"In post","2022","60-64","West Midlands (England)","G6","45","40","71840","68720"
"In post","2022","60-64","West Midlands (England)","G7","140","125","56010","55210"
"In post","2022","60-64","West Midlands (England)","HEO","330","280","33940","33510"
"In post","2022","60-64","West Midlands (England)","SCS level","15","15","120850","120330"
"In post","2022","60-64","West Midlands (England)","SEO","190","160","42400","40890"
"In post","2022","60-64","West Midlands (England)","Unknown","200","165","30890","28200"
"In post","2022","60-64","Yorkshire and The Humber","AA","200","165","19960","19810"
"In post","2022","60-64","Yorkshire and The Humber","AO","850","660","22860","21260"
"In post","2022","60-64","Yorkshire and The Humber","EO","905","695","27710","27570"
"In post","2022","60-64","Yorkshire and The Humber","G6","60","50","66880","67910"
"In post","2022","60-64","Yorkshire and The Humber","G7","145","125","54800","54240"
"In post","2022","60-64","Yorkshire and The Humber","HEO","365","290","33950","33430"
"In post","2022","60-64","Yorkshire and The Humber","SCS level","10","10","85080","81290"
"In post","2022","60-64","Yorkshire and The Humber","SEO","205","170","40940","40390"
"In post","2022","60-64","Yorkshire and The Humber","Unknown","185","155","29960","28200"
"In post","2022","65+","East Midlands (England)","AA","40","35","20090","19810"
"In post","2022","65+","East Midlands (England)","AO","165","135","21830","21260"
"In post","2022","65+","East Midlands (England)","EO","125","90","27630","27570"
"In post","2022","65+","East Midlands (England)","G6","10","5","[c]","[c]"
"In post","2022","65+","East Midlands (England)","G7","20","15","60070","58090"
"In post","2022","65+","East Midlands (England)","HEO","55","40","34350","33840"
"In post","2022","65+","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","East Midlands (England)","SEO","30","25","44730","43960"
"In post","2022","65+","East Midlands (England)","Unknown","45","30","29500","28200"
"In post","2022","65+","East of England","AA","105","80","20000","19200"
"In post","2022","65+","East of England","AO","195","155","23390","21830"
"In post","2022","65+","East of England","EO","225","165","28720","27570"
"In post","2022","65+","East of England","G6","20","15","72240","69520"
"In post","2022","65+","East of England","G7","20","15","60540","61330"
"In post","2022","65+","East of England","HEO","85","70","35420","34700"
"In post","2022","65+","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","East of England","SEO","45","35","44430","43710"
"In post","2022","65+","East of England","Unknown","60","45","28190","28200"
"In post","2022","65+","London","AA","195","160","22560","22050"
"In post","2022","65+","London","AO","650","540","25690","25110"
"In post","2022","65+","London","EO","615","495","30610","31020"
"In post","2022","65+","London","G6","105","90","74520","74850"
"In post","2022","65+","London","G7","220","180","60840","60790"
"In post","2022","65+","London","HEO","260","220","38360","37930"
"In post","2022","65+","London","SCS level","60","50","115380","104310"
"In post","2022","65+","London","SEO","210","175","46010","45940"
"In post","2022","65+","London","Unknown","115","95","36620","34150"
"In post","2022","65+","North East (England)","AA","90","65","20440","20890"
"In post","2022","65+","North East (England)","AO","350","255","21830","21260"
"In post","2022","65+","North East (England)","EO","155","105","27530","27570"
"In post","2022","65+","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","North East (England)","G7","10","10","55180","55610"
"In post","2022","65+","North East (England)","HEO","50","35","34460","34060"
"In post","2022","65+","North East (England)","SEO","30","25","42450","41290"
"In post","2022","65+","North East (England)","Unknown","20","15","30920","28200"
"In post","2022","65+","North West (England)","AA","130","95","19930","19200"
"In post","2022","65+","North West (England)","AO","530","395","21890","21260"
"In post","2022","65+","North West (England)","EO","410","290","27590","27570"
"In post","2022","65+","North West (England)","G6","20","15","69650","69390"
"In post","2022","65+","North West (England)","G7","50","40","59980","58560"
"In post","2022","65+","North West (England)","HEO","130","100","34930","34290"
"In post","2022","65+","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","North West (England)","SEO","70","50","42660","40990"
"In post","2022","65+","North West (England)","Unknown","65","50","29240","28200"
"In post","2022","65+","Northern Ireland","AA","25","25","19930","19810"
"In post","2022","65+","Northern Ireland","AO","35","25","21900","21680"
"In post","2022","65+","Northern Ireland","EO","15","10","28190","28920"
"In post","2022","65+","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2022","65+","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2022","65+","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","EO","5","5","[c]","[c]"
"In post","2022","65+","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","HEO","10","10","35390","34310"
"In post","2022","65+","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scotland","AA","140","110","21380","20950"
"In post","2022","65+","Scotland","AO","410","315","22990","21410"
"In post","2022","65+","Scotland","EO","310","215","28780","27570"
"In post","2022","65+","Scotland","G6","25","15","76070","77340"
"In post","2022","65+","Scotland","G7","45","35","59450","58970"
"In post","2022","65+","Scotland","HEO","115","85","36010","35980"
"In post","2022","65+","Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","65+","Scotland","SEO","80","60","48770","46100"
"In post","2022","65+","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","AA","240","185","20410","19810"
"In post","2022","65+","South East (England)","AO","515","400","22620","21380"
"In post","2022","65+","South East (England)","EO","440","350","28760","27570"
"In post","2022","65+","South East (England)","G6","30","20","73820","69700"
"In post","2022","65+","South East (England)","G7","95","70","56180","56040"
"In post","2022","65+","South East (England)","HEO","205","170","34670","33680"
"In post","2022","65+","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","South East (England)","SEO","120","95","44800","43580"
"In post","2022","65+","South East (England)","Unknown","70","50","32660","28760"
"In post","2022","65+","South West (England)","AA","135","115","20180","19810"
"In post","2022","65+","South West (England)","AO","285","225","22420","21300"
"In post","2022","65+","South West (England)","EO","325","245","27300","27570"
"In post","2022","65+","South West (England)","G6","35","25","69660","68570"
"In post","2022","65+","South West (England)","G7","75","60","54290","53790"
"In post","2022","65+","South West (England)","HEO","200","160","34320","33840"
"In post","2022","65+","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","65+","South West (England)","SEO","150","120","42300","41950"
"In post","2022","65+","South West (England)","Unknown","80","65","35480","33020"
"In post","2022","65+","Unknown","AO","10","5","24560","25110"
"In post","2022","65+","Unknown","EO","10","5","[c]","[c]"
"In post","2022","65+","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","65+","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","25","25","37480","32550"
"In post","2022","65+","Wales","AA","120","80","18960","18310"
"In post","2022","65+","Wales","AO","340","245","22240","21840"
"In post","2022","65+","Wales","EO","220","145","28070","27570"
"In post","2022","65+","Wales","G6","20","15","75590","75480"
"In post","2022","65+","Wales","G7","45","35","59060","61440"
"In post","2022","65+","Wales","HEO","100","75","35960","35980"
"In post","2022","65+","Wales","SCS level","15","10","100310","88890"
"In post","2022","65+","Wales","SEO","75","60","45410","47470"
"In post","2022","65+","Wales","Unknown","30","25","31680","37170"
"In post","2022","65+","West Midlands (England)","AA","85","70","19920","19200"
"In post","2022","65+","West Midlands (England)","AO","205","160","21980","21260"
"In post","2022","65+","West Midlands (England)","EO","250","190","27480","27570"
"In post","2022","65+","West Midlands (England)","G6","15","10","70990","72130"
"In post","2022","65+","West Midlands (England)","G7","20","15","55530","55410"
"In post","2022","65+","West Midlands (England)","HEO","85","65","33380","33300"
"In post","2022","65+","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2022","65+","West Midlands (England)","SEO","50","40","43330","42170"
"In post","2022","65+","West Midlands (England)","Unknown","75","50","28510","28200"
"In post","2022","65+","Yorkshire and The Humber","AA","80","60","19950","19200"
"In post","2022","65+","Yorkshire and The Humber","AO","235","175","22540","21260"
"In post","2022","65+","Yorkshire and The Humber","EO","205","150","27540","27570"
"In post","2022","65+","Yorkshire and The Humber","G6","10","5","[c]","[c]"
"In post","2022","65+","Yorkshire and The Humber","G7","30","20","58280","57620"
"In post","2022","65+","Yorkshire and The Humber","HEO","80","55","34220","34000"
"In post","2022","65+","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","65+","Yorkshire and The Humber","SEO","45","35","42450","40480"
"In post","2022","65+","Yorkshire and The Humber","Unknown","55","40","30470","28200"
"In post","2022","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North East (England)","AO","15","[c]","20950","21260"
"Leaver CS","2022","16-19","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","North West (England)","AO","20","[c]","20980","21260"
"Leaver CS","2022","16-19","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Scotland","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South East (England)","AO","15","[c]","23050","24010"
"Leaver CS","2022","16-19","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","South West (England)","EO","15","[c]","18880","17140"
"Leaver CS","2022","16-19","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","16-19","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Yorkshire and The Humber","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","AA","45","[c]","18810","19010"
"Leaver CS","2022","20-29","East Midlands (England)","AO","310","[c]","20890","21010"
"Leaver CS","2022","20-29","East Midlands (England)","EO","110","[c]","26670","27570"
"Leaver CS","2022","20-29","East Midlands (England)","HEO","20","[c]","33070","33070"
"Leaver CS","2022","20-29","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","AA","55","[c]","18640","19010"
"Leaver CS","2022","20-29","East of England","AO","275","[c]","21940","21260"
"Leaver CS","2022","20-29","East of England","EO","125","[c]","27350","27570"
"Leaver CS","2022","20-29","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","East of England","HEO","25","[c]","31520","31660"
"Leaver CS","2022","20-29","East of England","SEO","15","[c]","38860","40260"
"Leaver CS","2022","20-29","East of England","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","AA","165","[c]","20570","21650"
"Leaver CS","2022","20-29","London","AO","705","[c]","23280","23720"
"Leaver CS","2022","20-29","London","EO","905","[c]","28620","28650"
"Leaver CS","2022","20-29","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","G7","175","[c]","53800","53420"
"Leaver CS","2022","20-29","London","HEO","760","[c]","33570","33570"
"Leaver CS","2022","20-29","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","London","SEO","245","[c]","41000","40600"
"Leaver CS","2022","20-29","London","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","AO","370","[c]","21300","21260"
"Leaver CS","2022","20-29","North East (England)","EO","75","[c]","26260","27570"
"Leaver CS","2022","20-29","North East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North East (England)","HEO","25","[c]","31560","30450"
"Leaver CS","2022","20-29","North East (England)","SEO","10","[c]","38020","36840"
"Leaver CS","2022","20-29","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","AA","45","[c]","18350","18240"
"Leaver CS","2022","20-29","North West (England)","AO","630","[c]","21240","21260"
"Leaver CS","2022","20-29","North West (England)","EO","200","[c]","26010","26370"
"Leaver CS","2022","20-29","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North West (England)","HEO","50","[c]","31190","30830"
"Leaver CS","2022","20-29","North West (England)","SEO","20","[c]","39550","38530"
"Leaver CS","2022","20-29","North West (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","AA","70","[c]","21770","21050"
"Leaver CS","2022","20-29","Scotland","AO","390","[c]","22430","21260"
"Leaver CS","2022","20-29","Scotland","EO","145","[c]","27170","27570"
"Leaver CS","2022","20-29","Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scotland","HEO","50","[c]","32700","32480"
"Leaver CS","2022","20-29","Scotland","SEO","20","[c]","39140","39660"
"Leaver CS","2022","20-29","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","AA","115","[c]","18820","18670"
"Leaver CS","2022","20-29","South East (England)","AO","505","[c]","22740","21300"
"Leaver CS","2022","20-29","South East (England)","EO","205","[c]","25900","27570"
"Leaver CS","2022","20-29","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South East (England)","HEO","70","[c]","30550","30210"
"Leaver CS","2022","20-29","South East (England)","SEO","15","[c]","38840","38420"
"Leaver CS","2022","20-29","South East (England)","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","AA","120","[c]","18550","17900"
"Leaver CS","2022","20-29","South West (England)","AO","320","[c]","21030","21170"
"Leaver CS","2022","20-29","South West (England)","EO","280","[c]","23520","24790"
"Leaver CS","2022","20-29","South West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West (England)","HEO","180","[c]","30350","30000"
"Leaver CS","2022","20-29","South West (England)","SEO","55","[c]","39320","38140"
"Leaver CS","2022","20-29","South West (England)","Unknown","60","[c]","28220","27540"
"Leaver CS","2022","20-29","Unknown","AA","40","[c]","18240","18310"
"Leaver CS","2022","20-29","Unknown","AO","75","[c]","21600","21840"
"Leaver CS","2022","20-29","Unknown","EO","35","[c]","27230","27500"
"Leaver CS","2022","20-29","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","HEO","20","[c]","33120","32790"
"Leaver CS","2022","20-29","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","120","[c]","27970","28980"
"Leaver CS","2022","20-29","Wales","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","AO","345","[c]","20710","20970"
"Leaver CS","2022","20-29","Wales","EO","100","[c]","26060","27380"
"Leaver CS","2022","20-29","Wales","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wales","HEO","45","[c]","31900","30710"
"Leaver CS","2022","20-29","Wales","SEO","15","[c]","38230","37020"
"Leaver CS","2022","20-29","Wales","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","AA","35","[c]","18750","19010"
"Leaver CS","2022","20-29","West Midlands (England)","AO","385","[c]","20860","21000"
"Leaver CS","2022","20-29","West Midlands (England)","EO","170","[c]","26270","27570"
"Leaver CS","2022","20-29","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Midlands (England)","HEO","30","[c]","32150","30810"
"Leaver CS","2022","20-29","West Midlands (England)","SEO","15","[c]","37090","36640"
"Leaver CS","2022","20-29","West Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","AA","50","[c]","17950","17700"
"Leaver CS","2022","20-29","Yorkshire and The Humber","AO","455","[c]","21100","21260"
"Leaver CS","2022","20-29","Yorkshire and The Humber","EO","170","[c]","26160","27570"
"Leaver CS","2022","20-29","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Yorkshire and The Humber","HEO","65","[c]","30920","30320"
"Leaver CS","2022","20-29","Yorkshire and The Humber","SEO","15","[c]","39570","40070"
"Leaver CS","2022","20-29","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","AA","30","[c]","18500","18760"
"Leaver CS","2022","30-39","East Midlands (England)","AO","185","[c]","21510","21260"
"Leaver CS","2022","30-39","East Midlands (England)","EO","85","[c]","27470","27570"
"Leaver CS","2022","30-39","East Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","HEO","25","[c]","33750","33840"
"Leaver CS","2022","30-39","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East Midlands (England)","SEO","25","[c]","41040","40490"
"Leaver CS","2022","30-39","East Midlands (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","AO","195","[c]","22120","21260"
"Leaver CS","2022","30-39","East of England","EO","110","[c]","27440","27570"
"Leaver CS","2022","30-39","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","East of England","G7","15","[c]","54720","53100"
"Leaver CS","2022","30-39","East of England","HEO","50","[c]","33200","33040"
"Leaver CS","2022","30-39","East of England","SEO","40","[c]","39260","40050"
"Leaver CS","2022","30-39","East of England","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","London","AA","30","[c]","20010","20600"
"Leaver CS","2022","30-39","London","AO","190","[c]","24190","23720"
"Leaver CS","2022","30-39","London","EO","395","[c]","29710","31060"
"Leaver CS","2022","30-39","London","G6","165","[c]","68160","66230"
"Leaver CS","2022","30-39","London","G7","510","[c]","55040","54230"
"Leaver CS","2022","30-39","London","HEO","395","[c]","34370","34020"
"Leaver CS","2022","30-39","London","SCS level","55","[c]","86670","84900"
"Leaver CS","2022","30-39","London","SEO","350","[c]","41500","40650"
"Leaver CS","2022","30-39","London","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","AO","205","[c]","21240","21260"
"Leaver CS","2022","30-39","North East (England)","EO","75","[c]","26510","27570"
"Leaver CS","2022","30-39","North East (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North East (England)","G7","20","[c]","56260","56480"
"Leaver CS","2022","30-39","North East (England)","HEO","30","[c]","31720","31990"
"Leaver CS","2022","30-39","North East (England)","SEO","25","[c]","39390","38890"
"Leaver CS","2022","30-39","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","AO","335","[c]","21290","21260"
"Leaver CS","2022","30-39","North West (England)","EO","195","[c]","26770","27570"
"Leaver CS","2022","30-39","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","G7","30","[c]","53860","52180"
"Leaver CS","2022","30-39","North West (England)","HEO","60","[c]","32280","31660"
"Leaver CS","2022","30-39","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","North West (England)","SEO","60","[c]","38900","37460"
"Leaver CS","2022","30-39","North West (England)","Unknown","45","[c]","36490","38510"
"Leaver CS","2022","30-39","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Overseas","Unknown","[c]","[c]","[c]","[c]"
