"Status","Year","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Heterosexual / straight","140","125","42900","40000"
"In post","2022","Legal","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Bedfordshire and Hertfordshire","Unknown","35","30","47590","53050"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","130","110","43090","52030"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Unknown","35","30","48650","53050"
"In post","2022","Legal","Cheshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Legal","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cheshire","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cumbria","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Legal","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Cumbria","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Heterosexual / straight","265","250","38490","33370"
"In post","2022","Legal","Derbyshire and Nottinghamshire","LGBO","15","10","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Undeclared","20","15","[c]","[c]"
"In post","2022","Legal","Derbyshire and Nottinghamshire","Unknown","95","85","36700","33370"
"In post","2022","Legal","Devon","Heterosexual / straight","95","90","40880","38550"
"In post","2022","Legal","Devon","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Devon","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Devon","Unknown","15","15","[c]","[c]"
"In post","2022","Legal","Dorset and Somerset","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Legal","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Anglia","Heterosexual / straight","100","90","37100","28430"
"In post","2022","Legal","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Anglia","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","East Anglia","Unknown","30","25","[c]","[c]"
"In post","2022","Legal","East Wales","Heterosexual / straight","270","255","40530","40640"
"In post","2022","Legal","East Wales","LGBO","15","10","[c]","[c]"
"In post","2022","Legal","East Wales","Undeclared","20","20","[c]","[c]"
"In post","2022","Legal","East Wales","Unknown","90","80","44260","48080"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","60","50","42630","48080"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","East Yorkshire and Northern Lincolnshire","Unknown","20","20","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","Heterosexual / straight","245","235","53040","53490"
"In post","2022","Legal","Eastern Scotland","LGBO","20","20","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","Eastern Scotland","Unknown","50","45","48500","46800"
"In post","2022","Legal","Essex","Heterosexual / straight","155","145","41720","40000"
"In post","2022","Legal","Essex","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Essex","Unknown","40","35","43810","40000"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","215","205","43870","47010"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","20","20","[c]","[c]"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","35","30","49440","49710"
"In post","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","80","70","49410","52970"
"In post","2022","Legal","Greater Manchester","Heterosexual / straight","440","410","41550","40180"
"In post","2022","Legal","Greater Manchester","LGBO","35","30","45080","51470"
"In post","2022","Legal","Greater Manchester","Undeclared","20","20","[c]","[c]"
"In post","2022","Legal","Greater Manchester","Unknown","120","110","41270","34480"
"In post","2022","Legal","Hampshire and Isle of Wight","Heterosexual / straight","220","205","41810","35700"
"In post","2022","Legal","Hampshire and Isle of Wight","LGBO","15","15","[c]","[c]"
"In post","2022","Legal","Hampshire and Isle of Wight","Undeclared","20","15","[c]","[c]"
"In post","2022","Legal","Hampshire and Isle of Wight","Unknown","45","40","47790","53050"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Highlands and Islands","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Inner London - East","Heterosexual / straight","440","420","57450","59870"
"In post","2022","Legal","Inner London - East","LGBO","40","40","64810","62120"
"In post","2022","Legal","Inner London - East","Undeclared","70","65","57480","60960"
"In post","2022","Legal","Inner London - East","Unknown","225","210","50880","50000"
"In post","2022","Legal","Inner London - West","Heterosexual / straight","2830","2665","51100","51320"
"In post","2022","Legal","Inner London - West","LGBO","245","235","51730","51430"
"In post","2022","Legal","Inner London - West","Undeclared","245","230","54870","54900"
"In post","2022","Legal","Inner London - West","Unknown","845","775","55060","59760"
"In post","2022","Legal","Kent","Heterosexual / straight","90","85","37710","29700"
"In post","2022","Legal","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Kent","Unknown","40","35","44010","35630"
"In post","2022","Legal","Lancashire","Heterosexual / straight","185","170","38110","33370"
"In post","2022","Legal","Lancashire","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Lancashire","Undeclared","20","15","[c]","[c]"
"In post","2022","Legal","Lancashire","Unknown","75","65","37630","28740"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","120","110","41680","48080"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Leicestershire, Rutland and Northamptonshire","Unknown","25","25","[c]","[c]"
"In post","2022","Legal","Lincolnshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Legal","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Merseyside","Heterosexual / straight","275","260","38450","33840"
"In post","2022","Legal","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","Merseyside","Undeclared","15","10","[c]","[c]"
"In post","2022","Legal","Merseyside","Unknown","85","75","41970","48080"
"In post","2022","Legal","North Eastern Scotland","Heterosexual / straight","35","30","50820","52520"
"In post","2022","Legal","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire","Heterosexual / straight","50","50","44310","38180"
"In post","2022","Legal","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","North Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Northumberland, and Tyne and Wear","Heterosexual / straight","205","195","38930","33370"
"In post","2022","Legal","Northumberland, and Tyne and Wear","LGBO","15","15","[c]","[c]"
"In post","2022","Legal","Northumberland, and Tyne and Wear","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Northumberland, and Tyne and Wear","Unknown","55","50","38060","32870"
"In post","2022","Legal","Outer London - East and North East","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - South","Heterosexual / straight","95","85","49760","39740"
"In post","2022","Legal","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - South","Undeclared","15","15","[c]","[c]"
"In post","2022","Legal","Outer London - South","Unknown","35","35","53620","61170"
"In post","2022","Legal","Outer London - West and North West","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Legal","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Outer London - West and North West","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Shropshire and Staffordshire","Heterosexual / straight","60","55","42740","48080"
"In post","2022","Legal","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Shropshire and Staffordshire","Unknown","20","15","[c]","[c]"
"In post","2022","Legal","South Yorkshire","Heterosexual / straight","85","80","34620","28430"
"In post","2022","Legal","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","South Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","South Yorkshire","Unknown","45","40","39330","28430"
"In post","2022","Legal","Southern Scotland","Heterosexual / straight","95","90","52600","52520"
"In post","2022","Legal","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Southern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Southern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Legal","Surrey, East and West Sussex","Heterosexual / straight","135","125","43460","40000"
"In post","2022","Legal","Surrey, East and West Sussex","LGBO","10","10","[c]","[c]"
"In post","2022","Legal","Surrey, East and West Sussex","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Surrey, East and West Sussex","Unknown","45","45","45810","53050"
"In post","2022","Legal","Tees Valley and Durham","Heterosexual / straight","105","95","41370","38000"
"In post","2022","Legal","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tees Valley and Durham","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","Tees Valley and Durham","Unknown","30","25","39810","35460"
"In post","2022","Legal","West Central Scotland","Heterosexual / straight","285","270","52840","53490"
"In post","2022","Legal","West Central Scotland","LGBO","15","15","[c]","[c]"
"In post","2022","Legal","West Central Scotland","Undeclared","25","20","[c]","[c]"
"In post","2022","Legal","West Central Scotland","Unknown","60","50","54360","53490"
"In post","2022","Legal","West Midlands","Heterosexual / straight","415","395","40720","38180"
"In post","2022","Legal","West Midlands","LGBO","15","15","[c]","[c]"
"In post","2022","Legal","West Midlands","Undeclared","25","25","[c]","[c]"
"In post","2022","Legal","West Midlands","Unknown","135","125","42760","48080"
"In post","2022","Legal","West Wales and The Valleys","Heterosexual / straight","65","60","43430","48080"
"In post","2022","Legal","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2022","Legal","West Wales and The Valleys","Unknown","30","25","[c]","[c]"
"In post","2022","Legal","West Yorkshire","Heterosexual / straight","420","395","42070","40520"
"In post","2022","Legal","West Yorkshire","LGBO","30","30","35940","30440"
"In post","2022","Legal","West Yorkshire","Undeclared","25","25","[c]","[c]"
"In post","2022","Legal","West Yorkshire","Unknown","165","145","41560","34480"
"In post","2022","No function","Bedfordshire and Hertfordshire","Heterosexual / straight","2125","2000","32140","29290"
"In post","2022","No function","Bedfordshire and Hertfordshire","LGBO","125","125","30430","29290"
"In post","2022","No function","Bedfordshire and Hertfordshire","Undeclared","240","225","33800","30580"
"In post","2022","No function","Bedfordshire and Hertfordshire","Unknown","520","485","32640","29290"
"In post","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","3240","3030","31470","29290"
"In post","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","LGBO","225","220","31390","29290"
"In post","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","435","405","32810","30450"
"In post","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","915","855","31200","28140"
"In post","2022","No function","Cheshire","Heterosexual / straight","2385","2250","31990","30190"
"In post","2022","No function","Cheshire","LGBO","175","170","30880","28010"
"In post","2022","No function","Cheshire","Undeclared","280","260","31510","30640"
"In post","2022","No function","Cheshire","Unknown","545","495","28890","27570"
"In post","2022","No function","Cornwall and Isles of Scilly","Heterosexual / straight","765","695","28020","27570"
"In post","2022","No function","Cornwall and Isles of Scilly","LGBO","55","50","26300","24920"
"In post","2022","No function","Cornwall and Isles of Scilly","Undeclared","95","85","28400","27570"
"In post","2022","No function","Cornwall and Isles of Scilly","Unknown","210","185","24760","21260"
"In post","2022","No function","Cumbria","Heterosexual / straight","635","580","29280","27570"
"In post","2022","No function","Cumbria","LGBO","45","45","29250","27340"
"In post","2022","No function","Cumbria","Undeclared","95","85","30490","26830"
"In post","2022","No function","Cumbria","Unknown","160","145","27130","27570"
"In post","2022","No function","Derbyshire and Nottinghamshire","Heterosexual / straight","6095","5635","30960","27570"
"In post","2022","No function","Derbyshire and Nottinghamshire","LGBO","415","400","30100","27570"
"In post","2022","No function","Derbyshire and Nottinghamshire","Undeclared","800","725","32070","27570"
"In post","2022","No function","Derbyshire and Nottinghamshire","Unknown","1860","1690","28310","26920"
"In post","2022","No function","Devon","Heterosexual / straight","2935","2625","29050","27570"
"In post","2022","No function","Devon","LGBO","190","185","27260","26950"
"In post","2022","No function","Devon","Undeclared","360","315","29680","27570"
"In post","2022","No function","Devon","Unknown","755","645","26090","24090"
"In post","2022","No function","Dorset and Somerset","Heterosexual / straight","2120","1945","29830","27570"
"In post","2022","No function","Dorset and Somerset","LGBO","140","135","29190","27570"
"In post","2022","No function","Dorset and Somerset","Undeclared","275","250","29600","27570"
"In post","2022","No function","Dorset and Somerset","Unknown","570","510","27870","27130"
"In post","2022","No function","East Anglia","Heterosexual / straight","5290","4900","29820","27570"
"In post","2022","No function","East Anglia","LGBO","300","290","28880","27570"
"In post","2022","No function","East Anglia","Undeclared","670","620","31170","27570"
"In post","2022","No function","East Anglia","Unknown","1230","1090","28470","27520"
"In post","2022","No function","East Wales","Heterosexual / straight","6345","5935","30400","27570"
"In post","2022","No function","East Wales","LGBO","505","495","28880","26570"
"In post","2022","No function","East Wales","Undeclared","840","785","30550","28150"
"In post","2022","No function","East Wales","Unknown","2345","2140","28240","24260"
"In post","2022","No function","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","2615","2370","28230","27130"
"In post","2022","No function","East Yorkshire and Northern Lincolnshire","LGBO","150","140","27210","26950"
"In post","2022","No function","East Yorkshire and Northern Lincolnshire","Undeclared","365","330","28670","27570"
"In post","2022","No function","East Yorkshire and Northern Lincolnshire","Unknown","640","575","26870","26890"
"In post","2022","No function","Eastern Scotland","Heterosexual / straight","4570","4230","29830","27570"
"In post","2022","No function","Eastern Scotland","LGBO","325","320","28360","27560"
"In post","2022","No function","Eastern Scotland","Undeclared","420","385","30010","27570"
"In post","2022","No function","Eastern Scotland","Unknown","3140","2875","28980","27020"
"In post","2022","No function","Essex","Heterosexual / straight","2135","1965","30530","29290"
"In post","2022","No function","Essex","LGBO","130","130","30060","29290"
"In post","2022","No function","Essex","Undeclared","250","220","29990","28920"
"In post","2022","No function","Essex","Unknown","620","560","28410","26820"
"In post","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","6170","5745","33070","28760"
"In post","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","480","460","31350","28550"
"In post","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","845","770","33470","28870"
"In post","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","2865","2690","35510","31420"
"In post","2022","No function","Greater Manchester","Heterosexual / straight","8200","7665","29710","27570"
"In post","2022","No function","Greater Manchester","LGBO","730","710","29310","27570"
"In post","2022","No function","Greater Manchester","Undeclared","980","900","29210","27570"
"In post","2022","No function","Greater Manchester","Unknown","2970","2735","27210","25650"
"In post","2022","No function","Hampshire and Isle of Wight","Heterosexual / straight","4185","3640","29920","27290"
"In post","2022","No function","Hampshire and Isle of Wight","LGBO","280","265","28940","27570"
"In post","2022","No function","Hampshire and Isle of Wight","Undeclared","495","440","31770","27570"
"In post","2022","No function","Hampshire and Isle of Wight","Unknown","1660","1465","32910","28570"
"In post","2022","No function","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","1930","1805","29750","27570"
"In post","2022","No function","Herefordshire, Worcestershire and Warwickshire","LGBO","125","125","28560","25700"
"In post","2022","No function","Herefordshire, Worcestershire and Warwickshire","Undeclared","235","215","29850","27570"
"In post","2022","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","405","370","28190","26850"
"In post","2022","No function","Highlands and Islands","Heterosexual / straight","445","410","28720","27570"
"In post","2022","No function","Highlands and Islands","LGBO","15","15","[c]","[c]"
"In post","2022","No function","Highlands and Islands","Undeclared","55","50","29710","27570"
"In post","2022","No function","Highlands and Islands","Unknown","170","150","28330","27570"
"In post","2022","No function","Inner London - East","Heterosexual / straight","6510","6250","38650","33550"
"In post","2022","No function","Inner London - East","LGBO","475","465","38790","34240"
"In post","2022","No function","Inner London - East","Undeclared","855","805","39840","33460"
"In post","2022","No function","Inner London - East","Unknown","2415","2270","38420","33390"
"In post","2022","No function","Inner London - West","Heterosexual / straight","19625","19110","46860","41750"
"In post","2022","No function","Inner London - West","LGBO","2195","2165","46490","41060"
"In post","2022","No function","Inner London - West","Undeclared","2760","2690","46420","41310"
"In post","2022","No function","Inner London - West","Unknown","6215","6090","42000","34710"
"In post","2022","No function","Kent","Heterosexual / straight","3520","3325","30570","29290"
"In post","2022","No function","Kent","LGBO","245","235","31960","29290"
"In post","2022","No function","Kent","Undeclared","375","345","31870","29550"
"In post","2022","No function","Kent","Unknown","970","900","30350","29260"
"In post","2022","No function","Lancashire","Heterosexual / straight","7280","6615","27060","26820"
"In post","2022","No function","Lancashire","LGBO","430","410","26870","26470"
"In post","2022","No function","Lancashire","Undeclared","795","715","27000","27120"
"In post","2022","No function","Lancashire","Unknown","2440","2170","25460","24430"
"In post","2022","No function","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","3470","3205","27860","26700"
"In post","2022","No function","Leicestershire, Rutland and Northamptonshire","LGBO","210","200","27540","26610"
"In post","2022","No function","Leicestershire, Rutland and Northamptonshire","Undeclared","450","410","28410","26970"
"In post","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","915","825","26510","25210"
"In post","2022","No function","Lincolnshire","Heterosexual / straight","1255","1170","28840","27570"
"In post","2022","No function","Lincolnshire","LGBO","70","65","27470","27570"
"In post","2022","No function","Lincolnshire","Undeclared","150","135","29870","27570"
"In post","2022","No function","Lincolnshire","Unknown","220","200","26740","26800"
"In post","2022","No function","Merseyside","Heterosexual / straight","6960","6380","29360","27570"
"In post","2022","No function","Merseyside","LGBO","425","415","28150","26820"
"In post","2022","No function","Merseyside","Undeclared","765","690","30240","27570"
"In post","2022","No function","Merseyside","Unknown","2970","2645","26430","24440"
"In post","2022","No function","North Eastern Scotland","Heterosexual / straight","560","525","39230","27570"
"In post","2022","No function","North Eastern Scotland","LGBO","45","45","33520","28990"
"In post","2022","No function","North Eastern Scotland","Undeclared","70","65","43970","27570"
"In post","2022","No function","North Eastern Scotland","Unknown","305","280","30490","27400"
"In post","2022","No function","North Yorkshire","Heterosexual / straight","1295","1210","34380","29760"
"In post","2022","No function","North Yorkshire","LGBO","120","115","31710","28200"
"In post","2022","No function","North Yorkshire","Undeclared","190","175","34530","30240"
"In post","2022","No function","North Yorkshire","Unknown","230","215","31410","27570"
"In post","2022","No function","Northern Ireland","Heterosexual / straight","1230","1160","32910","31460"
"In post","2022","No function","Northern Ireland","LGBO","80","75","28220","26590"
"In post","2022","No function","Northern Ireland","Undeclared","95","90","33010","33080"
"In post","2022","No function","Northern Ireland","Unknown","640","600","26230","22080"
"In post","2022","No function","Northumberland, and Tyne and Wear","Heterosexual / straight","8370","7415","27230","24800"
"In post","2022","No function","Northumberland, and Tyne and Wear","LGBO","490","465","27150","22080"
"In post","2022","No function","Northumberland, and Tyne and Wear","Undeclared","900","780","27150","22080"
"In post","2022","No function","Northumberland, and Tyne and Wear","Unknown","3275","2780","24900","22080"
"In post","2022","No function","Outer London - East and North East","Heterosexual / straight","2210","2090","31990","31060"
"In post","2022","No function","Outer London - East and North East","LGBO","115","105","32350","31060"
"In post","2022","No function","Outer London - East and North East","Undeclared","260","235","31230","31060"
"In post","2022","No function","Outer London - East and North East","Unknown","700","645","30480","31060"
"In post","2022","No function","Outer London - South","Heterosexual / straight","2560","2435","36550","31740"
"In post","2022","No function","Outer London - South","LGBO","125","125","36840","31060"
"In post","2022","No function","Outer London - South","Undeclared","325","305","36770","33540"
"In post","2022","No function","Outer London - South","Unknown","835","785","34690","31060"
"In post","2022","No function","Outer London - West and North West","Heterosexual / straight","3065","2875","34010","31060"
"In post","2022","No function","Outer London - West and North West","LGBO","205","200","34240","31060"
"In post","2022","No function","Outer London - West and North West","Undeclared","420","385","35660","31460"
"In post","2022","No function","Outer London - West and North West","Unknown","1050","980","35880","31060"
"In post","2022","No function","Overseas","Heterosexual / straight","1275","1270","53210","53470"
"In post","2022","No function","Overseas","LGBO","110","110","52660","53470"
"In post","2022","No function","Overseas","Undeclared","175","175","51080","53470"
"In post","2022","No function","Overseas","Unknown","195","195","54140","54240"
"In post","2022","No function","Shropshire and Staffordshire","Heterosexual / straight","4055","3745","28650","27130"
"In post","2022","No function","Shropshire and Staffordshire","LGBO","265","255","27270","25860"
"In post","2022","No function","Shropshire and Staffordshire","Undeclared","460","420","29010","27570"
"In post","2022","No function","Shropshire and Staffordshire","Unknown","965","865","26750","26120"
"In post","2022","No function","South Yorkshire","Heterosexual / straight","3545","3210","30980","27570"
"In post","2022","No function","South Yorkshire","LGBO","205","200","31260","27570"
"In post","2022","No function","South Yorkshire","Undeclared","415","375","31060","27570"
"In post","2022","No function","South Yorkshire","Unknown","795","700","28300","27570"
"In post","2022","No function","Southern Scotland","Heterosexual / straight","1770","1570","27830","27570"
"In post","2022","No function","Southern Scotland","LGBO","75","70","26490","26820"
"In post","2022","No function","Southern Scotland","Undeclared","145","125","27050","26780"
"In post","2022","No function","Southern Scotland","Unknown","1075","940","25580","22480"
"In post","2022","No function","Surrey, East and West Sussex","Heterosexual / straight","4030","3710","30400","27570"
"In post","2022","No function","Surrey, East and West Sussex","LGBO","390","375","30110","27570"
"In post","2022","No function","Surrey, East and West Sussex","Undeclared","560","510","32070","28700"
"In post","2022","No function","Surrey, East and West Sussex","Unknown","935","835","29050","27570"
"In post","2022","No function","Tees Valley and Durham","Heterosexual / straight","5110","4690","28940","27380"
"In post","2022","No function","Tees Valley and Durham","LGBO","285","275","29010","27570"
"In post","2022","No function","Tees Valley and Durham","Undeclared","535","480","29530","27570"
"In post","2022","No function","Tees Valley and Durham","Unknown","1395","1245","26900","26610"
"In post","2022","No function","Unknown","Heterosexual / straight","425","405","31800","29180"
"In post","2022","No function","Unknown","LGBO","40","40","30530","27570"
"In post","2022","No function","Unknown","Undeclared","65","60","31480","27570"
"In post","2022","No function","Unknown","Unknown","360","345","31340","29250"
"In post","2022","No function","West Central Scotland","Heterosexual / straight","5010","4570","29020","27570"
"In post","2022","No function","West Central Scotland","LGBO","360","350","28200","26820"
"In post","2022","No function","West Central Scotland","Undeclared","630","565","27810","26640"
"In post","2022","No function","West Central Scotland","Unknown","2670","2445","28390","26900"
"In post","2022","No function","West Midlands","Heterosexual / straight","8915","8255","30460","27570"
"In post","2022","No function","West Midlands","LGBO","480","460","30600","27570"
"In post","2022","No function","West Midlands","Undeclared","1010","920","30020","27570"
"In post","2022","No function","West Midlands","Unknown","2975","2685","28130","26820"
"In post","2022","No function","West Wales and The Valleys","Heterosexual / straight","7330","6595","25840","23170"
"In post","2022","No function","West Wales and The Valleys","LGBO","420","400","25410","23170"
